id,support,pattern
221,0.021,kasza jaglana;płatki owsiane
222,0.024,winogrona;ryż
223,0.019,płatki owsiane;mąka
224,0.009,kawa;ciasteczka owsiane
225,0.092,chleb;gruszki
226,0.033,marchew;gruszki
227,0.026,płatki owsiane;marchew
228,0.066,sok pomarańczowy;mleko
229,0.016,masło;mąka
230,0.014,herbata;olej rzepakowy
231,0.089,cebula;mleko
232,0.012,kawa;masło
233,0.025,winogrona;płatki owsiane
234,0.011,olej rzepakowy;mąka
235,0.016,winogrona;czekolada gorzka
236,0.014,jajka;czekolada gorzka
237,0.042,kawa;jogurt naturalny
238,0.026,płatki owsiane;ryż
239,0.087,chleb;marchew
240,0.037,cukierki;mleko
241,0.053,pomidory;banany
242,0.045,ryż;ser żółty
243,0.060,ser żółty;banany
244,0.013,kasza jaglana;czekolada gorzka
245,0.034,ryż;pomidory
246,0.028,ryż;gruszki
247,0.011,cukierki;jajka
248,0.114,ogórki;chleb
249,0.014,winogrona;cukier
250,0.011,płatki owsiane;cytryny
251,0.035,cebula;jajka
252,0.029,sok pomarańczowy;gruszki
253,0.017,winogrona;kawa
254,0.036,sok pomarańczowy;pomidory
255,0.047,cebula;pomidory
256,0.215,chleb;mleko
257,0.025,kawa;banany
258,0.037,cebula;gruszki
259,0.024,pomidory;czekolada gorzka
260,0.029,cukier;jogurt naturalny
261,0.024,cebula;ryż
262,0.070,chleb;makaron pełnoziarnisty
263,0.012,kasza jaglana;kawa
264,0.006,cukierki;ciasteczka owsiane
265,0.020,płatki owsiane;olej rzepakowy
266,0.008,cytryny;olej rzepakowy
267,0.019,ogórki;czekolada gorzka
268,0.072,mleko;makaron pełnoziarnisty
269,0.021,jabłka;olej rzepakowy
270,0.091,ser żółty;jogurt naturalny
271,0.022,herbata;gruszki
272,0.030,herbata;pomidory
273,0.027,marchew;makaron pełnoziarnisty
274,0.024,sok pomarańczowy;jajka
275,0.064,herbata;mleko
276,0.022,ryż;makaron pełnoziarnisty
277,0.043,płatki owsiane;ser żółty
278,0.053,jabłka;pomidory
279,0.021,kasza jaglana;cebula
280,0.030,winogrona;papryka czerwona
281,0.020,ziemniaki;masło
282,0.010,masło;ciasteczka owsiane
283,0.012,cytryny;gruszki
284,0.022,cytryny;ser żółty
285,0.022,sok pomarańczowy;makaron pełnoziarnisty
286,0.082,pomidory;jogurt naturalny
287,0.051,masło;chleb
288,0.028,płatki owsiane;jajka
289,0.013,cukierki;ryż
290,0.013,ciasteczka owsiane;marchew
291,0.020,cukierki;ser żółty
292,0.042,jajka;banany
293,0.012,cukierki;winogrona
294,0.033,ciasteczka owsiane;mleko
295,0.011,cytryny;ryż
296,0.008,cytryny;herbata
297,0.016,gruszki;czekolada gorzka
298,0.018,cukierki;pomidory
299,0.055,kasza jaglana;chleb
300,0.037,jabłka;winogrona
301,0.022,masło;papryka czerwona
302,0.014,cukierki;marchew
303,0.102,jabłka;mleko
304,0.026,ryż;marchew
305,0.036,banany;papryka czerwona
306,0.011,kawa;cukier
307,0.015,cytryny;marchew
308,0.018,ser żółty;czekolada gorzka
309,0.073,ryż;mleko
310,0.007,cukierki;cytryny
311,0.016,kasza jaglana;masło
312,0.047,winogrona;ogórki
313,0.025,jabłka;kasza jaglana
314,0.015,banany;czekolada gorzka
315,0.013,kawa;herbata
316,0.089,winogrona;chleb
317,0.018,herbata;makaron pełnoziarnisty
318,0.023,ryż;jajka
319,0.085,marchew;mleko
320,0.034,cebula;ziemniaki
321,0.041,sok pomarańczowy;ser żółty
322,0.009,kasza jaglana;cukier
323,0.024,sok pomarańczowy;ryż
324,0.019,winogrona;masło
325,0.010,płatki owsiane;ciasteczka owsiane
326,0.071,płatki owsiane;mleko
327,0.022,cebula;olej rzepakowy
328,0.014,sok pomarańczowy;cytryny
329,0.033,herbata;ser żółty
330,0.013,papryka czerwona;czekolada gorzka
331,0.019,kasza jaglana;papryka czerwona
332,0.030,winogrona;cebula
333,0.031,ogórki;kawa
334,0.036,płatki owsiane;pomidory
335,0.011,cytryny;makaron pełnoziarnisty
336,0.024,herbata;marchew
337,0.052,ryż;jogurt naturalny
338,0.009,masło;czekolada gorzka
339,0.028,sok pomarańczowy;marchew
340,0.130,ser żółty;chleb
341,0.009,olej rzepakowy;czekolada gorzka
342,0.167,jogurt naturalny;mleko
343,0.018,płatki owsiane;herbata
344,0.043,jabłka;jajka
345,0.019,olej rzepakowy;marchew
346,0.044,herbata;jogurt naturalny
347,0.054,kawa;chleb
348,0.016,kasza jaglana;herbata
349,0.157,chleb;jogurt naturalny
350,0.039,cukier;mleko
351,0.016,kawa;makaron pełnoziarnisty
352,0.017,kawa;ryż
353,0.043,jabłka;banany
354,0.025,papryka czerwona;makaron pełnoziarnisty
355,0.028,jogurt naturalny;czekolada gorzka
356,0.024,pomidory;mąka
357,0.064,jogurt naturalny;marchew
358,0.008,cytryny;masło
359,0.045,płatki owsiane;jogurt naturalny
360,0.033,ziemniaki;jajka
361,0.023,jabłka;masło
362,0.020,kawa;marchew
363,0.024,masło;gruszki
364,0.033,ziemniaki;gruszki
365,0.051,ziemniaki;pomidory
366,0.012,cukierki;cebula
367,0.025,cebula;herbata
368,0.021,masło;jajka
369,0.014,cukierki;makaron pełnoziarnisty
370,0.063,jogurt naturalny;gruszki
371,0.014,herbata;mąka
372,0.020,sok pomarańczowy;herbata
373,0.010,olej rzepakowy;cukier
374,0.020,winogrona;mąka
375,0.113,pomidory;chleb
376,0.016,cukier;marchew
377,0.030,olej rzepakowy;pomidory
378,0.009,cukierki;herbata
379,0.023,herbata;jajka
380,0.055,olej rzepakowy;mleko
381,0.011,kawa;olej rzepakowy
382,0.026,cebula;makaron pełnoziarnisty
383,0.037,jabłka;sok pomarańczowy
384,0.019,cukier;banany
385,0.009,kawa;czekolada gorzka
386,0.043,cebula;ogórki
387,0.012,jajka;ciasteczka owsiane
388,0.031,papryka czerwona;gruszki
389,0.074,jabłka;jogurt naturalny
390,0.093,ziemniaki;mleko
391,0.031,płatki owsiane;ziemniaki
392,0.023,płatki owsiane;masło
393,0.021,olej rzepakowy;jajka
394,0.024,masło;pomidory
395,0.052,masło;mleko
396,0.036,płatki owsiane;banany
397,0.014,ryż;cukier
398,0.027,kasza jaglana;banany
399,0.018,sok pomarańczowy;masło
400,0.043,jabłka;gruszki
401,0.019,kasza jaglana;sok pomarańczowy
402,0.009,cukierki;kasza jaglana
403,0.025,ser żółty;cukier
404,0.053,jogurt naturalny;makaron pełnoziarnisty
405,0.011,cukier;makaron pełnoziarnisty
406,0.029,jajka;papryka czerwona
407,0.010,sok pomarańczowy;ciasteczka owsiane
408,0.007,ciasteczka owsiane;mąka
409,0.099,chleb;banany
410,0.034,kasza jaglana;ogórki
411,0.032,jabłka;ryż
412,0.029,jabłka;herbata
413,0.005,ciasteczka owsiane;czekolada gorzka
414,0.009,herbata;cukier
415,0.030,cebula;sok pomarańczowy
416,0.041,mleko;czekolada gorzka
417,0.074,jogurt naturalny;banany
418,0.009,cukierki;masło
419,0.014,cukierki;gruszki
420,0.022,kasza jaglana;jajka
421,0.014,cukierki;ziemniaki
422,0.006,ciasteczka owsiane;cukier
423,0.016,jabłka;cytryny
424,0.028,ziemniaki;makaron pełnoziarnisty
425,0.071,ziemniaki;jogurt naturalny
426,0.018,ryż;mąka
427,0.029,płatki owsiane;papryka czerwona
428,0.026,sok pomarańczowy;papryka czerwona
429,0.018,ogórki;cukier
430,0.041,masło;jogurt naturalny
431,0.089,chleb;jajka
432,0.030,ser żółty;mąka
433,0.019,masło;makaron pełnoziarnisty
434,0.016,cytryny;ziemniaki
435,0.040,jabłka;marchew
436,0.019,płatki owsiane;makaron pełnoziarnisty
437,0.013,ryż;czekolada gorzka
438,0.016,cebula;cytryny
439,0.019,marchew;mąka
440,0.013,cukier;gruszki
441,0.029,sok pomarańczowy;ziemniaki
442,0.009,herbata;czekolada gorzka
443,0.033,cebula;marchew
444,0.007,cytryny;ciasteczka owsiane
445,0.069,cebula;jogurt naturalny
446,0.035,cebula;banany
447,0.009,cytryny;kawa
448,0.019,kawa;jajka
449,0.051,olej rzepakowy;chleb
450,0.016,ryż;olej rzepakowy
451,0.029,masło;banany
452,0.054,herbata;chleb
453,0.041,ziemniaki;banany
454,0.031,kawa;pomidory
455,0.053,kawa;mleko
456,0.011,cukierki;papryka czerwona
457,0.032,gruszki;makaron pełnoziarnisty
458,0.040,kasza jaglana;jogurt naturalny
459,0.040,ziemniaki;marchew
460,0.035,jabłka;makaron pełnoziarnisty
461,0.024,masło;marchew
462,0.026,ogórki;mąka
463,0.030,płatki owsiane;gruszki
464,0.020,pomidory;cukier
465,0.005,sok pomarańczowy;olej rzepakowy;ser żółty
466,0.031,jogurt naturalny;mleko;gruszki
467,0.003,cebula;ryż;pomidory
468,0.005,sok pomarańczowy;ryż;banany
469,0.003,cebula;masło;papryka czerwona
470,0.002,cebula;ogórki;cukier
471,0.003,płatki owsiane;pomidory;ciasteczka owsiane
472,0.002,jabłka;herbata;olej rzepakowy
473,0.021,herbata;jogurt naturalny;mleko
474,0.004,cukierki;pomidory;banany
475,0.003,jabłka;masło;mąka
476,0.007,ziemniaki;ser żółty;makaron pełnoziarnisty
477,0.004,płatki owsiane;chleb;cukier
478,0.005,ziemniaki;gruszki;makaron pełnoziarnisty
479,0.003,jabłka;banany;czekolada gorzka
480,0.003,winogrona;kasza jaglana;ziemniaki
481,0.006,sok pomarańczowy;kawa;chleb
482,0.011,ogórki;ser żółty;jajka
483,0.003,cytryny;kawa;ser żółty
484,0.003,masło;jajka;makaron pełnoziarnisty
485,0.010,kawa;mleko;banany
486,0.015,cebula;chleb;gruszki
487,0.003,kasza jaglana;marchew;mąka
488,0.006,jajka;ciasteczka owsiane;mleko
489,0.003,ryż;cukier;marchew
490,0.006,kawa;ryż;jogurt naturalny
491,0.004,cukier;jogurt naturalny;gruszki
492,0.003,kawa;herbata;banany
493,0.004,cukierki;sok pomarańczowy;gruszki
494,0.009,jabłka;płatki owsiane;ser żółty
495,0.004,mleko;mąka;czekolada gorzka
496,0.004,cytryny;ziemniaki;ser żółty
497,0.003,cebula;olej rzepakowy;papryka czerwona
498,0.003,ogórki;ryż;mąka
499,0.004,jabłka;ryż;gruszki
500,0.002,cukierki;marchew;makaron pełnoziarnisty
501,0.009,jabłka;cebula;pomidory
502,0.015,mleko;banany;makaron pełnoziarnisty
503,0.002,płatki owsiane;ryż;czekolada gorzka
504,0.004,kawa;ziemniaki;banany
505,0.008,winogrona;ser żółty;papryka czerwona
506,0.007,jabłka;banany;papryka czerwona
507,0.012,chleb;cukier;jogurt naturalny
508,0.005,kasza jaglana;olej rzepakowy;chleb
509,0.002,sok pomarańczowy;masło;gruszki
510,0.003,cukierki;kawa;banany
511,0.003,cebula;jajka;cukier
512,0.005,ryż;ziemniaki;gruszki
513,0.015,sok pomarańczowy;pomidory;chleb
514,0.038,jabłka;chleb;mleko
515,0.012,cebula;marchew;mleko
516,0.003,sok pomarańczowy;olej rzepakowy;gruszki
517,0.008,ryż;pomidory;ser żółty
518,0.005,cytryny;mleko;gruszki
519,0.004,płatki owsiane;herbata;banany
520,0.008,cytryny;ser żółty;mleko
521,0.004,ziemniaki;jajka;makaron pełnoziarnisty
522,0.006,winogrona;jajka;papryka czerwona
523,0.005,kasza jaglana;kawa;mleko
524,0.002,kawa;pomidory;ciasteczka owsiane
525,0.011,ogórki;ser żółty;marchew
526,0.005,masło;gruszki;makaron pełnoziarnisty
527,0.004,ser żółty;marchew;mąka
528,0.018,ryż;ser żółty;mleko
529,0.006,winogrona;ogórki;papryka czerwona
530,0.002,chleb;cukier;czekolada gorzka
531,0.005,pomidory;jogurt naturalny;mąka
532,0.004,kasza jaglana;cytryny;mleko
533,0.004,cebula;płatki owsiane;ziemniaki
534,0.021,ser żółty;chleb;jajka
535,0.003,winogrona;płatki owsiane;cukier
536,0.004,jabłka;kasza jaglana;sok pomarańczowy
537,0.005,jabłka;cebula;makaron pełnoziarnisty
538,0.005,herbata;ser żółty;marchew
539,0.012,jabłka;jogurt naturalny;marchew
540,0.025,pomidory;ser żółty;chleb
541,0.002,cebula;sok pomarańczowy;ciasteczka owsiane
542,0.003,jajka;gruszki;czekolada gorzka
543,0.004,banany;papryka czerwona;mąka
544,0.003,cukierki;sok pomarańczowy;ser żółty
545,0.003,ogórki;ryż;cukier
546,0.005,jabłka;pomidory;cukier
547,0.004,jabłka;płatki owsiane;gruszki
548,0.004,winogrona;mąka;gruszki
549,0.002,herbata;masło;banany
550,0.004,ogórki;masło;banany
551,0.005,cebula;ser żółty;cukier
552,0.005,cebula;cytryny;jogurt naturalny
553,0.005,masło;ser żółty;makaron pełnoziarnisty
554,0.003,płatki owsiane;cytryny;banany
555,0.007,cebula;kawa;jogurt naturalny
556,0.004,sok pomarańczowy;cytryny;chleb
557,0.004,sok pomarańczowy;masło;ser żółty
558,0.004,masło;papryka czerwona;makaron pełnoziarnisty
559,0.003,winogrona;ryż;cukier
560,0.010,kasza jaglana;herbata;mleko
561,0.005,kasza jaglana;jogurt naturalny;makaron pełnoziarnisty
562,0.005,cukierki;ryż;jogurt naturalny
563,0.002,jajka;papryka czerwona;czekolada gorzka
564,0.009,płatki owsiane;chleb;mąka
565,0.006,pomidory;ciasteczka owsiane;jogurt naturalny
566,0.006,cytryny;pomidory;ser żółty
567,0.005,cebula;pomidory;czekolada gorzka
568,0.002,cytryny;ogórki;ryż
569,0.003,cebula;ryż;ziemniaki
570,0.005,płatki owsiane;ryż;jogurt naturalny
571,0.005,winogrona;marchew;gruszki
572,0.009,ogórki;ser żółty;papryka czerwona
573,0.010,pomidory;ser żółty;gruszki
574,0.007,cebula;pomidory;papryka czerwona
575,0.002,cytryny;herbata;gruszki
576,0.003,cebula;jajka;mąka
577,0.004,cebula;olej rzepakowy;jajka
578,0.005,kasza jaglana;chleb;czekolada gorzka
579,0.011,cukierki;jogurt naturalny;mleko
580,0.006,jabłka;gruszki;makaron pełnoziarnisty
581,0.009,ziemniaki;jogurt naturalny;papryka czerwona
582,0.003,cukierki;płatki owsiane;jogurt naturalny
583,0.011,kasza jaglana;chleb;marchew
584,0.002,płatki owsiane;ziemniaki;ciasteczka owsiane
585,0.014,marchew;mleko;gruszki
586,0.004,jabłka;płatki owsiane;herbata
587,0.004,ryż;banany;makaron pełnoziarnisty
588,0.016,winogrona;ser żółty;jogurt naturalny
589,0.012,winogrona;chleb;makaron pełnoziarnisty
590,0.002,płatki owsiane;ryż;masło
591,0.040,ogórki;jogurt naturalny;mleko
592,0.009,sok pomarańczowy;jajka;mleko
593,0.007,cytryny;jajka;mleko
594,0.020,ser żółty;chleb;marchew
595,0.003,winogrona;ogórki;czekolada gorzka
596,0.004,sok pomarańczowy;cukier;jogurt naturalny
597,0.002,jogurt naturalny;mąka;czekolada gorzka
598,0.004,cebula;ziemniaki;masło
599,0.003,kawa;ryż;papryka czerwona
600,0.009,winogrona;ser żółty;jajka
601,0.004,jabłka;pomidory;mąka
602,0.004,cebula;olej rzepakowy;marchew
603,0.008,cebula;herbata;jogurt naturalny
604,0.007,sok pomarańczowy;pomidory;ser żółty
605,0.004,cebula;olej rzepakowy;masło
606,0.007,winogrona;ogórki;marchew
607,0.009,jogurt naturalny;banany;makaron pełnoziarnisty
608,0.006,herbata;pomidory;banany
609,0.019,ser żółty;chleb;papryka czerwona
610,0.002,kasza jaglana;sok pomarańczowy;cytryny
611,0.007,ziemniaki;banany;papryka czerwona
612,0.003,jabłka;olej rzepakowy;cukier
613,0.004,cukierki;jabłka;jogurt naturalny
614,0.003,jabłka;ziemniaki;cukier
615,0.002,olej rzepakowy;ziemniaki;cukier
616,0.003,cytryny;pomidory;gruszki
617,0.014,płatki owsiane;mleko;banany
618,0.038,ziemniaki;chleb;mleko
619,0.004,herbata;ser żółty;jajka
620,0.003,kasza jaglana;ogórki;kawa
621,0.002,jabłka;masło;cukier
622,0.002,olej rzepakowy;ziemniaki;mąka
623,0.002,płatki owsiane;marchew;makaron pełnoziarnisty
624,0.004,winogrona;olej rzepakowy;banany
625,0.006,jabłka;jajka;makaron pełnoziarnisty
626,0.007,winogrona;ogórki;jajka
627,0.004,płatki owsiane;ryż;papryka czerwona
628,0.007,płatki owsiane;ogórki;banany
629,0.006,kasza jaglana;masło;chleb
630,0.014,sok pomarańczowy;ziemniaki;chleb
631,0.004,cebula;ryż;makaron pełnoziarnisty
632,0.005,winogrona;ciasteczka owsiane;mleko
633,0.004,winogrona;ser żółty;czekolada gorzka
634,0.007,pomidory;chleb;ciasteczka owsiane
635,0.009,kasza jaglana;chleb;jajka
636,0.006,jabłka;sok pomarańczowy;banany
637,0.016,cebula;pomidory;jogurt naturalny
638,0.003,cytryny;marchew;papryka czerwona
639,0.003,cebula;kawa;masło
640,0.002,ser żółty;jajka;ciasteczka owsiane
641,0.003,cukierki;ziemniaki;banany
642,0.013,ziemniaki;jogurt naturalny;marchew
643,0.005,ryż;herbata;chleb
644,0.009,ser żółty;banany;gruszki
645,0.002,jajka;mąka;gruszki
646,0.006,kawa;pomidory;banany
647,0.002,cebula;ciasteczka owsiane;banany
648,0.003,kasza jaglana;cukier;jogurt naturalny
649,0.004,ziemniaki;pomidory;cukier
650,0.003,kawa;marchew;makaron pełnoziarnisty
651,0.006,sok pomarańczowy;masło;chleb
652,0.002,jabłka;kawa;mąka
653,0.005,jajka;marchew;gruszki
654,0.002,pomidory;ciasteczka owsiane;papryka czerwona
655,0.003,masło;jogurt naturalny;czekolada gorzka
656,0.007,jabłka;ryż;ser żółty
657,0.008,cebula;winogrona;ogórki
658,0.013,ser żółty;jogurt naturalny;makaron pełnoziarnisty
659,0.002,sok pomarańczowy;ogórki;kawa
660,0.007,ogórki;jajka;marchew
661,0.002,płatki owsiane;ciasteczka owsiane;gruszki
662,0.003,winogrona;herbata;marchew
663,0.005,ziemniaki;papryka czerwona;makaron pełnoziarnisty
664,0.010,kasza jaglana;ziemniaki;mleko
665,0.006,ogórki;marchew;makaron pełnoziarnisty
666,0.003,cytryny;kawa;chleb
667,0.009,płatki owsiane;pomidory;banany
668,0.005,cebula;ziemniaki;papryka czerwona
669,0.009,jabłka;kasza jaglana;mleko
670,0.011,herbata;mleko;banany
671,0.018,kasza jaglana;chleb;jogurt naturalny
672,0.036,ser żółty;chleb;jogurt naturalny
673,0.010,winogrona;jajka;jogurt naturalny
674,0.002,cytryny;olej rzepakowy;ser żółty
675,0.004,płatki owsiane;ryż;marchew
676,0.003,cukierki;jabłka;cebula
677,0.006,cebula;sok pomarańczowy;banany
678,0.002,cukierki;winogrona;marchew
679,0.003,ogórki;gruszki;czekolada gorzka
680,0.002,ogórki;olej rzepakowy;ciasteczka owsiane
681,0.013,jabłka;ryż;chleb
682,0.002,jabłka;ziemniaki;mąka
683,0.008,jabłka;winogrona;pomidory
684,0.005,ogórki;mąka;gruszki
685,0.019,kawa;jogurt naturalny;mleko
686,0.002,cukierki;kasza jaglana;pomidory
687,0.006,jabłka;ogórki;olej rzepakowy
688,0.009,jabłka;jogurt naturalny;papryka czerwona
689,0.004,kasza jaglana;ryż;banany
690,0.022,winogrona;jogurt naturalny;mleko
691,0.012,ciasteczka owsiane;jogurt naturalny;mleko
692,0.012,cebula;mleko;papryka czerwona
693,0.003,kasza jaglana;masło;ser żółty
694,0.003,banany;papryka czerwona;czekolada gorzka
695,0.003,ziemniaki;cukier;banany
696,0.003,ziemniaki;banany;mąka
697,0.007,olej rzepakowy;marchew;mleko
698,0.003,ogórki;masło;ciasteczka owsiane
699,0.005,chleb;mąka;czekolada gorzka
700,0.007,ogórki;marchew;gruszki
701,0.004,sok pomarańczowy;kawa;ser żółty
702,0.002,ogórki;ser żółty;czekolada gorzka
703,0.004,winogrona;ogórki;masło
704,0.008,jabłka;masło;jogurt naturalny
705,0.004,sok pomarańczowy;ziemniaki;gruszki
706,0.009,jabłka;mleko;mąka
707,0.008,cebula;kasza jaglana;mleko
708,0.006,płatki owsiane;jajka;banany
709,0.007,cebula;pomidory;jajka
710,0.002,kasza jaglana;olej rzepakowy;ser żółty
711,0.018,jabłka;płatki owsiane;chleb
712,0.005,ogórki;kawa;banany
