id,support,pattern
191,0.005,brown bread;pet care
192,0.010,oil;coffee
193,0.011,pip fruit;hygiene articles
194,0.005,specialty chocolate;specialty bar
195,0.052,yogurt;canned beer
196,0.014,pip fruit;meat
197,0.016,butter milk;tropical fruit
198,0.012,canned fish;other vegetables
199,0.007,waffles;napkins
200,0.005,condensed milk;fruit/vegetable juice
201,0.003,curd;instant coffee
202,0.003,canned fish;coffee
203,0.003,ham;semi-finished bread
204,0.004,semi-finished bread;meat
205,0.038,white bread;rolls/buns
206,0.097,yogurt;soda
207,0.017,ham;bottled water
208,0.007,zwieback;soda
209,0.004,detergent;coffee
210,0.018,yogurt;sliced cheese
211,0.010,flour;bottled water
212,0.005,frozen vegetables;sliced cheese
213,0.009,margarine;cream cheese
214,0.005,other vegetables;specialty cheese
215,0.013,frankfurter;misc. beverages
216,0.036,frozen vegetables;soda
217,0.021,domestic eggs;coffee
218,0.006,processed cheese;margarine
219,0.013,liquor;other vegetables
220,0.016,ice cream;bottled water
221,0.009,white bread;salty snack
222,0.007,white wine;chicken
223,0.007,yogurt;cake bar
224,0.003,rolls/buns;snack products
225,0.009,waffles;fruit/vegetable juice
226,0.016,canned beer;ham
227,0.010,curd;beverages
228,0.004,tropical fruit;candles
229,0.006,root vegetables;sweet spreads
230,0.003,long life bakery product;pet care
231,0.004,pickled vegetables;margarine
232,0.003,mustard;newspapers
233,0.003,white bread;detergent
234,0.015,pastry;sugar
235,0.007,pet care;pastry
236,0.003,pet care;canned beer
237,0.056,sausage;root vegetables
238,0.009,salty snack;coffee
239,0.003,frozen vegetables;condensed milk
240,0.003,herbs;dessert
241,0.003,curd cheese;tropical fruit
242,0.007,frozen vegetables;grapes
243,0.004,pastry;cling film/bags
244,0.003,white bread;seasonal products
245,0.007,soft cheese;whipped/sour cream
246,0.014,cat food;tropical fruit
247,0.008,candy;butter
248,0.004,spices;soda
249,0.003,pip fruit;softener
250,0.010,yogurt;pot plants
251,0.005,rolls/buns;spices
252,0.005,salty snack;grapes
253,0.014,long life bakery product;bottled water
254,0.003,pet care;coffee
255,0.008,bottled water;seasonal products
256,0.003,canned fruit;whole milk
257,0.004,brown bread;specialty cheese
258,0.004,frankfurter;spread cheese
259,0.003,roll products;whipped/sour cream
260,0.009,liquor (appetizer);whole milk
261,0.016,chocolate;whipped/sour cream
262,0.007,beverages;butter milk
263,0.004,frozen vegetables;baking powder
264,0.012,hygiene articles;bottled water
265,0.005,chewing gum;oil
266,0.003,canned fish;sliced cheese
267,0.003,salt;newspapers
268,0.017,newspapers;margarine
269,0.004,cat food;misc. beverages
270,0.003,sugar;oil
271,0.004,pastry;liquor (appetizer)
272,0.014,curd;uht-milk
273,0.010,bottled beer;meat
274,0.005,flour;waffles
275,0.004,specialty cheese;frankfurter
276,0.052,other vegetables;newspapers
277,0.046,pastry;tropical fruit
278,0.005,nuts/prunes;whole milk
279,0.003,jam;pip fruit
280,0.003,brown bread;canned vegetables
281,0.004,uht-milk;white wine
282,0.010,fruit/vegetable juice;meat
283,0.008,beef;meat
284,0.004,vinegar;root vegetables
285,0.007,dishes;sausage
286,0.120,yogurt;other vegetables
287,0.027,napkins;soda
288,0.007,domestic eggs;grapes
289,0.010,hygiene articles;newspapers
290,0.003,citrus fruit;sweet spreads
291,0.003,long life bakery product;canned vegetables
292,0.004,turkey;chicken
293,0.008,sliced cheese;whipped/sour cream
294,0.094,other vegetables;bottled water
295,0.005,photo/film;pastry
296,0.004,uht-milk;semi-finished bread
297,0.003,pot plants;newspapers
298,0.033,onions;rolls/buns
299,0.005,frozen vegetables;pickled vegetables
300,0.005,sausage;mustard
301,0.003,frozen vegetables;chocolate marshmallow
302,0.003,onions;seasonal products
303,0.016,fruit/vegetable juice;berries
304,0.004,white bread;red/blush wine
305,0.011,napkins;butter
306,0.004,long life bakery product;hamburger meat
307,0.005,pastry;spread cheese
308,0.017,frozen vegetables;pastry
309,0.008,waffles;cream cheese
310,0.007,instant coffee;rolls/buns
311,0.015,hard cheese;tropical fruit
312,0.006,white bread;butter milk
313,0.003,shopping bags;herbs
314,0.011,hamburger meat;fruit/vegetable juice
315,0.005,yogurt;roll products
316,0.003,curd;spread cheese
317,0.006,flower (seeds);root vegetables
318,0.005,chicken;meat
319,0.011,shopping bags;frozen meals
320,0.011,beef;berries
321,0.004,finished products;root vegetables
322,0.003,canned vegetables;citrus fruit
323,0.005,uht-milk;hamburger meat
324,0.019,yogurt;grapes
325,0.013,tropical fruit;hygiene articles
326,0.008,onions;napkins
327,0.008,beef;ham
328,0.003,napkins;frozen fish
329,0.011,bottled beer;candy
330,0.003,processed cheese;salty snack
331,0.014,spread cheese;whole milk
332,0.003,sausage;chocolate marshmallow
333,0.004,shopping bags;mustard
334,0.009,whipped/sour cream;chewing gum
335,0.003,pork;cling film/bags
336,0.006,white bread;chewing gum
337,0.005,packaged fruit/vegetables;citrus fruit
338,0.011,whipped/sour cream;salty snack
339,0.009,curd;sugar
340,0.033,pip fruit;bottled beer
341,0.009,canned beer;hygiene articles
342,0.007,beef;hygiene articles
343,0.010,yogurt;pickled vegetables
344,0.027,canned beer;frankfurter
345,0.011,uht-milk;butter
346,0.014,newspapers;dessert
347,0.020,shopping bags;cream cheese
348,0.014,shopping bags;onions
349,0.003,canned fish;oil
350,0.014,canned beer;berries
351,0.009,uht-milk;chocolate
352,0.004,berries;herbs
353,0.005,margarine;herbs
354,0.004,frozen meals;misc. beverages
355,0.010,brown bread;waffles
356,0.008,domestic eggs;ice cream
357,0.011,domestic eggs;oil
358,0.033,butter;root vegetables
359,0.004,packaged fruit/vegetables;margarine
360,0.036,yogurt;coffee
361,0.014,newspapers;salty snack
362,0.003,sparkling wine;canned beer
363,0.003,flower (seeds);coffee
364,0.004,liquor;coffee
365,0.004,roll products;bottled beer
366,0.012,yogurt;baking powder
367,0.022,tropical fruit;berries
368,0.003,chicken;pasta
369,0.003,popcorn;tropical fruit
370,0.009,flour;sausage
371,0.003,dishes;sugar
372,0.010,white bread;dessert
373,0.004,photo/film;canned beer
374,0.006,specialty bar;chicken
375,0.006,beverages;cream cheese
376,0.014,onions;citrus fruit
377,0.011,bottled beer;specialty chocolate
378,0.017,tropical fruit;meat
379,0.008,long life bakery product;chocolate
380,0.007,flour;newspapers
381,0.005,pot plants;canned beer
382,0.004,baking powder;cream cheese
383,0.016,citrus fruit;ham
384,0.011,onions;fruit/vegetable juice
385,0.014,citrus fruit;candy
386,0.007,sugar;cream cheese
387,0.004,spread cheese;dessert
388,0.004,liquor;onions
389,0.021,oil;soda
390,0.004,brandy;soda
391,0.004,canned beer;pasta
392,0.003,cling film/bags;dessert
393,0.003,sausage;meat spreads
394,0.008,white wine;bottled water
395,0.015,brown bread;chicken
396,0.005,cereals;whole milk
397,0.003,pip fruit;liver loaf
398,0.006,whipped/sour cream;detergent
399,0.005,roll products;pip fruit
400,0.007,frozen vegetables;ice cream
401,0.005,processed cheese;brown bread
402,0.045,yogurt;butter
403,0.008,salt;soda
404,0.004,flour;chocolate
405,0.004,salty snack;oil
406,0.004,hamburger meat;dishes
407,0.004,sugar;grapes
408,0.006,beverages;fruit/vegetable juice
409,0.005,yogurt;photo/film
410,0.008,long life bakery product;chicken
411,0.003,pork;liquor (appetizer)
412,0.009,frozen fish;rolls/buns
413,0.011,liquor;soda
414,0.020,beef;frankfurter
415,0.003,turkey;sausage
416,0.005,roll products;tropical fruit
417,0.008,pip fruit;pasta
418,0.016,tropical fruit;ham
419,0.003,napkins;cake bar
420,0.046,citrus fruit;tropical fruit
421,0.006,tropical fruit;sweet spreads
422,0.003,beverages;herbs
423,0.003,specialty cheese;berries
424,0.007,sausage;pickled vegetables
425,0.006,white bread;long life bakery product
426,0.003,canned fish;onions
427,0.003,beef;candles
428,0.015,whipped/sour cream;napkins
429,0.003,tidbits;other vegetables
430,0.008,chocolate;berries
431,0.019,candy;soda
432,0.023,whipped/sour cream;margarine
433,0.015,cream cheese;butter
434,0.003,sauces;root vegetables
435,0.017,other vegetables;semi-finished bread
436,0.004,curd;zwieback
437,0.005,margarine;oil
438,0.044,domestic eggs;soda
439,0.005,soft cheese;berries
440,0.015,pot plants;other vegetables
441,0.011,pip fruit;specialty chocolate
442,0.004,cat food;sugar
443,0.004,specialty chocolate;dessert
444,0.011,canned fish;soda
445,0.087,pip fruit;whole milk
446,0.016,shopping bags;napkins
447,0.010,sliced cheese;pip fruit
448,0.007,chocolate;hygiene articles
449,0.003,bottled beer;sweet spreads
450,0.004,domestic eggs;mustard
451,0.032,hamburger meat;rolls/buns
452,0.004,flour;chicken
453,0.013,frozen vegetables;coffee
454,0.027,pip fruit;frankfurter
455,0.013,pickled vegetables;rolls/buns
456,0.003,bottled beer;candles
457,0.024,brown bread;newspapers
458,0.003,soft cheese;specialty chocolate
459,0.003,condensed milk;onions
460,0.005,hard cheese;sugar
461,0.014,napkins;newspapers
462,0.004,canned vegetables;domestic eggs
463,0.003,frozen dessert;sugar
464,0.003,bottled beer;liver loaf
465,0.003,citrus fruit;spices
466,0.003,bottled beer;softener
467,0.015,shopping bags;butter milk
468,0.008,onions;dessert
469,0.006,waffles;oil
470,0.004,specialty cheese;dessert
471,0.011,canned beer;specialty chocolate
472,0.008,chewing gum;coffee
473,0.012,other vegetables;frozen fish
474,0.018,pickled vegetables;whole milk
475,0.005,beverages;napkins
476,0.003,vinegar;pastry
477,0.036,curd;tropical fruit
478,0.006,turkey;tropical fruit
479,0.003,shopping bags;rice
480,0.016,yogurt;white wine
481,0.012,frozen meals;pip fruit
482,0.047,shopping bags;root vegetables
483,0.023,shopping bags;fruit/vegetable juice
484,0.005,liquor;canned beer
485,0.005,packaged fruit/vegetables;domestic eggs
486,0.004,cereals;rolls/buns
487,0.015,sausage;ice cream
488,0.004,salt;canned beer
489,0.003,sparkling wine;waffles
490,0.004,detergent;grapes
491,0.003,frankfurter;cling film/bags
492,0.005,specialty bar;misc. beverages
493,0.003,yogurt;nuts/prunes
494,0.019,beef;shopping bags
495,0.004,pickled vegetables;salty snack
496,0.005,butter milk;sugar
497,0.003,whipped/sour cream;dog food
498,0.004,waffles;chewing gum
499,0.021,beef;bottled beer
500,0.023,beef;whipped/sour cream
501,0.003,salt;hamburger meat
502,0.011,ice cream;butter
503,0.004,pip fruit;sweet spreads
504,0.007,hygiene articles;butter
505,0.005,mayonnaise;bottled water
506,0.004,white wine;hamburger meat
507,0.007,shopping bags;liquor
508,0.004,frozen vegetables;pot plants
509,0.009,soft cheese;pip fruit
510,0.004,curd cheese;whipped/sour cream
511,0.007,sugar;coffee
512,0.015,bottled beer;ham
513,0.003,pot plants;butter
514,0.025,sausage;coffee
515,0.021,napkins;bottled water
516,0.004,sliced cheese;hygiene articles
517,0.004,rum;rolls/buns
518,0.006,uht-milk;waffles
519,0.018,uht-milk;sausage
520,0.003,brandy;root vegetables
521,0.013,oil;root vegetables
522,0.006,frozen vegetables;oil
523,0.009,bottled water;red/blush wine
524,0.003,yogurt;brandy
525,0.025,bottled beer;frankfurter
526,0.024,yogurt;onions
527,0.003,pastry;spices
528,0.014,sausage;grapes
529,0.023,rolls/buns;misc. beverages
530,0.012,pip fruit;ham
531,0.025,waffles;rolls/buns
532,0.032,curd;sausage
533,0.003,finished products;canned beer
534,0.009,yogurt;condensed milk
535,0.015,whipped/sour cream;cream cheese
536,0.006,whipped/sour cream;herbs
537,0.008,chicken;berries
538,0.009,canned vegetables;rolls/buns
539,0.014,brown bread;chocolate
540,0.004,waffles;ice cream
541,0.005,canned fish;canned beer
542,0.009,long life bakery product;newspapers
543,0.012,packaged fruit/vegetables;rolls/buns
544,0.004,curd;salt
545,0.013,whipped/sour cream;onions
546,0.004,white wine;sugar
547,0.009,pot plants;soda
548,0.009,beef;candy
549,0.006,sliced cheese;berries
550,0.004,whipped/sour cream;mustard
551,0.010,ham;butter
552,0.008,rolls/buns;cling film/bags
553,0.003,beef;potato products
554,0.003,popcorn;sausage
555,0.003,popcorn;shopping bags
556,0.005,white bread;flour
557,0.003,liquor;cream cheese
558,0.019,white bread;citrus fruit
559,0.003,instant coffee;citrus fruit
560,0.009,margarine;salty snack
561,0.022,berries;root vegetables
562,0.004,male cosmetics;rolls/buns
563,0.016,domestic eggs;butter
564,0.004,frozen vegetables;canned vegetables
565,0.006,hamburger meat;ice cream
566,0.017,chocolate;frankfurter
567,0.005,shopping bags;cake bar
568,0.003,cream cheese;spread cheese
569,0.069,shopping bags;rolls/buns
570,0.019,soft cheese;whole milk
571,0.003,nuts/prunes;rolls/buns
572,0.042,rolls/buns;chicken
573,0.006,salt;sausage
574,0.004,roll products;frankfurter
575,0.004,liquor;fruit/vegetable juice
576,0.008,frozen vegetables;hard cheese
577,0.040,whipped/sour cream;root vegetables
578,0.007,yogurt;mustard
579,0.014,margarine;coffee
580,0.003,yogurt;female sanitary products
581,0.006,liquor;newspapers
582,0.034,shopping bags;canned beer
583,0.004,tropical fruit;liver loaf
584,0.007,processed cheese;frankfurter
585,0.112,bottled water;whole milk
586,0.005,soups;root vegetables
587,0.009,hamburger meat;margarine
588,0.006,salty snack;cream cheese
589,0.025,other vegetables;grapes
590,0.003,instant food products;citrus fruit
591,0.003,sliced cheese;specialty chocolate
592,0.017,citrus fruit;sugar
593,0.008,shopping bags;grapes
594,0.005,hard cheese;ham
595,0.055,whole milk;coffee
596,0.009,pork;meat
597,0.003,mayonnaise;curd
598,0.003,white wine;misc. beverages
599,0.015,grapes;root vegetables
600,0.004,brown bread;condensed milk
601,0.005,zwieback;root vegetables
602,0.006,condensed milk;citrus fruit
603,0.005,soft cheese;pork
604,0.008,bottled water;pasta
605,0.003,flour;beverages
606,0.020,onions;root vegetables
607,0.003,newspapers;pasta
608,0.004,margarine;red/blush wine
609,0.003,frozen vegetables;mustard
610,0.006,white bread;specialty bar
611,0.015,uht-milk;canned beer
612,0.005,dish cleaner;root vegetables
613,0.005,specialty chocolate;berries
614,0.005,ice cream;sugar
615,0.003,brown bread;roll products
616,0.005,frozen meals;berries
617,0.017,hygiene articles;soda
618,0.003,fruit/vegetable juice;cling film/bags
619,0.007,condensed milk;pastry
620,0.021,bottled water;cream cheese
621,0.004,soft cheese;domestic eggs
622,0.003,ham;baking powder
623,0.009,soft cheese;tropical fruit
624,0.012,domestic eggs;napkins
625,0.003,nut snack;rolls/buns
626,0.003,bathroom cleaner;whole milk
627,0.005,beverages;dessert
628,0.003,salt;chicken
629,0.003,fruit/vegetable juice;frozen dessert
630,0.073,shopping bags;other vegetables
631,0.003,canned fish;butter
632,0.016,citrus fruit;specialty chocolate
633,0.004,sliced cheese;sugar
634,0.062,fruit/vegetable juice;whole milk
635,0.008,coffee;meat
636,0.004,instant food products;margarine
637,0.003,frozen meals;hygiene articles
638,0.010,butter milk;bottled beer
639,0.006,shopping bags;detergent
640,0.005,packaged fruit/vegetables;fruit/vegetable juice
641,0.003,frankfurter;candles
642,0.004,candy;semi-finished bread
643,0.018,beef;pork
644,0.034,yogurt;frozen vegetables
645,0.005,pip fruit;frozen dessert
646,0.003,instant food products;pastry
647,0.004,cleaner;rolls/buns
648,0.003,curd;pet care
649,0.004,beef;frozen dessert
650,0.010,cat food;bottled beer
651,0.013,curd;frozen vegetables
652,0.004,curd;canned vegetables
653,0.048,white bread;whole milk
654,0.016,white bread;brown bread
655,0.003,frozen vegetables;pet care
656,0.003,newspapers;dog food
657,0.006,frozen meals;uht-milk
658,0.006,fruit/vegetable juice;pasta
659,0.014,frozen fish;whole milk
660,0.017,beverages;root vegetables
661,0.006,yogurt;specialty cheese
662,0.005,pastry;candles
663,0.008,pork;specialty chocolate
664,0.008,white wine;newspapers
665,0.009,pip fruit;specialty bar
666,0.009,frozen vegetables;onions
667,0.003,hygiene articles;baking powder
668,0.003,condensed milk;chewing gum
669,0.005,dog food;soda
670,0.004,hard cheese;meat
671,0.003,mayonnaise;white bread
672,0.009,white bread;fruit/vegetable juice
673,0.004,specialty chocolate;meat
674,0.004,frozen fish;fruit/vegetable juice
675,0.030,citrus fruit;frankfurter
676,0.067,other vegetables;canned beer
677,0.005,detergent;butter
678,0.007,chocolate;specialty chocolate
679,0.016,beef;domestic eggs
680,0.014,white bread;domestic eggs
681,0.006,domestic eggs;herbs
682,0.005,waffles;salty snack
683,0.004,frozen meals;candy
684,0.005,dishes;newspapers
685,0.004,long life bakery product;sliced cheese
686,0.039,uht-milk;other vegetables
687,0.007,processed cheese;fruit/vegetable juice
688,0.003,packaged fruit/vegetables;cream cheese
689,0.007,finished products;other vegetables
690,0.003,dog food;chicken
691,0.007,hamburger meat;salty snack
692,0.077,sausage;soda
693,0.029,rolls/buns;berries
694,0.004,berries;seasonal products
695,0.093,other vegetables;sausage
696,0.042,canned beer;tropical fruit
697,0.030,frozen vegetables;root vegetables
698,0.003,fish;soda
699,0.012,canned vegetables;whole milk
700,0.004,pickled vegetables;cream cheese
701,0.009,beverages;margarine
702,0.010,whipped/sour cream;specialty bar
703,0.020,semi-finished bread;whole milk
704,0.004,curd;semi-finished bread
705,0.005,rolls/buns;soups
706,0.012,bottled beer;misc. beverages
707,0.003,long life bakery product;processed cheese
708,0.004,white bread;pasta
709,0.005,hamburger meat;chewing gum
710,0.003,turkey;chocolate
711,0.003,mayonnaise;newspapers
712,0.007,candy;coffee
713,0.044,pip fruit;tropical fruit
714,0.005,pot plants;coffee
715,0.006,butter milk;ham
716,0.004,spices;bottled water
717,0.072,yogurt;root vegetables
718,0.005,curd;turkey
719,0.011,brown bread;grapes
720,0.014,canned beer;dessert
721,0.005,onions;oil
722,0.015,packaged fruit/vegetables;whole milk
723,0.005,rolls/buns;softener
724,0.003,brown bread;liquor (appetizer)
725,0.007,bottled beer;pasta
726,0.024,citrus fruit;domestic eggs
727,0.005,shopping bags;condensed milk
728,0.006,long life bakery product;sugar
729,0.009,condensed milk;soda
730,0.010,domestic eggs;waffles
731,0.003,canned vegetables;fruit/vegetable juice
732,0.030,shopping bags;pastry
733,0.004,chewing gum;cream cheese
734,0.003,grapes;oil
735,0.007,pork;ham
736,0.006,long life bakery product;misc. beverages
737,0.015,other vegetables;baking powder
738,0.003,sliced cheese;misc. beverages
739,0.035,shopping bags;citrus fruit
740,0.004,whipped/sour cream;frozen dessert
741,0.006,grapes;dessert
742,0.004,onions;dishes
743,0.016,frankfurter;chicken
744,0.009,frozen vegetables;frozen meals
745,0.003,beverages;frozen dessert
746,0.010,curd;chocolate
747,0.024,long life bakery product;soda
748,0.013,citrus fruit;meat
749,0.014,tropical fruit;specialty bar
750,0.007,tropical fruit;frozen dessert
751,0.011,curd;hamburger meat
752,0.006,frozen vegetables;white wine
753,0.087,canned beer;whole milk
754,0.003,hamburger meat;grapes
755,0.016,pip fruit;dessert
756,0.008,rolls/buns;candles
757,0.006,shopping bags;seasonal products
758,0.007,sausage;cake bar
759,0.004,tea;other vegetables
760,0.004,pet care;newspapers
761,0.011,beverages;citrus fruit
762,0.004,specialty chocolate;red/blush wine
763,0.003,curd;sweet spreads
764,0.007,sausage;frozen fish
765,0.008,ice cream;newspapers
766,0.004,semi-finished bread;dessert
767,0.003,citrus fruit;cling film/bags
768,0.013,seasonal products;whole milk
769,0.005,chocolate;meat
770,0.005,dish cleaner;citrus fruit
771,0.006,canned beer;frozen dessert
772,0.014,pastry;ham
773,0.003,pet care;fruit/vegetable juice
774,0.003,long life bakery product;pot plants
775,0.011,pastry;hygiene articles
776,0.004,chocolate;misc. beverages
777,0.003,beverages;specialty bar
778,0.009,hard cheese;frankfurter
779,0.005,yogurt;finished products
780,0.151,whole milk;soda
781,0.004,beverages;frozen meals
782,0.015,whipped/sour cream;dessert
783,0.005,salt;bottled water
784,0.006,brown bread;baking powder
785,0.009,pork;sugar
786,0.066,yogurt;bottled water
787,0.116,tropical fruit;whole milk
788,0.010,condensed milk;rolls/buns
789,0.004,candy;oil
790,0.004,specialty cheese;margarine
791,0.009,waffles;margarine
792,0.008,curd;misc. beverages
793,0.006,chocolate;sugar
794,0.006,shopping bags;frozen fish
795,0.005,sausage;dog food
796,0.008,photo/film;soda
797,0.004,photo/film;butter
798,0.010,canned beer;specialty bar
799,0.007,instant food products;root vegetables
800,0.024,yogurt;waffles
801,0.021,pastry;chicken
802,0.005,citrus fruit;frozen dessert
803,0.004,beverages;salty snack
804,0.012,citrus fruit;hygiene articles
805,0.031,pip fruit;whipped/sour cream
806,0.007,ham;coffee
807,0.004,onions;pickled vegetables
808,0.003,popcorn;pip fruit
809,0.013,ham;newspapers
810,0.003,beverages;chewing gum
811,0.014,pastry;meat
812,0.004,onions;herbs
813,0.017,yogurt;ice cream
814,0.012,beverages;pastry
815,0.004,butter milk;semi-finished bread
816,0.003,canned beer;liver loaf
817,0.009,beverages;domestic eggs
818,0.035,brown bread;sausage
819,0.011,frozen meals;whipped/sour cream
820,0.006,soups;whole milk
821,0.079,rolls/buns;bottled water
822,0.004,beef;packaged fruit/vegetables
823,0.006,condensed milk;root vegetables
824,0.021,herbs;whole milk
825,0.028,beverages;whole milk
826,0.013,hamburger meat;canned beer
827,0.006,canned fish;bottled water
828,0.003,brown bread;zwieback
829,0.003,dish cleaner;domestic eggs
830,0.007,specialty chocolate;napkins
831,0.003,kitchen towels;soda
832,0.004,domestic eggs;frozen fish
833,0.006,salt;root vegetables
834,0.027,whipped/sour cream;pastry
835,0.004,brown bread;salt
836,0.021,whipped/sour cream;domestic eggs
837,0.034,canned beer;citrus fruit
838,0.010,pork;misc. beverages
839,0.003,pudding powder;whole milk
840,0.008,frankfurter;meat
841,0.007,beef;soft cheese
842,0.006,beef;specialty chocolate
843,0.003,grapes;herbs
844,0.016,tropical fruit;candy
845,0.003,zwieback;butter
846,0.030,whipped/sour cream;citrus fruit
847,0.004,baking powder;coffee
848,0.024,shopping bags;margarine
849,0.031,domestic eggs;bottled water
850,0.003,zwieback;chicken
851,0.004,beverages;grapes
852,0.007,detergent;bottled water
853,0.006,chocolate;ham
854,0.011,specialty chocolate;frankfurter
855,0.018,pastry;berries
856,0.003,sliced cheese;ham
857,0.008,dish cleaner;rolls/buns
858,0.011,uht-milk;newspapers
859,0.035,brown bread;tropical fruit
860,0.003,finished products;fruit/vegetable juice
861,0.006,chicken;candy
862,0.003,dish cleaner;brown bread
863,0.016,flour;other vegetables
864,0.009,beef;dessert
865,0.005,yogurt;chocolate marshmallow
866,0.009,long life bakery product;butter
867,0.004,hamburger meat;specialty bar
868,0.010,dish cleaner;whole milk
869,0.010,sausage;herbs
870,0.003,male cosmetics;soda
871,0.006,beef;sugar
872,0.003,condensed milk;dessert
873,0.008,ice cream;coffee
874,0.011,shopping bags;ice cream
875,0.003,liquor;dishes
876,0.004,hard cheese;misc. beverages
877,0.003,spices;butter
878,0.033,sausage;butter
879,0.004,long life bakery product;pickled vegetables
880,0.029,pip fruit;pork
881,0.004,dog food;butter
882,0.012,beverages;brown bread
883,0.003,white bread;liver loaf
884,0.004,jam;whole milk
885,0.005,canned beer;cling film/bags
886,0.008,long life bakery product;coffee
887,0.006,other vegetables;zwieback
888,0.008,canned beer;chewing gum
