id,support,pattern
89,0.17,jabłka;mleko
90,0.046,płatki owsiane;makaron pełnoziarnisty
91,0.046,płatki owsiane;kurczak
92,0.075,oliwa z oliwek;ser żółty
93,0.169,chleb pełnoziarnisty;jogurt naturalny
94,0.045,pomidory;płatki owsiane
95,0.07,płatki owsiane;ryż brązowy
96,0.057,pomidory;jabłka
97,0.162,ogórki;mleko
98,0.159,ziemniaki;ser żółty
99,0.171,jajka;ryż brązowy
100,0.149,ryż brązowy;banany
101,0.049,pomidory;kurczak
102,0.15,jabłka;ogórki
103,0.082,pomidory;mleko
104,0.068,mleko;kurczak
105,0.085,oliwa z oliwek;jogurt naturalny
106,0.069,oliwa z oliwek;banany
107,0.07,pomidory;jajka
108,0.079,płatki owsiane;mleko
109,0.074,płatki owsiane;ogórki
110,0.075,oliwa z oliwek;chleb pełnoziarnisty
111,0.042,pomidory;oliwa z oliwek
112,0.045,oliwa z oliwek;płatki owsiane
113,0.146,ziemniaki;banany
114,0.063,ser żółty;makaron pełnoziarnisty
115,0.18,jajka;chleb pełnoziarnisty
116,0.063,pomidory;ryż brązowy
117,0.066,jabłka;makaron pełnoziarnisty
118,0.158,chleb pełnoziarnisty;banany
119,0.176,ryż brązowy;chleb pełnoziarnisty
120,0.073,ziemniaki;chleb pełnoziarnisty;mleko
121,0.064,jajka;chleb pełnoziarnisty;jogurt naturalny
122,0.077,ser żółty;jajka;jogurt naturalny
123,0.065,ziemniaki;jabłka;jajka
124,0.08,ser żółty;jogurt naturalny;mleko
125,0.07,jabłka;ser żółty;jogurt naturalny
126,0.062,jogurt naturalny;ogórki;banany
127,0.031,ziemniaki;płatki owsiane;chleb pełnoziarnisty
128,0.062,ziemniaki;jabłka;ryż brązowy
129,0.076,ziemniaki;jajka;jogurt naturalny
130,0.067,jabłka;ser żółty;banany
131,0.074,jabłka;chleb pełnoziarnisty;jogurt naturalny
132,0.075,ryż brązowy;jogurt naturalny;mleko
133,0.068,ser żółty;jajka;banany
134,0.075,ziemniaki;jogurt naturalny;mleko
135,0.07,jabłka;ryż brązowy;mleko
136,0.078,ryż brązowy;chleb pełnoziarnisty;mleko
137,0.068,ziemniaki;ryż brązowy;chleb pełnoziarnisty
138,0.062,ziemniaki;ogórki;banany
139,0.051,jabłka;jajka;ogórki
140,0.062,ziemniaki;jajka;banany
141,0.032,ser żółty;płatki owsiane;jajka
142,0.067,jajka;chleb pełnoziarnisty;banany
143,0.076,ser żółty;ryż brązowy;mleko
144,0.064,chleb pełnoziarnisty;ogórki;mleko
145,0.065,chleb pełnoziarnisty;jogurt naturalny;ogórki
146,0.03,ser żółty;mleko;makaron pełnoziarnisty
147,0.064,ziemniaki;ser żółty;jajka
148,0.059,jabłka;jajka;chleb pełnoziarnisty
149,0.03,ziemniaki;płatki owsiane;jajka
150,0.081,ziemniaki;ser żółty;mleko
151,0.077,ziemniaki;jabłka;mleko
152,0.071,ser żółty;ogórki;banany
153,0.074,ryż brązowy;ogórki;mleko
154,0.058,jabłka;jogurt naturalny;banany
155,0.03,oliwa z oliwek;jabłka;jogurt naturalny
156,0.079,ser żółty;ryż brązowy;ogórki
157,0.066,jajka;ryż brązowy;banany
158,0.03,ziemniaki;oliwa z oliwek;jogurt naturalny
159,0.061,ser żółty;chleb pełnoziarnisty;jogurt naturalny
160,0.058,jajka;mleko;banany
161,0.064,jajka;ogórki;banany
162,0.068,ryż brązowy;ogórki;banany
163,0.071,jabłka;jajka;jogurt naturalny
164,0.031,pomidory;ser żółty;mleko
165,0.066,ziemniaki;chleb pełnoziarnisty;jogurt naturalny
166,0.071,ziemniaki;jajka;ryż brązowy
167,0.03,jabłka;ser żółty;płatki owsiane
168,0.03,płatki owsiane;chleb pełnoziarnisty;banany
169,0.053,ziemniaki;jogurt naturalny;ogórki
170,0.079,jabłka;jogurt naturalny;mleko
171,0.063,jogurt naturalny;mleko;banany
172,0.076,ser żółty;ogórki;mleko
173,0.067,ziemniaki;jabłka;chleb pełnoziarnisty
174,0.03,ziemniaki;oliwa z oliwek;jajka
175,0.061,ser żółty;chleb pełnoziarnisty;banany
176,0.033,oliwa z oliwek;jogurt naturalny;mleko
177,0.059,jabłka;ser żółty;chleb pełnoziarnisty
178,0.079,jabłka;ryż brązowy;chleb pełnoziarnisty
179,0.061,ser żółty;jogurt naturalny;banany
180,0.056,jabłka;jajka;banany
181,0.072,jajka;ryż brązowy;mleko
182,0.031,oliwa z oliwek;jajka;jogurt naturalny
183,0.06,ziemniaki;chleb pełnoziarnisty;ogórki
184,0.035,jabłka;płatki owsiane;jogurt naturalny
185,0.067,jajka;ryż brązowy;jogurt naturalny
186,0.074,ziemniaki;jajka;chleb pełnoziarnisty
187,0.031,jabłka;płatki owsiane;jajka
188,0.073,ser żółty;chleb pełnoziarnisty;mleko
189,0.069,ser żółty;chleb pełnoziarnisty;ogórki
190,0.055,ziemniaki;jogurt naturalny;banany
191,0.057,ziemniaki;jabłka;banany
192,0.065,jajka;ryż brązowy;ogórki
193,0.056,ziemniaki;ryż brązowy;jogurt naturalny
194,0.057,ryż brązowy;jogurt naturalny;banany
195,0.031,pomidory;ryż brązowy;mleko
196,0.06,jabłka;ryż brązowy;ogórki
197,0.069,ser żółty;ryż brązowy;jogurt naturalny
198,0.063,jogurt naturalny;ogórki;mleko
199,0.068,jabłka;jajka;ryż brązowy
200,0.073,ser żółty;mleko;banany
201,0.059,jabłka;jogurt naturalny;ogórki
202,0.061,ser żółty;ryż brązowy;banany
203,0.059,jabłka;jajka;mleko
204,0.072,ser żółty;jajka;chleb pełnoziarnisty
205,0.059,ziemniaki;ser żółty;chleb pełnoziarnisty
206,0.068,jabłka;ser żółty;ryż brązowy
207,0.03,ziemniaki;jabłka;płatki owsiane
208,0.063,ser żółty;jogurt naturalny;ogórki
209,0.076,ser żółty;jajka;ryż brązowy
210,0.07,ziemniaki;jabłka;jogurt naturalny
211,0.053,jabłka;chleb pełnoziarnisty;ogórki
212,0.071,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny
213,0.07,chleb pełnoziarnisty;mleko;banany
214,0.063,ryż brązowy;mleko;banany
215,0.075,jajka;ryż brązowy;chleb pełnoziarnisty
216,0.03,ziemniaki;płatki owsiane;jogurt naturalny
217,0.059,chleb pełnoziarnisty;ogórki;banany
218,0.059,ziemniaki;chleb pełnoziarnisty;banany
219,0.062,jabłka;ryż brązowy;banany
220,0.06,ziemniaki;ogórki;mleko
221,0.054,jajka;ogórki;mleko
222,0.061,ryż brązowy;chleb pełnoziarnisty;banany
223,0.067,ziemniaki;ser żółty;ogórki
224,0.061,ziemniaki;jabłka;ogórki
225,0.061,ziemniaki;mleko;banany
226,0.031,jajka;jogurt naturalny;kurczak
227,0.032,oliwa z oliwek;jogurt naturalny;banany
228,0.03,pomidory;jajka;chleb pełnoziarnisty
229,0.032,oliwa z oliwek;ser żółty;mleko
230,0.069,jabłka;ryż brązowy;jogurt naturalny
231,0.032,ziemniaki;płatki owsiane;mleko
232,0.075,jabłka;chleb pełnoziarnisty;mleko
233,0.07,jajka;jogurt naturalny;mleko
234,0.054,ziemniaki;ser żółty;jogurt naturalny
235,0.074,ziemniaki;ryż brązowy;ogórki
236,0.031,ser żółty;płatki owsiane;mleko
237,0.065,ziemniaki;ser żółty;banany
238,0.071,jajka;chleb pełnoziarnisty;mleko
239,0.074,chleb pełnoziarnisty;jogurt naturalny;mleko
240,0.073,ryż brązowy;chleb pełnoziarnisty;ogórki
241,0.034,oliwa z oliwek;ryż brązowy;jogurt naturalny
242,0.066,ryż brązowy;jogurt naturalny;ogórki
243,0.031,płatki owsiane;jajka;chleb pełnoziarnisty
244,0.065,ziemniaki;jabłka;ser żółty
245,0.063,ziemniaki;ryż brązowy;mleko
246,0.084,ziemniaki;jajka;mleko
247,0.066,jajka;chleb pełnoziarnisty;ogórki
248,0.071,ser żółty;ryż brązowy;chleb pełnoziarnisty
249,0.062,ziemniaki;ser żółty;ryż brązowy
250,0.065,jabłka;ogórki;banany
251,0.062,ziemniaki;jajka;ogórki
252,0.059,chleb pełnoziarnisty;jogurt naturalny;banany
253,0.055,jajka;jogurt naturalny;ogórki
254,0.03,ziemniaki;oliwa z oliwek;chleb pełnoziarnisty
255,0.057,jajka;jogurt naturalny;banany
256,0.064,ser żółty;jajka;ogórki
257,0.036,płatki owsiane;jogurt naturalny;mleko
258,0.035,pomidory;jogurt naturalny;mleko
259,0.066,jabłka;ser żółty;jajka
260,0.056,ziemniaki;ryż brązowy;banany
261,0.063,jabłka;chleb pełnoziarnisty;banany
262,0.07,ser żółty;jajka;mleko
263,0.035,jajka;chleb pełnoziarnisty;kurczak
264,0.057,jabłka;ogórki;mleko
265,0.078,jabłka;ser żółty;mleko
266,0.067,jabłka;ser żółty;ogórki
267,0.062,ogórki;mleko;banany
268,0.032,chleb pełnoziarnisty;ogórki;kurczak
269,0.065,jabłka;mleko;banany
270,0.03,ser żółty;jajka;jogurt naturalny;mleko
271,0.036,ser żółty;jabłka;jogurt naturalny;mleko
272,0.039,ziemniaki;ser żółty;jabłka;mleko
273,0.03,ziemniaki;ser żółty;chleb pełnoziarnisty;mleko
274,0.03,ziemniaki;jajka;ryż brązowy;banany
275,0.03,jajka;ryż brązowy;chleb pełnoziarnisty;ogórki
276,0.032,ziemniaki;jajka;ryż brązowy;mleko
277,0.031,ziemniaki;jabłka;jajka;jogurt naturalny
278,0.036,ser żółty;jajka;ryż brązowy;chleb pełnoziarnisty
279,0.031,ser żółty;jabłka;chleb pełnoziarnisty;mleko
280,0.03,ser żółty;ryż brązowy;ogórki;banany
281,0.033,jajka;ryż brązowy;chleb pełnoziarnisty;mleko
282,0.031,ser żółty;chleb pełnoziarnisty;jogurt naturalny;mleko
283,0.03,ziemniaki;ser żółty;ogórki;mleko
284,0.032,ser żółty;ryż brązowy;jogurt naturalny;mleko
285,0.035,ziemniaki;jajka;jogurt naturalny;mleko
286,0.038,ziemniaki;jabłka;jogurt naturalny;mleko
287,0.03,ryż brązowy;jogurt naturalny;ogórki;mleko
288,0.035,jabłka;ryż brązowy;chleb pełnoziarnisty;mleko
289,0.031,ser żółty;jajka;ryż brązowy;mleko
290,0.03,jabłka;jajka;jogurt naturalny;mleko
291,0.034,ziemniaki;jabłka;chleb pełnoziarnisty;jogurt naturalny
292,0.03,ziemniaki;ser żółty;ogórki;banany
293,0.035,ser żółty;ryż brązowy;chleb pełnoziarnisty;ogórki
294,0.03,ziemniaki;jajka;chleb pełnoziarnisty;jogurt naturalny
295,0.03,ser żółty;ryż brązowy;jogurt naturalny;ogórki
296,0.03,ser żółty;jabłka;ogórki;banany
297,0.034,ser żółty;jabłka;ogórki;mleko
298,0.034,ziemniaki;jabłka;jajka;mleko
299,0.034,ziemniaki;jajka;ryż brązowy;ogórki
300,0.03,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny;ogórki
301,0.03,ser żółty;jajka;ryż brązowy;jogurt naturalny
302,0.031,ziemniaki;ser żółty;jabłka;ogórki
303,0.036,ziemniaki;jajka;chleb pełnoziarnisty;mleko
304,0.032,jabłka;ryż brązowy;chleb pełnoziarnisty;jogurt naturalny
305,0.03,ser żółty;ryż brązowy;chleb pełnoziarnisty;mleko
306,0.035,ziemniaki;ryż brązowy;chleb pełnoziarnisty;ogórki
307,0.03,ser żółty;jabłka;mleko;banany
308,0.034,ziemniaki;ser żółty;jajka;mleko
309,0.04,jabłka;chleb pełnoziarnisty;jogurt naturalny;mleko
310,0.03,ser żółty;jajka;ryż brązowy;banany
311,0.03,ser żółty;jajka;ryż brązowy;ogórki
312,0.032,ziemniaki;ser żółty;mleko;banany
313,0.031,ser żółty;chleb pełnoziarnisty;ogórki;mleko
314,0.032,ser żółty;jajka;ogórki;banany
315,0.03,jajka;ryż brązowy;chleb pełnoziarnisty;banany
316,0.036,ziemniaki;jabłka;chleb pełnoziarnisty;mleko
317,0.031,ser żółty;ryż brązowy;ogórki;mleko
318,0.034,ziemniaki;ser żółty;ryż brązowy;ogórki
319,0.033,ziemniaki;jajka;ryż brązowy;chleb pełnoziarnisty
320,0.03,jajka;ryż brązowy;ogórki;banany
321,0.032,ziemniaki;chleb pełnoziarnisty;jogurt naturalny;mleko
