id,support,pattern
181,0.072,pip fruit;other vegetables
182,0.014,long life bakery product;bottled water
183,0.018,soft cheese;other vegetables
184,0.016,chocolate;whipped/sour cream
185,0.012,hygiene articles;bottled water
186,0.010,dessert;coffee
187,0.011,napkins;frankfurter
188,0.017,newspapers;margarine
189,0.024,yogurt;berries
190,0.019,newspapers;chicken
191,0.014,curd;uht-milk
192,0.010,bottled beer;meat
193,0.055,bottled beer;soda
194,0.044,fruit/vegetable juice;soda
195,0.027,hygiene articles;whole milk
196,0.052,other vegetables;newspapers
197,0.046,pastry;tropical fruit
198,0.034,chicken;soda
199,0.016,hard cheese;root vegetables
200,0.023,white bread;sausage
201,0.120,yogurt;other vegetables
202,0.043,beef;soda
203,0.027,napkins;soda
204,0.010,hygiene articles;newspapers
205,0.191,other vegetables;whole milk
206,0.010,dog food;whole milk
207,0.016,specialty chocolate;bottled water
208,0.016,yogurt;specialty chocolate
209,0.012,processed cheese;bottled water
210,0.094,other vegetables;bottled water
211,0.033,onions;rolls/buns
212,0.019,frankfurter;fruit/vegetable juice
213,0.018,pastry;cream cheese
214,0.016,fruit/vegetable juice;berries
215,0.011,napkins;butter
216,0.017,brown bread;dessert
217,0.017,frozen vegetables;pastry
218,0.015,hard cheese;tropical fruit
219,0.057,tropical fruit;root vegetables
220,0.038,canned beer;pastry
221,0.017,chocolate;pastry
222,0.011,hamburger meat;fruit/vegetable juice
223,0.019,hamburger meat;tropical fruit
224,0.016,pot plants;whole milk
225,0.011,shopping bags;frozen meals
226,0.011,beef;berries
227,0.020,specialty bar;rolls/buns
228,0.019,chicken;butter
229,0.013,uht-milk;domestic eggs
230,0.019,yogurt;grapes
231,0.013,tropical fruit;hygiene articles
232,0.011,pip fruit;grapes
233,0.012,pork;cream cheese
234,0.011,bottled beer;candy
235,0.014,spread cheese;whole milk
236,0.011,whipped/sour cream;salty snack
237,0.033,pip fruit;bottled beer
238,0.012,soft cheese;soda
239,0.010,yogurt;pickled vegetables
240,0.010,frozen vegetables;berries
241,0.027,canned beer;frankfurter
242,0.011,uht-milk;butter
243,0.014,newspapers;dessert
244,0.049,yogurt;bottled beer
245,0.057,yogurt;pip fruit
246,0.020,shopping bags;cream cheese
247,0.014,shopping bags;onions
248,0.014,canned beer;berries
249,0.025,beef;pastry
250,0.019,beef;canned beer
251,0.013,misc. beverages;root vegetables
252,0.012,bottled beer;oil
253,0.010,brown bread;waffles
254,0.011,domestic eggs;oil
255,0.033,butter;root vegetables
256,0.011,bottled beer;ice cream
257,0.036,yogurt;coffee
258,0.012,white bread;curd
259,0.018,frozen vegetables;frankfurter
260,0.014,newspapers;salty snack
261,0.024,pip fruit;coffee
262,0.012,yogurt;baking powder
263,0.022,tropical fruit;berries
264,0.022,sliced cheese;other vegetables
265,0.014,onions;citrus fruit
266,0.011,bottled beer;specialty chocolate
267,0.017,butter milk;root vegetables
268,0.017,tropical fruit;meat
269,0.012,uht-milk;margarine
270,0.016,citrus fruit;ham
271,0.012,citrus fruit;grapes
272,0.025,canned beer;butter
273,0.011,onions;fruit/vegetable juice
274,0.014,citrus fruit;candy
275,0.010,long life bakery product;domestic eggs
276,0.021,oil;soda
277,0.011,soft cheese;root vegetables
278,0.013,sliced cheese;pastry
279,0.091,rolls/buns;root vegetables
280,0.048,cream cheese;whole milk
281,0.055,frankfurter;rolls/buns
282,0.019,pork;fruit/vegetable juice
283,0.023,brown bread;pork
284,0.015,brown bread;chicken
285,0.020,brown bread;domestic eggs
286,0.037,ham;whole milk
287,0.045,yogurt;butter
288,0.028,brown bread;citrus fruit
289,0.082,tropical fruit;soda
290,0.011,liquor;soda
291,0.020,beef;frankfurter
292,0.016,tropical fruit;ham
293,0.042,yogurt;frankfurter
294,0.046,citrus fruit;tropical fruit
295,0.018,other vegetables;red/blush wine
296,0.011,yogurt;pasta
297,0.034,newspapers;bottled water
298,0.039,fruit/vegetable juice;root vegetables
299,0.020,rolls/buns;oil
300,0.041,uht-milk;whole milk
301,0.015,whipped/sour cream;napkins
302,0.028,root vegetables;coffee
303,0.019,candy;soda
304,0.018,frozen vegetables;bottled beer
305,0.014,long life bakery product;citrus fruit
306,0.023,whipped/sour cream;margarine
307,0.015,cream cheese;butter
308,0.017,other vegetables;semi-finished bread
309,0.030,soda;dessert
310,0.056,pork;other vegetables
311,0.044,domestic eggs;soda
312,0.015,pot plants;other vegetables
313,0.011,pip fruit;specialty chocolate
314,0.014,pork;napkins
315,0.011,canned fish;soda
316,0.087,pip fruit;whole milk
317,0.015,sausage;misc. beverages
318,0.016,shopping bags;napkins
319,0.151,yogurt;whole milk
320,0.010,sliced cheese;pip fruit
321,0.015,uht-milk;frankfurter
322,0.032,hamburger meat;rolls/buns
323,0.038,chocolate;other vegetables
324,0.014,yogurt;soft cheese
325,0.013,frozen vegetables;coffee
326,0.027,pip fruit;frankfurter
327,0.013,pickled vegetables;rolls/buns
328,0.077,other vegetables;citrus fruit
329,0.024,brown bread;newspapers
330,0.018,curd;margarine
331,0.014,napkins;newspapers
332,0.013,domestic eggs;meat
333,0.015,shopping bags;butter milk
334,0.022,citrus fruit;coffee
335,0.011,pastry;oil
336,0.013,whipped/sour cream;sugar
337,0.011,canned beer;specialty chocolate
338,0.017,whipped/sour cream;hamburger meat
339,0.012,other vegetables;frozen fish
340,0.018,pickled vegetables;whole milk
341,0.036,curd;tropical fruit
342,0.022,domestic eggs;frankfurter
343,0.016,yogurt;white wine
344,0.012,frozen meals;pip fruit
345,0.047,shopping bags;root vegetables
346,0.013,flour;rolls/buns
347,0.023,shopping bags;fruit/vegetable juice
348,0.015,sausage;ice cream
349,0.034,domestic eggs;tropical fruit
350,0.011,domestic eggs;ham
351,0.019,beef;shopping bags
352,0.029,candy;whole milk
353,0.015,frozen vegetables;domestic eggs
354,0.021,beef;bottled beer
355,0.023,beef;whipped/sour cream
356,0.011,ice cream;butter
357,0.014,chocolate;fruit/vegetable juice
358,0.015,bottled beer;ham
359,0.025,sausage;coffee
360,0.015,pip fruit;onions
361,0.021,napkins;bottled water
362,0.011,onions;chicken
363,0.011,frozen meals;fruit/vegetable juice
364,0.018,uht-milk;sausage
365,0.013,oil;root vegetables
366,0.012,white bread;chicken
367,0.010,other vegetables;seasonal products
368,0.013,beef;coffee
369,0.023,pip fruit;butter
370,0.025,bottled beer;frankfurter
371,0.024,yogurt;onions
372,0.010,rolls/buns;seasonal products
373,0.021,yogurt;ham
374,0.014,sausage;grapes
375,0.034,pork;root vegetables
376,0.012,long life bakery product;pork
377,0.023,rolls/buns;misc. beverages
378,0.013,sausage;candy
379,0.032,shopping bags;pip fruit
380,0.012,pip fruit;ham
381,0.012,newspapers;sugar
382,0.025,waffles;rolls/buns
383,0.032,curd;sausage
384,0.070,pastry;rolls/buns
385,0.015,whipped/sour cream;cream cheese
386,0.054,other vegetables;domestic eggs
387,0.026,hard cheese;other vegetables
388,0.020,frozen vegetables;whipped/sour cream
389,0.014,brown bread;chocolate
390,0.011,white bread;beverages
391,0.020,chocolate;root vegetables
392,0.012,packaged fruit/vegetables;rolls/buns
393,0.013,whipped/sour cream;onions
394,0.023,newspapers;butter
395,0.012,pastry;ice cream
396,0.010,ham;butter
397,0.041,whole milk;dessert
398,0.015,frozen meals;root vegetables
399,0.019,white bread;citrus fruit
400,0.022,berries;root vegetables
401,0.011,curd;salty snack
402,0.016,domestic eggs;butter
403,0.010,newspapers;misc. beverages
404,0.010,pastry;red/blush wine
405,0.017,chocolate;frankfurter
406,0.147,other vegetables;rolls/buns
407,0.069,shopping bags;rolls/buns
408,0.019,soft cheese;whole milk
409,0.023,other vegetables;candy
410,0.042,rolls/buns;chicken
411,0.040,whipped/sour cream;root vegetables
412,0.014,margarine;coffee
413,0.011,shopping bags;candy
414,0.035,whipped/sour cream;bottled water
415,0.034,shopping bags;canned beer
416,0.112,bottled water;whole milk
417,0.018,bottled beer;cream cheese
418,0.025,other vegetables;grapes
419,0.017,citrus fruit;sugar
420,0.012,fruit/vegetable juice;cream cheese
421,0.010,shopping bags;hygiene articles
422,0.055,whole milk;coffee
423,0.042,yogurt;brown bread
424,0.015,grapes;root vegetables
425,0.015,beverages;bottled water
426,0.024,cat food;other vegetables
427,0.015,canned fish;whole milk
428,0.020,onions;root vegetables
429,0.046,pork;soda
430,0.066,butter;whole milk
431,0.015,uht-milk;canned beer
432,0.070,domestic eggs;whole milk
433,0.021,pastry;coffee
434,0.017,hygiene articles;soda
435,0.021,bottled water;cream cheese
436,0.017,shopping bags;uht-milk
437,0.012,domestic eggs;napkins
438,0.019,white bread;shopping bags
439,0.024,bottled beer;fruit/vegetable juice
440,0.047,canned beer;root vegetables
441,0.040,canned beer;bottled water
442,0.073,shopping bags;other vegetables
443,0.031,sausage;frankfurter
444,0.028,frozen meals;rolls/buns
445,0.030,oil;whole milk
446,0.016,citrus fruit;specialty chocolate
447,0.019,citrus fruit;napkins
448,0.019,yogurt;specialty bar
449,0.062,fruit/vegetable juice;whole milk
450,0.021,other vegetables;chewing gum
451,0.010,butter milk;bottled beer
452,0.016,waffles;sausage
453,0.021,sausage;sugar
454,0.018,beef;pork
455,0.034,yogurt;frozen vegetables
456,0.021,beef;butter
457,0.010,cat food;bottled beer
458,0.013,curd;frozen vegetables
459,0.048,white bread;whole milk
460,0.012,frozen meals;canned beer
461,0.016,white bread;brown bread
462,0.014,frozen fish;whole milk
463,0.017,beverages;root vegetables
464,0.016,onions;bottled water
465,0.017,shopping bags;berries
466,0.011,canned beer;waffles
467,0.020,frankfurter;coffee
468,0.019,hard cheese;soda
469,0.019,pastry;dessert
470,0.025,tropical fruit;cream cheese
471,0.030,citrus fruit;frankfurter
472,0.067,other vegetables;canned beer
473,0.023,specialty chocolate;soda
474,0.016,beef;domestic eggs
475,0.012,bottled water;misc. beverages
476,0.014,white bread;domestic eggs
477,0.023,white bread;tropical fruit
478,0.039,uht-milk;other vegetables
479,0.018,sliced cheese;soda
480,0.028,frozen meals;other vegetables
481,0.053,brown bread;rolls/buns
482,0.011,napkins;margarine
483,0.010,semi-finished bread;root vegetables
484,0.077,sausage;soda
485,0.029,rolls/buns;berries
486,0.093,other vegetables;sausage
487,0.042,canned beer;tropical fruit
488,0.030,frozen vegetables;root vegetables
489,0.039,frankfurter;root vegetables
490,0.012,canned vegetables;whole milk
491,0.012,chocolate;butter
492,0.076,yogurt;tropical fruit
493,0.020,semi-finished bread;whole milk
494,0.012,bottled beer;misc. beverages
495,0.012,frozen meals;pastry
496,0.015,sausage;meat
497,0.017,frozen vegetables;pork
498,0.014,whipped/sour cream;waffles
499,0.044,pip fruit;tropical fruit
500,0.072,yogurt;root vegetables
501,0.011,brown bread;grapes
502,0.027,citrus fruit;butter
503,0.014,canned beer;dessert
504,0.015,packaged fruit/vegetables;whole milk
505,0.020,shopping bags;chicken
506,0.024,citrus fruit;domestic eggs
507,0.010,misc. beverages;coffee
508,0.010,domestic eggs;waffles
509,0.030,shopping bags;pastry
510,0.018,sausage;berries
511,0.045,pip fruit;root vegetables
512,0.015,other vegetables;baking powder
513,0.035,shopping bags;citrus fruit
514,0.012,curd;cream cheese
515,0.011,ham;frankfurter
516,0.016,frankfurter;chicken
517,0.010,curd;chocolate
518,0.024,long life bakery product;soda
519,0.013,citrus fruit;meat
520,0.014,tropical fruit;specialty bar
521,0.011,curd;hamburger meat
522,0.027,yogurt;dessert
523,0.027,brown bread;pip fruit
524,0.042,whipped/sour cream;tropical fruit
525,0.087,canned beer;whole milk
526,0.016,pip fruit;dessert
527,0.015,sausage;ham
528,0.065,citrus fruit;soda
529,0.011,beverages;citrus fruit
530,0.030,chocolate;soda
531,0.035,rolls/buns;dessert
532,0.013,seasonal products;whole milk
533,0.014,pastry;ham
534,0.011,pastry;hygiene articles
535,0.013,sausage;hygiene articles
536,0.018,rolls/buns;red/blush wine
537,0.043,rolls/buns;coffee
538,0.055,yogurt;shopping bags
539,0.035,whole milk;meat
540,0.151,whole milk;soda
541,0.015,whipped/sour cream;dessert
542,0.066,yogurt;bottled water
543,0.116,tropical fruit;whole milk
544,0.037,pastry;citrus fruit
545,0.010,condensed milk;rolls/buns
546,0.041,pip fruit;bottled water
547,0.029,other vegetables;salty snack
548,0.015,pip fruit;waffles
549,0.039,whipped/sour cream;sausage
550,0.013,grapes;bottled water
551,0.034,salty snack;whole milk
552,0.018,hamburger meat;sausage
553,0.010,canned beer;specialty bar
554,0.024,yogurt;waffles
555,0.021,pastry;chicken
556,0.012,citrus fruit;hygiene articles
557,0.031,pip fruit;whipped/sour cream
558,0.013,ham;newspapers
559,0.014,pastry;meat
560,0.048,yogurt;whipped/sour cream
561,0.017,yogurt;ice cream
562,0.012,beverages;pastry
563,0.011,onions;butter
564,0.035,brown bread;sausage
565,0.011,frozen meals;whipped/sour cream
566,0.079,rolls/buns;bottled water
567,0.070,brown bread;whole milk
568,0.010,ham;fruit/vegetable juice
569,0.021,herbs;whole milk
570,0.028,beverages;whole milk
571,0.018,whipped/sour cream;chicken
572,0.013,hamburger meat;canned beer
573,0.014,canned beer;ice cream
574,0.027,whipped/sour cream;pastry
575,0.020,flour;whole milk
576,0.012,frozen vegetables;dessert
577,0.021,whipped/sour cream;domestic eggs
578,0.034,canned beer;citrus fruit
579,0.010,pork;misc. beverages
580,0.017,beverages;tropical fruit
581,0.016,tropical fruit;candy
582,0.051,frankfurter;soda
583,0.012,pip fruit;ice cream
584,0.030,whipped/sour cream;citrus fruit
585,0.012,brown bread;salty snack
586,0.024,shopping bags;margarine
587,0.031,domestic eggs;bottled water
588,0.011,specialty chocolate;frankfurter
589,0.018,pastry;berries
590,0.036,napkins;rolls/buns
591,0.011,uht-milk;newspapers
592,0.035,brown bread;tropical fruit
593,0.050,other vegetables;margarine
594,0.016,flour;other vegetables
595,0.047,pastry;root vegetables
596,0.011,uht-milk;fruit/vegetable juice
597,0.010,dish cleaner;whole milk
598,0.010,sausage;herbs
599,0.011,beef;butter milk
600,0.043,napkins;whole milk
601,0.015,tropical fruit;grapes
602,0.011,shopping bags;ice cream
603,0.038,canned beer;sausage
604,0.033,sausage;butter
605,0.042,yogurt;pork
606,0.029,pip fruit;pork
607,0.012,beverages;brown bread
608,0.013,long life bakery product;bottled beer
609,0.010,chicken;cream cheese
610,0.024,shopping bags;whipped/sour cream
611,0.015,onions;bottled beer
612,0.033,beef;root vegetables
613,0.025,specialty bar;whole milk
614,0.015,citrus fruit;berries
615,0.011,whipped/sour cream;ice cream
616,0.017,pork;frankfurter
617,0.035,hamburger meat;other vegetables
618,0.011,detergent;soda
619,0.060,brown bread;other vegetables
620,0.063,pastry;soda
621,0.015,beverages;sausage
622,0.058,whipped/sour cream;rolls/buns
623,0.035,domestic eggs;root vegetables
624,0.021,tropical fruit;waffles
625,0.022,pip fruit;domestic eggs
626,0.012,pasta;soda
627,0.020,pip fruit;chicken
628,0.013,pastry;specialty chocolate
629,0.013,tropical fruit;chewing gum
630,0.019,sausage;napkins
631,0.041,pip fruit;pastry
632,0.017,soft cheese;rolls/buns
633,0.013,beverages;whipped/sour cream
634,0.038,frankfurter;bottled water
635,0.030,brown bread;canned beer
636,0.027,frozen vegetables;bottled water
637,0.010,beef;napkins
638,0.017,uht-milk;pip fruit
639,0.043,yogurt;domestic eggs
640,0.045,citrus fruit;bottled water
641,0.046,citrus fruit;root vegetables
642,0.011,packaged fruit/vegetables;other vegetables
643,0.091,shopping bags;whole milk
644,0.058,yogurt;pastry
645,0.037,shopping bags;sausage
646,0.018,frozen meals;tropical fruit
647,0.012,other vegetables;pasta
648,0.022,curd;pip fruit
649,0.011,chocolate;coffee
650,0.012,pork;oil
651,0.021,yogurt;frozen meals
652,0.012,canned beer;grapes
653,0.040,other vegetables;cream cheese
654,0.013,frozen vegetables;butter
655,0.012,other vegetables;spread cheese
656,0.022,whole milk;red/blush wine
657,0.012,brown bread;uht-milk
658,0.026,canned beer;domestic eggs
659,0.011,brown bread;hamburger meat
660,0.033,frozen meals;whole milk
661,0.016,brown bread;margarine
662,0.031,yogurt;chicken
663,0.019,curd;newspapers
664,0.015,shopping bags;salty snack
665,0.044,pastry;bottled water
666,0.054,fruit/vegetable juice;rolls/buns
667,0.010,white bread;cream cheese
668,0.058,yogurt;citrus fruit
669,0.050,rolls/buns;butter
670,0.016,frozen meals;sausage
671,0.016,domestic eggs;chicken
672,0.013,domestic eggs;berries
673,0.012,canned beer;candy
674,0.034,pip fruit;citrus fruit
675,0.026,beef;bottled water
676,0.067,canned beer;rolls/buns
677,0.012,rolls/buns;herbs
678,0.088,tropical fruit;rolls/buns
679,0.026,bottled beer;newspapers
680,0.019,curd;fruit/vegetable juice
681,0.120,rolls/buns;soda
682,0.014,other vegetables;detergent
683,0.049,sausage;bottled water
684,0.014,brown bread;cream cheese
685,0.023,rolls/buns;meat
686,0.017,misc. beverages;soda
687,0.014,pork;coffee
688,0.018,white bread;canned beer
689,0.012,long life bakery product;frankfurter
690,0.027,rolls/buns;sugar
691,0.012,white bread;margarine
692,0.013,shopping bags;waffles
693,0.011,frozen meals;brown bread
694,0.024,pork;bottled beer
695,0.010,shopping bags;chewing gum
696,0.024,beverages;rolls/buns
697,0.012,frozen vegetables;napkins
698,0.050,chicken;whole milk
699,0.017,chocolate;bottled beer
700,0.014,onions;frankfurter
701,0.041,frozen vegetables;rolls/buns
702,0.011,butter milk;domestic eggs
703,0.043,curd;soda
704,0.026,bottled water;coffee
705,0.011,seasonal products;soda
706,0.032,butter milk;whole milk
707,0.018,citrus fruit;dessert
708,0.011,fruit/vegetable juice;salty snack
709,0.179,rolls/buns;whole milk
710,0.034,brown bread;root vegetables
711,0.018,margarine;butter
712,0.060,margarine;whole milk
713,0.014,condensed milk;whole milk
714,0.017,bottled beer;chicken
715,0.018,fruit/vegetable juice;chicken
716,0.013,bottled beer;salty snack
717,0.025,cream cheese;root vegetables
718,0.067,pip fruit;rolls/buns
719,0.026,onions;soda
720,0.024,cat food;whole milk
721,0.020,sugar;bottled water
722,0.017,newspapers;coffee
723,0.017,long life bakery product;root vegetables
724,0.011,frozen vegetables;uht-milk
725,0.010,curd;berries
726,0.036,white bread;other vegetables
727,0.025,tropical fruit;margarine
728,0.019,grapes;soda
729,0.031,shopping bags;brown bread
730,0.039,berries;whole milk
731,0.011,whipped/sour cream;specialty chocolate
732,0.024,citrus fruit;margarine
733,0.014,hamburger meat;frankfurter
734,0.026,beef;sausage
735,0.013,rolls/buns;pasta
736,0.038,waffles;whole milk
737,0.091,pastry;whole milk
738,0.023,tropical fruit;dessert
739,0.010,butter milk;butter
740,0.013,hamburger meat;newspapers
741,0.022,frankfurter;butter
742,0.111,yogurt;rolls/buns
743,0.025,curd;canned beer
744,0.031,white bread;soda
745,0.012,chocolate;margarine
746,0.022,sausage;dessert
747,0.081,soda;root vegetables
748,0.010,frozen dessert;soda
749,0.011,specialty bar;frankfurter
750,0.055,tropical fruit;sausage
751,0.020,shopping bags;frozen vegetables
752,0.016,whipped/sour cream;berries
753,0.026,pastry;butter
754,0.028,pastry;domestic eggs
755,0.032,domestic eggs;sausage
756,0.012,domestic eggs;salty snack
757,0.016,specialty chocolate;tropical fruit
758,0.012,baking powder;soda
759,0.013,white bread;beef
760,0.040,bottled beer;sausage
761,0.013,dishes;other vegetables
762,0.012,sliced cheese;bottled water
763,0.010,domestic eggs;dessert
764,0.011,shopping bags;specialty bar
765,0.017,white wine;other vegetables
766,0.023,yogurt;salty snack
767,0.014,specialty chocolate;root vegetables
768,0.052,curd;other vegetables
769,0.068,frankfurter;whole milk
770,0.019,fruit/vegetable juice;margarine
771,0.053,other vegetables;fruit/vegetable juice
772,0.019,chocolate;citrus fruit
773,0.011,whipped/sour cream;candy
774,0.027,sausage;margarine
775,0.024,frozen vegetables;sausage
776,0.010,white bread;coffee
777,0.094,other vegetables;root vegetables
778,0.025,frozen vegetables;citrus fruit
779,0.011,liquor;rolls/buns
780,0.011,long life bakery product;whipped/sour cream
781,0.012,processed cheese;root vegetables
782,0.027,whipped/sour cream;frankfurter
783,0.010,frozen meals;domestic eggs
784,0.011,beverages;canned beer
785,0.013,frozen vegetables;chicken
786,0.045,hamburger meat;whole milk
787,0.017,canned beer;salty snack
788,0.012,pork;hamburger meat
789,0.040,yogurt;curd
790,0.025,shopping bags;domestic eggs
791,0.017,white bread;bottled beer
792,0.019,canned beer;chicken
793,0.012,pastry;specialty bar
794,0.012,pip fruit;salty snack
795,0.028,hard cheese;whole milk
796,0.023,citrus fruit;chicken
797,0.027,misc. beverages;whole milk
798,0.016,tropical fruit;salty snack
799,0.010,beverages;pork
800,0.030,pastry;frankfurter
801,0.019,bottled water;berries
802,0.012,waffles;frankfurter
803,0.016,hygiene articles;root vegetables
804,0.025,tropical fruit;chicken
805,0.029,beef;citrus fruit
806,0.091,other vegetables;tropical fruit
807,0.027,pastry;newspapers
808,0.039,newspapers;root vegetables
809,0.014,ice cream;root vegetables
810,0.024,brown bread;bottled beer
811,0.042,pip fruit;sausage
812,0.013,flour;tropical fruit
813,0.014,cream cheese;coffee
814,0.014,white wine;root vegetables
815,0.025,shopping bags;butter
816,0.020,yogurt;butter milk
817,0.014,canned fish;rolls/buns
818,0.075,yogurt;sausage
819,0.011,beverages;newspapers
820,0.015,shopping bags;chocolate
821,0.016,white bread;pip fruit
822,0.011,napkins;cream cheese
823,0.028,yogurt;white bread
824,0.012,yogurt;red/blush wine
825,0.015,ham;root vegetables
826,0.011,uht-milk;cream cheese
827,0.053,domestic eggs;rolls/buns
828,0.020,frankfurter;newspapers
829,0.024,sausage;chicken
830,0.011,butter;dessert
831,0.034,onions;other vegetables
832,0.012,beef;chicken
833,0.010,butter milk;frankfurter
834,0.016,beef;margarine
835,0.011,beef;uht-milk
836,0.011,berries;butter
837,0.063,bottled beer;rolls/buns
838,0.018,yogurt;chewing gum
839,0.011,frankfurter;berries
840,0.010,sausage;chewing gum
841,0.016,pork;butter
842,0.018,chewing gum;rolls/buns
843,0.025,yogurt;napkins
844,0.014,shopping bags;hamburger meat
845,0.072,citrus fruit;rolls/buns
846,0.080,whipped/sour cream;whole milk
847,0.015,rolls/buns;semi-finished bread
848,0.016,sausage;salty snack
849,0.014,citrus fruit;waffles
850,0.113,whole milk;root vegetables
851,0.013,yogurt;processed cheese
852,0.023,curd;bottled beer
853,0.017,brown bread;coffee
854,0.029,beverages;other vegetables
855,0.021,brown bread;fruit/vegetable juice
856,0.014,long life bakery product;pastry
857,0.014,pip fruit;sugar
858,0.016,shopping bags;dessert
859,0.031,brown bread;pastry
860,0.016,pip fruit;hamburger meat
861,0.022,curd;whipped/sour cream
862,0.025,canned beer;margarine
863,0.037,yogurt;margarine
864,0.037,sugar;whole milk
865,0.025,pork;citrus fruit
866,0.015,yogurt;herbs
867,0.023,pip fruit;margarine
868,0.011,processed cheese;tropical fruit
869,0.013,beverages;pip fruit
870,0.022,white bread;whipped/sour cream
871,0.012,fruit/vegetable juice;sugar
872,0.016,curd;coffee
873,0.015,sausage;specialty bar
874,0.010,shopping bags;specialty chocolate
875,0.014,processed cheese;other vegetables
