id,support,pattern
182,0.008,bottled beer;sliced cheese
183,0.008,pastry;processed cheese
184,0.014,citrus fruit;oil
185,0.011,salt;whole milk
186,0.009,chewing gum;whipped/sour cream
187,0.010,other vegetables;pet care
188,0.014,cat food;tropical fruit
189,0.010,fruit/vegetable juice;sliced cheese
190,0.021,coffee;domestic eggs
191,0.016,dessert;pip fruit
192,0.026,oil;other vegetables
193,0.011,beverages;white bread
194,0.014,bottled water;salty snack
195,0.008,bottled water;seasonal products
196,0.011,butter;ice cream
197,0.008,oil;whipped/sour cream
198,0.009,liquor (appetizer);whole milk
199,0.016,chocolate;whipped/sour cream
200,0.030,citrus fruit;whipped/sour cream
201,0.008,cream cheese;hamburger meat
202,0.014,curd;uht-milk
203,0.010,bottled beer;meat
204,0.057,root vegetables;tropical fruit
205,0.055,bottled beer;soda
206,0.044,fruit/vegetable juice;soda
207,0.027,hygiene articles;whole milk
208,0.046,pastry;tropical fruit
209,0.013,frankfurter;white bread
210,0.010,processed cheese;sausage
211,0.010,fruit/vegetable juice;meat
212,0.034,chicken;soda
213,0.008,butter;candy
214,0.016,hard cheese;root vegetables
215,0.008,beef;meat
216,0.015,butter milk;shopping bags
217,0.043,beef;soda
218,0.027,napkins;soda
219,0.009,red/blush wine;sausage
220,0.010,hygiene articles;newspapers
221,0.191,other vegetables;whole milk
222,0.010,dog food;whole milk
223,0.022,grapes;rolls/buns
224,0.008,sliced cheese;whipped/sour cream
225,0.013,sugar;whipped/sour cream
226,0.033,onions;rolls/buns
227,0.019,frankfurter;fruit/vegetable juice
228,0.010,margarine;sugar
229,0.008,ice cream;margarine
230,0.009,chewing gum;pastry
231,0.054,domestic eggs;other vegetables
232,0.017,brown bread;dessert
233,0.017,frozen vegetables;pastry
234,0.015,hard cheese;tropical fruit
235,0.037,citrus fruit;pastry
236,0.009,cat food;shopping bags
237,0.038,canned beer;pastry
238,0.018,misc. beverages;tropical fruit
239,0.022,domestic eggs;pip fruit
240,0.017,chocolate;pastry
241,0.019,hamburger meat;tropical fruit
242,0.016,pot plants;whole milk
243,0.008,candy;domestic eggs
244,0.018,soda;white wine
245,0.009,butter;grapes
246,0.011,oil;pastry
247,0.014,citrus fruit;frozen meals
248,0.023,butter;pip fruit
249,0.011,beef;berries
250,0.015,ice cream;sausage
251,0.028,bottled water;margarine
252,0.008,fruit/vegetable juice;hygiene articles
253,0.008,beef;ham
254,0.011,margarine;napkins
255,0.034,frankfurter;tropical fruit
256,0.011,bottled beer;candy
257,0.052,canned beer;yogurt
258,0.014,spread cheese;whole milk
259,0.008,cream cheese;waffles
260,0.009,curd;sugar
261,0.016,chicken;domestic eggs
262,0.021,domestic eggs;whipped/sour cream
263,0.008,detergent;pastry
264,0.032,newspapers;sausage
265,0.009,canned beer;hygiene articles
266,0.026,fruit/vegetable juice;pastry
267,0.014,hamburger meat;shopping bags
268,0.027,canned beer;frankfurter
269,0.009,butter milk;fruit/vegetable juice
270,0.021,bottled water;uht-milk
271,0.008,candles;rolls/buns
272,0.014,citrus fruit;onions
273,0.120,other vegetables;yogurt
274,0.008,canned beer;cat food
275,0.029,bottled beer;whipped/sour cream
276,0.056,other vegetables;pork
277,0.010,bottled water;flour
278,0.009,pasta;root vegetables
279,0.009,hygiene articles;pork
280,0.025,beef;pastry
281,0.019,beef;canned beer
282,0.013,misc. beverages;root vegetables
283,0.008,cat food;curd
284,0.012,bottled beer;oil
285,0.010,brown bread;waffles
286,0.008,domestic eggs;ice cream
287,0.011,domestic eggs;oil
288,0.033,butter;root vegetables
289,0.011,bottled beer;ice cream
290,0.022,whipped/sour cream;white bread
291,0.069,rolls/buns;shopping bags
292,0.008,chocolate;onions
293,0.014,newspapers;salty snack
294,0.025,bottled water;chicken
295,0.010,fruit/vegetable juice;ham
296,0.009,hamburger meat;white bread
297,0.009,curd;long life bakery product
298,0.011,domestic eggs;onions
299,0.025,frankfurter;shopping bags
300,0.009,flour;sausage
301,0.009,misc. beverages;whipped/sour cream
302,0.020,chicken;pip fruit
303,0.034,napkins;other vegetables
304,0.009,liquor (appetizer);soda
305,0.017,sugar;tropical fruit
306,0.011,bottled beer;specialty chocolate
307,0.017,butter milk;root vegetables
308,0.013,semi-finished bread;yogurt
309,0.036,coffee;yogurt
310,0.009,frankfurter;hard cheese
311,0.016,citrus fruit;ham
312,0.034,frozen vegetables;yogurt
313,0.012,citrus fruit;grapes
314,0.057,pip fruit;yogurt
315,0.010,butter;frozen meals
316,0.021,oil;soda
317,0.013,napkins;pip fruit
318,0.091,rolls/buns;root vegetables
319,0.048,cream cheese;whole milk
320,0.010,shopping bags;sugar
321,0.039,chicken;other vegetables
322,0.055,frankfurter;rolls/buns
323,0.008,beef;oil
324,0.010,chewing gum;shopping bags
325,0.010,citrus fruit;sliced cheese
326,0.023,brown bread;pork
327,0.016,napkins;pastry
328,0.019,chocolate;pip fruit
329,0.008,citrus fruit;dishes
330,0.008,bottled water;semi-finished bread
331,0.023,uht-milk;yogurt
332,0.015,brown bread;chicken
333,0.024,canned beer;pork
334,0.020,brown bread;domestic eggs
335,0.037,ham;whole milk
336,0.009,margarine;onions
337,0.008,bottled beer;soft cheese
338,0.008,salt;soda
339,0.021,cream cheese;sausage
340,0.011,meat;newspapers
341,0.028,brown bread;citrus fruit
342,0.011,citrus fruit;hard cheese
343,0.009,frozen fish;rolls/buns
344,0.011,liquor;soda
345,0.020,beef;frankfurter
346,0.020,coffee;frankfurter
347,0.012,candy;canned beer
348,0.046,citrus fruit;tropical fruit
349,0.030,pastry;shopping bags
350,0.018,other vegetables;red/blush wine
351,0.008,domestic eggs;hard cheese
352,0.039,fruit/vegetable juice;root vegetables
353,0.041,uht-milk;whole milk
354,0.025,domestic eggs;shopping bags
355,0.019,candy;soda
356,0.017,other vegetables;semi-finished bread
357,0.014,bottled water;long life bakery product
358,0.015,bottled beer;onions
359,0.044,domestic eggs;soda
360,0.015,sausage;sliced cheese
361,0.009,chicken;chocolate
362,0.011,pip fruit;specialty chocolate
363,0.021,chicken;pastry
364,0.008,herbs;pork
365,0.011,canned fish;soda
366,0.016,dessert;shopping bags
367,0.087,pip fruit;whole milk
368,0.038,beef;yogurt
369,0.011,newspapers;uht-milk
370,0.011,coffee;hamburger meat
371,0.032,hamburger meat;rolls/buns
372,0.038,chocolate;other vegetables
373,0.055,sausage;tropical fruit
374,0.013,pickled vegetables;rolls/buns
375,0.024,brown bread;newspapers
376,0.008,ham;margarine
377,0.009,pip fruit;soft cheese
378,0.038,bottled water;brown bread
379,0.018,curd;margarine
380,0.009,butter;oil
381,0.014,napkins;newspapers
382,0.013,domestic eggs;meat
383,0.031,canned beer;pip fruit
384,0.013,misc. beverages;pastry
385,0.010,berries;curd
386,0.022,citrus fruit;coffee
387,0.079,bottled water;rolls/buns
388,0.009,beef;ice cream
389,0.055,coffee;whole milk
390,0.011,canned beer;specialty chocolate
391,0.008,chewing gum;coffee
392,0.018,pickled vegetables;whole milk
393,0.009,citrus fruit;pickled vegetables
394,0.008,brown bread;flour
395,0.036,curd;tropical fruit
396,0.022,domestic eggs;frankfurter
397,0.009,canned fish;yogurt
398,0.012,frozen meals;pip fruit
399,0.013,flour;rolls/buns
400,0.011,salty snack;whipped/sour cream
401,0.034,domestic eggs;tropical fruit
402,0.011,domestic eggs;ham
403,0.019,beef;shopping bags
404,0.012,soda;soft cheese
405,0.029,candy;whole milk
406,0.014,napkins;pork
407,0.049,bottled beer;yogurt
408,0.021,beef;bottled beer
409,0.023,beef;whipped/sour cream
410,0.012,frankfurter;long life bakery product
411,0.030,bottled beer;canned beer
412,0.023,soda;specialty chocolate
413,0.039,sausage;whipped/sour cream
414,0.018,bottled water;waffles
415,0.011,oil;pip fruit
416,0.014,chocolate;fruit/vegetable juice
417,0.024,margarine;shopping bags
418,0.011,hard cheese;pip fruit
419,0.037,sausage;shopping bags
420,0.015,dessert;whipped/sour cream
421,0.013,chewing gum;tropical fruit
422,0.015,bottled beer;ham
423,0.019,chicken;newspapers
424,0.011,frozen meals;fruit/vegetable juice
425,0.009,berries;white bread
426,0.013,pork;white bread
427,0.013,oil;root vegetables
428,0.010,bottled water;chewing gum
429,0.011,cream cheese;frozen vegetables
430,0.010,other vegetables;seasonal products
431,0.013,beef;coffee
432,0.009,bottled water;red/blush wine
433,0.011,cream cheese;uht-milk
434,0.025,bottled beer;frankfurter
435,0.010,rolls/buns;seasonal products
436,0.034,pork;root vegetables
437,0.012,long life bakery product;pork
438,0.008,roll products;soda
439,0.012,newspapers;sugar
440,0.010,beverages;curd
441,0.009,beef;grapes
442,0.013,coffee;frozen vegetables
443,0.032,curd;sausage
444,0.070,pastry;rolls/buns
445,0.008,frozen meals;white bread
446,0.040,root vegetables;whipped/sour cream
447,0.015,chicken;pork
448,0.026,hard cheese;other vegetables
449,0.020,frozen vegetables;whipped/sour cream
450,0.009,canned vegetables;rolls/buns
451,0.014,brown bread;chocolate
452,0.010,bottled beer;cat food
453,0.022,other vegetables;sliced cheese
454,0.020,chocolate;root vegetables
455,0.009,long life bakery product;newspapers
456,0.012,packaged fruit/vegetables;rolls/buns
457,0.009,meat;pork
458,0.009,pot plants;soda
459,0.009,beef;candy
460,0.009,cream cheese;margarine
461,0.008,curd;hard cheese
462,0.019,shopping bags;white bread
463,0.013,coffee;uht-milk
464,0.025,margarine;tropical fruit
465,0.014,coffee;margarine
466,0.025,fruit/vegetable juice;pip fruit
467,0.067,canned beer;other vegetables
468,0.015,frozen meals;root vegetables
469,0.009,margarine;salty snack
470,0.022,berries;root vegetables
471,0.035,citrus fruit;shopping bags
472,0.011,curd;salty snack
473,0.010,pickled vegetables;yogurt
474,0.023,butter;newspapers
475,0.019,butter;fruit/vegetable juice
476,0.010,pastry;red/blush wine
477,0.027,bottled water;fruit/vegetable juice
478,0.017,chocolate;frankfurter
479,0.147,other vegetables;rolls/buns
480,0.019,soft cheese;whole milk
481,0.033,fruit/vegetable juice;tropical fruit
482,0.020,domestic eggs;pork
483,0.017,hamburger meat;whipped/sour cream
484,0.008,frozen vegetables;hard cheese
485,0.008,bottled beer;white wine
486,0.016,brown bread;white bread
487,0.112,bottled water;whole milk
488,0.009,hamburger meat;margarine
489,0.018,chewing gum;yogurt
490,0.018,bottled beer;cream cheese
491,0.043,coffee;rolls/buns
492,0.017,bottled beer;chocolate
493,0.017,citrus fruit;sugar
494,0.009,packaged fruit/vegetables;yogurt
495,0.015,berries;citrus fruit
496,0.015,grapes;root vegetables
497,0.008,ham;white bread
498,0.012,butter;chocolate
499,0.016,butter;domestic eggs
500,0.076,tropical fruit;yogurt
501,0.015,beverages;bottled water
502,0.008,bottled water;pasta
503,0.015,butter;cream cheese
504,0.024,cat food;other vegetables
505,0.015,canned fish;whole milk
506,0.020,onions;root vegetables
507,0.027,pastry;whipped/sour cream
508,0.046,pork;soda
509,0.066,butter;whole milk
510,0.070,domestic eggs;whole milk
511,0.013,sausage;specialty chocolate
512,0.010,cream cheese;white bread
513,0.012,oil;pork
514,0.017,hygiene articles;soda
515,0.021,bottled water;cream cheese
516,0.017,shopping bags;uht-milk
517,0.009,soft cheese;tropical fruit
518,0.008,meat;white bread
519,0.012,domestic eggs;napkins
520,0.025,bottled water;chocolate
521,0.034,bottled water;newspapers
522,0.008,curd;specialty bar
523,0.024,bottled beer;fruit/vegetable juice
524,0.047,canned beer;root vegetables
525,0.034,canned beer;shopping bags
526,0.050,margarine;other vegetables
527,0.009,fruit/vegetable juice;specialty bar
528,0.028,frozen meals;rolls/buns
529,0.030,oil;whole milk
530,0.016,citrus fruit;specialty chocolate
531,0.019,citrus fruit;napkins
532,0.011,hygiene articles;pip fruit
533,0.008,frankfurter;red/blush wine
534,0.013,cream cheese;frankfurter
535,0.008,chicken;frozen meals
536,0.062,fruit/vegetable juice;whole milk
537,0.008,coffee;meat
538,0.056,bottled water;tropical fruit
539,0.043,coffee;soda
540,0.016,berries;whipped/sour cream
541,0.009,bottled beer;hard cheese
542,0.072,other vegetables;pip fruit
543,0.018,berries;pastry
544,0.015,root vegetables;sliced cheese
545,0.021,sausage;sugar
546,0.018,beef;pork
547,0.008,butter milk;pip fruit
548,0.043,domestic eggs;yogurt
549,0.023,margarine;pip fruit
550,0.021,beef;butter
551,0.009,red/blush wine;tropical fruit
552,0.013,curd;frozen vegetables
553,0.048,white bread;whole milk
554,0.008,chocolate;napkins
555,0.013,butter;frozen vegetables
556,0.014,frozen fish;whole milk
557,0.017,beverages;root vegetables
558,0.039,other vegetables;uht-milk
559,0.015,napkins;whipped/sour cream
560,0.009,berries;margarine
561,0.011,canned beer;waffles
562,0.008,pork;specialty chocolate
563,0.066,bottled water;yogurt
564,0.008,frozen fish;yogurt
565,0.009,pip fruit;specialty bar
566,0.009,frozen vegetables;onions
567,0.019,hard cheese;soda
568,0.008,canned fish;tropical fruit
569,0.010,domestic eggs;sugar
570,0.008,berries;chicken
571,0.026,root vegetables;white bread
572,0.022,red/blush wine;whole milk
573,0.030,citrus fruit;frankfurter
574,0.016,beef;domestic eggs
575,0.012,bottled water;misc. beverages
576,0.009,mustard;rolls/buns
577,0.012,margarine;uht-milk
578,0.009,coffee;salty snack
579,0.019,fruit/vegetable juice;pork
580,0.008,brown bread;candy
581,0.018,sliced cheese;soda
582,0.028,frozen meals;other vegetables
583,0.053,brown bread;rolls/buns
584,0.010,specialty bar;whipped/sour cream
585,0.015,herbs;yogurt
586,0.077,sausage;soda
587,0.010,butter;waffles
588,0.093,other vegetables;sausage
589,0.042,canned beer;tropical fruit
590,0.012,dessert;frozen vegetables
591,0.030,frozen vegetables;root vegetables
592,0.023,meat;rolls/buns
593,0.042,brown bread;yogurt
594,0.039,frankfurter;root vegetables
595,0.023,salty snack;yogurt
596,0.008,curd;oil
597,0.025,butter;shopping bags
598,0.012,canned vegetables;whole milk
599,0.030,frankfurter;pastry
600,0.009,beverages;margarine
601,0.025,coffee;sausage
602,0.015,salty snack;shopping bags
603,0.021,root vegetables;salty snack
604,0.020,semi-finished bread;whole milk
605,0.008,soda;spread cheese
606,0.012,bottled beer;misc. beverages
607,0.012,frozen meals;pastry
608,0.021,root vegetables;uht-milk
609,0.008,packaged fruit/vegetables;tropical fruit
610,0.008,newspapers;white wine
611,0.009,butter;specialty bar
612,0.017,frozen vegetables;pork
613,0.010,domestic eggs;specialty chocolate
614,0.024,canned beer;frozen vegetables
615,0.037,berries;other vegetables
616,0.044,pip fruit;tropical fruit
617,0.023,dessert;tropical fruit
618,0.011,brown bread;grapes
619,0.014,canned beer;dessert
620,0.015,packaged fruit/vegetables;whole milk
621,0.008,bottled beer;dishes
622,0.016,hamburger meat;pip fruit
623,0.024,citrus fruit;domestic eggs
624,0.009,condensed milk;soda
625,0.010,domestic eggs;waffles
626,0.045,butter;yogurt
627,0.036,other vegetables;white bread
628,0.012,semi-finished bread;tropical fruit
629,0.045,pip fruit;root vegetables
630,0.008,beef;onions
631,0.015,bottled water;specialty bar
632,0.010,red/blush wine;root vegetables
633,0.024,long life bakery product;soda
634,0.009,frankfurter;frozen meals
635,0.020,brown bread;curd
636,0.013,citrus fruit;meat
637,0.011,curd;hamburger meat
638,0.027,brown bread;pip fruit
639,0.012,canned beer;frozen meals
640,0.087,canned beer;whole milk
641,0.009,pork;sliced cheese
642,0.023,candy;other vegetables
643,0.031,butter;tropical fruit
644,0.010,pet care;whole milk
645,0.065,citrus fruit;soda
646,0.011,beverages;citrus fruit
647,0.030,chocolate;soda
648,0.008,chocolate;long life bakery product
649,0.008,ice cream;newspapers
650,0.013,seasonal products;whole milk
651,0.009,cake bar;soda
652,0.016,newspapers;white bread
653,0.009,cat food;pip fruit
654,0.008,coffee;ice cream
655,0.027,dessert;yogurt
656,0.018,chicken;whipped/sour cream
657,0.014,flour;yogurt
658,0.009,chicken;hamburger meat
659,0.027,bottled water;frozen vegetables
660,0.014,dessert;newspapers
661,0.010,other vegetables;salt
662,0.009,pork;sugar
663,0.012,dessert;fruit/vegetable juice
664,0.008,beef;frozen meals
665,0.116,tropical fruit;whole milk
666,0.015,cream cheese;pip fruit
667,0.013,butter;white bread
668,0.016,salty snack;tropical fruit
669,0.041,dessert;whole milk
670,0.010,condensed milk;rolls/buns
671,0.032,pip fruit;shopping bags
672,0.027,soda;uht-milk
673,0.029,other vegetables;salty snack
674,0.015,pip fruit;waffles
675,0.008,curd;misc. beverages
676,0.034,salty snack;whole milk
677,0.009,herbs;pastry
678,0.008,photo/film;soda
679,0.012,cream cheese;curd
680,0.008,semi-finished bread;shopping bags
681,0.018,hamburger meat;sausage
682,0.010,canned beer;specialty bar
683,0.035,meat;whole milk
684,0.012,citrus fruit;hygiene articles
685,0.031,pip fruit;whipped/sour cream
686,0.023,napkins;tropical fruit
687,0.009,frozen vegetables;sugar
688,0.025,chicken;tropical fruit
689,0.013,ham;newspapers
690,0.009,salty snack;white bread
691,0.012,beverages;pastry
692,0.009,beverages;domestic eggs
693,0.035,brown bread;sausage
694,0.011,frozen meals;whipped/sour cream
695,0.011,frankfurter;ham
696,0.023,bottled beer;curd
697,0.070,brown bread;whole milk
698,0.008,house keeping products;whole milk
699,0.021,herbs;whole milk
700,0.028,beverages;whole milk
701,0.016,cream cheese;newspapers
702,0.016,coffee;whipped/sour cream
703,0.014,canned beer;ice cream
704,0.015,meat;sausage
705,0.020,flour;whole milk
706,0.009,chicken;salty snack
707,0.013,candy;pip fruit
708,0.011,chicken;uht-milk
709,0.034,canned beer;citrus fruit
710,0.017,beverages;tropical fruit
711,0.008,frankfurter;meat
712,0.055,shopping bags;yogurt
713,0.010,herbs;sausage
714,0.021,bottled water;white bread
715,0.012,margarine;white bread
716,0.051,frankfurter;soda
717,0.008,chewing gum;pip fruit
718,0.013,chicken;frozen vegetables
719,0.012,brown bread;salty snack
720,0.008,napkins;uht-milk
721,0.048,soda;whipped/sour cream
722,0.008,dish cleaner;rolls/buns
723,0.036,napkins;rolls/buns
724,0.035,brown bread;tropical fruit
725,0.014,berries;canned beer
726,0.016,flour;other vegetables
727,0.009,beef;dessert
728,0.047,pastry;root vegetables
729,0.014,frankfurter;onions
730,0.010,dish cleaner;whole milk
731,0.011,beef;butter milk
732,0.010,dessert;white bread
733,0.043,napkins;whole milk
734,0.038,canned beer;sausage
735,0.151,soda;whole milk
736,0.020,chicken;shopping bags
737,0.016,brown bread;frozen vegetables
738,0.029,pip fruit;pork
739,0.012,beverages;brown bread
740,0.016,butter;curd
741,0.021,chewing gum;other vegetables
742,0.017,rolls/buns;soft cheese
743,0.009,red/blush wine;whipped/sour cream
744,0.010,chicken;cream cheese
745,0.097,soda;yogurt
746,0.024,shopping bags;whipped/sour cream
747,0.010,coffee;dessert
748,0.013,bottled beer;long life bakery product
749,0.008,chicken;grapes
750,0.009,other vegetables;roll products
751,0.033,beef;root vegetables
752,0.014,coffee;pork
753,0.011,beverages;shopping bags
754,0.025,specialty bar;whole milk
755,0.008,canned beer;chewing gum
756,0.014,specialty bar;tropical fruit
757,0.017,bottled beer;white bread
758,0.010,frozen fish;tropical fruit
759,0.009,canned fish;root vegetables
760,0.029,berries;rolls/buns
761,0.012,cream cheese;fruit/vegetable juice
762,0.012,chicken;waffles
763,0.035,hamburger meat;other vegetables
764,0.011,detergent;soda
765,0.028,white bread;yogurt
766,0.009,herbs;tropical fruit
767,0.020,oil;rolls/buns
768,0.060,brown bread;other vegetables
769,0.063,pastry;soda
770,0.020,rolls/buns;specialty chocolate
771,0.015,beverages;sausage
772,0.041,fruit/vegetable juice;yogurt
773,0.035,domestic eggs;root vegetables
774,0.008,detergent;root vegetables
775,0.021,tropical fruit;waffles
776,0.009,newspapers;oil
777,0.012,pasta;soda
778,0.010,butter;hamburger meat
779,0.013,pastry;specialty chocolate
780,0.011,meat;shopping bags
781,0.020,bottled water;hamburger meat
782,0.010,berries;frozen vegetables
783,0.008,candy;fruit/vegetable juice
784,0.013,beverages;whipped/sour cream
785,0.016,chicken;margarine
786,0.012,herbs;rolls/buns
787,0.030,brown bread;canned beer
788,0.010,beef;napkins
789,0.010,candy;newspapers
790,0.022,berries;tropical fruit
791,0.025,butter;canned beer
792,0.009,fruit/vegetable juice;ice cream
793,0.025,citrus fruit;pork
794,0.046,citrus fruit;root vegetables
795,0.091,shopping bags;whole milk
796,0.018,frozen meals;tropical fruit
797,0.012,other vegetables;pasta
798,0.022,curd;pip fruit
799,0.011,chocolate;coffee
800,0.020,fruit/vegetable juice;whipped/sour cream
801,0.012,canned beer;grapes
802,0.012,curd;white bread
803,0.012,other vegetables;spread cheese
804,0.024,chicken;sausage
805,0.025,napkins;yogurt
806,0.031,fruit/vegetable juice;sausage
807,0.012,brown bread;uht-milk
808,0.026,canned beer;domestic eggs
809,0.011,brown bread;hamburger meat
810,0.033,frozen meals;whole milk
811,0.016,brown bread;margarine
812,0.016,oil;tropical fruit
813,0.009,candles;whole milk
814,0.019,curd;newspapers
815,0.014,soft cheese;yogurt
816,0.054,fruit/vegetable juice;rolls/buns
817,0.020,oil;yogurt
818,0.094,bottled water;other vegetables
819,0.024,berries;yogurt
820,0.016,frozen meals;sausage
821,0.010,oil;shopping bags
822,0.011,frankfurter;specialty chocolate
823,0.010,domestic eggs;frozen meals
824,0.023,fruit/vegetable juice;shopping bags
825,0.024,soda;waffles
826,0.008,canned fish;citrus fruit
827,0.031,chicken;yogurt
828,0.009,fruit/vegetable juice;waffles
829,0.026,beef;bottled water
830,0.067,canned beer;rolls/buns
831,0.019,napkins;sausage
832,0.011,berries;brown bread
833,0.028,domestic eggs;pastry
834,0.021,frozen meals;yogurt
835,0.026,bottled beer;newspapers
836,0.019,curd;fruit/vegetable juice
837,0.120,rolls/buns;soda
838,0.041,bottled water;pip fruit
839,0.017,berries;shopping bags
840,0.018,berries;sausage
841,0.008,domestic eggs;hygiene articles
842,0.014,brown bread;cream cheese
843,0.017,misc. beverages;soda
844,0.012,oil;sausage
845,0.008,canned vegetables;other vegetables
846,0.011,frankfurter;napkins
847,0.028,canned beer;whipped/sour cream
848,0.009,sugar;white bread
849,0.021,coffee;pastry
850,0.036,dessert;other vegetables
851,0.027,rolls/buns;sugar
852,0.042,tropical fruit;whipped/sour cream
853,0.013,shopping bags;waffles
854,0.024,beverages;rolls/buns
855,0.012,frozen vegetables;napkins
856,0.016,napkins;shopping bags
857,0.008,fruit/vegetable juice;grapes
858,0.050,chicken;whole milk
859,0.008,coffee;frozen meals
860,0.018,meat;yogurt
861,0.033,bottled water;curd
862,0.017,meat;tropical fruit
863,0.019,citrus fruit;hamburger meat
864,0.008,herbs;root vegetables
865,0.010,hygiene articles;shopping bags
866,0.041,frozen vegetables;rolls/buns
867,0.008,bottled beer;chewing gum
868,0.042,frankfurter;yogurt
869,0.011,butter milk;domestic eggs
870,0.043,curd;soda
871,0.033,butter;sausage
872,0.026,bottled water;coffee
873,0.011,seasonal products;soda
874,0.009,curd;meat
875,0.032,butter milk;whole milk
876,0.018,citrus fruit;dessert
877,0.022,dessert;sausage
878,0.016,chicken;curd
879,0.027,butter;citrus fruit
880,0.008,bottled water;pickled vegetables
