id,support,pattern
188,0.007,white wine;chicken
189,0.007,yogurt;cake bar
190,0.009,waffles;fruit/vegetable juice
191,0.016,canned beer;ham
192,0.010,curd;beverages
193,0.006,root vegetables;sweet spreads
194,0.015,pastry;sugar
195,0.007,pet care;pastry
196,0.056,sausage;root vegetables
197,0.009,salty snack;coffee
198,0.007,frozen vegetables;grapes
199,0.007,soft cheese;whipped/sour cream
200,0.014,cat food;tropical fruit
201,0.008,candy;butter
202,0.010,yogurt;pot plants
203,0.014,long life bakery product;bottled water
204,0.008,bottled water;seasonal products
205,0.009,liquor (appetizer);whole milk
206,0.016,chocolate;whipped/sour cream
207,0.007,beverages;butter milk
208,0.012,hygiene articles;bottled water
209,0.017,newspapers;margarine
210,0.014,curd;uht-milk
211,0.010,bottled beer;meat
212,0.052,other vegetables;newspapers
213,0.046,pastry;tropical fruit
214,0.010,fruit/vegetable juice;meat
215,0.008,beef;meat
216,0.007,dishes;sausage
217,0.120,yogurt;other vegetables
218,0.027,napkins;soda
219,0.007,domestic eggs;grapes
220,0.010,hygiene articles;newspapers
221,0.008,sliced cheese;whipped/sour cream
222,0.094,other vegetables;bottled water
223,0.033,onions;rolls/buns
224,0.016,fruit/vegetable juice;berries
225,0.011,napkins;butter
226,0.005,pastry;spread cheese
227,0.017,frozen vegetables;pastry
228,0.008,waffles;cream cheese
229,0.007,instant coffee;rolls/buns
230,0.015,hard cheese;tropical fruit
231,0.006,white bread;butter milk
232,0.011,hamburger meat;fruit/vegetable juice
233,0.005,yogurt;roll products
234,0.006,flower (seeds);root vegetables
235,0.005,chicken;meat
236,0.011,shopping bags;frozen meals
237,0.011,beef;berries
238,0.005,uht-milk;hamburger meat
239,0.019,yogurt;grapes
240,0.013,tropical fruit;hygiene articles
241,0.008,onions;napkins
242,0.008,beef;ham
243,0.011,bottled beer;candy
244,0.014,spread cheese;whole milk
245,0.009,whipped/sour cream;chewing gum
246,0.006,white bread;chewing gum
247,0.005,packaged fruit/vegetables;citrus fruit
248,0.011,whipped/sour cream;salty snack
249,0.009,curd;sugar
250,0.033,pip fruit;bottled beer
251,0.009,canned beer;hygiene articles
252,0.007,beef;hygiene articles
253,0.010,yogurt;pickled vegetables
254,0.027,canned beer;frankfurter
255,0.011,uht-milk;butter
256,0.014,newspapers;dessert
257,0.020,shopping bags;cream cheese
258,0.014,shopping bags;onions
259,0.014,canned beer;berries
260,0.009,uht-milk;chocolate
261,0.010,brown bread;waffles
262,0.008,domestic eggs;ice cream
263,0.011,domestic eggs;oil
264,0.033,butter;root vegetables
265,0.036,yogurt;coffee
266,0.014,newspapers;salty snack
267,0.012,yogurt;baking powder
268,0.022,tropical fruit;berries
269,0.009,flour;sausage
270,0.010,white bread;dessert
271,0.006,specialty bar;chicken
272,0.006,beverages;cream cheese
273,0.014,onions;citrus fruit
274,0.011,bottled beer;specialty chocolate
275,0.017,tropical fruit;meat
276,0.008,long life bakery product;chocolate
277,0.007,flour;newspapers
278,0.005,pot plants;canned beer
279,0.016,citrus fruit;ham
280,0.011,onions;fruit/vegetable juice
281,0.014,citrus fruit;candy
282,0.007,sugar;cream cheese
283,0.021,oil;soda
284,0.008,white wine;bottled water
285,0.015,brown bread;chicken
286,0.006,whipped/sour cream;detergent
287,0.007,frozen vegetables;ice cream
288,0.045,yogurt;butter
289,0.008,salt;soda
290,0.006,beverages;fruit/vegetable juice
291,0.005,yogurt;photo/film
292,0.008,long life bakery product;chicken
293,0.009,frozen fish;rolls/buns
294,0.011,liquor;soda
295,0.020,beef;frankfurter
296,0.008,pip fruit;pasta
297,0.016,tropical fruit;ham
298,0.046,citrus fruit;tropical fruit
299,0.006,tropical fruit;sweet spreads
300,0.007,sausage;pickled vegetables
301,0.006,white bread;long life bakery product
302,0.015,whipped/sour cream;napkins
303,0.008,chocolate;berries
304,0.019,candy;soda
305,0.023,whipped/sour cream;margarine
306,0.015,cream cheese;butter
307,0.017,other vegetables;semi-finished bread
308,0.005,margarine;oil
309,0.044,domestic eggs;soda
310,0.015,pot plants;other vegetables
311,0.011,pip fruit;specialty chocolate
312,0.011,canned fish;soda
313,0.087,pip fruit;whole milk
314,0.016,shopping bags;napkins
315,0.010,sliced cheese;pip fruit
316,0.007,chocolate;hygiene articles
317,0.032,hamburger meat;rolls/buns
318,0.013,frozen vegetables;coffee
319,0.027,pip fruit;frankfurter
320,0.013,pickled vegetables;rolls/buns
321,0.024,brown bread;newspapers
322,0.014,napkins;newspapers
323,0.015,shopping bags;butter milk
324,0.008,onions;dessert
325,0.006,waffles;oil
326,0.011,canned beer;specialty chocolate
327,0.008,chewing gum;coffee
328,0.012,other vegetables;frozen fish
329,0.018,pickled vegetables;whole milk
330,0.005,beverages;napkins
331,0.036,curd;tropical fruit
332,0.006,turkey;tropical fruit
333,0.016,yogurt;white wine
334,0.012,frozen meals;pip fruit
335,0.047,shopping bags;root vegetables
336,0.023,shopping bags;fruit/vegetable juice
337,0.005,liquor;canned beer
338,0.015,sausage;ice cream
339,0.019,beef;shopping bags
340,0.021,beef;bottled beer
341,0.023,beef;whipped/sour cream
342,0.011,ice cream;butter
343,0.007,hygiene articles;butter
344,0.005,mayonnaise;bottled water
345,0.007,shopping bags;liquor
346,0.009,soft cheese;pip fruit
347,0.007,sugar;coffee
348,0.015,bottled beer;ham
349,0.025,sausage;coffee
350,0.021,napkins;bottled water
351,0.006,uht-milk;waffles
352,0.018,uht-milk;sausage
353,0.013,oil;root vegetables
354,0.006,frozen vegetables;oil
355,0.009,bottled water;red/blush wine
356,0.025,bottled beer;frankfurter
357,0.024,yogurt;onions
358,0.014,sausage;grapes
359,0.023,rolls/buns;misc. beverages
360,0.012,pip fruit;ham
361,0.025,waffles;rolls/buns
362,0.032,curd;sausage
363,0.009,yogurt;condensed milk
364,0.015,whipped/sour cream;cream cheese
365,0.006,whipped/sour cream;herbs
366,0.008,chicken;berries
367,0.009,canned vegetables;rolls/buns
368,0.014,brown bread;chocolate
369,0.009,long life bakery product;newspapers
370,0.012,packaged fruit/vegetables;rolls/buns
371,0.013,whipped/sour cream;onions
372,0.009,pot plants;soda
373,0.009,beef;candy
374,0.006,sliced cheese;berries
375,0.010,ham;butter
376,0.008,rolls/buns;cling film/bags
377,0.005,white bread;flour
378,0.019,white bread;citrus fruit
379,0.009,margarine;salty snack
380,0.022,berries;root vegetables
381,0.016,domestic eggs;butter
382,0.006,hamburger meat;ice cream
383,0.017,chocolate;frankfurter
384,0.005,shopping bags;cake bar
385,0.069,shopping bags;rolls/buns
386,0.019,soft cheese;whole milk
387,0.042,rolls/buns;chicken
388,0.006,salt;sausage
389,0.008,frozen vegetables;hard cheese
390,0.040,whipped/sour cream;root vegetables
391,0.007,yogurt;mustard
392,0.014,margarine;coffee
393,0.006,liquor;newspapers
394,0.034,shopping bags;canned beer
395,0.007,processed cheese;frankfurter
396,0.112,bottled water;whole milk
397,0.009,hamburger meat;margarine
398,0.006,salty snack;cream cheese
399,0.025,other vegetables;grapes
400,0.017,citrus fruit;sugar
401,0.008,shopping bags;grapes
402,0.005,hard cheese;ham
403,0.055,whole milk;coffee
404,0.009,pork;meat
405,0.015,grapes;root vegetables
406,0.006,condensed milk;citrus fruit
407,0.005,soft cheese;pork
408,0.008,bottled water;pasta
409,0.020,onions;root vegetables
410,0.006,white bread;specialty bar
411,0.015,uht-milk;canned beer
412,0.005,dish cleaner;root vegetables
413,0.005,specialty chocolate;berries
414,0.017,hygiene articles;soda
415,0.007,condensed milk;pastry
416,0.021,bottled water;cream cheese
417,0.009,soft cheese;tropical fruit
418,0.012,domestic eggs;napkins
419,0.005,beverages;dessert
420,0.073,shopping bags;other vegetables
421,0.016,citrus fruit;specialty chocolate
422,0.062,fruit/vegetable juice;whole milk
423,0.008,coffee;meat
424,0.010,butter milk;bottled beer
425,0.006,shopping bags;detergent
426,0.018,beef;pork
427,0.034,yogurt;frozen vegetables
428,0.005,pip fruit;frozen dessert
429,0.010,cat food;bottled beer
430,0.013,curd;frozen vegetables
431,0.048,white bread;whole milk
432,0.016,white bread;brown bread
433,0.006,frozen meals;uht-milk
434,0.006,fruit/vegetable juice;pasta
435,0.014,frozen fish;whole milk
436,0.017,beverages;root vegetables
437,0.006,yogurt;specialty cheese
438,0.008,pork;specialty chocolate
439,0.008,white wine;newspapers
440,0.009,pip fruit;specialty bar
441,0.009,frozen vegetables;onions
442,0.005,dog food;soda
443,0.009,white bread;fruit/vegetable juice
444,0.030,citrus fruit;frankfurter
445,0.067,other vegetables;canned beer
446,0.005,detergent;butter
447,0.007,chocolate;specialty chocolate
448,0.016,beef;domestic eggs
449,0.014,white bread;domestic eggs
450,0.006,domestic eggs;herbs
451,0.005,waffles;salty snack
452,0.039,uht-milk;other vegetables
453,0.007,processed cheese;fruit/vegetable juice
454,0.007,finished products;other vegetables
455,0.007,hamburger meat;salty snack
456,0.077,sausage;soda
457,0.029,rolls/buns;berries
458,0.093,other vegetables;sausage
459,0.042,canned beer;tropical fruit
460,0.030,frozen vegetables;root vegetables
461,0.012,canned vegetables;whole milk
462,0.009,beverages;margarine
463,0.010,whipped/sour cream;specialty bar
464,0.020,semi-finished bread;whole milk
465,0.005,rolls/buns;soups
466,0.012,bottled beer;misc. beverages
467,0.005,hamburger meat;chewing gum
468,0.007,candy;coffee
469,0.044,pip fruit;tropical fruit
470,0.006,butter milk;ham
471,0.072,yogurt;root vegetables
472,0.011,brown bread;grapes
473,0.014,canned beer;dessert
474,0.005,onions;oil
475,0.015,packaged fruit/vegetables;whole milk
476,0.005,rolls/buns;softener
477,0.007,bottled beer;pasta
478,0.024,citrus fruit;domestic eggs
479,0.006,long life bakery product;sugar
480,0.009,condensed milk;soda
481,0.010,domestic eggs;waffles
482,0.030,shopping bags;pastry
483,0.007,pork;ham
484,0.006,long life bakery product;misc. beverages
485,0.015,other vegetables;baking powder
486,0.035,shopping bags;citrus fruit
487,0.006,grapes;dessert
488,0.016,frankfurter;chicken
489,0.009,frozen vegetables;frozen meals
490,0.010,curd;chocolate
491,0.024,long life bakery product;soda
492,0.013,citrus fruit;meat
493,0.014,tropical fruit;specialty bar
494,0.007,tropical fruit;frozen dessert
495,0.011,curd;hamburger meat
496,0.006,frozen vegetables;white wine
497,0.087,canned beer;whole milk
498,0.016,pip fruit;dessert
499,0.008,rolls/buns;candles
500,0.006,shopping bags;seasonal products
501,0.007,sausage;cake bar
502,0.011,beverages;citrus fruit
503,0.007,sausage;frozen fish
504,0.008,ice cream;newspapers
505,0.013,seasonal products;whole milk
506,0.005,chocolate;meat
507,0.005,dish cleaner;citrus fruit
508,0.006,canned beer;frozen dessert
509,0.014,pastry;ham
510,0.011,pastry;hygiene articles
511,0.009,hard cheese;frankfurter
512,0.151,whole milk;soda
513,0.015,whipped/sour cream;dessert
514,0.005,salt;bottled water
515,0.006,brown bread;baking powder
516,0.009,pork;sugar
517,0.066,yogurt;bottled water
518,0.116,tropical fruit;whole milk
519,0.010,condensed milk;rolls/buns
520,0.009,waffles;margarine
521,0.008,curd;misc. beverages
522,0.006,chocolate;sugar
523,0.006,shopping bags;frozen fish
524,0.005,sausage;dog food
525,0.008,photo/film;soda
526,0.010,canned beer;specialty bar
527,0.007,instant food products;root vegetables
528,0.024,yogurt;waffles
529,0.021,pastry;chicken
530,0.005,citrus fruit;frozen dessert
531,0.012,citrus fruit;hygiene articles
532,0.031,pip fruit;whipped/sour cream
533,0.007,ham;coffee
534,0.013,ham;newspapers
535,0.014,pastry;meat
536,0.017,yogurt;ice cream
537,0.012,beverages;pastry
538,0.009,beverages;domestic eggs
539,0.035,brown bread;sausage
540,0.011,frozen meals;whipped/sour cream
541,0.006,soups;whole milk
542,0.079,rolls/buns;bottled water
543,0.006,condensed milk;root vegetables
544,0.021,herbs;whole milk
545,0.028,beverages;whole milk
546,0.013,hamburger meat;canned beer
547,0.006,canned fish;bottled water
548,0.007,specialty chocolate;napkins
549,0.006,salt;root vegetables
550,0.027,whipped/sour cream;pastry
551,0.021,whipped/sour cream;domestic eggs
552,0.034,canned beer;citrus fruit
553,0.010,pork;misc. beverages
554,0.008,frankfurter;meat
555,0.007,beef;soft cheese
556,0.006,beef;specialty chocolate
557,0.016,tropical fruit;candy
558,0.030,whipped/sour cream;citrus fruit
559,0.024,shopping bags;margarine
560,0.031,domestic eggs;bottled water
561,0.007,detergent;bottled water
562,0.006,chocolate;ham
563,0.011,specialty chocolate;frankfurter
564,0.018,pastry;berries
565,0.008,dish cleaner;rolls/buns
566,0.011,uht-milk;newspapers
567,0.035,brown bread;tropical fruit
568,0.006,chicken;candy
569,0.016,flour;other vegetables
570,0.009,beef;dessert
571,0.005,yogurt;chocolate marshmallow
572,0.009,long life bakery product;butter
573,0.010,dish cleaner;whole milk
574,0.010,sausage;herbs
575,0.006,beef;sugar
576,0.008,ice cream;coffee
577,0.011,shopping bags;ice cream
578,0.033,sausage;butter
579,0.029,pip fruit;pork
580,0.012,beverages;brown bread
581,0.008,long life bakery product;coffee
582,0.006,other vegetables;zwieback
583,0.008,canned beer;chewing gum
584,0.015,citrus fruit;berries
585,0.006,cream cheese;misc. beverages
586,0.009,canned fish;root vegetables
587,0.011,whipped/sour cream;ice cream
588,0.009,hard cheese;bottled beer
589,0.009,onions;coffee
590,0.017,pork;frankfurter
591,0.035,hamburger meat;other vegetables
592,0.011,detergent;soda
593,0.060,brown bread;other vegetables
594,0.007,hygiene articles;coffee
595,0.005,whipped/sour cream;cake bar
596,0.005,house keeping products;other vegetables
597,0.058,whipped/sour cream;rolls/buns
598,0.035,domestic eggs;root vegetables
599,0.008,detergent;root vegetables
600,0.007,chewing gum;newspapers
601,0.022,pip fruit;domestic eggs
602,0.009,newspapers;oil
603,0.005,canned beer;seasonal products
604,0.013,pastry;specialty chocolate
605,0.019,sausage;napkins
606,0.008,soft cheese;shopping bags
607,0.005,instant food products;rolls/buns
608,0.038,frankfurter;bottled water
609,0.006,chewing gum;fruit/vegetable juice
610,0.030,brown bread;canned beer
611,0.027,frozen vegetables;bottled water
612,0.006,soft cheese;brown bread
613,0.008,sliced cheese;bottled beer
614,0.005,beef;processed cheese
615,0.006,specialty cheese;rolls/buns
616,0.058,yogurt;pastry
617,0.006,napkins;ice cream
618,0.008,hamburger meat;cream cheese
619,0.007,flour;canned beer
620,0.018,frozen meals;tropical fruit
621,0.022,curd;pip fruit
622,0.007,packaged fruit/vegetables;pip fruit
623,0.021,yogurt;frozen meals
624,0.013,frozen vegetables;butter
625,0.012,other vegetables;spread cheese
626,0.006,softener;whole milk
627,0.012,brown bread;uht-milk
628,0.026,canned beer;domestic eggs
629,0.011,brown bread;hamburger meat
630,0.033,frozen meals;whole milk
631,0.007,pickled vegetables;fruit/vegetable juice
632,0.031,yogurt;chicken
633,0.006,pip fruit;seasonal products
634,0.019,curd;newspapers
635,0.015,shopping bags;salty snack
636,0.006,sparkling wine;other vegetables
637,0.005,butter milk;misc. beverages
638,0.007,flower (seeds);soda
639,0.044,pastry;bottled water
640,0.010,white bread;cream cheese
641,0.016,frozen meals;sausage
642,0.005,salt;pastry
643,0.012,canned beer;candy
644,0.034,pip fruit;citrus fruit
645,0.008,sliced cheese;frankfurter
646,0.067,canned beer;rolls/buns
647,0.005,napkins;grapes
648,0.008,fruit/vegetable juice;candy
649,0.049,sausage;bottled water
650,0.023,rolls/buns;meat
651,0.006,yogurt;mayonnaise
652,0.006,specialty chocolate;ham
653,0.027,rolls/buns;sugar
654,0.005,brown bread;spread cheese
655,0.012,white bread;margarine
656,0.013,shopping bags;waffles
657,0.011,frozen meals;brown bread
658,0.024,pork;bottled beer
659,0.010,shopping bags;chewing gum
660,0.024,beverages;rolls/buns
661,0.012,frozen vegetables;napkins
662,0.050,chicken;whole milk
663,0.006,photo/film;root vegetables
664,0.017,chocolate;bottled beer
665,0.014,onions;frankfurter
666,0.008,yogurt;frozen fish
667,0.007,white bread;grapes
668,0.041,frozen vegetables;rolls/buns
669,0.006,long life bakery product;frozen meals
670,0.008,bottled beer;chewing gum
671,0.011,seasonal products;soda
672,0.009,curd;meat
673,0.018,citrus fruit;dessert
674,0.179,rolls/buns;whole milk
675,0.009,salty snack;chicken
676,0.060,margarine;whole milk
677,0.014,condensed milk;whole milk
678,0.005,whipped/sour cream;baking powder
679,0.008,sausage;semi-finished bread
680,0.013,bottled beer;salty snack
681,0.006,soft cheese;chicken
682,0.008,instant coffee;other vegetables
683,0.005,yogurt;soups
684,0.005,onions;meat
685,0.006,sliced cheese;dessert
686,0.006,chocolate;hamburger meat
687,0.020,sugar;bottled water
688,0.008,instant food products;whole milk
689,0.007,bottled beer;detergent
690,0.006,butter;red/blush wine
691,0.017,long life bakery product;root vegetables
692,0.009,white wine;pastry
693,0.007,soft cheese;citrus fruit
694,0.005,uht-milk;hard cheese
695,0.024,citrus fruit;margarine
696,0.007,long life bakery product;onions
697,0.007,curd;ham
698,0.014,hamburger meat;frankfurter
699,0.026,beef;sausage
700,0.038,waffles;whole milk
701,0.091,pastry;whole milk
702,0.023,tropical fruit;dessert
703,0.010,butter milk;butter
704,0.007,canned fish;sausage
705,0.007,curd;grapes
706,0.008,white bread;meat
707,0.013,hamburger meat;newspapers
708,0.022,frankfurter;butter
709,0.005,dental care;whole milk
710,0.010,frozen dessert;soda
711,0.011,specialty bar;frankfurter
712,0.006,mayonnaise;root vegetables
713,0.026,pastry;butter
714,0.028,pastry;domestic eggs
715,0.006,specialty cheese;tropical fruit
716,0.006,hygiene articles;cream cheese
717,0.009,frozen potato products;whole milk
718,0.006,candles;soda
719,0.005,canned beer;spread cheese
720,0.012,domestic eggs;salty snack
721,0.007,white bread;sliced cheese
722,0.007,curd;candy
723,0.012,baking powder;soda
724,0.013,white bread;beef
725,0.005,dessert;red/blush wine
726,0.006,processed cheese;whipped/sour cream
727,0.013,dishes;other vegetables
728,0.010,domestic eggs;dessert
729,0.011,shopping bags;specialty bar
730,0.009,pork;specialty bar
731,0.005,onions;grapes
732,0.023,yogurt;salty snack
733,0.052,curd;other vegetables
734,0.068,frankfurter;whole milk
735,0.005,dish cleaner;soda
736,0.019,fruit/vegetable juice;margarine
737,0.008,brown bread;hard cheese
738,0.008,bottled beer;red/blush wine
739,0.006,roll products;bottled water
740,0.024,frozen vegetables;sausage
741,0.010,white bread;coffee
742,0.006,canned vegetables;root vegetables
743,0.025,frozen vegetables;citrus fruit
744,0.027,whipped/sour cream;frankfurter
745,0.006,packaged fruit/vegetables;pastry
746,0.006,beverages;berries
747,0.005,curd;soft cheese
748,0.013,frozen vegetables;chicken
749,0.017,canned beer;salty snack
750,0.040,yogurt;curd
751,0.025,shopping bags;domestic eggs
752,0.017,white bread;bottled beer
753,0.019,canned beer;chicken
754,0.005,pot plants;fruit/vegetable juice
755,0.008,frozen fish;root vegetables
756,0.008,salt;tropical fruit
757,0.007,frozen meals;chocolate
758,0.006,onions;candy
759,0.006,salty snack;dessert
760,0.006,soft cheese;hamburger meat
761,0.012,pip fruit;salty snack
762,0.023,citrus fruit;chicken
763,0.009,domestic eggs;chewing gum
764,0.016,tropical fruit;salty snack
765,0.030,pastry;frankfurter
766,0.019,bottled water;berries
767,0.005,canned vegetables;pastry
768,0.025,tropical fruit;chicken
769,0.029,beef;citrus fruit
770,0.005,frozen meals;hamburger meat
771,0.027,pastry;newspapers
772,0.039,newspapers;root vegetables
773,0.014,ice cream;root vegetables
774,0.024,brown bread;bottled beer
775,0.013,flour;tropical fruit
776,0.006,shopping bags;packaged fruit/vegetables
777,0.014,cream cheese;coffee
778,0.014,white wine;root vegetables
779,0.006,specialty chocolate;oil
780,0.005,white bread;ice cream
781,0.008,butter milk;pork
782,0.014,canned fish;rolls/buns
783,0.006,soups;soda
784,0.009,beef;beverages
785,0.006,curd;sliced cheese
786,0.005,beef;flour
787,0.006,white bread;candy
788,0.016,white bread;pip fruit
789,0.010,frozen meals;butter
790,0.011,napkins;cream cheese
791,0.009,flour;root vegetables
792,0.007,mustard;root vegetables
793,0.011,uht-milk;cream cheese
794,0.006,brown bread;pickled vegetables
795,0.008,hygiene articles;fruit/vegetable juice
796,0.020,frankfurter;newspapers
797,0.007,processed cheese;bottled beer
798,0.008,dishes;bottled beer
799,0.034,onions;other vegetables
800,0.012,beef;chicken
801,0.010,butter milk;frankfurter
802,0.016,beef;margarine
803,0.007,liquor;bottled water
804,0.018,yogurt;chewing gum
805,0.011,frankfurter;berries
806,0.008,pip fruit;chewing gum
807,0.010,sausage;chewing gum
808,0.016,pork;butter
809,0.072,citrus fruit;rolls/buns
810,0.007,curd;ice cream
811,0.080,whipped/sour cream;whole milk
812,0.015,rolls/buns;semi-finished bread
813,0.016,sausage;salty snack
814,0.113,whole milk;root vegetables
815,0.008,dish cleaner;other vegetables
816,0.013,yogurt;processed cheese
817,0.023,curd;bottled beer
818,0.017,brown bread;coffee
819,0.029,beverages;other vegetables
820,0.014,long life bakery product;pastry
821,0.006,uht-milk;ice cream
822,0.006,other vegetables;candles
823,0.014,pip fruit;sugar
824,0.007,flower (seeds);rolls/buns
825,0.005,sliced cheese;chicken
826,0.016,pip fruit;hamburger meat
827,0.022,curd;whipped/sour cream
828,0.007,citrus fruit;seasonal products
829,0.007,ham;cream cheese
830,0.037,sugar;whole milk
831,0.025,pork;citrus fruit
832,0.006,yogurt;dog food
833,0.005,newspapers;baking powder
834,0.022,white bread;whipped/sour cream
835,0.016,curd;coffee
836,0.010,shopping bags;specialty chocolate
837,0.006,frozen vegetables;red/blush wine
838,0.014,processed cheese;other vegetables
839,0.010,napkins;fruit/vegetable juice
840,0.009,hard cheese;butter
841,0.015,pork;chicken
842,0.028,yogurt;hamburger meat
843,0.005,mayonnaise;soda
844,0.011,frozen meals;newspapers
845,0.007,yogurt;salt
846,0.013,long life bakery product;pip fruit
847,0.007,spread cheese;root vegetables
848,0.023,other vegetables;ice cream
849,0.007,brown bread;ice cream
850,0.107,sausage;whole milk
851,0.014,frozen meals;citrus fruit
852,0.006,hamburger meat;candy
853,0.010,sliced cheese;citrus fruit
854,0.007,flour;pastry
855,0.016,canned beer;sugar
856,0.012,specialty bar;newspapers
857,0.007,shopping bags;pasta
858,0.021,brown bread;whipped/sour cream
859,0.005,cat food;meat
860,0.008,frozen meals;chicken
861,0.009,finished products;whole milk
862,0.006,tropical fruit;spread cheese
863,0.006,dishes;frankfurter
864,0.014,uht-milk;whipped/sour cream
865,0.008,beef;long life bakery product
866,0.007,whipped/sour cream;white wine
867,0.005,vinegar;rolls/buns
868,0.013,citrus fruit;specialty bar
869,0.011,yogurt;detergent
870,0.042,shopping bags;bottled water
871,0.006,curd;white wine
872,0.005,condensed milk;canned beer
873,0.039,citrus fruit;sausage
874,0.011,tropical fruit;detergent
875,0.013,white bread;pork
876,0.026,beverages;soda
877,0.007,pip fruit;detergent
878,0.014,chocolate;newspapers
879,0.019,ice cream;soda
880,0.012,pork;dessert
881,0.005,ham;sugar
882,0.007,cream cheese;meat
883,0.006,canned beer;detergent
884,0.007,specialty chocolate;fruit/vegetable juice
885,0.008,white wine;canned beer
886,0.007,butter milk;meat
