id,support,pattern
190,0.005,condensed milk;fruit/vegetable juice
191,0.003,grapes;long life bakery product
192,0.011,frozen meals;shopping bags
193,0.003,curd;instant coffee
194,0.003,canned fish;coffee
195,0.003,ham;semi-finished bread
196,0.007,coffee;specialty bar
197,0.033,bottled beer;pip fruit
198,0.005,frozen vegetables;sliced cheese
199,0.005,other vegetables;specialty cheese
200,0.013,frankfurter;misc. beverages
201,0.088,rolls/buns;tropical fruit
202,0.036,frozen vegetables;soda
203,0.017,other vegetables;white wine
204,0.057,butter;other vegetables
205,0.003,meat;packaged fruit/vegetables
206,0.013,liquor;other vegetables
207,0.003,meat spreads;sausage
208,0.047,root vegetables;shopping bags
209,0.003,rolls/buns;snack products
210,0.016,canned beer;ham
211,0.003,red/blush wine;salty snack
212,0.007,bottled water;detergent
213,0.006,root vegetables;sweet spreads
214,0.003,long life bakery product;pet care
215,0.003,mustard;newspapers
216,0.015,pastry;sugar
217,0.003,butter;pot plants
218,0.008,pastry;processed cheese
219,0.006,liquor (appetizer);yogurt
220,0.005,hygiene articles;waffles
221,0.010,other vegetables;pet care
222,0.003,curd cheese;tropical fruit
223,0.007,frozen vegetables;grapes
224,0.007,soft cheese;whipped/sour cream
225,0.014,cat food;tropical fruit
226,0.021,coffee;domestic eggs
227,0.006,specialty cheese;yogurt
228,0.016,dessert;pip fruit
229,0.026,oil;other vegetables
230,0.003,newspapers;vinegar
231,0.003,brandy;other vegetables
232,0.003,pip fruit;softener
233,0.005,rolls/buns;spices
234,0.003,liquor (appetizer);pork
235,0.014,bottled water;salty snack
236,0.004,chewing gum;ice cream
237,0.003,frozen dessert;white bread
238,0.008,bottled water;seasonal products
239,0.003,canned fruit;whole milk
240,0.011,butter;ice cream
241,0.004,brown bread;specialty cheese
242,0.004,frankfurter;spread cheese
243,0.003,roll products;whipped/sour cream
244,0.009,liquor (appetizer);whole milk
245,0.016,chocolate;whipped/sour cream
246,0.007,beverages;butter milk
247,0.030,citrus fruit;whipped/sour cream
248,0.008,cream cheese;hamburger meat
249,0.005,chewing gum;oil
250,0.003,canned fish;sliced cheese
251,0.004,cat food;misc. beverages
252,0.014,curd;uht-milk
253,0.010,bottled beer;meat
254,0.004,butter;cake bar
255,0.005,flour;waffles
256,0.057,root vegetables;tropical fruit
257,0.046,pastry;tropical fruit
258,0.005,nuts/prunes;whole milk
259,0.013,frankfurter;white bread
260,0.003,jam;pip fruit
261,0.003,brown bread;canned vegetables
262,0.004,uht-milk;white wine
263,0.010,fruit/vegetable juice;meat
264,0.008,beef;meat
265,0.015,butter milk;shopping bags
266,0.007,dishes;sausage
267,0.027,napkins;soda
268,0.007,domestic eggs;grapes
269,0.003,chewing gum;frozen meals
270,0.010,hygiene articles;newspapers
271,0.003,citrus fruit;sweet spreads
272,0.022,grapes;rolls/buns
273,0.007,root vegetables;turkey
274,0.008,sliced cheese;whipped/sour cream
275,0.006,dessert;ham
276,0.033,onions;rolls/buns
277,0.004,domestic eggs;pot plants
278,0.005,frozen vegetables;pickled vegetables
279,0.009,chewing gum;pastry
280,0.003,dog food;newspapers
281,0.054,domestic eggs;other vegetables
282,0.003,onions;seasonal products
283,0.003,curd;mayonnaise
284,0.006,chocolate marshmallow;rolls/buns
285,0.005,pastry;spread cheese
286,0.005,coffee;pasta
287,0.017,frozen vegetables;pastry
288,0.007,instant coffee;rolls/buns
289,0.015,hard cheese;tropical fruit
290,0.005,dessert;hygiene articles
291,0.009,cat food;shopping bags
292,0.018,misc. beverages;tropical fruit
293,0.007,berries;cream cheese
294,0.003,curd;spread cheese
295,0.006,flower (seeds);root vegetables
296,0.018,soda;white wine
297,0.009,butter;grapes
298,0.004,pastry;turkey
299,0.005,chicken;meat
300,0.011,oil;pastry
301,0.011,beef;berries
302,0.004,finished products;root vegetables
303,0.007,pasta;shopping bags
304,0.006,other vegetables;sparkling wine
305,0.005,napkins;sliced cheese
306,0.015,ice cream;sausage
307,0.004,ham;waffles
308,0.003,cling film/bags;domestic eggs
309,0.003,canned vegetables;citrus fruit
310,0.028,bottled water;margarine
311,0.008,fruit/vegetable juice;hygiene articles
312,0.003,margarine;mustard
313,0.003,oil;sliced cheese
314,0.008,beef;ham
315,0.007,berries;long life bakery product
316,0.011,margarine;napkins
317,0.034,frankfurter;tropical fruit
318,0.003,cake bar;domestic eggs
319,0.011,bottled beer;candy
320,0.052,canned beer;yogurt
321,0.003,detergent;frozen meals
322,0.003,processed cheese;salty snack
323,0.005,hygiene articles;white wine
324,0.014,spread cheese;whole milk
325,0.008,cream cheese;waffles
326,0.009,curd;sugar
327,0.016,chicken;domestic eggs
328,0.008,detergent;pastry
329,0.003,candles;curd
330,0.009,canned beer;hygiene articles
331,0.007,beef;hygiene articles
332,0.006,bottled water;packaged fruit/vegetables
333,0.003,berries;dishes
334,0.027,canned beer;frankfurter
335,0.004,chewing gum;onions
336,0.004,bottled beer;frozen potato products
337,0.003,canned fish;oil
338,0.004,roll products;shopping bags
339,0.029,bottled beer;whipped/sour cream
340,0.010,bottled water;flour
341,0.004,berries;herbs
342,0.005,herbs;margarine
343,0.004,frozen meals;misc. beverages
344,0.008,cat food;curd
345,0.010,brown bread;waffles
346,0.008,domestic eggs;ice cream
347,0.004,dishes;white bread
348,0.011,domestic eggs;oil
349,0.033,butter;root vegetables
350,0.006,chicken;soft cheese
351,0.069,rolls/buns;shopping bags
352,0.014,newspapers;salty snack
353,0.010,fruit/vegetable juice;ham
354,0.003,nuts/prunes;yogurt
355,0.003,chicken;pasta
356,0.003,popcorn;tropical fruit
357,0.011,domestic eggs;onions
358,0.025,frankfurter;shopping bags
359,0.009,flour;sausage
360,0.003,dishes;sugar
361,0.009,misc. beverages;whipped/sour cream
362,0.020,chicken;pip fruit
363,0.034,napkins;other vegetables
364,0.006,beverages;cream cheese
365,0.007,fruit/vegetable juice;specialty chocolate
366,0.004,candy;waffles
367,0.011,bottled beer;specialty chocolate
368,0.007,flour;newspapers
369,0.013,semi-finished bread;yogurt
370,0.003,candy;grapes
371,0.005,butter;frozen fish
372,0.004,baking powder;cream cheese
373,0.036,coffee;yogurt
374,0.016,citrus fruit;ham
375,0.003,berries;liquor
376,0.057,pip fruit;yogurt
377,0.010,butter;frozen meals
378,0.004,fruit/vegetable juice;soft cheese
379,0.004,liquor;onions
380,0.021,oil;soda
381,0.004,brandy;soda
382,0.004,canned beer;pasta
383,0.006,butter milk;white bread
384,0.006,ice cream;uht-milk
385,0.003,cling film/bags;dessert
386,0.004,soda;sparkling wine
387,0.016,napkins;pastry
388,0.019,chocolate;pip fruit
389,0.015,brown bread;chicken
390,0.024,canned beer;pork
391,0.004,cream cheese;white wine
392,0.005,cereals;whole milk
393,0.009,margarine;onions
394,0.003,hamburger meat;liquor
395,0.008,bottled beer;soft cheese
396,0.007,frozen vegetables;ice cream
397,0.008,salt;soda
398,0.005,coffee;soft cheese
399,0.006,baking powder;fruit/vegetable juice
400,0.021,cream cheese;sausage
401,0.006,beverages;fruit/vegetable juice
402,0.004,ice cream;white wine
403,0.009,frozen fish;rolls/buns
404,0.007,chicken;hygiene articles
405,0.011,liquor;soda
406,0.020,beef;frankfurter
407,0.004,bottled beer;canned fish
408,0.005,roll products;tropical fruit
409,0.020,coffee;frankfurter
410,0.004,dishes;hamburger meat
411,0.012,candy;canned beer
412,0.005,pork;processed cheese
413,0.003,cream cheese;salt
414,0.046,citrus fruit;tropical fruit
415,0.030,pastry;shopping bags
416,0.007,butter milk;curd
417,0.003,beverages;herbs
418,0.005,berries;frozen meals
419,0.003,canned fish;onions
420,0.003,beef;candles
421,0.008,domestic eggs;hard cheese
422,0.003,detergent;sliced cheese
423,0.005,dog food;sausage
424,0.019,candy;soda
425,0.004,frankfurter;mayonnaise
426,0.004,ham;white wine
427,0.017,other vegetables;semi-finished bread
428,0.004,curd;zwieback
429,0.005,margarine;oil
430,0.014,bottled water;long life bakery product
431,0.003,cereals;yogurt
432,0.003,female sanitary products;shopping bags
433,0.044,domestic eggs;soda
434,0.006,tropical fruit;turkey
435,0.004,ham;uht-milk
436,0.015,sausage;sliced cheese
437,0.011,pip fruit;specialty chocolate
438,0.004,cat food;sugar
439,0.008,herbs;pork
440,0.011,canned fish;soda
441,0.003,cereals;domestic eggs
442,0.016,dessert;shopping bags
443,0.087,pip fruit;whole milk
444,0.038,beef;yogurt
445,0.007,chocolate;hygiene articles
446,0.003,bottled beer;sweet spreads
447,0.004,domestic eggs;mustard
448,0.032,hamburger meat;rolls/buns
449,0.013,pickled vegetables;rolls/buns
450,0.003,bottled beer;candles
451,0.024,brown bread;newspapers
452,0.009,pip fruit;soft cheese
453,0.003,soft cheese;specialty chocolate
454,0.003,condensed milk;onions
455,0.038,bottled water;brown bread
456,0.009,butter;oil
457,0.005,hard cheese;sugar
458,0.014,napkins;newspapers
459,0.004,citrus fruit;frozen potato products
460,0.003,candles;chicken
461,0.031,canned beer;pip fruit
462,0.004,canned vegetables;domestic eggs
463,0.003,frozen dessert;sugar
464,0.003,bottled beer;liver loaf
465,0.003,citrus fruit;spices
466,0.003,bottled beer;softener
467,0.004,salty snack;sliced cheese
468,0.079,bottled water;rolls/buns
469,0.055,coffee;whole milk
470,0.003,newspapers;packaged fruit/vegetables
471,0.011,canned beer;specialty chocolate
472,0.008,chewing gum;coffee
473,0.005,hard cheese;white bread
474,0.018,pickled vegetables;whole milk
475,0.003,cling film/bags;pork
476,0.005,beverages;napkins
477,0.005,ham;hamburger meat
478,0.036,curd;tropical fruit
479,0.003,canned vegetables;long life bakery product
480,0.007,canned beer;soft cheese
481,0.004,hamburger meat;long life bakery product
482,0.012,frozen meals;pip fruit
483,0.004,cereals;rolls/buns
484,0.003,artif. sweetener;tropical fruit
485,0.003,sparkling wine;waffles
486,0.004,detergent;grapes
487,0.003,butter;dishes
488,0.019,beef;shopping bags
489,0.004,pickled vegetables;salty snack
490,0.003,canned beer;curd cheese
491,0.005,butter milk;sugar
492,0.049,bottled beer;yogurt
493,0.005,pasta;whipped/sour cream
494,0.021,beef;bottled beer
495,0.023,beef;whipped/sour cream
496,0.004,pip fruit;sweet spreads
497,0.003,cake bar;pork
498,0.011,hard cheese;pip fruit
499,0.004,frozen vegetables;pot plants
500,0.015,dessert;whipped/sour cream
501,0.004,curd cheese;whipped/sour cream
502,0.015,bottled beer;ham
503,0.004,cat food;uht-milk
504,0.013,pork;white bread
505,0.006,uht-milk;waffles
506,0.003,brandy;root vegetables
507,0.013,oil;root vegetables
508,0.010,bottled water;chewing gum
509,0.011,cream cheese;frozen vegetables
510,0.006,frozen vegetables;oil
511,0.003,cream cheese;zwieback
512,0.009,bottled water;red/blush wine
513,0.011,cream cheese;uht-milk
514,0.025,bottled beer;frankfurter
515,0.003,pastry;spices
516,0.005,canned beer;canned fish
517,0.032,curd;sausage
518,0.004,brown bread;mayonnaise
519,0.008,frozen meals;white bread
520,0.005,coffee;packaged fruit/vegetables
521,0.040,root vegetables;whipped/sour cream
522,0.015,chicken;pork
523,0.009,canned vegetables;rolls/buns
524,0.014,brown bread;chocolate
525,0.022,other vegetables;sliced cheese
526,0.007,butter;sliced cheese
527,0.007,candy;frozen vegetables
528,0.009,long life bakery product;newspapers
529,0.012,packaged fruit/vegetables;rolls/buns
530,0.009,meat;pork
531,0.004,curd;salt
532,0.009,pot plants;soda
533,0.009,beef;candy
534,0.003,beef;potato products
535,0.007,berries;butter milk
536,0.003,popcorn;sausage
537,0.014,coffee;margarine
538,0.003,chicken;frozen dessert
539,0.003,popcorn;shopping bags
540,0.025,fruit/vegetable juice;pip fruit
541,0.009,margarine;salty snack
542,0.005,citrus fruit;dish cleaner
543,0.022,berries;root vegetables
544,0.035,citrus fruit;shopping bags
545,0.003,candy;white wine
546,0.004,liquor (appetizer);pip fruit
547,0.004,male cosmetics;rolls/buns
548,0.010,pickled vegetables;yogurt
549,0.023,butter;newspapers
550,0.019,butter;fruit/vegetable juice
551,0.027,bottled water;fruit/vegetable juice
552,0.006,hamburger meat;ice cream
553,0.017,chocolate;frankfurter
554,0.004,margarine;pickled vegetables
555,0.003,domestic eggs;photo/film
556,0.003,red/blush wine;specialty bar
557,0.007,mustard;other vegetables
558,0.003,cream cheese;spread cheese
559,0.019,soft cheese;whole milk
560,0.006,candy;hamburger meat
561,0.033,fruit/vegetable juice;tropical fruit
562,0.003,nuts/prunes;rolls/buns
563,0.004,hygiene articles;sliced cheese
564,0.006,salt;sausage
565,0.008,frozen vegetables;hard cheese
566,0.016,brown bread;white bread
567,0.006,liquor;newspapers
568,0.112,bottled water;whole milk
569,0.009,hamburger meat;margarine
570,0.007,coffee;ham
571,0.005,grapes;onions
572,0.043,coffee;rolls/buns
573,0.003,sliced cheese;specialty chocolate
574,0.003,candles;shopping bags
575,0.017,citrus fruit;sugar
576,0.009,packaged fruit/vegetables;yogurt
577,0.003,bottled beer;turkey
578,0.003,chocolate;soft cheese
579,0.007,coffee;hygiene articles
580,0.005,flour;white bread
581,0.015,berries;citrus fruit
582,0.015,grapes;root vegetables
583,0.008,ham;white bread
584,0.007,citrus fruit;processed cheese
585,0.004,brown bread;condensed milk
586,0.012,butter;chocolate
587,0.076,tropical fruit;yogurt
588,0.004,detergent;napkins
589,0.008,bottled water;pasta
590,0.015,butter;cream cheese
591,0.020,onions;root vegetables
592,0.003,newspapers;pasta
593,0.027,pastry;whipped/sour cream
594,0.004,margarine;red/blush wine
595,0.003,frozen vegetables;mustard
596,0.004,chocolate;processed cheese
597,0.005,dish cleaner;root vegetables
598,0.010,cream cheese;white bread
599,0.003,male cosmetics;pastry
600,0.005,ice cream;sugar
601,0.003,dessert;liquor (appetizer)
602,0.003,brown bread;roll products
603,0.017,hygiene articles;soda
604,0.007,condensed milk;pastry
605,0.021,bottled water;cream cheese
606,0.005,canned vegetables;yogurt
607,0.004,dessert;misc. beverages
608,0.009,soft cheese;tropical fruit
609,0.012,domestic eggs;napkins
610,0.003,nut snack;rolls/buns
611,0.003,coffee;seasonal products
612,0.003,bathroom cleaner;whole milk
613,0.005,beverages;dessert
614,0.005,ice cream;white bread
615,0.034,canned beer;shopping bags
616,0.050,margarine;other vegetables
617,0.009,fruit/vegetable juice;specialty bar
618,0.016,citrus fruit;specialty chocolate
619,0.004,sliced cheese;sugar
620,0.003,cream cheese;flower (seeds)
621,0.062,fruit/vegetable juice;whole milk
622,0.008,coffee;meat
623,0.004,instant food products;margarine
624,0.003,frozen meals;hygiene articles
625,0.004,baking powder;onions
626,0.018,berries;pastry
627,0.004,candy;semi-finished bread
628,0.018,beef;pork
629,0.008,butter milk;pip fruit
630,0.003,instant food products;pastry
631,0.004,cleaner;rolls/buns
632,0.003,curd;pet care
633,0.004,beef;frozen dessert
634,0.013,curd;frozen vegetables
635,0.048,white bread;whole milk
636,0.013,butter;frozen vegetables
637,0.003,frozen vegetables;pet care
638,0.007,citrus fruit;soft cheese
639,0.006,frozen meals;uht-milk
640,0.006,fruit/vegetable juice;pasta
641,0.014,frozen fish;whole milk
642,0.017,beverages;root vegetables
643,0.039,other vegetables;uht-milk
644,0.005,salty snack;waffles
645,0.009,berries;margarine
646,0.008,pork;specialty chocolate
647,0.066,bottled water;yogurt
648,0.008,frozen fish;yogurt
649,0.009,pip fruit;specialty bar
650,0.009,frozen vegetables;onions
651,0.005,dog food;soda
652,0.004,hard cheese;meat
653,0.003,mayonnaise;white bread
654,0.004,frozen fish;fruit/vegetable juice
655,0.026,root vegetables;white bread
656,0.022,red/blush wine;whole milk
657,0.005,canned beer;turkey
658,0.030,citrus fruit;frankfurter
659,0.007,chocolate;specialty chocolate
660,0.016,beef;domestic eggs
661,0.009,coffee;salty snack
662,0.019,fruit/vegetable juice;pork
663,0.006,domestic eggs;herbs
664,0.005,berries;ice cream
665,0.005,dishes;newspapers
666,0.004,long life bakery product;sliced cheese
667,0.005,pork;soft cheese
668,0.004,hygiene articles;white bread
669,0.003,dog food;pastry
670,0.007,finished products;other vegetables
671,0.007,hamburger meat;salty snack
672,0.010,specialty bar;whipped/sour cream
673,0.015,herbs;yogurt
674,0.077,sausage;soda
675,0.004,berries;seasonal products
676,0.010,butter;waffles
677,0.093,other vegetables;sausage
678,0.042,canned beer;tropical fruit
679,0.030,frozen vegetables;root vegetables
680,0.023,meat;rolls/buns
681,0.003,fish;soda
682,0.012,canned vegetables;whole milk
683,0.009,beverages;margarine
684,0.020,semi-finished bread;whole milk
685,0.004,curd;semi-finished bread
686,0.003,detergent;white wine
687,0.008,soda;spread cheese
688,0.005,rolls/buns;soups
689,0.003,butter;specialty cheese
690,0.003,herbs;hygiene articles
691,0.012,bottled beer;misc. beverages
692,0.021,root vegetables;uht-milk
693,0.003,grapes;hard cheese
694,0.003,long life bakery product;processed cheese
695,0.003,mayonnaise;newspapers
696,0.037,berries;other vegetables
697,0.007,candy;coffee
698,0.044,pip fruit;tropical fruit
699,0.006,butter milk;ham
700,0.023,dessert;tropical fruit
701,0.003,hygiene articles;pickled vegetables
702,0.007,root vegetables;spread cheese
703,0.005,curd;turkey
704,0.011,brown bread;grapes
705,0.003,berries;detergent
706,0.014,canned beer;dessert
707,0.015,packaged fruit/vegetables;whole milk
708,0.005,chewing gum;chocolate
709,0.005,rolls/buns;softener
710,0.003,brown bread;liquor (appetizer)
711,0.007,bottled beer;pasta
712,0.024,citrus fruit;domestic eggs
713,0.006,long life bakery product;sugar
714,0.009,condensed milk;soda
715,0.010,domestic eggs;waffles
716,0.036,other vegetables;white bread
717,0.003,canned vegetables;fruit/vegetable juice
718,0.003,chewing gum;condensed milk
719,0.004,chewing gum;cream cheese
720,0.012,semi-finished bread;tropical fruit
721,0.003,grapes;oil
722,0.006,long life bakery product;misc. beverages
723,0.003,dental care;sausage
724,0.004,margarine;pot plants
725,0.015,bottled water;specialty bar
726,0.003,beverages;frozen dessert
727,0.010,red/blush wine;root vegetables
728,0.024,long life bakery product;soda
729,0.020,brown bread;curd
730,0.013,citrus fruit;meat
731,0.011,curd;hamburger meat
732,0.006,frozen vegetables;white wine
733,0.087,canned beer;whole milk
734,0.023,candy;other vegetables
735,0.007,coffee;specialty chocolate
736,0.011,beverages;citrus fruit
737,0.003,curd;sweet spreads
738,0.008,ice cream;newspapers
739,0.003,citrus fruit;cling film/bags
740,0.013,seasonal products;whole milk
741,0.005,chocolate;meat
742,0.006,canned beer;frozen dessert
743,0.007,soda;zwieback
744,0.009,cat food;pip fruit
745,0.003,long life bakery product;pot plants
746,0.004,specialty bar;waffles
747,0.004,chocolate;misc. beverages
748,0.003,bottled water;instant food products
749,0.004,pasta;pork
750,0.003,beverages;specialty bar
751,0.027,dessert;yogurt
752,0.018,chicken;whipped/sour cream
753,0.010,other vegetables;salt
754,0.003,bottled water;house keeping products
755,0.004,beverages;frozen meals
756,0.009,pork;sugar
757,0.003,coffee;curd cheese
758,0.116,tropical fruit;whole milk
759,0.003,mustard;white bread
760,0.004,other vegetables;tea
761,0.041,dessert;whole milk
762,0.010,condensed milk;rolls/buns
763,0.032,pip fruit;shopping bags
764,0.004,candy;oil
765,0.027,soda;uht-milk
766,0.005,dessert;specialty bar
767,0.008,curd;misc. beverages
768,0.006,chocolate;sugar
769,0.003,candy;pot plants
770,0.008,photo/film;soda
771,0.012,cream cheese;curd
772,0.008,semi-finished bread;shopping bags
773,0.005,mustard;sausage
774,0.007,margarine;sliced cheese
775,0.005,chicken;detergent
776,0.010,canned beer;specialty bar
777,0.007,instant food products;root vegetables
778,0.005,citrus fruit;frozen dessert
779,0.003,cling film/bags;frankfurter
780,0.005,cake bar;frankfurter
781,0.004,beverages;salty snack
782,0.035,meat;whole milk
783,0.012,citrus fruit;hygiene articles
784,0.031,pip fruit;whipped/sour cream
785,0.003,grapes;pickled vegetables
786,0.025,chicken;tropical fruit
787,0.004,onions;pickled vegetables
788,0.013,ham;newspapers
789,0.005,semi-finished bread;whipped/sour cream
790,0.003,beverages;chewing gum
791,0.003,rolls/buns;tidbits
792,0.003,domestic eggs;finished products
793,0.012,beverages;pastry
794,0.004,butter milk;semi-finished bread
795,0.003,canned beer;liver loaf
796,0.006,cat food;white bread
797,0.009,beverages;domestic eggs
798,0.035,brown bread;sausage
799,0.011,frozen meals;whipped/sour cream
800,0.011,frankfurter;ham
801,0.004,chicken;turkey
802,0.006,soups;whole milk
803,0.004,beef;packaged fruit/vegetables
804,0.023,bottled beer;curd
805,0.006,condensed milk;root vegetables
806,0.006,bottled water;canned fish
807,0.004,ham;pickled vegetables
808,0.021,herbs;whole milk
809,0.028,beverages;whole milk
810,0.003,cream cheese;pot plants
811,0.016,cream cheese;newspapers
812,0.003,brown bread;zwieback
813,0.003,dish cleaner;domestic eggs
814,0.003,kitchen towels;soda
815,0.016,coffee;whipped/sour cream
816,0.004,domestic eggs;frozen fish
817,0.005,root vegetables;zwieback
818,0.003,liquor;long life bakery product
819,0.004,brown bread;salt
820,0.009,chicken;salty snack
821,0.034,canned beer;citrus fruit
822,0.004,butter;condensed milk
823,0.003,candy;sliced cheese
824,0.003,pudding powder;whole milk
825,0.008,frankfurter;meat
826,0.007,beef;soft cheese
827,0.006,beef;specialty chocolate
828,0.003,grapes;herbs
829,0.003,berries;condensed milk
830,0.004,jam;yogurt
831,0.004,baking powder;coffee
832,0.003,candy;dishes
833,0.004,softener;yogurt
834,0.008,napkins;uht-milk
835,0.004,beverages;grapes
836,0.006,chocolate;ham
837,0.008,dish cleaner;rolls/buns
838,0.004,dessert;spread cheese
839,0.035,brown bread;tropical fruit
840,0.003,finished products;fruit/vegetable juice
841,0.014,berries;canned beer
842,0.016,flour;other vegetables
843,0.009,beef;dessert
844,0.004,hamburger meat;specialty bar
845,0.010,dish cleaner;whole milk
846,0.003,male cosmetics;soda
847,0.005,candy;chocolate
848,0.003,other vegetables;skin care
849,0.010,dessert;white bread
850,0.006,beef;sugar
851,0.003,condensed milk;dessert
852,0.004,hard cheese;misc. beverages
853,0.020,chicken;shopping bags
854,0.016,brown bread;frozen vegetables
855,0.004,long life bakery product;pickled vegetables
856,0.029,pip fruit;pork
857,0.012,beverages;brown bread
858,0.021,chewing gum;other vegetables
859,0.017,rolls/buns;soft cheese
860,0.004,jam;whole milk
861,0.003,chicken;dish cleaner
862,0.005,canned beer;cling film/bags
863,0.010,coffee;dessert
864,0.003,soda;tea
865,0.009,other vegetables;roll products
866,0.014,coffee;pork
867,0.006,other vegetables;zwieback
868,0.004,butter;roll products
869,0.008,canned beer;chewing gum
870,0.014,specialty bar;tropical fruit
871,0.004,flour;frozen vegetables
872,0.017,bottled beer;white bread
873,0.003,flour;uht-milk
874,0.006,cream cheese;misc. beverages
875,0.005,misc. beverages;specialty chocolate
876,0.009,canned fish;root vegetables
877,0.029,berries;rolls/buns
878,0.003,onions;red/blush wine
879,0.003,napkins;specialty cheese
880,0.035,hamburger meat;other vegetables
881,0.011,detergent;soda
882,0.028,white bread;yogurt
883,0.020,oil;rolls/buns
884,0.060,brown bread;other vegetables
885,0.005,candles;sausage
886,0.020,rolls/buns;specialty chocolate
887,0.005,canned beer;dish cleaner
888,0.007,bottled water;liquor
