id,support,pattern
157,0.007,red/blush wine;rolls/buns
158,0.021,other vegetables;waffles
159,0.005,canned fish;pastry
160,0.003,butter;pickled vegetables
161,0.003,canned beer;meat
162,0.004,frankfurter;processed cheese
163,0.004,frozen fish;margarine
164,0.008,frankfurter;sugar
165,0.003,beverages;long life bakery product
166,0.004,house keeping products;root vegetables
167,0.004,baking powder;long life bakery product
168,0.003,coffee;frozen dessert
169,0.005,domestic eggs;pickled vegetables
170,0.008,misc. beverages;shopping bags
171,0.006,hard cheese;shopping bags
172,0.010,beef;pip fruit
173,0.003,brown bread;semi-finished bread
174,0.003,soda;specialty cheese
175,0.007,specialty cheese;whole milk
176,0.003,canned vegetables;margarine
177,0.016,butter;pastry
178,0.006,berries;napkins
179,0.011,butter milk;tropical fruit
180,0.010,canned fish;other vegetables
181,0.005,specialty bar;white bread
182,0.008,berries;fruit/vegetable juice
183,0.003,condensed milk;fruit/vegetable juice
184,0.003,grapes;long life bakery product
185,0.009,frozen meals;shopping bags
186,0.004,canned fish;coffee
187,0.003,ham;semi-finished bread
188,0.003,coffee;specialty bar
189,0.012,bottled beer;pip fruit
190,0.005,frozen vegetables;sliced cheese
191,0.008,other vegetables;specialty cheese
192,0.003,frankfurter;misc. beverages
193,0.048,rolls/buns;tropical fruit
194,0.018,frozen vegetables;soda
195,0.003,napkins;roll products
196,0.004,other vegetables;white wine
197,0.041,butter;other vegetables
198,0.003,liquor;other vegetables
199,0.026,root vegetables;shopping bags
200,0.005,bottled water;detergent
201,0.004,root vegetables;sweet spreads
202,0.003,abrasive cleaner;whole milk
203,0.004,mustard;newspapers
204,0.010,pastry;sugar
205,0.006,pastry;processed cheese
206,0.004,hygiene articles;waffles
207,0.004,other vegetables;pet care
208,0.003,curd cheese;tropical fruit
209,0.004,frozen vegetables;grapes
210,0.006,soft cheese;whipped/sour cream
211,0.010,cat food;tropical fruit
212,0.010,coffee;domestic eggs
213,0.006,specialty cheese;yogurt
214,0.010,dessert;pip fruit
215,0.020,oil;other vegetables
216,0.008,bottled water;salty snack
217,0.003,dish cleaner;napkins
218,0.003,bottled water;seasonal products
219,0.003,canned fruit;whole milk
220,0.004,butter;ice cream
221,0.003,roll products;whipped/sour cream
222,0.010,chocolate;whipped/sour cream
223,0.003,liquor (appetizer);whole milk
224,0.003,beverages;butter milk
225,0.022,citrus fruit;whipped/sour cream
226,0.005,cream cheese;hamburger meat
227,0.004,curd;uht-milk
228,0.004,bottled beer;meat
229,0.043,root vegetables;tropical fruit
230,0.027,pastry;tropical fruit
231,0.003,nuts/prunes;whole milk
232,0.010,frankfurter;white bread
233,0.003,brown bread;canned vegetables
234,0.006,fruit/vegetable juice;meat
235,0.004,beef;meat
236,0.008,butter milk;shopping bags
237,0.003,dishes;sausage
238,0.024,napkins;soda
239,0.004,domestic eggs;grapes
240,0.006,hygiene articles;newspapers
241,0.010,grapes;rolls/buns
242,0.004,potted plants;whipped/sour cream
243,0.005,root vegetables;turkey
244,0.008,sliced cheese;whipped/sour cream
245,0.005,dessert;ham
246,0.014,onions;rolls/buns
247,0.005,frozen vegetables;pickled vegetables
248,0.003,butter;potted plants
249,0.003,chocolate marshmallow;napkins
250,0.003,chewing gum;pastry
251,0.045,domestic eggs;other vegetables
252,0.005,chocolate marshmallow;rolls/buns
253,0.003,pastry;spread cheese
254,0.003,coffee;pasta
255,0.009,frozen vegetables;pastry
256,0.004,instant coffee;rolls/buns
257,0.008,hard cheese;tropical fruit
258,0.003,dessert;hygiene articles
259,0.009,cat food;shopping bags
260,0.004,berries;cream cheese
261,0.009,misc. beverages;tropical fruit
262,0.004,flower (seeds);root vegetables
263,0.007,soda;white wine
264,0.005,butter;grapes
265,0.004,pastry;turkey
266,0.005,chicken;meat
267,0.006,oil;pastry
268,0.009,beef;berries
269,0.004,pasta;shopping bags
270,0.003,other vegetables;sparkling wine
271,0.006,napkins;sliced cheese
272,0.004,ice cream;sausage
273,0.004,ham;waffles
274,0.004,canned vegetables;citrus fruit
275,0.021,bottled water;margarine
276,0.008,fruit/vegetable juice;hygiene articles
277,0.003,margarine;mustard
278,0.003,oil;sliced cheese
279,0.004,beef;ham
280,0.004,berries;long life bakery product
281,0.009,margarine;napkins
282,0.019,frankfurter;tropical fruit
283,0.003,bottled beer;candy
284,0.010,canned beer;yogurt
285,0.006,spread cheese;whole milk
286,0.006,cream cheese;waffles
287,0.007,curd;sugar
288,0.013,chicken;domestic eggs
289,0.005,detergent;pastry
290,0.005,canned beer;hygiene articles
291,0.007,beef;hygiene articles
292,0.005,bottled water;packaged fruit/vegetables
293,0.005,canned beer;frankfurter
294,0.008,bottled beer;whipped/sour cream
295,0.006,bottled water;flour
296,0.004,herbs;margarine
297,0.004,cat food;curd
298,0.005,brown bread;waffles
299,0.003,domestic eggs;ice cream
300,0.008,domestic eggs;oil
301,0.026,butter;root vegetables
302,0.004,chicken;soft cheese
303,0.038,rolls/buns;shopping bags
304,0.006,newspapers;salty snack
305,0.008,fruit/vegetable juice;ham
306,0.003,chicken;pasta
307,0.010,domestic eggs;onions
308,0.017,frankfurter;shopping bags
309,0.004,flour;sausage
310,0.004,misc. beverages;whipped/sour cream
311,0.010,chicken;pip fruit
312,0.029,napkins;other vegetables
313,0.003,beverages;cream cheese
314,0.006,candy;waffles
315,0.005,fruit/vegetable juice;specialty chocolate
316,0.004,bottled beer;specialty chocolate
317,0.006,potted plants;tropical fruit
318,0.003,flour;newspapers
319,0.007,semi-finished bread;yogurt
320,0.004,baking powder;cream cheese
321,0.019,coffee;yogurt
322,0.004,cake bar;dessert
323,0.003,frozen vegetables;potted plants
324,0.006,citrus fruit;ham
325,0.035,pip fruit;yogurt
326,0.006,butter;frozen meals
327,0.006,fruit/vegetable juice;soft cheese
328,0.010,oil;soda
329,0.004,butter milk;white bread
330,0.014,napkins;pastry
331,0.013,chocolate;pip fruit
332,0.008,brown bread;chicken
333,0.005,canned beer;pork
334,0.007,cereals;whole milk
335,0.005,margarine;onions
336,0.003,frozen vegetables;ice cream
337,0.003,salt;soda
338,0.004,coffee;soft cheese
339,0.005,baking powder;fruit/vegetable juice
340,0.012,cream cheese;sausage
341,0.006,beverages;fruit/vegetable juice
342,0.005,frozen fish;rolls/buns
343,0.004,chicken;hygiene articles
344,0.004,liquor;soda
345,0.010,beef;frankfurter
346,0.004,bottled beer;canned fish
347,0.004,roll products;tropical fruit
348,0.010,coffee;frankfurter
349,0.004,candy;canned beer
350,0.003,pork;processed cheese
351,0.003,oil;roll products
352,0.039,citrus fruit;tropical fruit
353,0.024,pastry;shopping bags
354,0.007,butter milk;curd
355,0.008,domestic eggs;hard cheese
356,0.003,potted plants;shopping bags
357,0.003,fruit/vegetable juice;sweet spreads
358,0.016,candy;soda
359,0.003,frankfurter;mayonnaise
360,0.010,other vegetables;semi-finished bread
361,0.007,margarine;oil
362,0.008,bottled water;long life bakery product
363,0.004,cereals;yogurt
364,0.025,domestic eggs;soda
365,0.005,tropical fruit;turkey
366,0.014,sausage;sliced cheese
367,0.004,pip fruit;specialty chocolate
368,0.003,cat food;sugar
369,0.004,herbs;pork
370,0.006,canned fish;soda
371,0.006,hamburger meat;instant food products
372,0.013,dessert;shopping bags
373,0.060,pip fruit;whole milk
374,0.024,beef;yogurt
375,0.006,chocolate;hygiene articles
376,0.004,domestic eggs;mustard
377,0.017,hamburger meat;rolls/buns
378,0.009,pickled vegetables;rolls/buns
379,0.003,butter;instant food products
380,0.015,brown bread;newspapers
381,0.006,pip fruit;soft cheese
382,0.003,soft cheese;specialty chocolate
383,0.016,bottled water;brown bread
384,0.007,butter;oil
385,0.003,hard cheese;sugar
386,0.013,napkins;newspapers
387,0.005,canned beer;pip fruit
388,0.003,canned vegetables;domestic eggs
389,0.045,bottled water;rolls/buns
390,0.004,baking powder;napkins
391,0.036,coffee;whole milk
392,0.004,detergent;oil
393,0.003,canned beer;specialty chocolate
394,0.004,hard cheese;white bread
395,0.015,pickled vegetables;whole milk
396,0.003,beverages;napkins
397,0.003,ham;hamburger meat
398,0.021,curd;tropical fruit
399,0.003,hamburger meat;long life bakery product
400,0.009,frozen meals;pip fruit
401,0.003,chocolate marshmallow;margarine
402,0.003,butter;flower (seeds)
403,0.003,butter;dishes
404,0.010,beef;shopping bags
405,0.003,pickled vegetables;salty snack
406,0.003,butter milk;sugar
407,0.019,bottled beer;yogurt
408,0.005,pasta;whipped/sour cream
409,0.008,beef;bottled beer
410,0.013,beef;whipped/sour cream
411,0.003,pip fruit;sweet spreads
412,0.006,hard cheese;pip fruit
413,0.010,dessert;whipped/sour cream
414,0.004,bottled beer;ham
415,0.003,cat food;uht-milk
416,0.004,uht-milk;waffles
417,0.008,pork;white bread
418,0.015,oil;root vegetables
419,0.005,bottled water;chewing gum
420,0.006,cream cheese;frozen vegetables
421,0.004,frozen vegetables;oil
422,0.006,bottled water;red/blush wine
423,0.006,cream cheese;uht-milk
424,0.010,bottled beer;frankfurter
425,0.015,curd;sausage
426,0.005,frozen meals;white bread
427,0.035,root vegetables;whipped/sour cream
428,0.012,chicken;pork
429,0.004,canned vegetables;rolls/buns
430,0.008,brown bread;chocolate
431,0.019,other vegetables;sliced cheese
432,0.008,butter;sliced cheese
433,0.006,long life bakery product;newspapers
434,0.004,candy;frozen vegetables
435,0.005,packaged fruit/vegetables;rolls/buns
436,0.006,meat;pork
437,0.003,beef;candy
438,0.004,berries;butter milk
439,0.003,popcorn;sausage
440,0.010,coffee;margarine
441,0.003,popcorn;shopping bags
442,0.019,fruit/vegetable juice;pip fruit
443,0.006,margarine;salty snack
444,0.003,citrus fruit;dish cleaner
445,0.003,margarine;specialty fat
446,0.020,citrus fruit;shopping bags
447,0.014,berries;root vegetables
448,0.004,butter;rice
449,0.008,pickled vegetables;yogurt
450,0.003,bottled water;rice
451,0.011,butter;newspapers
452,0.016,butter;fruit/vegetable juice
453,0.028,bottled water;fruit/vegetable juice
454,0.008,chocolate;frankfurter
455,0.003,dessert;pasta
456,0.004,margarine;pickled vegetables
457,0.007,mustard;other vegetables
458,0.015,soft cheese;whole milk
459,0.028,fruit/vegetable juice;tropical fruit
460,0.004,salt;sausage
461,0.005,frozen vegetables;hard cheese
462,0.009,brown bread;white bread
463,0.066,bottled water;whole milk
464,0.006,hamburger meat;margarine
465,0.004,coffee;ham
466,0.003,grapes;onions
467,0.021,coffee;rolls/buns
468,0.010,citrus fruit;sugar
469,0.005,packaged fruit/vegetables;yogurt
470,0.004,chocolate;soft cheese
471,0.007,coffee;hygiene articles
472,0.003,flour;white bread
473,0.011,berries;citrus fruit
474,0.009,grapes;root vegetables
475,0.004,citrus fruit;processed cheese
476,0.010,ham;white bread
477,0.012,butter;chocolate
478,0.058,tropical fruit;yogurt
479,0.004,detergent;napkins
480,0.004,bottled water;pasta
481,0.008,butter;cream cheese
482,0.003,fruit/vegetable juice;turkey
483,0.019,onions;root vegetables
484,0.003,newspapers;pasta
485,0.015,pastry;whipped/sour cream
486,0.003,margarine;red/blush wine
487,0.003,chocolate;processed cheese
488,0.003,dish cleaner;root vegetables
489,0.007,cream cheese;white bread
490,0.014,hygiene articles;soda
491,0.012,bottled water;cream cheese
492,0.006,canned vegetables;yogurt
493,0.007,soft cheese;tropical fruit
494,0.003,dessert;misc. beverages
495,0.012,domestic eggs;napkins
496,0.003,chocolate;house keeping products
497,0.003,coffee;seasonal products
498,0.003,ice cream;white bread
499,0.019,canned beer;shopping bags
500,0.040,margarine;other vegetables
501,0.005,fruit/vegetable juice;specialty bar
502,0.005,citrus fruit;specialty chocolate
503,0.003,sliced cheese;sugar
504,0.054,fruit/vegetable juice;whole milk
505,0.005,coffee;meat
506,0.003,frozen meals;hygiene articles
507,0.009,berries;pastry
508,0.015,beef;pork
509,0.010,butter milk;pip fruit
510,0.003,instant food products;pastry
511,0.009,curd;frozen vegetables
512,0.033,white bread;whole milk
513,0.012,butter;frozen vegetables
514,0.005,citrus fruit;soft cheese
515,0.004,fruit/vegetable juice;pasta
516,0.010,frozen fish;whole milk
517,0.006,beverages;root vegetables
518,0.016,other vegetables;uht-milk
519,0.008,salty snack;waffles
520,0.005,berries;margarine
521,0.003,pork;specialty chocolate
522,0.045,bottled water;yogurt
523,0.006,frozen fish;yogurt
524,0.004,pip fruit;specialty bar
525,0.006,frozen vegetables;onions
526,0.004,dog food;soda
527,0.003,hard cheese;meat
528,0.003,frozen fish;fruit/vegetable juice
529,0.016,root vegetables;white bread
530,0.008,red/blush wine;whole milk
531,0.013,citrus fruit;frankfurter
532,0.005,chocolate;specialty chocolate
533,0.012,beef;domestic eggs
534,0.006,coffee;salty snack
535,0.010,fruit/vegetable juice;pork
536,0.004,domestic eggs;herbs
537,0.003,dishes;newspapers
538,0.003,long life bakery product;sliced cheese
539,0.003,coffee;kitchen towels
540,0.005,hygiene articles;white bread
541,0.004,finished products;other vegetables
542,0.004,hamburger meat;salty snack
543,0.003,specialty bar;whipped/sour cream
544,0.007,herbs;yogurt
545,0.046,sausage;soda
546,0.007,butter;waffles
547,0.006,canned beer;tropical fruit
548,0.053,other vegetables;sausage
549,0.024,frozen vegetables;root vegetables
550,0.013,meat;rolls/buns
551,0.008,canned vegetables;whole milk
552,0.014,semi-finished bread;whole milk
553,0.004,curd;semi-finished bread
554,0.006,soda;spread cheese
555,0.003,herbs;hygiene articles
556,0.003,rolls/buns;soups
557,0.004,bottled beer;misc. beverages
558,0.010,root vegetables;uht-milk
559,0.004,long life bakery product;processed cheese
560,0.020,berries;other vegetables
561,0.005,candy;coffee
562,0.040,pip fruit;tropical fruit
563,0.003,butter milk;ham
564,0.013,dessert;tropical fruit
565,0.004,root vegetables;spread cheese
566,0.003,baking powder;hard cheese
567,0.003,curd;turkey
568,0.004,brown bread;grapes
569,0.003,berries;detergent
570,0.004,canned beer;dessert
571,0.008,packaged fruit/vegetables;whole milk
572,0.021,citrus fruit;domestic eggs
573,0.004,long life bakery product;sugar
574,0.004,baking powder;flour
575,0.004,condensed milk;soda
576,0.007,domestic eggs;waffles
577,0.027,other vegetables;white bread
578,0.003,canned vegetables;fruit/vegetable juice
579,0.009,semi-finished bread;tropical fruit
580,0.003,grapes;oil
581,0.003,long life bakery product;misc. beverages
582,0.003,canned fish;waffles
583,0.004,canned fish;napkins
584,0.005,bottled water;specialty bar
585,0.005,red/blush wine;root vegetables
586,0.014,long life bakery product;soda
587,0.010,brown bread;curd
588,0.007,citrus fruit;meat
589,0.007,curd;hamburger meat
590,0.017,canned beer;whole milk
591,0.014,candy;other vegetables
592,0.004,coffee;specialty chocolate
593,0.004,beverages;citrus fruit
594,0.006,ice cream;newspapers
595,0.003,citrus fruit;cling film/bags
596,0.007,seasonal products;whole milk
597,0.003,chocolate;meat
598,0.005,cat food;pip fruit
599,0.006,specialty bar;waffles
600,0.004,chocolate;misc. beverages
601,0.003,pasta;pork
602,0.020,dessert;yogurt
603,0.015,chicken;whipped/sour cream
604,0.007,other vegetables;salt
605,0.009,pork;sugar
606,0.004,sliced cheese;soft cheese
607,0.084,tropical fruit;whole milk
608,0.003,beef;jam
609,0.003,other vegetables;tea
610,0.027,dessert;whole milk
611,0.004,condensed milk;rolls/buns
612,0.019,pip fruit;shopping bags
613,0.003,candy;oil
614,0.014,soda;uht-milk
615,0.003,dessert;specialty bar
616,0.004,curd;misc. beverages
617,0.005,chocolate;sugar
618,0.007,semi-finished bread;shopping bags
619,0.011,cream cheese;curd
620,0.005,mustard;sausage
621,0.006,margarine;sliced cheese
622,0.003,chicken;detergent
623,0.004,instant food products;root vegetables
624,0.003,citrus fruit;frozen dessert
625,0.019,meat;whole milk
626,0.011,citrus fruit;hygiene articles
627,0.019,pip fruit;whipped/sour cream
628,0.013,chicken;tropical fruit
629,0.005,ham;newspapers
630,0.005,semi-finished bread;whipped/sour cream
631,0.003,rolls/buns;tidbits
632,0.006,beverages;pastry
633,0.003,cat food;white bread
634,0.003,beverages;domestic eggs
635,0.022,brown bread;sausage
636,0.006,frozen meals;whipped/sour cream
637,0.005,frankfurter;ham
638,0.006,soups;whole milk
639,0.003,beef;packaged fruit/vegetables
640,0.007,bottled beer;curd
641,0.003,condensed milk;root vegetables
642,0.003,bottled water;canned fish
643,0.015,herbs;whole milk
644,0.013,beverages;whole milk
645,0.007,cream cheese;newspapers
646,0.003,kitchen towels;soda
647,0.012,coffee;whipped/sour cream
648,0.003,domestic eggs;frozen fish
649,0.004,chicken;salty snack
650,0.009,canned beer;citrus fruit
651,0.007,frankfurter;meat
652,0.005,beef;soft cheese
653,0.004,beef;specialty chocolate
654,0.003,jam;yogurt
655,0.005,napkins;uht-milk
656,0.006,chocolate;ham
657,0.005,dish cleaner;rolls/buns
658,0.021,brown bread;tropical fruit
659,0.013,flour;other vegetables
660,0.005,beef;dessert
661,0.006,dish cleaner;whole milk
662,0.009,candy;chocolate
663,0.008,dessert;white bread
664,0.006,beef;sugar
665,0.003,hard cheese;misc. beverages
666,0.010,chicken;shopping bags
667,0.008,brown bread;frozen vegetables
668,0.003,long life bakery product;pickled vegetables
669,0.012,pip fruit;pork
670,0.004,beverages;brown bread
671,0.009,chewing gum;other vegetables
672,0.011,rolls/buns;soft cheese
673,0.006,jam;whole milk
674,0.005,coffee;dessert
675,0.010,other vegetables;roll products
676,0.007,coffee;pork
677,0.003,other vegetables;zwieback
678,0.003,butter;roll products
679,0.003,canned beer;chewing gum
680,0.007,specialty bar;tropical fruit
681,0.003,flour;frozen vegetables
682,0.007,bottled beer;white bread
683,0.004,cream cheese;misc. beverages
684,0.003,misc. beverages;specialty chocolate
685,0.005,canned fish;root vegetables
686,0.014,berries;rolls/buns
687,0.027,hamburger meat;other vegetables
688,0.006,detergent;soda
689,0.019,white bread;yogurt
690,0.010,oil;rolls/buns
691,0.037,brown bread;other vegetables
692,0.010,rolls/buns;specialty chocolate
693,0.004,margarine;roll products
694,0.038,fruit/vegetable juice;yogurt
695,0.005,house keeping products;other vegetables
696,0.029,domestic eggs;root vegetables
697,0.009,detergent;root vegetables
698,0.004,grapes;napkins
699,0.003,chewing gum;newspapers
700,0.006,newspapers;oil
701,0.009,butter;hamburger meat
702,0.007,pastry;specialty chocolate
703,0.005,cream cheese;sliced cheese
704,0.008,candy;fruit/vegetable juice
705,0.004,instant food products;rolls/buns
706,0.010,chicken;margarine
707,0.003,chewing gum;fruit/vegetable juice
708,0.006,herbs;rolls/buns
709,0.009,brown bread;canned beer
710,0.004,candy;newspapers
711,0.003,rice;sugar
712,0.003,bottled beer;liquor (appetizer)
713,0.004,butter;canned beer
714,0.013,citrus fruit;pork
715,0.003,dog food;root vegetables
716,0.011,frozen meals;tropical fruit
717,0.003,oil;waffles
718,0.016,curd;pip fruit
719,0.005,frozen vegetables;herbs
720,0.019,fruit/vegetable juice;whipped/sour cream
721,0.003,candles;tropical fruit
722,0.004,berries;specialty bar
723,0.003,margarine;potted plants
724,0.003,oil;salty snack
725,0.006,other vegetables;spread cheese
726,0.007,curd;white bread
727,0.003,bottled beer;flour
728,0.004,softener;whole milk
729,0.004,canned vegetables;pip fruit
730,0.003,cream cheese;potted plants
731,0.008,brown bread;uht-milk
732,0.007,canned beer;domestic eggs
733,0.005,berries;grapes
734,0.006,brown bread;hamburger meat
735,0.019,frozen meals;whole milk
736,0.006,pastry;soft cheese
737,0.003,specialty cheese;whipped/sour cream
738,0.003,pip fruit;seasonal products
739,0.011,curd;newspapers
740,0.012,soft cheese;yogurt
741,0.003,flower (seeds);soda
742,0.007,herbs;whipped/sour cream
743,0.008,frozen meals;sausage
744,0.005,pickled vegetables;pip fruit
745,0.005,hygiene articles;oil
746,0.004,frankfurter;soft cheese
747,0.003,hygiene articles;misc. beverages
748,0.004,frankfurter;specialty chocolate
749,0.006,domestic eggs;frozen meals
750,0.022,fruit/vegetable juice;shopping bags
751,0.018,soda;waffles
752,0.003,specialty bar;uht-milk
753,0.017,chicken;yogurt
754,0.018,canned beer;rolls/buns
755,0.014,napkins;sausage
756,0.006,berries;brown bread
757,0.003,ice cream;sliced cheese
758,0.018,domestic eggs;pastry
759,0.012,frozen meals;yogurt
760,0.021,bottled water;pip fruit
761,0.003,baking powder;oil
762,0.005,ham;sliced cheese
763,0.004,canned beer;whipped/sour cream
764,0.004,berries;salty snack
765,0.014,rolls/buns;sugar
766,0.004,brown bread;spread cheese
767,0.028,tropical fruit;whipped/sour cream
768,0.011,shopping bags;waffles
769,0.009,beverages;rolls/buns
770,0.010,frozen vegetables;napkins
771,0.007,napkins;waffles
772,0.034,chicken;whole milk
773,0.003,uht-milk;white bread
774,0.010,meat;yogurt
775,0.003,brown bread;turkey
776,0.004,domestic eggs;salt
777,0.021,frozen vegetables;rolls/buns
778,0.006,cat food;chocolate
779,0.005,mustard;tropical fruit
780,0.023,frankfurter;yogurt
781,0.004,coffee;hard cheese
782,0.005,seasonal products;soda
783,0.004,curd;meat
784,0.008,citrus fruit;dessert
785,0.107,rolls/buns;whole milk
786,0.005,condensed milk;whole milk
787,0.048,margarine;whole milk
788,0.010,meat;root vegetables
789,0.006,sausage;semi-finished bread
790,0.007,bottled beer;salty snack
791,0.005,candy;curd
792,0.003,butter;salt
793,0.008,other vegetables;turkey
794,0.004,instant coffee;other vegetables
795,0.004,spread cheese;tropical fruit
796,0.010,salty snack;sausage
797,0.003,pip fruit;soups
798,0.006,chicken;long life bakery product
799,0.004,cake bar;tropical fruit
800,0.006,citrus fruit;flour
801,0.005,chocolate;hamburger meat
802,0.006,instant food products;whole milk
803,0.003,bottled beer;detergent
804,0.007,hamburger meat;pork
805,0.011,long life bakery product;root vegetables
806,0.018,coffee;shopping bags
807,0.003,frozen vegetables;seasonal products
808,0.003,meat;onions
809,0.016,citrus fruit;margarine
810,0.003,meat;oil
811,0.005,curd;ham
812,0.003,long life bakery product;onions
813,0.009,red/blush wine;soda
814,0.011,beef;sausage
815,0.025,waffles;whole milk
816,0.063,pastry;whole milk
817,0.014,coffee;tropical fruit
818,0.015,waffles;yogurt
819,0.004,canned fish;sausage
820,0.004,curd;grapes
821,0.006,hamburger meat;newspapers
822,0.005,chicken;white bread
823,0.035,pastry;yogurt
824,0.004,dental care;whole milk
825,0.003,coffee;mustard
826,0.005,cat food;pork
827,0.005,frozen dessert;soda
828,0.008,domestic eggs;hamburger meat
829,0.005,mayonnaise;root vegetables
830,0.016,newspapers;pastry
831,0.005,butter;uht-milk
832,0.003,specialty cheese;tropical fruit
833,0.007,frozen potato products;whole milk
834,0.003,detergent;salty snack
835,0.007,frozen meals;frozen vegetables
836,0.003,candles;soda
837,0.004,flour;oil
838,0.007,domestic eggs;salty snack
839,0.042,soda;tropical fruit
840,0.004,baking powder;soda
841,0.003,coffee;dishes
842,0.004,processed cheese;whipped/sour cream
843,0.004,rolls/buns;white wine
844,0.012,dishes;other vegetables
845,0.007,shopping bags;specialty bar
846,0.004,pork;specialty bar
847,0.003,curd;roll products
848,0.011,bottled water;hygiene articles
849,0.013,cream cheese;whipped/sour cream
850,0.004,root vegetables;white wine
851,0.035,curd;other vegetables
852,0.041,frankfurter;whole milk
853,0.005,dish cleaner;soda
854,0.013,newspapers;pip fruit
855,0.012,fruit/vegetable juice;margarine
856,0.003,oil;uht-milk
857,0.004,brown bread;hard cheese
858,0.006,dessert;uht-milk
859,0.008,bottled beer;red/blush wine
860,0.014,bottled water;canned beer
861,0.009,frozen fish;other vegetables
862,0.012,frozen vegetables;sausage
863,0.005,canned vegetables;root vegetables
864,0.007,frozen vegetables;white bread
865,0.010,baking powder;yogurt
866,0.005,candles;other vegetables
867,0.003,packaged fruit/vegetables;pastry
868,0.005,curd;soft cheese
869,0.004,chicken;herbs
870,0.005,root vegetables;semi-finished bread
871,0.004,canned beer;salty snack
872,0.003,instant food products;yogurt
873,0.009,bottled water;cat food
874,0.007,canned beer;chicken
875,0.005,frozen fish;root vegetables
876,0.003,salt;tropical fruit
877,0.004,flour;shopping bags
878,0.005,candy;long life bakery product
879,0.003,mayonnaise;pastry
880,0.042,whipped/sour cream;yogurt
881,0.003,canned beer;uht-milk
882,0.003,margarine;specialty chocolate
883,0.005,hard cheese;pork
884,0.008,pip fruit;salty snack
885,0.005,dessert;salty snack
