id,support,pattern
108,0.041,berries
109,0.020,herbs
110,0.011,pet care
111,0.029,cat food
112,0.033,ham
113,0.010,house keeping products
114,0.047,waffles
115,0.002,honey
116,0.025,chewing gum
117,0.014,frozen fish
118,0.023,pickled vegetables
119,0.007,softener
120,0.006,cleaner
121,0.001,hair spray
122,0.060,frozen vegetables
123,0.041,hygiene articles
124,0.090,fruit/vegetable juice
125,0.021,processed cheese
126,0.006,liver loaf
127,0.017,cake bar
128,0.010,rice
129,0.203,soda
130,0.069,coffee
131,0.014,frozen dessert
132,0.221,rolls/buns
133,0.032,meat
134,0.001,make up remover
135,0.007,spices
136,0.004,nut snack
137,0.042,sugar
138,0.007,sauces
139,0.009,popcorn
140,0.133,bottled water
141,0.012,mayonnaise
142,0.011,candles
143,0.005,male cosmetics
144,0.008,kitchen towels
145,0.010,instant food products
146,0.005,meat spreads
147,0.034,oil
148,0.015,mustard
149,0.028,ice cream
150,0.009,soups
151,0.009,instant coffee
152,0.001,frozen fruits
153,0.023,detergent
154,0.019,pasta
155,0.002,prosecco
156,0.011,chocolate marshmallow
157,0.022,semi-finished bread
158,0.070,butter
159,0.001,cream cheese;semi-finished bread
160,0.003,newspapers;red/blush wine
161,0.011,brown bread;bottled water
162,0.002,pastry;misc. beverages
163,0.005,pip fruit;berries
164,0.003,hamburger meat;napkins
165,0.006,butter;coffee
166,0.002,domestic eggs;chocolate marshmallow
167,0.001,mayonnaise;hamburger meat
168,0.001,long life bakery product;semi-finished bread
169,0.004,shopping bags;hard cheese
170,0.002,pet care;other vegetables
171,0.002,other vegetables;rum
172,0.013,other vegetables;waffles
173,0.003,white wine;sausage
174,0.003,canned fish;pastry
175,0.001,frozen potato products;tropical fruit
176,0.001,instant food products;fruit/vegetable juice
177,0.001,margarine;rice
178,0.001,chocolate;candles
179,0.002,canned beer;meat
180,0.003,frozen fish;margarine
181,0.005,frankfurter;sugar
182,0.002,house keeping products;root vegetables
183,0.002,beverages;long life bakery product
184,0.001,processed cheese;dessert
185,0.002,salt;butter
186,0.003,domestic eggs;pickled vegetables
187,0.001,sparkling wine;soda
188,0.006,beef;pip fruit
189,0.002,frozen vegetables;canned beer
190,0.001,frozen vegetables;cake bar
191,0.005,sausage;oil
192,0.002,brown bread;semi-finished bread
193,0.008,yogurt;cat food
194,0.002,frozen vegetables;cat food
195,0.002,citrus fruit;candles
196,0.005,specialty cheese;whole milk
197,0.002,canned vegetables;margarine
198,0.002,shopping bags;dishes
199,0.003,pip fruit;candy
200,0.006,pip fruit;hygiene articles
201,0.004,oil;coffee
202,0.002,specialty chocolate;specialty bar
203,0.007,yogurt;canned beer
204,0.004,pip fruit;meat
205,0.007,butter milk;tropical fruit
206,0.007,canned fish;other vegetables
207,0.004,waffles;napkins
208,0.002,condensed milk;fruit/vegetable juice
209,0.002,canned fish;coffee
210,0.002,ham;semi-finished bread
211,0.001,semi-finished bread;meat
212,0.008,white bread;rolls/buns
213,0.035,yogurt;soda
214,0.004,ham;bottled water
215,0.001,tidbits;soda
216,0.001,zwieback;soda
217,0.002,detergent;coffee
218,0.010,yogurt;sliced cheese
219,0.004,flour;bottled water
220,0.003,frozen vegetables;sliced cheese
221,0.006,margarine;cream cheese
222,0.005,other vegetables;specialty cheese
223,0.002,frankfurter;misc. beverages
224,0.011,frozen vegetables;soda
225,0.001,beef;frozen potato products
226,0.006,domestic eggs;coffee
227,0.001,packaged fruit/vegetables;dessert
228,0.003,processed cheese;margarine
229,0.002,liquor;other vegetables
230,0.003,ice cream;bottled water
231,0.003,white bread;salty snack
232,0.002,white wine;chicken
233,0.001,rolls/buns;snack products
234,0.003,yogurt;cake bar
235,0.005,waffles;fruit/vegetable juice
236,0.001,hamburger meat;rice
237,0.002,curd;beverages
238,0.001,canned fish;pickled vegetables
239,0.003,root vegetables;sweet spreads
240,0.002,tropical fruit;candles
241,0.002,abrasive cleaner;whole milk
242,0.003,pickled vegetables;margarine
243,0.002,mustard;newspapers
244,0.002,white bread;detergent
245,0.007,pastry;sugar
246,0.019,sausage;root vegetables
247,0.001,canned vegetables;dessert
248,0.001,frozen vegetables;condensed milk
249,0.004,salty snack;coffee
250,0.002,curd cheese;tropical fruit
251,0.002,frozen vegetables;grapes
252,0.001,pastry;cling film/bags
253,0.004,soft cheese;whipped/sour cream
254,0.006,cat food;tropical fruit
255,0.004,candy;butter
256,0.001,detergent;pickled vegetables
257,0.001,pip fruit;softener
258,0.001,rolls/buns;spices
259,0.001,waffles;herbs
260,0.002,salty snack;grapes
261,0.002,dish cleaner;napkins
262,0.005,long life bakery product;bottled water
263,0.001,vinegar;oil
264,0.001,pet care;coffee
265,0.002,bottled water;seasonal products
266,0.002,canned fruit;whole milk
267,0.001,frankfurter;spread cheese
268,0.001,shopping bags;canned fruit
269,0.002,roll products;whipped/sour cream
270,0.006,chocolate;whipped/sour cream
271,0.002,liquor (appetizer);whole milk
272,0.002,beverages;butter milk
273,0.003,frozen vegetables;baking powder
274,0.007,hygiene articles;bottled water
275,0.002,frozen vegetables;frozen fish
276,0.002,salt;newspapers
277,0.009,newspapers;margarine
278,0.001,cat food;misc. beverages
279,0.003,sugar;oil
280,0.003,curd;uht-milk
281,0.001,chocolate;sweet spreads
282,0.003,bottled beer;meat
283,0.001,flour;waffles
284,0.017,pastry;tropical fruit
285,0.025,other vegetables;newspapers
286,0.002,nuts/prunes;whole milk
287,0.001,jam;pip fruit
288,0.001,frozen fish;salty snack
289,0.002,brown bread;canned vegetables
290,0.004,fruit/vegetable juice;meat
291,0.001,fruit/vegetable juice;cereals
292,0.002,beef;meat
293,0.002,vinegar;root vegetables
294,0.002,dishes;sausage
295,0.056,yogurt;other vegetables
296,0.015,napkins;soda
297,0.001,canned vegetables;salty snack
298,0.001,soft cheese;hygiene articles
299,0.003,domestic eggs;grapes
300,0.004,hygiene articles;newspapers
301,0.001,canned fish;ice cream
302,0.001,citrus fruit;sweet spreads
303,0.002,potted plants;whipped/sour cream
304,0.005,sliced cheese;whipped/sour cream
305,0.032,other vegetables;bottled water
306,0.001,uht-milk;semi-finished bread
307,0.009,onions;rolls/buns
308,0.003,frozen vegetables;pickled vegetables
309,0.003,sausage;mustard
310,0.002,frozen vegetables;chocolate marshmallow
311,0.001,newspapers;sauces
312,0.005,fruit/vegetable juice;berries
313,0.006,napkins;butter
314,0.002,long life bakery product;hamburger meat
315,0.002,pastry;spread cheese
316,0.006,frozen vegetables;pastry
317,0.004,waffles;cream cheese
318,0.005,hard cheese;tropical fruit
319,0.002,instant coffee;rolls/buns
320,0.003,white bread;butter milk
321,0.003,shopping bags;herbs
322,0.002,soft cheese;ham
323,0.005,hamburger meat;fruit/vegetable juice
324,0.003,yogurt;roll products
325,0.001,tea;bottled water
326,0.002,flower (seeds);root vegetables
327,0.006,shopping bags;frozen meals
328,0.003,chicken;meat
329,0.006,beef;berries
330,0.003,canned vegetables;citrus fruit
331,0.002,uht-milk;hamburger meat
332,0.006,yogurt;grapes
333,0.001,whipped/sour cream;cleaner
334,0.009,tropical fruit;hygiene articles
335,0.004,onions;napkins
336,0.003,beef;ham
337,0.001,napkins;frozen fish
338,0.002,bottled beer;candy
339,0.001,processed cheese;salty snack
340,0.001,processed cheese;red/blush wine
341,0.001,mayonnaise;chicken
342,0.004,spread cheese;whole milk
343,0.001,sausage;chocolate marshmallow
344,0.003,shopping bags;mustard
345,0.002,whipped/sour cream;chewing gum
346,0.002,soft cheese;meat
347,0.001,white bread;chewing gum
348,0.002,packaged fruit/vegetables;citrus fruit
349,0.004,curd;sugar
350,0.007,whipped/sour cream;salty snack
351,0.008,pip fruit;bottled beer
352,0.003,canned beer;hygiene articles
353,0.004,beef;hygiene articles
354,0.005,yogurt;pickled vegetables
355,0.002,pet care;cat food
356,0.001,shopping bags;meat spreads
357,0.004,canned beer;frankfurter
358,0.003,uht-milk;butter
359,0.005,newspapers;dessert
360,0.007,shopping bags;cream cheese
361,0.005,shopping bags;onions
362,0.001,canned fish;oil
363,0.001,canned beer;berries
364,0.002,uht-milk;chocolate
365,0.001,pip fruit;kitchen towels
366,0.002,margarine;herbs
367,0.001,frozen meals;misc. beverages
368,0.003,brown bread;waffles
369,0.002,domestic eggs;ice cream
370,0.005,domestic eggs;oil
371,0.017,butter;root vegetables
372,0.001,packaged fruit/vegetables;margarine
373,0.013,yogurt;coffee
374,0.004,newspapers;salty snack
375,0.001,cereals;margarine
376,0.002,roll products;bottled beer
377,0.009,tropical fruit;berries
378,0.006,yogurt;baking powder
379,0.002,chicken;pasta
380,0.001,popcorn;tropical fruit
381,0.001,processed cheese;specialty bar
382,0.002,flour;sausage
383,0.001,dishes;sugar
384,0.001,house keeping products;pastry
385,0.005,white bread;dessert
386,0.001,shopping bags;dental care
387,0.001,tropical fruit;cereals
388,0.002,beverages;cream cheese
389,0.007,onions;citrus fruit
390,0.003,bottled beer;specialty chocolate
391,0.004,potted plants;tropical fruit
392,0.004,tropical fruit;meat
393,0.001,frankfurter;soups
394,0.007,long life bakery product;chocolate
395,0.002,flour;newspapers
396,0.002,baking powder;cream cheese
397,0.002,cake bar;dessert
398,0.004,citrus fruit;ham
399,0.005,onions;fruit/vegetable juice
400,0.001,dish cleaner;detergent
401,0.005,citrus fruit;candy
402,0.004,sugar;cream cheese
403,0.006,oil;soda
404,0.001,mayonnaise;uht-milk
405,0.001,cling film/bags;dessert
406,0.005,white wine;bottled water
407,0.001,uht-milk;salt
408,0.005,brown bread;chicken
409,0.005,cereals;whole milk
410,0.001,pip fruit;liver loaf
411,0.002,whipped/sour cream;detergent
412,0.002,roll products;pip fruit
413,0.002,frozen vegetables;ice cream
414,0.002,processed cheese;brown bread
415,0.019,yogurt;butter
416,0.002,salt;soda
417,0.002,flour;chocolate
418,0.002,salty snack;oil
419,0.001,sugar;grapes
420,0.004,beverages;fruit/vegetable juice
421,0.001,yogurt;photo/film
422,0.004,long life bakery product;chicken
423,0.003,frozen fish;rolls/buns
424,0.003,liquor;soda
425,0.006,beef;frankfurter
426,0.001,turkey;sausage
427,0.003,roll products;tropical fruit
428,0.003,pip fruit;pasta
429,0.001,potted plants;ham
430,0.007,tropical fruit;ham
431,0.001,napkins;cake bar
432,0.026,citrus fruit;tropical fruit
433,0.002,tropical fruit;sweet spreads
434,0.001,processed cheese;detergent
435,0.001,onions;vinegar
436,0.004,sausage;pickled vegetables
437,0.006,white bread;long life bakery product
438,0.001,pastry;soups
439,0.001,canned fish;onions
440,0.001,beef;candles
441,0.009,whipped/sour cream;napkins
442,0.002,potted plants;shopping bags
443,0.003,chocolate;berries
444,0.002,fruit/vegetable juice;sweet spreads
445,0.011,candy;soda
446,0.005,cream cheese;butter
447,0.009,whipped/sour cream;margarine
448,0.001,sauces;root vegetables
449,0.007,other vegetables;semi-finished bread
450,0.001,citrus fruit;softener
451,0.005,margarine;oil
452,0.016,domestic eggs;soda
453,0.002,soft cheese;berries
454,0.003,pip fruit;specialty chocolate
455,0.002,cat food;sugar
456,0.002,specialty chocolate;dessert
457,0.004,canned fish;soda
458,0.039,pip fruit;whole milk
459,0.009,shopping bags;napkins
460,0.001,pickled vegetables;specialty bar
461,0.005,sliced cheese;pip fruit
462,0.004,chocolate;hygiene articles
463,0.002,domestic eggs;mustard
464,0.011,hamburger meat;rolls/buns
465,0.002,flour;chicken
466,0.009,pip fruit;frankfurter
467,0.006,frozen vegetables;coffee
468,0.005,pickled vegetables;rolls/buns
469,0.001,bottled beer;candles
470,0.010,brown bread;newspapers
471,0.002,soft cheese;specialty chocolate
472,0.001,jam;whipped/sour cream
473,0.002,hard cheese;sugar
474,0.008,napkins;newspapers
475,0.002,canned vegetables;domestic eggs
476,0.001,frozen dessert;sugar
477,0.001,citrus fruit;spices
478,0.005,shopping bags;butter milk
479,0.002,onions;dessert
480,0.002,waffles;oil
481,0.001,canned fish;cat food
482,0.002,detergent;oil
483,0.002,canned beer;specialty chocolate
484,0.002,chewing gum;coffee
485,0.006,other vegetables;frozen fish
486,0.009,pickled vegetables;whole milk
487,0.001,pudding powder;whipped/sour cream
488,0.002,beverages;napkins
489,0.001,vinegar;pastry
490,0.013,curd;tropical fruit
491,0.003,turkey;tropical fruit
492,0.002,shopping bags;rice
493,0.001,canned fish;mustard
494,0.003,yogurt;white wine
495,0.006,frozen meals;pip fruit
496,0.016,shopping bags;root vegetables
497,0.014,shopping bags;fruit/vegetable juice
498,0.001,liquor;canned beer
499,0.001,packaged fruit/vegetables;domestic eggs
500,0.001,cereals;rolls/buns
501,0.003,sausage;ice cream
502,0.001,domestic eggs;canned fruit
503,0.001,yogurt;skin care
504,0.001,detergent;grapes
505,0.001,frankfurter;cling film/bags
506,0.006,beef;shopping bags
507,0.002,pickled vegetables;salty snack
508,0.002,butter milk;sugar
509,0.001,whipped/sour cream;dog food
510,0.005,beef;bottled beer
511,0.009,beef;whipped/sour cream
512,0.002,ice cream;butter
513,0.002,potted plants;bottled beer
514,0.002,pip fruit;sweet spreads
515,0.006,hygiene articles;butter
516,0.001,specialty fat;root vegetables
517,0.001,mayonnaise;bottled water
518,0.001,instant food products;napkins
519,0.001,jam;domestic eggs
520,0.003,shopping bags;liquor
521,0.004,soft cheese;pip fruit
522,0.001,curd cheese;whipped/sour cream
523,0.001,dish cleaner;butter milk
524,0.006,sugar;coffee
525,0.001,flower (seeds);pastry
526,0.003,bottled beer;ham
527,0.009,sausage;coffee
528,0.011,napkins;bottled water
529,0.001,sliced cheese;hygiene articles
530,0.001,rum;rolls/buns
531,0.003,uht-milk;waffles
532,0.004,uht-milk;sausage
533,0.009,oil;root vegetables
534,0.001,uht-milk;canned vegetables
535,0.003,frozen vegetables;oil
536,0.004,bottled water;red/blush wine
537,0.001,yogurt;brandy
538,0.009,yogurt;onions
539,0.007,bottled beer;frankfurter
540,0.004,sausage;grapes
541,0.006,rolls/buns;misc. beverages
542,0.005,pip fruit;ham
543,0.012,waffles;rolls/buns
544,0.002,shopping bags;finished products
545,0.010,curd;sausage
546,0.002,yogurt;condensed milk
547,0.008,whipped/sour cream;cream cheese
548,0.004,whipped/sour cream;herbs
549,0.001,curd;tea
550,0.004,chicken;berries
551,0.003,canned vegetables;rolls/buns
552,0.005,brown bread;chocolate
553,0.001,waffles;ice cream
554,0.002,canned fish;canned beer
555,0.004,long life bakery product;newspapers
556,0.003,packaged fruit/vegetables;rolls/buns
557,0.001,pip fruit;cereals
558,0.007,whipped/sour cream;onions
559,0.002,beef;candy
560,0.002,sliced cheese;berries
561,0.001,whipped/sour cream;mustard
562,0.004,ham;butter
563,0.002,rolls/buns;cling film/bags
564,0.002,popcorn;sausage
565,0.001,pasta;misc. beverages
566,0.002,popcorn;shopping bags
567,0.002,white bread;flour
568,0.002,napkins;baking powder
569,0.006,white bread;citrus fruit
570,0.001,instant coffee;citrus fruit
571,0.001,detergent;ice cream
572,0.004,margarine;salty snack
573,0.008,berries;root vegetables
574,0.012,domestic eggs;butter
575,0.002,butter;rice
576,0.002,frozen vegetables;canned vegetables
577,0.002,bottled water;rice
578,0.001,hamburger meat;ice cream
579,0.005,chocolate;frankfurter
580,0.004,shopping bags;cake bar
581,0.001,cream cheese;spread cheese
582,0.025,shopping bags;rolls/buns
583,0.010,soft cheese;whole milk
584,0.001,nuts/prunes;rolls/buns
585,0.012,rolls/buns;chicken
586,0.001,roll products;frankfurter
587,0.002,salt;sausage
588,0.003,frozen vegetables;hard cheese
589,0.022,whipped/sour cream;root vegetables
590,0.003,yogurt;mustard
591,0.006,margarine;coffee
592,0.002,yogurt;female sanitary products
593,0.015,shopping bags;canned beer
594,0.003,processed cheese;frankfurter
595,0.044,bottled water;whole milk
596,0.002,soups;root vegetables
597,0.004,hamburger meat;margarine
598,0.003,salty snack;cream cheese
599,0.012,other vegetables;grapes
600,0.001,instant food products;citrus fruit
601,0.001,sliced cheese;specialty chocolate
602,0.001,beef;cling film/bags
603,0.006,citrus fruit;sugar
604,0.003,shopping bags;grapes
605,0.002,specialty chocolate;hygiene articles
606,0.004,hard cheese;ham
607,0.024,whole milk;coffee
608,0.004,pork;meat
609,0.001,frozen dessert;semi-finished bread
610,0.001,mayonnaise;curd
611,0.006,grapes;root vegetables
612,0.001,zwieback;root vegetables
613,0.002,condensed milk;citrus fruit
614,0.001,soft cheese;pasta
615,0.001,soft cheese;pork
616,0.003,bottled water;pasta
617,0.001,flour;beverages
618,0.001,condensed milk;salty snack
619,0.001,uht-milk;condensed milk
620,0.001,vinegar;napkins
621,0.012,onions;root vegetables
622,0.002,newspapers;pasta
623,0.002,margarine;red/blush wine
624,0.003,white bread;specialty bar
625,0.002,uht-milk;canned beer
626,0.002,dish cleaner;root vegetables
627,0.002,specialty chocolate;berries
628,0.002,ice cream;sugar
629,0.001,brown bread;roll products
630,0.002,frozen meals;berries
631,0.009,hygiene articles;soda
632,0.002,fruit/vegetable juice;cling film/bags
633,0.001,condensed milk;pastry
634,0.008,bottled water;cream cheese
635,0.001,photo/film;napkins
636,0.004,soft cheese;domestic eggs
637,0.002,flour;baking powder
638,0.001,ham;baking powder
639,0.004,soft cheese;tropical fruit
640,0.008,domestic eggs;napkins
641,0.002,chocolate;house keeping products
642,0.002,beverages;dessert
643,0.001,salt;chicken
644,0.001,fruit/vegetable juice;frozen dessert
645,0.030,shopping bags;other vegetables
646,0.002,canned fish;butter
647,0.003,citrus fruit;specialty chocolate
648,0.002,sliced cheese;sugar
649,0.034,fruit/vegetable juice;whole milk
650,0.003,coffee;meat
651,0.002,frozen meals;hygiene articles
652,0.001,frozen meals;kitchen towels
653,0.001,butter milk;bottled beer
654,0.003,shopping bags;detergent
655,0.002,packaged fruit/vegetables;fruit/vegetable juice
656,0.001,candy;semi-finished bread
657,0.010,beef;pork
658,0.002,onions;mustard
659,0.016,yogurt;frozen vegetables
660,0.002,pip fruit;frozen dessert
661,0.002,instant food products;pastry
662,0.001,beef;frozen dessert
663,0.001,skin care;bottled water
664,0.002,cat food;bottled beer
665,0.006,curd;frozen vegetables
666,0.001,curd;canned vegetables
667,0.022,white bread;whole milk
668,0.006,white bread;brown bread
669,0.001,newspapers;dog food
670,0.003,fruit/vegetable juice;pasta
671,0.006,frozen fish;whole milk
672,0.004,beverages;root vegetables
673,0.004,yogurt;specialty cheese
674,0.002,pastry;candles
675,0.002,kitchen towels;coffee
676,0.002,pork;specialty chocolate
677,0.002,white wine;newspapers
678,0.001,flour;roll products
679,0.003,pip fruit;specialty bar
680,0.001,spices;root vegetables
681,0.004,frozen vegetables;onions
682,0.002,dog food;soda
683,0.002,hard cheese;meat
684,0.010,white bread;fruit/vegetable juice
685,0.001,specialty chocolate;meat
686,0.002,frozen fish;fruit/vegetable juice
687,0.001,soft cheese;specialty bar
688,0.008,citrus fruit;frankfurter
689,0.012,other vegetables;canned beer
690,0.003,detergent;butter
691,0.004,chocolate;specialty chocolate
692,0.001,yogurt;bathroom cleaner
693,0.008,beef;domestic eggs
694,0.007,white bread;domestic eggs
695,0.001,mayonnaise;butter
696,0.003,domestic eggs;herbs
697,0.005,waffles;salty snack
698,0.002,frozen meals;candy
699,0.002,dishes;newspapers
700,0.002,long life bakery product;sliced cheese
701,0.002,sliced cheese;meat
702,0.010,uht-milk;other vegetables
703,0.004,processed cheese;fruit/vegetable juice
704,0.003,finished products;other vegetables
705,0.001,jam;tropical fruit
706,0.003,hamburger meat;salty snack
707,0.031,sausage;soda
708,0.008,rolls/buns;berries
709,0.001,berries;seasonal products
710,0.035,other vegetables;sausage
711,0.004,canned beer;tropical fruit
712,0.015,frozen vegetables;root vegetables
713,0.005,canned vegetables;whole milk
714,0.002,pickled vegetables;cream cheese
715,0.001,beverages;margarine
716,0.002,whipped/sour cream;specialty bar
717,0.009,semi-finished bread;whole milk
718,0.003,curd;semi-finished bread
719,0.002,rolls/buns;soups
720,0.003,bottled beer;misc. beverages
721,0.002,long life bakery product;processed cheese
722,0.002,white bread;pasta
723,0.001,mayonnaise;newspapers
724,0.004,candy;coffee
725,0.026,pip fruit;tropical fruit
726,0.002,butter milk;ham
727,0.033,yogurt;root vegetables
728,0.002,curd;turkey
729,0.003,brown bread;grapes
730,0.003,canned beer;dessert
731,0.002,napkins;chocolate marshmallow
732,0.002,onions;oil
733,0.005,packaged fruit/vegetables;whole milk
734,0.001,rolls/buns;softener
735,0.001,bottled beer;pasta
736,0.013,citrus fruit;domestic eggs
737,0.002,shopping bags;condensed milk
738,0.003,long life bakery product;sugar
739,0.003,condensed milk;soda
740,0.004,domestic eggs;waffles
741,0.001,whipped/sour cream;vinegar
742,0.002,canned vegetables;fruit/vegetable juice
743,0.015,shopping bags;pastry
744,0.002,chewing gum;cream cheese
745,0.002,grapes;oil
746,0.002,pork;ham
747,0.002,long life bakery product;misc. beverages
748,0.009,other vegetables;baking powder
749,0.013,shopping bags;citrus fruit
750,0.002,canned fish;waffles
751,0.002,canned fish;napkins
752,0.002,whipped/sour cream;frozen dessert
753,0.002,grapes;dessert
754,0.002,onions;dishes
755,0.005,frankfurter;chicken
756,0.005,frozen vegetables;frozen meals
757,0.004,curd;chocolate
758,0.001,dish cleaner;margarine
759,0.010,long life bakery product;soda
760,0.004,citrus fruit;meat
761,0.004,tropical fruit;specialty bar
762,0.003,tropical fruit;frozen dessert
763,0.004,curd;hamburger meat
764,0.001,frozen vegetables;white wine
765,0.011,canned beer;whole milk
766,0.002,hamburger meat;grapes
767,0.006,pip fruit;dessert
768,0.001,pork;house keeping products
769,0.002,rolls/buns;candles
770,0.003,shopping bags;seasonal products
771,0.003,sausage;cake bar
772,0.002,tea;other vegetables
773,0.001,pet care;newspapers
774,0.003,beverages;citrus fruit
775,0.001,instant food products;salty snack
776,0.001,specialty chocolate;red/blush wine
777,0.001,curd;sweet spreads
778,0.002,sausage;frozen fish
779,0.004,ice cream;newspapers
780,0.001,semi-finished bread;dessert
781,0.002,citrus fruit;cling film/bags
782,0.005,seasonal products;whole milk
783,0.002,chocolate;meat
784,0.002,dish cleaner;citrus fruit
785,0.005,pastry;ham
786,0.001,pet care;fruit/vegetable juice
787,0.003,chocolate;misc. beverages
788,0.006,pastry;hygiene articles
789,0.002,beverages;specialty bar
790,0.001,chocolate marshmallow;coffee
791,0.003,hard cheese;frankfurter
792,0.001,yogurt;finished products
793,0.051,whole milk;soda
794,0.001,beverages;frozen meals
795,0.001,turkey;semi-finished bread
796,0.002,salt;bottled water
797,0.006,whipped/sour cream;dessert
798,0.001,brown bread;baking powder
799,0.006,pork;sugar
800,0.029,yogurt;bottled water
801,0.054,tropical fruit;whole milk
802,0.002,beef;jam
803,0.003,condensed milk;rolls/buns
804,0.002,candy;oil
805,0.005,waffles;margarine
806,0.002,curd;misc. beverages
807,0.003,chocolate;sugar
808,0.001,abrasive cleaner;citrus fruit
809,0.002,shopping bags;frozen fish
810,0.001,photo/film;soda
811,0.002,canned beer;specialty bar
812,0.002,instant food products;root vegetables
813,0.010,yogurt;waffles
814,0.006,pastry;chicken
815,0.002,citrus fruit;frozen dessert
816,0.007,citrus fruit;hygiene articles
817,0.012,pip fruit;whipped/sour cream
818,0.002,ham;coffee
819,0.001,onions;pickled vegetables
820,0.001,popcorn;pip fruit
821,0.003,ham;newspapers
822,0.003,pastry;meat
823,0.001,jam;margarine
824,0.002,onions;herbs
825,0.005,yogurt;ice cream
826,0.001,cat food;semi-finished bread
827,0.004,beverages;pastry
828,0.001,potato products;frankfurter
829,0.002,beverages;domestic eggs
830,0.014,brown bread;sausage
831,0.004,frozen meals;whipped/sour cream
832,0.004,soups;whole milk
833,0.031,rolls/buns;bottled water
834,0.002,beef;packaged fruit/vegetables
835,0.002,condensed milk;root vegetables
836,0.001,house keeping products;detergent
837,0.010,herbs;whole milk
838,0.001,specialty fat;butter
839,0.009,beverages;whole milk
840,0.002,hamburger meat;canned beer
841,0.002,canned fish;bottled water
842,0.002,dish cleaner;domestic eggs
843,0.003,specialty chocolate;napkins
844,0.002,kitchen towels;soda
845,0.002,domestic eggs;frozen fish
846,0.002,waffles;baking powder
847,0.001,frozen vegetables;dog food
848,0.004,salt;root vegetables
849,0.010,whipped/sour cream;pastry
850,0.001,cleaner;root vegetables
851,0.001,brown bread;salt
852,0.013,whipped/sour cream;domestic eggs
853,0.005,canned beer;citrus fruit
854,0.001,pork;misc. beverages
855,0.002,pudding powder;whole milk
856,0.004,frankfurter;meat
857,0.003,beef;soft cheese
858,0.003,beef;specialty chocolate
859,0.007,tropical fruit;candy
860,0.001,cereals;cream cheese
861,0.014,whipped/sour cream;citrus fruit
862,0.002,baking powder;coffee
863,0.007,shopping bags;margarine
864,0.012,domestic eggs;bottled water
865,0.003,detergent;bottled water
866,0.004,chocolate;ham
867,0.002,specialty chocolate;frankfurter
868,0.005,pastry;berries
869,0.003,sliced cheese;ham
870,0.003,dish cleaner;rolls/buns
871,0.005,uht-milk;newspapers
872,0.014,brown bread;tropical fruit
873,0.001,whipped/sour cream;abrasive cleaner
874,0.001,finished products;fruit/vegetable juice
875,0.003,chicken;candy
876,0.001,dish cleaner;brown bread
877,0.008,flour;other vegetables
878,0.003,beef;dessert
879,0.002,yogurt;chocolate marshmallow
880,0.006,long life bakery product;butter
881,0.002,sugar;rice
882,0.001,hamburger meat;specialty bar
883,0.004,dish cleaner;whole milk
884,0.002,sausage;herbs
885,0.002,mayonnaise;chocolate
