id,basket
120,frankfurter;sausage;long life bakery product;waffles
121,packaged fruit/vegetables;dessert;semi-finished bread;canned beer
122,pastry;soda
123,other vegetables;red/blush wine
124,misc. beverages
125,sparkling wine
126,specialty bar
127,sausage;butter milk;rolls/buns
128,curd cheese
129,frankfurter;dessert
130,whole milk;yogurt;beverages;brown bread;shopping bags
131,newspapers
132,berries;soda
133,curd;flour;liquor (appetizer)
134,tropical fruit;other vegetables;coffee
135,soda
136,rolls/buns;Instant food products
137,canned beer
138,canned beer
139,frankfurter;sausage;whole milk;rolls/buns;margarine
140,other vegetables;misc. beverages;canned beer
141,whole milk;frozen vegetables
142,whole milk
143,citrus fruit;butter;cream cheese;white bread;oil;margarine;newspapers
144,frankfurter;rolls/buns
145,frankfurter;ham;pip fruit;other vegetables;whole milk;soft cheese;frozen vegetables;rolls/buns;sugar;baking powder
146,butter milk;yogurt;honey;soda;detergent
147,hamburger meat;citrus fruit;onions;rolls/buns;bottled water;dental care
148,pasta;popcorn
149,other vegetables;whole milk;meat spreads;cake bar;chocolate;shopping bags
150,sausage;pork;citrus fruit;dessert;white bread;dishes;candles
151,rolls/buns
152,grapes;other vegetables;curd;dessert;yogurt;napkins
153,root vegetables;other vegetables;whole milk;yogurt;beverages;soft cheese;frozen vegetables;fruit/vegetable juice;bottled beer
154,coffee;shopping bags
155,popcorn
156,whole milk;rolls/buns;sugar;bottled water;soda
157,tropical fruit;other vegetables;packaged fruit/vegetables;whole milk;snack products
158,beef;herbs;flour;cling film/bags;flower soil/fertilizer
159,whole milk;butter;dessert;rolls/buns
160,frankfurter;soda;chewing gum
161,tropical fruit;specialty cheese;bottled water
162,canned beer
163,finished products;other vegetables;frozen vegetables;bottled beer
164,beverages;soda
165,hamburger meat;root vegetables;whole milk
166,whole milk;pastry;long life bakery product
167,finished products;white wine;shopping bags
168,other vegetables
169,ham;tropical fruit;other vegetables;whole milk;white bread;brown bread;fruit/vegetable juice;bottled beer
170,other vegetables
171,curd;butter milk;cocoa drinks;salty snack;popcorn
172,bottled beer
173,curd;dessert;soda;salty snack;waffles;cake bar;chocolate;shopping bags
174,whole milk;cream cheese;cereals;dog food
175,whole milk;salt
176,dessert;ice cream
177,sausage;soft cheese;coffee
178,other vegetables;bottled water;waffles;dishes;shopping bags
179,ham;whole milk;rolls/buns
180,other vegetables;ice cream
181,other vegetables;bottled water
182,soda;bottled beer;white wine;prosecco
183,herbs;candy
184,rolls/buns;canned beer
185,curd;cream cheese;semi-finished bread;zwieback;cake bar;specialty bar;shopping bags
186,frankfurter;tropical fruit;whole milk;spread cheese;margarine;shopping bags
187,other vegetables
188,dog food
189,specialty bar
190,curd;salt;liquor (appetizer);detergent;shopping bags
191,frankfurter;rolls/buns
192,soda
193,beef;berries;root vegetables;whole milk;dessert;spread cheese;brown bread
194,canned beer
195,pork;beef;pip fruit;herbs;spices
196,frankfurter;citrus fruit;UHT-milk;margarine;sugar
197,sausage;bottled beer;liquor (appetizer)
198,canned beer
199,specialty chocolate
200,curd;rolls/buns
201,canned beer
202,whole milk;bottled water;newspapers
203,rolls/buns;chewing gum
204,pork;root vegetables;other vegetables;whole milk;dishes
205,citrus fruit;pastry
206,potted plants
207,rolls/buns;pastry;soda
208,butter;yogurt;bottled water;soda;make up remover;hygiene articles
209,condensed milk;sugar;coffee;shopping bags
210,sausage;other vegetables;yogurt;soda;shopping bags
211,whole milk;beverages;UHT-milk;soda
212,sausage;pork;beef;whole milk;rolls/buns;margarine
213,beverages
214,beverages;specialty bar
215,bottled water;fruit/vegetable juice
216,newspapers
217,cleaner;female sanitary products
218,sausage;soda;newspapers;shopping bags
219,newspapers
220,sausage;beef;citrus fruit;other vegetables;whole milk;butter milk;whipped/sour cream;beverages;hard cheese;rolls/buns;dish cleaner;cookware
221,misc. beverages;newspapers
222,white wine
223,sausage;sliced cheese;rolls/buns;soda;canned beer;shopping bags
224,meat;curd;bottled beer;cake bar
225,frankfurter;meat;tropical fruit;onions;oil;baking powder;tea;cling film/bags
226,ice cream;rolls/buns;canned beer
227,canned beer
228,tropical fruit;berries;root vegetables;other vegetables;bottled water;shopping bags
229,meat;citrus fruit;other vegetables;curd;dessert;butter milk;beverages;cream cheese;rolls/buns;brown bread;tea;bottled water
230,whole milk;mustard;bottled water
231,sausage;beef;beverages;sliced cheese;rolls/buns;spices;house keeping products;flower (seeds)
232,frankfurter;sausage;root vegetables;butter;curd;sliced cheese;rolls/buns;salty snack;long life bakery product
233,meat;other vegetables;butter;rolls/buns
234,root vegetables;beverages;Instant food products;pickled vegetables;detergent
235,root vegetables;herbs;other vegetables;whole milk;sliced cheese;rolls/buns
236,whole milk;whipped/sour cream;semi-finished bread;margarine
237,citrus fruit;curd;pastry;margarine;sugar;candy;newspapers
238,other vegetables;whole milk;bottled water;soda;misc. beverages;bottled beer;red/blush wine;napkins
239,citrus fruit;whole milk;rolls/buns
240,sausage;oil;hygiene articles;napkins
241,frankfurter;beef;hamburger meat;grapes;root vegetables;whole milk;butter;frozen dessert;potato products;bottled water;bottled beer
242,hard cheese;rolls/buns;bottled water;newspapers
243,cream cheese;rolls/buns;soda;chocolate
244,turkey;beef;frozen vegetables;dishes;photo/film
245,pork;other vegetables;whipped/sour cream;rolls/buns;soda;shopping bags
246,whole milk;beverages
247,rolls/buns;soda
248,sausage;pip fruit;whole milk;curd;yogurt;sliced cheese;rolls/buns;bottled water;hygiene articles
249,ice cream
250,liquor
251,pip fruit;other vegetables;fruit/vegetable juice
252,root vegetables;other vegetables;yogurt
253,soda
254,soda
255,sausage;citrus fruit;tropical fruit;other vegetables;whole milk;yogurt;rolls/buns;bottled water;soda;chocolate;newspapers
256,root vegetables;whole milk;pet care;detergent
257,pork;berries;root vegetables;other vegetables;pastry;specialty bar
258,pork
259,chocolate
260,fruit/vegetable juice
261,pickled vegetables;coffee
262,bottled water
263,frankfurter;sausage;butter;whipped/sour cream;rolls/buns;margarine;spices
264,tropical fruit;pip fruit;onions;other vegetables;whole milk;domestic eggs;sugar;soups;tea;soda;hygiene articles;napkins
265,canned beer
266,root vegetables
267,meat;citrus fruit;berries;root vegetables;whole milk;soda
268,frankfurter;rolls/buns;bottled water;fruit/vegetable juice;hygiene articles
269,tropical fruit;margarine;rum
270,tropical fruit;root vegetables;herbs;whole milk;butter milk;whipped/sour cream;flour;hygiene articles
271,citrus fruit;pip fruit;root vegetables;other vegetables;whole milk;cream cheese;domestic eggs;brown bread;margarine;baking powder;waffles
272,hamburger meat;other vegetables;whole milk;curd;yogurt;rolls/buns;pastry;semi-finished bread;margarine;bottled water;fruit/vegetable juice
273,chicken;pip fruit;other vegetables;whole milk;dessert;yogurt;whipped/sour cream;rolls/buns;pasta;soda;waffles
274,chicken;citrus fruit;tropical fruit;root vegetables;whole milk;frozen fish;rolls/buns
275,frankfurter;citrus fruit;onions;other vegetables;whole milk;rolls/buns;sugar;soda
276,canned beer
277,turkey;pip fruit;salad dressing;pastry
278,packaged fruit/vegetables;whole milk;curd;yogurt;domestic eggs;brown bread;mustard;pickled vegetables;bottled water;misc. beverages
279,pasta
280,citrus fruit;tropical fruit
281,sausage;whole milk;yogurt;rolls/buns;brown bread;potted plants
282,whole milk;frozen meals;pastry;fruit/vegetable juice;waffles
283,canned beer
284,citrus fruit;sugar;sauces
285,liquor (appetizer)
286,citrus fruit;other vegetables;rolls/buns;salty snack;shopping bags
287,sausage
288,chicken;other vegetables;whole milk;vinegar;oil;bottled water;canned beer;napkins;newspapers
289,hamburger meat;root vegetables;other vegetables;whole milk;yogurt;whipped/sour cream;specialty cheese;flour;margarine
290,sausage;pork;other vegetables;dessert;yogurt;oil;soda
291,beef;berries;root vegetables;whole milk;whipped/sour cream;abrasive cleaner
292,citrus fruit;packaged fruit/vegetables;yogurt;bottled water
293,UHT-milk;coffee
294,candy
295,newspapers
296,beef;citrus fruit;other vegetables;yogurt
297,sausage;rolls/buns
298,canned beer
299,bottled beer
300,onions;soda;chewing gum;chocolate;newspapers
301,tropical fruit;packaged fruit/vegetables;cream cheese;white bread;candy
302,bottled water;white wine
303,beef;white bread;pastry;pasta;soap
304,sausage;chicken;tropical fruit;root vegetables;whole milk;yogurt;candy;abrasive cleaner;cleaner
305,hair spray
306,chicken;whole milk;spices;long life bakery product;shopping bags
307,pork;citrus fruit;brown bread;pastry;sugar;cat food
308,ice cream
309,meat;hard cheese;bottled beer
310,other vegetables;yogurt;brown bread;instant coffee
311,bottled water;cake bar
312,tropical fruit;soda;salty snack
313,photo/film
314,sausage;citrus fruit;yogurt;coffee;soda;canned beer;dishes
315,grapes;root vegetables
316,domestic eggs;brown bread;photo/film
317,rolls/buns;canned fish;canned beer
318,tropical fruit;whole milk
319,chicken
320,frankfurter;other vegetables;yogurt;brown bread;bottled water
321,berries;root vegetables;other vegetables;curd;butter milk;cream cheese;roll products;margarine;misc. beverages;specialty chocolate;detergent
322,margarine;hygiene articles
323,tropical fruit;yogurt;rolls/buns;soda;shopping bags
324,ham;other vegetables;whipped/sour cream;hard cheese;rolls/buns;soda;misc. beverages;chocolate;candy
325,hamburger meat;white bread;salty snack
326,yogurt;mayonnaise;rolls/buns;soda;napkins
327,soda;specialty chocolate
328,yogurt
329,soda
330,bottled water
331,sausage;meat;hamburger meat;rubbing alcohol
332,citrus fruit;pip fruit;beverages;hard cheese;pet care;soda;fruit/vegetable juice;waffles
333,shopping bags
334,newspapers
335,frankfurter;other vegetables;whole milk;curd;frozen potato products;zwieback;specialty bar;dish cleaner
336,sausage;citrus fruit;whole milk;canned beer
337,frankfurter;rolls/buns
338,salt;salty snack;cookware
339,oil
340,curd;beverages;cream cheese;rolls/buns;pastry;soda;cake bar;chewing gum
341,other vegetables;butter;specialty chocolate
342,citrus fruit
343,frankfurter;whole milk;butter milk
344,root vegetables;whole milk;butter;processed cheese;mayonnaise;salty snack
345,tropical fruit;whole milk;frozen meals;bottled beer
346,beef;hamburger meat;pip fruit
347,berries;whipped/sour cream;cereals;waffles;shopping bags
348,canned beer
349,whipped/sour cream;canned beer;red/blush wine
350,root vegetables;domestic eggs;margarine;chocolate marshmallow;candy
351,whole milk;soda
352,beef
353,frozen vegetables
354,rolls/buns;bottled beer
355,whole milk;hygiene articles
356,whole milk
357,citrus fruit;whole milk;curd;soft cheese
358,pastry;fruit/vegetable juice
359,frankfurter;sausage;pork;pip fruit;butter;processed cheese;white bread;brown bread
360,tropical fruit;root vegetables;whole milk;whipped/sour cream;domestic eggs
361,frankfurter;sausage;root vegetables;yogurt;whipped/sour cream;pastry;napkins
362,berries;root vegetables;other vegetables;packaged fruit/vegetables;whole milk;curd;curd cheese;cat food;specialty bar;detergent
363,rolls/buns;brown bread;pastry;coffee;bottled beer
364,root vegetables;packaged fruit/vegetables;curd;dessert;frozen vegetables;specialty fat;coffee
365,yogurt
366,other vegetables;bottled water
367,berries;white bread
368,berries;coffee
369,other vegetables;butter milk;frozen meals;bottled water
370,rolls/buns;newspapers
371,ham;citrus fruit;whole milk;whipped/sour cream;rolls/buns;pastry;waffles;hygiene articles
372,whole milk;frozen dessert;salty snack;napkins
373,tropical fruit;butter milk;rolls/buns;bottled water
374,bottled water
375,butter milk;yogurt
376,newspapers
377,coffee
378,bottled beer;liquor
379,onions;butter;whipped/sour cream;hard cheese;frozen vegetables;pasta;specialty fat;syrup;candy;napkins;cling film/bags
380,hamburger meat;hard cheese;frozen meals;pasta;dog food;salty snack;shopping bags
381,sausage;liver loaf;other vegetables;cream cheese;pastry;soap;shopping bags
382,hard cheese;pastry;napkins
383,sausage;tropical fruit;condensed milk;rolls/buns
384,hamburger meat
385,onions;whole milk;beverages;frozen dessert
386,coffee
387,shopping bags
388,yogurt;rolls/buns;pastry;bottled water;soda;shopping bags
389,soda
390,sliced cheese
391,sausage;whole milk;coffee
392,yogurt;chocolate
393,domestic eggs;rolls/buns;dish cleaner;hygiene articles
394,whole milk
395,meat;other vegetables;whole milk;whipped/sour cream
396,dish cleaner;bathroom cleaner;hygiene articles;napkins
397,other vegetables;red/blush wine
398,whole milk;butter milk;yogurt;sliced cheese;rolls/buns;sweet spreads;coffee;fruit/vegetable juice;long life bakery product;shopping bags
399,other vegetables;whole milk;rolls/buns;Instant food products
400,tropical fruit;other vegetables
401,baking powder;bottled water;salty snack;chewing gum
402,specialty bar
403,ice cream
404,frankfurter;yogurt
405,canned beer
406,bottled water
407,other vegetables;whole milk;rolls/buns;margarine;bottled water;bottled beer
408,citrus fruit;tropical fruit;onions;other vegetables;shopping bags
409,sausage;ham;hamburger meat;whole milk;soda;softener;newspapers
410,domestic eggs;rolls/buns;specialty bar;napkins
411,pork;citrus fruit;tropical fruit;root vegetables;other vegetables;curd;hygiene articles
412,specialty cheese;frozen vegetables;coffee;soda;fruit/vegetable juice;salty snack
413,pork;citrus fruit;pip fruit;yogurt;fruit/vegetable juice;sparkling wine
414,beef;berries;whipped/sour cream;domestic eggs;rolls/buns
415,other vegetables;pet care
416,chicken;yogurt;sliced cheese;rolls/buns;chewing gum;dishes
417,soda;chewing gum
418,whole milk
419,rolls/buns
420,bottled beer
421,root vegetables;pastry;bottled water;male cosmetics
422,pastry
423,berries;pet care;cake bar;shopping bags
424,citrus fruit;tropical fruit;root vegetables;yogurt;canned vegetables;bottled water;soda;softener
425,whole milk;oil;canned fruit;fruit/vegetable juice
426,soda;misc. beverages
427,bottled water;soda
428,tropical fruit;other vegetables;rolls/buns
429,salty snack
430,bottled water;canned beer
431,chocolate
432,citrus fruit;UHT-milk;cream cheese;frozen vegetables
433,bottled water;canned beer;male cosmetics
434,onions;other vegetables;pastry;bottled water;soda;napkins
435,dessert;oil;cat food;soda
436,beef;other vegetables;whole milk;frozen potato products;rolls/buns;oil;margarine;coffee;dental care;hygiene articles;newspapers
437,rolls/buns;zwieback;bottled water;misc. beverages;bottled beer;canned beer;brandy
438,beef;tropical fruit;root vegetables;onions;other vegetables;instant coffee;soda
439,soda
440,coffee;hygiene articles
441,rolls/buns;brown bread;bottled water
442,pork;beef;hamburger meat;other vegetables;whole milk;frozen vegetables;rolls/buns;margarine;shopping bags
443,soda;canned beer;liquor (appetizer);hygiene articles;napkins;newspapers
444,sausage;ham;other vegetables;ice cream;white bread
445,beef;root vegetables;other vegetables;rolls/buns;sugar
446,whole milk;butter;bottled water;bottled beer
447,pork;ice cream;hygiene articles;house keeping products
448,berries;packaged fruit/vegetables;whole milk;ice cream;fruit/vegetable juice;salty snack;specialty bar
449,sausage;other vegetables;curd;yogurt;whipped/sour cream;frozen vegetables;rolls/buns;roll products
450,bottled water;misc. beverages;cling film/bags
451,tropical fruit;other vegetables;packaged fruit/vegetables;whole milk;hard cheese;frozen dessert;rice;bottled water
452,herbs;bottled water
453,yogurt;rolls/buns
454,Instant food products
455,specialty chocolate
456,coffee
457,bottled beer;liquor
458,beef;root vegetables
459,whole milk;honey;waffles
460,frankfurter;rolls/buns;pastry;snack products;specialty bar
461,frankfurter;sausage;liver loaf;root vegetables;curd;frozen vegetables;rolls/buns;semi-finished bread;hygiene articles;photo/film
462,other vegetables;whole milk;cream cheese
463,frankfurter;root vegetables;pickled vegetables;soda;seasonal products
464,whole milk;rolls/buns;newspapers
465,frankfurter;margarine;dental care
466,other vegetables;salty snack
467,bottled water;shopping bags
468,pork;onions;whole milk;butter;rolls/buns;pastry;rum;hygiene articles
469,bottled water
470,other vegetables;whipped/sour cream;specialty cheese;domestic eggs
471,hamburger meat;whole milk;curd;pasta;canned beer
472,hamburger meat;citrus fruit;other vegetables
473,shopping bags
474,whole milk;cream cheese;soda;fruit/vegetable juice
475,ice cream
476,pastry;bottled water
477,frankfurter;soda
478,sausage;turkey;beef;root vegetables;domestic eggs;rolls/buns;flour;rice;organic products;misc. beverages;napkins
479,bottled beer
480,bottled water;bottled beer;napkins
481,meat;other vegetables;hard cheese;frozen meals;bottled water;soda
482,dessert;candy
483,other vegetables;packaged fruit/vegetables;UHT-milk;bottled water
484,beverages;rolls/buns;soda
485,ham;mustard;canned fish
486,specialty bar
487,brown bread;soda;salty snack;shopping bags
488,whole milk;cream cheese;coffee
489,rolls/buns;pastry;red/blush wine
490,bottled beer;nut snack
491,pet care;bottled beer
492,citrus fruit;other vegetables;soda
493,pork;other vegetables;frozen vegetables;hygiene articles
494,other vegetables;shopping bags
495,white wine;detergent
496,whole milk;dessert;bottled water
497,pip fruit;white wine;shopping bags
498,sugar;soda;bottled beer
499,tropical fruit;pip fruit;rolls/buns;coffee;fruit/vegetable juice;candy
500,root vegetables;cream cheese;spread cheese;frozen dessert;white bread;bottled water;soda;misc. beverages;fruit/vegetable juice;bottled beer
501,soda;misc. beverages
502,whole milk;curd
503,tropical fruit;other vegetables;yogurt;bottled water;male cosmetics
504,white bread;brown bread
505,brown bread;sugar;hygiene articles
506,tropical fruit;root vegetables;coffee;bottled water;red/blush wine;candy;house keeping products;shopping bags
507,domestic eggs
508,coffee;detergent;hygiene articles;photo/film
509,soda
510,whole milk
511,bottled beer
512,other vegetables;yogurt
513,yogurt;bottled water;dishes
514,sparkling wine
515,bottled water;candy
516,citrus fruit;berries;other vegetables;butter milk;sugar;fruit/vegetable juice;hygiene articles
517,hamburger meat;root vegetables;other vegetables;whole milk;rolls/buns
518,packaged fruit/vegetables;seasonal products
519,other vegetables;margarine
520,soda
521,whole milk;yogurt;frozen potato products;margarine;bottled water;fruit/vegetable juice;salty snack
522,herbs;yogurt
523,citrus fruit;spread cheese;rolls/buns;soda
524,misc. beverages
525,female sanitary products
526,soda
527,tropical fruit;whole milk;beverages;white bread;pasta;shopping bags
528,soda;female sanitary products
529,white bread;bottled water;soda;waffles
530,coffee;chewing gum;chocolate marshmallow
531,tropical fruit;root vegetables;whole milk;frozen vegetables;honey;baking powder;coffee;red/blush wine;chocolate marshmallow
532,pork;pip fruit;whole milk;butter milk
533,citrus fruit;bottled water
534,frankfurter
535,frankfurter;rolls/buns
536,frankfurter;tropical fruit;pip fruit;curd;UHT-milk;hard cheese;domestic eggs;rolls/buns;hygiene articles;napkins;shopping bags
537,other vegetables
538,yogurt;fruit/vegetable juice;newspapers
539,sausage;whole milk;yogurt;brown bread;cereals;bottled water;soda
540,whole milk
541,pip fruit;whole milk;curd;pastry;bottled water
542,whole milk
543,root vegetables;other vegetables
544,onions;fruit/vegetable juice
545,specialty chocolate
546,hamburger meat;domestic eggs
547,photo/film
548,rolls/buns;soda;snack products;newspapers
549,canned beer
550,canned beer
551,other vegetables;curd;frozen meals;frozen potato products;soda;bottled beer;kitchen towels;candles
552,canned beer
553,curd;whipped/sour cream;rolls/buns;zwieback;spices
554,butter;fruit/vegetable juice;newspapers
555,other vegetables;whole milk;yogurt;domestic eggs;bottled water;soda
556,whole milk
557,beef;tropical fruit;herbs;whole milk;curd;yogurt;whipped/sour cream;sliced cheese
558,sausage;rolls/buns
559,soda
560,fruit/vegetable juice;long life bakery product
561,rolls/buns;coffee;long life bakery product;detergent;shopping bags
562,pip fruit;whole milk;bottled water;candy
563,frozen vegetables;bottled beer;liquor (appetizer);chewing gum;napkins;newspapers
564,beverages
565,hamburger meat;root vegetables;other vegetables;domestic eggs;roll products;oil;margarine;hygiene articles
566,root vegetables;other vegetables;whole milk;yogurt;fruit/vegetable juice;white wine
567,canned beer
568,frozen vegetables;bottled beer
569,canned beer
570,newspapers
571,rolls/buns
572,hamburger meat;UHT-milk;salty snack
573,pip fruit;whole milk;curd;rum
574,canned beer
575,grapes;root vegetables;frozen vegetables;domestic eggs;white wine
576,root vegetables;packaged fruit/vegetables;butter;whipped/sour cream;rolls/buns
577,citrus fruit;frozen vegetables;rolls/buns;canned beer;salty snack
578,cling film/bags;potted plants
579,frankfurter;whole milk;rolls/buns;margarine;baking powder;bottled beer
580,whole milk;red/blush wine
581,chicken;pastry
582,sausage;dish cleaner;dishes
583,specialty bar
584,whipped/sour cream;pastry;specialty bar
585,root vegetables;brown bread
586,rolls/buns;soda
587,other vegetables;bottled beer;red/blush wine
588,citrus fruit;tropical fruit;berries;root vegetables;other vegetables;whole milk;butter;bottled water;rubbing alcohol;hygiene articles;napkins
589,whole milk;processed cheese;brown bread;pastry;soda
590,frankfurter;sausage;tropical fruit;root vegetables;whole milk;yogurt;rolls/buns;pastry;candy
591,coffee;long life bakery product
592,ham;rolls/buns;white wine
593,canned beer
594,canned beer
595,canned beer
596,pip fruit;whole milk;canned fish
597,pork;pip fruit;other vegetables;whole milk;curd;white bread;sugar;bottled water;soda
598,soap
599,pip fruit;butter;frozen meals;pasta;bottled water
600,beef;hamburger meat;citrus fruit;whole milk;mustard;soap
601,sausage;meat;other vegetables;whole milk;yogurt;rolls/buns;soda;bottled beer;chocolate;newspapers
602,frozen chicken
603,soda
604,tropical fruit;curd;yogurt;rolls/buns;brown bread;bottled water;bottled beer;seasonal products
605,other vegetables
606,beef;citrus fruit;curd;rolls/buns;oil;margarine;specialty bar;detergent;newspapers
607,meat;pork;beef;citrus fruit;root vegetables;other vegetables;whole milk;pickled vegetables
608,meat;hamburger meat;root vegetables;packaged fruit/vegetables;whole milk;butter;newspapers
609,bottled water;soda;red/blush wine;long life bakery product;newspapers
610,rolls/buns
611,pastry;canned beer
612,pork;whole milk;pastry;sauces
613,pip fruit;sliced cheese;pastry;white wine;light bulbs;newspapers
614,beef;citrus fruit;tropical fruit;yogurt;UHT-milk;frozen vegetables;rolls/buns;bottled water;skin care
615,beef;citrus fruit;berries;brown bread;sugar;coffee;kitchen towels
616,rolls/buns;spices
617,citrus fruit;tropical fruit;herbs;whole milk;butter;curd;whipped/sour cream;frozen vegetables;canned vegetables;misc. beverages
618,meat;beef;herbs;whole milk;frozen dessert;rolls/buns;semi-finished bread;flour;oil;coffee;potted plants
619,beverages;pastry;bottled water
620,beef;citrus fruit;other vegetables;rolls/buns
621,ham;whole milk;white bread;margarine;hair spray
622,hamburger meat;whole milk;oil;ketchup;soups;Instant food products;canned fish;coffee;bottled beer;hygiene articles;newspapers
623,beef;citrus fruit;other vegetables;butter milk;sliced cheese;processed cheese;rolls/buns;margarine;bottled water;fruit/vegetable juice
624,beef;citrus fruit;whole milk;domestic eggs;rolls/buns;pastry;roll products;tea;fruit/vegetable juice
625,root vegetables;whole milk;detergent
