id,support,pattern
122,0.018,semi-finished bread
123,0.059,butter
124,0.009,brown bread;bottled water
125,0.009,other vegetables;waffles
126,0.006,yogurt;cat food
127,0.005,yogurt;canned beer
128,0.005,butter milk;tropical fruit
129,0.006,white bread;rolls/buns
130,0.029,yogurt;soda
131,0.007,yogurt;sliced cheese
132,0.007,frozen vegetables;soda
133,0.005,pastry;sugar
134,0.015,sausage;root vegetables
135,0.009,newspapers;margarine
136,0.021,other vegetables;newspapers
137,0.012,pastry;tropical fruit
138,0.044,yogurt;other vegetables
139,0.012,napkins;soda
140,0.026,other vegetables;bottled water
141,0.006,onions;rolls/buns
142,0.005,shopping bags;frozen meals
143,0.006,tropical fruit;hygiene articles
144,0.006,pip fruit;bottled beer
145,0.006,shopping bags;cream cheese
146,0.011,butter;root vegetables
147,0.009,yogurt;coffee
148,0.006,tropical fruit;berries
149,0.005,onions;citrus fruit
150,0.005,white wine;bottled water
151,0.013,yogurt;butter
152,0.021,citrus fruit;tropical fruit
153,0.006,whipped/sour cream;napkins
154,0.008,candy;soda
155,0.006,whipped/sour cream;margarine
156,0.012,domestic eggs;soda
157,0.031,pip fruit;whole milk
158,0.008,shopping bags;napkins
159,0.009,hamburger meat;rolls/buns
160,0.007,pip fruit;frankfurter
161,0.009,brown bread;newspapers
162,0.006,napkins;newspapers
163,0.007,pickled vegetables;whole milk
164,0.010,curd;tropical fruit
165,0.013,shopping bags;root vegetables
166,0.011,shopping bags;fruit/vegetable juice
167,0.006,beef;whipped/sour cream
168,0.007,sausage;coffee
169,0.009,napkins;bottled water
170,0.005,oil;root vegetables
171,0.006,yogurt;onions
172,0.006,bottled beer;frankfurter
173,0.005,rolls/buns;misc. beverages
174,0.009,waffles;rolls/buns
175,0.007,curd;sausage
176,0.006,berries;root vegetables
177,0.009,domestic eggs;butter
178,0.022,shopping bags;rolls/buns
179,0.006,soft cheese;whole milk
180,0.009,rolls/buns;chicken
181,0.016,whipped/sour cream;root vegetables
182,0.014,shopping bags;canned beer
183,0.039,bottled water;whole milk
184,0.008,other vegetables;grapes
185,0.019,whole milk;coffee
186,0.009,onions;root vegetables
187,0.008,hygiene articles;soda
188,0.006,bottled water;cream cheese
189,0.005,domestic eggs;napkins
190,0.026,shopping bags;other vegetables
191,0.026,fruit/vegetable juice;whole milk
192,0.007,beef;pork
193,0.011,yogurt;frozen vegetables
194,0.017,white bread;whole milk
195,0.005,frozen fish;whole milk
196,0.006,white bread;fruit/vegetable juice
197,0.007,citrus fruit;frankfurter
198,0.010,other vegetables;canned beer
199,0.005,beef;domestic eggs
200,0.009,uht-milk;other vegetables
201,0.028,sausage;soda
202,0.006,rolls/buns;berries
203,0.027,other vegetables;sausage
204,0.010,frozen vegetables;root vegetables
205,0.007,semi-finished bread;whole milk
206,0.020,pip fruit;tropical fruit
207,0.025,yogurt;root vegetables
208,0.010,citrus fruit;domestic eggs
209,0.012,shopping bags;pastry
210,0.006,other vegetables;baking powder
211,0.011,shopping bags;citrus fruit
212,0.007,long life bakery product;soda
213,0.010,canned beer;whole milk
214,0.043,whole milk;soda
215,0.025,yogurt;bottled water
216,0.044,tropical fruit;whole milk
217,0.007,yogurt;waffles
218,0.008,pip fruit;whipped/sour cream
219,0.011,brown bread;sausage
220,0.029,rolls/buns;bottled water
221,0.007,herbs;whole milk
222,0.008,beverages;whole milk
223,0.006,whipped/sour cream;pastry
224,0.009,whipped/sour cream;domestic eggs
225,0.005,canned beer;citrus fruit
226,0.005,tropical fruit;candy
227,0.010,whipped/sour cream;citrus fruit
228,0.006,shopping bags;margarine
229,0.008,domestic eggs;bottled water
230,0.005,uht-milk;newspapers
231,0.011,brown bread;tropical fruit
232,0.006,flour;other vegetables
233,0.007,sausage;butter
234,0.005,pip fruit;pork
235,0.005,citrus fruit;berries
236,0.006,pork;frankfurter
237,0.014,hamburger meat;other vegetables
238,0.019,brown bread;other vegetables
239,0.015,whipped/sour cream;rolls/buns
240,0.013,domestic eggs;root vegetables
241,0.008,pip fruit;domestic eggs
242,0.006,sausage;napkins
243,0.008,frankfurter;bottled water
244,0.005,brown bread;canned beer
245,0.005,frozen vegetables;bottled water
246,0.016,yogurt;pastry
247,0.007,curd;pip fruit
248,0.005,yogurt;frozen meals
249,0.010,frozen meals;whole milk
250,0.007,yogurt;chicken
251,0.007,curd;newspapers
252,0.006,shopping bags;salty snack
253,0.008,pastry;bottled water
254,0.014,pip fruit;citrus fruit
255,0.014,canned beer;rolls/buns
256,0.013,sausage;bottled water
257,0.008,rolls/buns;meat
258,0.007,rolls/buns;sugar
259,0.006,shopping bags;waffles
260,0.006,pork;bottled beer
261,0.006,beverages;rolls/buns
262,0.017,chicken;whole milk
263,0.011,frozen vegetables;rolls/buns
264,0.066,rolls/buns;whole milk
265,0.026,margarine;whole milk
266,0.008,citrus fruit;margarine
267,0.013,waffles;whole milk
268,0.036,pastry;whole milk
269,0.006,tropical fruit;dessert
270,0.006,pastry;butter
271,0.008,pastry;domestic eggs
272,0.007,dishes;other vegetables
273,0.017,curd;other vegetables
274,0.022,frankfurter;whole milk
275,0.006,fruit/vegetable juice;margarine
276,0.006,bottled beer;red/blush wine
277,0.005,whipped/sour cream;frankfurter
278,0.006,frozen vegetables;chicken
279,0.017,yogurt;curd
280,0.009,shopping bags;domestic eggs
281,0.006,citrus fruit;chicken
282,0.008,pastry;frankfurter
283,0.005,tropical fruit;chicken
284,0.009,beef;citrus fruit
285,0.009,pastry;newspapers
286,0.012,newspapers;root vegetables
287,0.006,brown bread;bottled beer
288,0.005,white bread;pip fruit
289,0.006,frankfurter;newspapers
290,0.013,onions;other vegetables
291,0.007,beef;margarine
292,0.018,citrus fruit;rolls/buns
293,0.031,whipped/sour cream;whole milk
294,0.005,sausage;salty snack
295,0.051,whole milk;root vegetables
296,0.005,beverages;other vegetables
297,0.006,long life bakery product;pastry
298,0.010,curd;whipped/sour cream
299,0.015,sugar;whole milk
300,0.007,pork;citrus fruit
301,0.005,processed cheese;other vegetables
302,0.006,napkins;fruit/vegetable juice
303,0.006,pork;chicken
304,0.005,yogurt;hamburger meat
305,0.032,sausage;whole milk
306,0.012,shopping bags;bottled water
307,0.011,citrus fruit;sausage
308,0.005,beverages;soda
309,0.005,chocolate;newspapers
310,0.006,ice cream;soda
311,0.006,chocolate;bottled water
312,0.008,yogurt;uht-milk
313,0.006,chewing gum;whole milk
314,0.008,pastry;waffles
315,0.005,other vegetables;misc. beverages
316,0.015,fruit/vegetable juice;bottled water
317,0.009,napkins;root vegetables
318,0.014,beef;rolls/buns
319,0.006,yogurt;sugar
320,0.010,butter milk;other vegetables
321,0.008,whipped/sour cream;butter
322,0.008,potted plants;whole milk
323,0.017,newspapers;soda
324,0.005,root vegetables;meat
325,0.009,other vegetables;ham
326,0.009,bottled beer;tropical fruit
327,0.006,hygiene articles;rolls/buns
328,0.006,specialty chocolate;rolls/buns
329,0.007,soda;meat
330,0.008,domestic eggs;newspapers
331,0.005,yogurt;hard cheese
332,0.008,tropical fruit;butter
333,0.005,rolls/buns;salty snack
334,0.022,bottled beer;whole milk
335,0.010,chicken;root vegetables
336,0.008,uht-milk;rolls/buns
337,0.012,pork;rolls/buns
338,0.018,other vegetables;chicken
339,0.008,brown bread;frankfurter
340,0.012,other vegetables;coffee
341,0.007,sugar;soda
342,0.005,bottled beer;napkins
343,0.006,other vegetables;pickled vegetables
344,0.006,frozen vegetables;fruit/vegetable juice
345,0.006,shopping bags;long life bakery product
346,0.009,detergent;whole milk
347,0.006,ice cream;whole milk
348,0.007,chewing gum;soda
349,0.017,other vegetables;bottled beer
350,0.033,newspapers;whole milk
351,0.010,margarine;soda
352,0.029,shopping bags;soda
353,0.008,sliced cheese;rolls/buns
354,0.006,curd;butter
355,0.005,citrus fruit;cream cheese
356,0.007,berries;soda
357,0.013,tropical fruit;newspapers
358,0.009,tropical fruit;frankfurter
359,0.006,canned beer;newspapers
360,0.010,other vegetables;sugar
361,0.006,chocolate;waffles
362,0.008,whipped/sour cream;newspapers
363,0.005,white bread;frankfurter
364,0.010,waffles;soda
365,0.016,bottled water;root vegetables
366,0.005,whipped/sour cream;coffee
367,0.011,margarine;bottled water
368,0.010,other vegetables;dessert
369,0.007,pork;margarine
370,0.006,chocolate;tropical fruit
371,0.008,sausage;newspapers
372,0.017,other vegetables;frankfurter
373,0.018,bottled beer;bottled water
374,0.005,uht-milk;citrus fruit
375,0.009,baking powder;whole milk
376,0.034,bottled water;soda
377,0.006,sliced cheese;sausage
378,0.006,waffles;root vegetables
379,0.007,curd;citrus fruit
380,0.008,pip fruit;newspapers
381,0.010,bottled beer;root vegetables
382,0.017,yogurt;newspapers
383,0.008,pork;whipped/sour cream
384,0.009,citrus fruit;fruit/vegetable juice
385,0.005,pip fruit;chocolate
386,0.008,butter milk;rolls/buns
387,0.007,ham;rolls/buns
388,0.015,chocolate;whole milk
389,0.005,cake bar;whole milk
390,0.009,butter;soda
391,0.010,soda;coffee
392,0.011,other vegetables;meat
393,0.016,frozen vegetables;other vegetables
394,0.005,long life bakery product;tropical fruit
395,0.005,brown bread;butter
396,0.018,other vegetables;butter
397,0.011,margarine;root vegetables
398,0.007,pork;sausage
399,0.012,long life bakery product;whole milk
400,0.008,yogurt;chocolate
401,0.005,sugar;root vegetables
402,0.006,hard cheese;rolls/buns
403,0.017,canned beer;soda
404,0.011,rolls/buns;cream cheese
405,0.013,pip fruit;soda
406,0.011,yogurt;beef
407,0.006,pastry;napkins
408,0.020,beef;other vegetables
409,0.006,other vegetables;specialty bar
410,0.014,shopping bags;tropical fruit
411,0.006,tropical fruit;coffee
412,0.006,yogurt;hygiene articles
413,0.011,curd;rolls/buns
414,0.006,frozen vegetables;pip fruit
415,0.008,pastry;fruit/vegetable juice
416,0.026,pip fruit;other vegetables
417,0.005,soft cheese;other vegetables
418,0.011,yogurt;berries
419,0.006,newspapers;chicken
420,0.020,bottled beer;soda
421,0.019,fruit/vegetable juice;soda
422,0.012,hygiene articles;whole milk
423,0.007,chicken;soda
424,0.007,white bread;sausage
425,0.007,beef;soda
426,0.080,other vegetables;whole milk
427,0.005,margarine;sugar
428,0.020,tropical fruit;root vegetables
429,0.005,canned beer;pastry
430,0.007,chocolate;pastry
431,0.006,specialty bar;rolls/buns
432,0.005,shopping bags;misc. beverages
433,0.006,liquor;bottled beer
434,0.009,yogurt;bottled beer
435,0.017,yogurt;pip fruit
436,0.005,beef;pastry
437,0.006,pip fruit;coffee
438,0.007,sliced cheese;other vegetables
439,0.005,butter milk;root vegetables
440,0.026,rolls/buns;root vegetables
441,0.016,cream cheese;whole milk
442,0.023,frankfurter;rolls/buns
443,0.006,brown bread;pork
444,0.007,brown bread;domestic eggs
445,0.011,ham;whole milk
446,0.008,brown bread;citrus fruit
447,0.022,tropical fruit;soda
448,0.011,yogurt;frankfurter
449,0.014,newspapers;bottled water
450,0.009,fruit/vegetable juice;root vegetables
451,0.005,rolls/buns;oil
452,0.006,root vegetables;coffee
453,0.006,napkins;hygiene articles
454,0.010,soda;dessert
455,0.023,pork;other vegetables
456,0.059,yogurt;whole milk
457,0.011,chocolate;other vegetables
458,0.029,other vegetables;citrus fruit
459,0.006,curd;margarine
460,0.006,citrus fruit;coffee
461,0.007,domestic eggs;frankfurter
462,0.010,domestic eggs;tropical fruit
463,0.008,candy;whole milk
464,0.005,chocolate;fruit/vegetable juice
465,0.006,pip fruit;butter
466,0.005,yogurt;ham
467,0.014,pork;root vegetables
468,0.009,shopping bags;pip fruit
469,0.023,pastry;rolls/buns
470,0.022,other vegetables;domestic eggs
471,0.008,hard cheese;other vegetables
472,0.006,frozen vegetables;whipped/sour cream
473,0.005,chocolate;root vegetables
474,0.006,newspapers;butter
475,0.014,whole milk;dessert
476,0.048,other vegetables;rolls/buns
477,0.005,other vegetables;candy
478,0.005,shopping bags;candy
479,0.008,whipped/sour cream;bottled water
480,0.005,fruit/vegetable juice;cream cheese
481,0.007,shopping bags;hygiene articles
482,0.015,yogurt;brown bread
483,0.005,cat food;other vegetables
484,0.013,pork;soda
485,0.027,butter;whole milk
486,0.031,domestic eggs;whole milk
487,0.007,pastry;coffee
488,0.005,shopping bags;uht-milk
489,0.008,white bread;shopping bags
490,0.008,bottled beer;fruit/vegetable juice
491,0.009,canned beer;bottled water
492,0.011,sausage;frankfurter
493,0.005,frozen meals;rolls/buns
494,0.011,oil;whole milk
495,0.007,citrus fruit;napkins
496,0.005,other vegetables;chewing gum
497,0.005,onions;bottled water
498,0.006,shopping bags;berries
499,0.005,frankfurter;coffee
500,0.007,tropical fruit;cream cheese
501,0.006,specialty chocolate;soda
502,0.006,bottled water;misc. beverages
503,0.008,white bread;tropical fruit
504,0.007,frozen meals;other vegetables
505,0.014,brown bread;rolls/buns
506,0.010,frankfurter;root vegetables
507,0.029,yogurt;tropical fruit
508,0.006,sausage;meat
509,0.006,frozen vegetables;pork
510,0.009,citrus fruit;butter
511,0.005,shopping bags;chicken
512,0.014,pip fruit;root vegetables
513,0.008,yogurt;dessert
514,0.007,brown bread;pip fruit
515,0.012,whipped/sour cream;tropical fruit
516,0.005,sausage;ham
517,0.012,citrus fruit;soda
518,0.014,chocolate;soda
519,0.007,rolls/buns;dessert
520,0.005,cake bar;soda
521,0.013,rolls/buns;coffee
522,0.016,yogurt;shopping bags
523,0.011,whole milk;meat
524,0.010,pastry;citrus fruit
525,0.011,pip fruit;bottled water
526,0.010,other vegetables;salty snack
527,0.008,whipped/sour cream;sausage
528,0.010,salty snack;whole milk
529,0.005,hamburger meat;sausage
530,0.005,potted plants;other vegetables
531,0.019,yogurt;whipped/sour cream
532,0.028,brown bread;whole milk
533,0.006,whipped/sour cream;chicken
534,0.009,flour;whole milk
535,0.012,frankfurter;soda
536,0.012,napkins;rolls/buns
537,0.021,other vegetables;margarine
538,0.010,pastry;root vegetables
539,0.019,napkins;whole milk
540,0.005,tropical fruit;grapes
541,0.008,canned beer;sausage
542,0.009,yogurt;pork
543,0.008,shopping bags;whipped/sour cream
544,0.017,beef;root vegetables
545,0.007,specialty bar;whole milk
546,0.022,pastry;soda
547,0.005,tropical fruit;waffles
548,0.010,pip fruit;pastry
549,0.005,soft cheese;rolls/buns
550,0.013,yogurt;domestic eggs
551,0.015,citrus fruit;bottled water
552,0.017,citrus fruit;root vegetables
553,0.027,shopping bags;whole milk
554,0.019,shopping bags;sausage
555,0.014,other vegetables;cream cheese
556,0.008,brown bread;margarine
557,0.016,fruit/vegetable juice;rolls/buns
558,0.023,yogurt;citrus fruit
559,0.014,rolls/buns;butter
560,0.006,beef;bottled water
561,0.026,tropical fruit;rolls/buns
562,0.006,bottled beer;newspapers
563,0.045,rolls/buns;soda
564,0.006,other vegetables;detergent
565,0.005,brown bread;cream cheese
566,0.008,misc. beverages;soda
567,0.007,herbs;root vegetables
568,0.009,curd;soda
569,0.007,bottled water;coffee
570,0.011,butter milk;whole milk
571,0.005,fruit/vegetable juice;salty snack
572,0.010,brown bread;root vegetables
573,0.006,margarine;butter
574,0.006,cream cheese;root vegetables
575,0.015,pip fruit;rolls/buns
576,0.009,cat food;whole milk
577,0.014,white bread;other vegetables
578,0.008,tropical fruit;margarine
579,0.010,shopping bags;brown bread
580,0.011,berries;whole milk
581,0.038,yogurt;rolls/buns
582,0.010,white bread;soda
583,0.005,sausage;dessert
584,0.018,soda;root vegetables
585,0.013,tropical fruit;sausage
586,0.010,whipped/sour cream;berries
587,0.009,domestic eggs;sausage
588,0.009,bottled beer;sausage
589,0.019,other vegetables;fruit/vegetable juice
590,0.005,chocolate;citrus fruit
591,0.007,sausage;margarine
592,0.048,other vegetables;root vegetables
593,0.015,hamburger meat;whole milk
594,0.009,hard cheese;whole milk
595,0.007,misc. beverages;whole milk
596,0.035,other vegetables;tropical fruit
597,0.010,pip fruit;sausage
598,0.008,yogurt;butter milk
599,0.020,yogurt;sausage
600,0.009,shopping bags;chocolate
601,0.007,yogurt;white bread
602,0.017,domestic eggs;rolls/buns
603,0.016,bottled beer;rolls/buns
604,0.011,yogurt;napkins
605,0.008,brown bread;fruit/vegetable juice
606,0.007,shopping bags;dessert
607,0.010,brown bread;pastry
608,0.014,yogurt;margarine
609,0.008,pip fruit;margarine
610,0.027,whipped/sour cream;other vegetables
611,0.019,tropical fruit;bottled water
612,0.005,fruit/vegetable juice;dessert
613,0.007,white bread;root vegetables
614,0.008,other vegetables;oil
615,0.006,pip fruit;napkins
616,0.007,pork;newspapers
617,0.007,shopping bags;newspapers
618,0.006,bottled beer;margarine
619,0.032,citrus fruit;whole milk
620,0.007,shopping bags;pork
621,0.028,curd;whole milk
622,0.037,sausage;rolls/buns
623,0.011,whipped/sour cream;soda
624,0.008,pork;bottled water
625,0.008,domestic eggs;margarine
626,0.006,long life bakery product;fruit/vegetable juice
627,0.012,yogurt;cream cheese
628,0.005,pip fruit;cream cheese
629,0.009,other vegetables;hygiene articles
630,0.009,tropical fruit;napkins
631,0.009,uht-milk;soda
632,0.007,domestic eggs;fruit/vegetable juice
633,0.021,beef;whole milk
634,0.006,curd;shopping bags
635,0.010,other vegetables;berries
636,0.007,beef;newspapers
637,0.007,frankfurter;margarine
638,0.009,fruit/vegetable juice;newspapers
639,0.006,curd;bottled water
640,0.013,pastry;sausage
641,0.005,bottled beer;butter
642,0.009,bottled water;butter
643,0.022,other vegetables;pastry
644,0.007,cream cheese;soda
645,0.006,beef;tropical fruit
646,0.019,frozen vegetables;whole milk
647,0.016,margarine;rolls/buns
648,0.006,processed cheese;whole milk
649,0.008,long life bakery product;rolls/buns
650,0.006,dishes;whole milk
651,0.007,rolls/buns;candy
652,0.007,fruit/vegetable juice;butter
653,0.007,frozen vegetables;tropical fruit
654,0.006,pork;pastry
655,0.005,rolls/buns;grapes
656,0.006,pasta;whole milk
657,0.013,tropical fruit;fruit/vegetable juice
658,0.006,hamburger meat;root vegetables
659,0.010,long life bakery product;other vegetables
660,0.006,curd;domestic eggs
661,0.006,pastry;margarine
662,0.006,frozen meals;soda
663,0.005,sausage;cream cheese
664,0.006,hamburger meat;soda
665,0.005,chocolate;candy
666,0.007,whipped/sour cream;fruit/vegetable juice
667,0.005,pork;domestic eggs
668,0.005,other vegetables;specialty chocolate
669,0.010,sausage;fruit/vegetable juice
670,0.017,yogurt;fruit/vegetable juice
671,0.023,pork;whole milk
672,0.024,newspapers;rolls/buns
673,0.008,pip fruit;fruit/vegetable juice
674,0.007,curd;pastry
675,0.007,grapes;whole milk
676,0.005,bottled water;dessert
677,0.012,chocolate;rolls/buns
678,0.009,shopping bags;frankfurter
679,0.009,citrus fruit;newspapers
680,0.008,specialty chocolate;whole milk
681,0.005,chocolate;sausage
682,0.011,shopping bags;coffee
683,0.005,flour;sugar
684,0.008,pork;tropical fruit
685,0.008,specialty bar;soda
686,0.009,salty snack;soda
687,0.008,yogurt;long life bakery product
688,0.034,other vegetables;soda
689,0.013,brown bread;soda
690,0.007,shopping bags;bottled beer
691,0.006,bottled beer;citrus fruit
692,0.013,other vegetables;napkins
693,0.005,fruit/vegetable juice;coffee
694,0.008,uht-milk;bottled water
695,0.005,uht-milk;root vegetables
696,0.012,onions;whole milk
697,0.006,yogurt;beverages
698,0.011,curd;root vegetables
699,0.007,other vegetables;herbs
700,0.010,sliced cheese;whole milk
701,0.005,rolls/buns;other vegetables;domestic eggs
702,0.007,whipped/sour cream;whole milk;root vegetables
703,0.011,whipped/sour cream;whole milk;other vegetables
704,0.005,cream cheese;whole milk;other vegetables
705,0.008,margarine;whole milk;other vegetables
706,0.009,butter;whole milk;other vegetables
707,0.009,yogurt;rolls/buns;soda
708,0.006,butter;whole milk;root vegetables
709,0.005,newspapers;rolls/buns;other vegetables
710,0.005,yogurt;rolls/buns;pastry
711,0.007,rolls/buns;whole milk;citrus fruit
712,0.008,yogurt;pip fruit;whole milk
713,0.008,yogurt;whipped/sour cream;whole milk
714,0.007,whole milk;soda;pastry
715,0.007,shopping bags;whole milk;other vegetables
716,0.005,shopping bags;other vegetables;soda
717,0.005,brown bread;whole milk;root vegetables
718,0.008,yogurt;rolls/buns;tropical fruit
719,0.005,yogurt;frankfurter;whole milk
720,0.008,other vegetables;citrus fruit;tropical fruit
721,0.005,shopping bags;rolls/buns;whole milk
722,0.006,bottled water;whole milk;bottled beer
723,0.007,whole milk;root vegetables;domestic eggs
724,0.005,whole milk;citrus fruit;domestic eggs
725,0.011,sausage;rolls/buns;soda
726,0.006,bottled water;soda;bottled beer
727,0.006,yogurt;fruit/vegetable juice;other vegetables
728,0.006,yogurt;rolls/buns;citrus fruit
729,0.009,rolls/buns;whole milk;pastry
730,0.005,newspapers;whole milk;soda
731,0.007,whole milk;other vegetables;bottled beer
732,0.006,yogurt;newspapers;other vegetables
733,0.006,other vegetables;soda;root vegetables
734,0.006,yogurt;bottled water;tropical fruit
735,0.009,yogurt;other vegetables;tropical fruit
736,0.006,whole milk;pastry;tropical fruit
737,0.006,rolls/buns;pork;whole milk
738,0.007,beef;whole milk;root vegetables
739,0.010,other vegetables;root vegetables;tropical fruit
740,0.007,whole milk;citrus fruit;root vegetables
741,0.008,fruit/vegetable juice;whole milk;other vegetables
742,0.010,yogurt;other vegetables;root vegetables
743,0.006,rolls/buns;pip fruit;whole milk
744,0.007,yogurt;sausage;other vegetables
745,0.008,beef;whole milk;other vegetables
746,0.005,yogurt;newspapers;rolls/buns
747,0.008,rolls/buns;whole milk;soda
748,0.008,rolls/buns;bottled water;other vegetables
749,0.009,pork;whole milk;other vegetables
750,0.005,rolls/buns;brown bread;whole milk
751,0.005,yogurt;citrus fruit;tropical fruit
752,0.006,sausage;shopping bags;soda
753,0.006,pork;whole milk;root vegetables
754,0.019,yogurt;whole milk;other vegetables
755,0.006,pork;other vegetables;root vegetables
756,0.010,sausage;rolls/buns;whole milk
757,0.008,yogurt;fruit/vegetable juice;whole milk
758,0.010,yogurt;bottled water;whole milk
759,0.006,bottled water;other vegetables;root vegetables
760,0.007,shopping bags;rolls/buns;soda
761,0.008,whole milk;citrus fruit;tropical fruit
762,0.010,bottled water;whole milk;other vegetables
763,0.011,whole milk;other vegetables;domestic eggs
764,0.006,beef;rolls/buns;whole milk
765,0.005,onions;whole milk;other vegetables
766,0.008,yogurt;sausage;whole milk
767,0.006,sausage;other vegetables;root vegetables
768,0.005,fruit/vegetable juice;bottled water;soda
769,0.006,sausage;whole milk;soda
770,0.013,whole milk;other vegetables;soda
771,0.012,yogurt;whole milk;root vegetables
772,0.006,rolls/buns;butter;whole milk
773,0.007,yogurt;whole milk;pastry
774,0.007,bottled water;whole milk;root vegetables
775,0.016,yogurt;rolls/buns;whole milk
776,0.006,curd;whole milk;tropical fruit
777,0.007,pip fruit;whole milk;root vegetables
778,0.012,pip fruit;whole milk;other vegetables
779,0.008,margarine;rolls/buns;whole milk
780,0.008,newspapers;whole milk;other vegetables
781,0.009,sausage;rolls/buns;other vegetables
782,0.006,fruit/vegetable juice;rolls/buns;whole milk
783,0.009,brown bread;whole milk;other vegetables
784,0.007,yogurt;bottled water;other vegetables
785,0.010,rolls/buns;other vegetables;soda
786,0.006,rolls/buns;other vegetables;tropical fruit
787,0.007,beef;other vegetables;root vegetables
788,0.006,bottled water;whole milk;citrus fruit
789,0.005,sausage;whole milk;tropical fruit
790,0.005,beef;rolls/buns;other vegetables
791,0.009,yogurt;whole milk;citrus fruit
792,0.007,rolls/buns;whipped/sour cream;whole milk
793,0.008,other vegetables;citrus fruit;root vegetables
794,0.006,rolls/buns;whole milk;domestic eggs
795,0.005,curd;whipped/sour cream;whole milk
796,0.006,shopping bags;other vegetables;root vegetables
797,0.007,whipped/sour cream;other vegetables;root vegetables
798,0.006,rolls/buns;other vegetables;citrus fruit
799,0.005,whole milk;other vegetables;coffee
800,0.005,margarine;other vegetables;root vegetables
801,0.009,newspapers;rolls/buns;whole milk
802,0.005,sugar;whole milk;other vegetables
803,0.006,yogurt;soda;tropical fruit
804,0.006,other vegetables;root vegetables;domestic eggs
805,0.006,yogurt;margarine;whole milk
806,0.006,rolls/buns;whipped/sour cream;other vegetables
807,0.005,bottled water;soda;tropical fruit
808,0.007,whole milk;soda;root vegetables
809,0.006,curd;rolls/buns;whole milk
810,0.014,whole milk;other vegetables;tropical fruit
811,0.006,pip fruit;other vegetables;root vegetables
812,0.010,rolls/buns;bottled water;whole milk
813,0.007,yogurt;rolls/buns;root vegetables
814,0.007,bottled water;whole milk;tropical fruit
815,0.006,whipped/sour cream;whole milk;tropical fruit
816,0.006,newspapers;whole milk;root vegetables
817,0.018,rolls/buns;whole milk;other vegetables
818,0.008,yogurt;butter;whole milk
819,0.008,yogurt;whipped/sour cream;other vegetables
820,0.006,other vegetables;soda;tropical fruit
821,0.006,hamburger meat;whole milk;other vegetables
822,0.011,yogurt;rolls/buns;other vegetables
823,0.012,rolls/buns;whole milk;root vegetables
824,0.006,yogurt;sausage;rolls/buns
825,0.007,yogurt;other vegetables;soda
826,0.007,frankfurter;whole milk;other vegetables
827,0.006,yogurt;root vegetables;tropical fruit
