id,basket
104,whole milk;frozen vegetables
105,citrus fruit;butter;cream cheese;white bread;oil;margarine;newspapers
106,frankfurter;rolls/buns
107,frankfurter;ham;pip fruit;other vegetables;whole milk;soft cheese;frozen vegetables;rolls/buns;sugar;baking powder
108,butter milk;yogurt;honey;soda;detergent
109,hamburger meat;citrus fruit;onions;rolls/buns;bottled water;dental care
110,pasta;popcorn
111,other vegetables;whole milk;meat spreads;cake bar;chocolate;shopping bags
112,sausage;pork;citrus fruit;dessert;white bread;dishes;candles
113,grapes;other vegetables;curd;dessert;yogurt;napkins
114,root vegetables;other vegetables;whole milk;yogurt;beverages;soft cheese;frozen vegetables;fruit/vegetable juice;bottled beer
115,coffee;shopping bags
116,whole milk;rolls/buns;sugar;bottled water;soda
117,tropical fruit;other vegetables;packaged fruit/vegetables;whole milk;snack products
118,beef;herbs;flour;cling film/bags;flower soil/fertilizer
119,whole milk;butter;dessert;rolls/buns
120,frankfurter;soda;chewing gum
121,tropical fruit;specialty cheese;bottled water
122,finished products;other vegetables;frozen vegetables;bottled beer
123,beverages;soda
124,hamburger meat;root vegetables;whole milk
125,whole milk;pastry;long life bakery product
126,finished products;white wine;shopping bags
127,ham;tropical fruit;other vegetables;whole milk;white bread;brown bread;fruit/vegetable juice;bottled beer
128,curd;butter milk;cocoa drinks;salty snack;popcorn
129,curd;dessert;soda;salty snack;waffles;cake bar;chocolate;shopping bags
130,whole milk;cream cheese;cereals;dog food
131,whole milk;salt
132,dessert;ice cream
133,sausage;soft cheese;coffee
134,other vegetables;bottled water;waffles;dishes;shopping bags
135,ham;whole milk;rolls/buns
136,other vegetables;ice cream
137,other vegetables;bottled water
138,soda;bottled beer;white wine;prosecco
139,herbs;candy
140,rolls/buns;canned beer
141,curd;cream cheese;semi-finished bread;zwieback;cake bar;specialty bar;shopping bags
142,frankfurter;tropical fruit;whole milk;spread cheese;margarine;shopping bags
143,curd;salt;liquor (appetizer);detergent;shopping bags
144,frankfurter;rolls/buns
145,beef;berries;root vegetables;whole milk;dessert;spread cheese;brown bread
146,pork;beef;pip fruit;herbs;spices
147,frankfurter;citrus fruit;UHT-milk;margarine;sugar
148,sausage;bottled beer;liquor (appetizer)
149,curd;rolls/buns
150,whole milk;bottled water;newspapers
151,rolls/buns;chewing gum
152,pork;root vegetables;other vegetables;whole milk;dishes
153,citrus fruit;pastry
154,rolls/buns;pastry;soda
155,butter;yogurt;bottled water;soda;make up remover;hygiene articles
156,condensed milk;sugar;coffee;shopping bags
157,sausage;other vegetables;yogurt;soda;shopping bags
158,whole milk;beverages;UHT-milk;soda
159,sausage;pork;beef;whole milk;rolls/buns;margarine
160,beverages;specialty bar
161,bottled water;fruit/vegetable juice
162,cleaner;female sanitary products
163,sausage;soda;newspapers;shopping bags
164,sausage;beef;citrus fruit;other vegetables;whole milk;butter milk;whipped/sour cream;beverages;hard cheese;rolls/buns;dish cleaner;cookware
165,misc. beverages;newspapers
166,sausage;sliced cheese;rolls/buns;soda;canned beer;shopping bags
167,meat;curd;bottled beer;cake bar
168,frankfurter;meat;tropical fruit;onions;oil;baking powder;tea;cling film/bags
169,ice cream;rolls/buns;canned beer
170,tropical fruit;berries;root vegetables;other vegetables;bottled water;shopping bags
171,meat;citrus fruit;other vegetables;curd;dessert;butter milk;beverages;cream cheese;rolls/buns;brown bread;tea;bottled water
172,whole milk;mustard;bottled water
173,sausage;beef;beverages;sliced cheese;rolls/buns;spices;house keeping products;flower (seeds)
174,frankfurter;sausage;root vegetables;butter;curd;sliced cheese;rolls/buns;salty snack;long life bakery product
175,meat;other vegetables;butter;rolls/buns
176,root vegetables;beverages;Instant food products;pickled vegetables;detergent
177,root vegetables;herbs;other vegetables;whole milk;sliced cheese;rolls/buns
178,whole milk;whipped/sour cream;semi-finished bread;margarine
179,citrus fruit;curd;pastry;margarine;sugar;candy;newspapers
180,other vegetables;whole milk;bottled water;soda;misc. beverages;bottled beer;red/blush wine;napkins
181,citrus fruit;whole milk;rolls/buns
182,sausage;oil;hygiene articles;napkins
183,frankfurter;beef;hamburger meat;grapes;root vegetables;whole milk;butter;frozen dessert;potato products;bottled water;bottled beer
184,hard cheese;rolls/buns;bottled water;newspapers
185,cream cheese;rolls/buns;soda;chocolate
186,turkey;beef;frozen vegetables;dishes;photo/film
187,pork;other vegetables;whipped/sour cream;rolls/buns;soda;shopping bags
188,whole milk;beverages
189,rolls/buns;soda
190,sausage;pip fruit;whole milk;curd;yogurt;sliced cheese;rolls/buns;bottled water;hygiene articles
191,pip fruit;other vegetables;fruit/vegetable juice
192,root vegetables;other vegetables;yogurt
193,sausage;citrus fruit;tropical fruit;other vegetables;whole milk;yogurt;rolls/buns;bottled water;soda;chocolate;newspapers
194,root vegetables;whole milk;pet care;detergent
195,pork;berries;root vegetables;other vegetables;pastry;specialty bar
196,pickled vegetables;coffee
197,frankfurter;sausage;butter;whipped/sour cream;rolls/buns;margarine;spices
198,tropical fruit;pip fruit;onions;other vegetables;whole milk;domestic eggs;sugar;soups;tea;soda;hygiene articles;napkins
199,meat;citrus fruit;berries;root vegetables;whole milk;soda
200,frankfurter;rolls/buns;bottled water;fruit/vegetable juice;hygiene articles
201,tropical fruit;margarine;rum
202,tropical fruit;root vegetables;herbs;whole milk;butter milk;whipped/sour cream;flour;hygiene articles
203,citrus fruit;pip fruit;root vegetables;other vegetables;whole milk;cream cheese;domestic eggs;brown bread;margarine;baking powder;waffles
204,hamburger meat;other vegetables;whole milk;curd;yogurt;rolls/buns;pastry;semi-finished bread;margarine;bottled water;fruit/vegetable juice
205,chicken;pip fruit;other vegetables;whole milk;dessert;yogurt;whipped/sour cream;rolls/buns;pasta;soda;waffles
206,chicken;citrus fruit;tropical fruit;root vegetables;whole milk;frozen fish;rolls/buns
207,frankfurter;citrus fruit;onions;other vegetables;whole milk;rolls/buns;sugar;soda
208,turkey;pip fruit;salad dressing;pastry
209,packaged fruit/vegetables;whole milk;curd;yogurt;domestic eggs;brown bread;mustard;pickled vegetables;bottled water;misc. beverages
210,citrus fruit;tropical fruit
211,sausage;whole milk;yogurt;rolls/buns;brown bread;potted plants
212,whole milk;frozen meals;pastry;fruit/vegetable juice;waffles
213,citrus fruit;sugar;sauces
214,citrus fruit;other vegetables;rolls/buns;salty snack;shopping bags
215,chicken;other vegetables;whole milk;vinegar;oil;bottled water;canned beer;napkins;newspapers
216,hamburger meat;root vegetables;other vegetables;whole milk;yogurt;whipped/sour cream;specialty cheese;flour;margarine
217,sausage;pork;other vegetables;dessert;yogurt;oil;soda
218,beef;berries;root vegetables;whole milk;whipped/sour cream;abrasive cleaner
219,citrus fruit;packaged fruit/vegetables;yogurt;bottled water
220,UHT-milk;coffee
221,beef;citrus fruit;other vegetables;yogurt
222,sausage;rolls/buns
223,onions;soda;chewing gum;chocolate;newspapers
224,tropical fruit;packaged fruit/vegetables;cream cheese;white bread;candy
225,bottled water;white wine
226,beef;white bread;pastry;pasta;soap
227,sausage;chicken;tropical fruit;root vegetables;whole milk;yogurt;candy;abrasive cleaner;cleaner
228,chicken;whole milk;spices;long life bakery product;shopping bags
229,pork;citrus fruit;brown bread;pastry;sugar;cat food
230,meat;hard cheese;bottled beer
231,other vegetables;yogurt;brown bread;instant coffee
232,bottled water;cake bar
233,tropical fruit;soda;salty snack
234,sausage;citrus fruit;yogurt;coffee;soda;canned beer;dishes
235,grapes;root vegetables
236,domestic eggs;brown bread;photo/film
237,rolls/buns;canned fish;canned beer
238,tropical fruit;whole milk
239,frankfurter;other vegetables;yogurt;brown bread;bottled water
240,berries;root vegetables;other vegetables;curd;butter milk;cream cheese;roll products;margarine;misc. beverages;specialty chocolate;detergent
241,margarine;hygiene articles
242,tropical fruit;yogurt;rolls/buns;soda;shopping bags
243,ham;other vegetables;whipped/sour cream;hard cheese;rolls/buns;soda;misc. beverages;chocolate;candy
244,hamburger meat;white bread;salty snack
245,yogurt;mayonnaise;rolls/buns;soda;napkins
246,soda;specialty chocolate
247,sausage;meat;hamburger meat;rubbing alcohol
248,citrus fruit;pip fruit;beverages;hard cheese;pet care;soda;fruit/vegetable juice;waffles
249,frankfurter;other vegetables;whole milk;curd;frozen potato products;zwieback;specialty bar;dish cleaner
250,sausage;citrus fruit;whole milk;canned beer
251,frankfurter;rolls/buns
252,salt;salty snack;cookware
253,curd;beverages;cream cheese;rolls/buns;pastry;soda;cake bar;chewing gum
254,other vegetables;butter;specialty chocolate
255,frankfurter;whole milk;butter milk
256,root vegetables;whole milk;butter;processed cheese;mayonnaise;salty snack
257,tropical fruit;whole milk;frozen meals;bottled beer
258,beef;hamburger meat;pip fruit
259,berries;whipped/sour cream;cereals;waffles;shopping bags
260,whipped/sour cream;canned beer;red/blush wine
261,root vegetables;domestic eggs;margarine;chocolate marshmallow;candy
262,whole milk;soda
263,rolls/buns;bottled beer
264,whole milk;hygiene articles
265,citrus fruit;whole milk;curd;soft cheese
266,pastry;fruit/vegetable juice
267,frankfurter;sausage;pork;pip fruit;butter;processed cheese;white bread;brown bread
268,tropical fruit;root vegetables;whole milk;whipped/sour cream;domestic eggs
269,frankfurter;sausage;root vegetables;yogurt;whipped/sour cream;pastry;napkins
270,berries;root vegetables;other vegetables;packaged fruit/vegetables;whole milk;curd;curd cheese;cat food;specialty bar;detergent
271,rolls/buns;brown bread;pastry;coffee;bottled beer
272,root vegetables;packaged fruit/vegetables;curd;dessert;frozen vegetables;specialty fat;coffee
273,other vegetables;bottled water
274,berries;white bread
275,berries;coffee
276,other vegetables;butter milk;frozen meals;bottled water
277,rolls/buns;newspapers
278,ham;citrus fruit;whole milk;whipped/sour cream;rolls/buns;pastry;waffles;hygiene articles
279,whole milk;frozen dessert;salty snack;napkins
280,tropical fruit;butter milk;rolls/buns;bottled water
281,butter milk;yogurt
282,bottled beer;liquor
283,onions;butter;whipped/sour cream;hard cheese;frozen vegetables;pasta;specialty fat;syrup;candy;napkins;cling film/bags
284,hamburger meat;hard cheese;frozen meals;pasta;dog food;salty snack;shopping bags
285,sausage;liver loaf;other vegetables;cream cheese;pastry;soap;shopping bags
286,hard cheese;pastry;napkins
287,sausage;tropical fruit;condensed milk;rolls/buns
288,onions;whole milk;beverages;frozen dessert
289,yogurt;rolls/buns;pastry;bottled water;soda;shopping bags
290,sausage;whole milk;coffee
291,yogurt;chocolate
292,domestic eggs;rolls/buns;dish cleaner;hygiene articles
293,meat;other vegetables;whole milk;whipped/sour cream
294,dish cleaner;bathroom cleaner;hygiene articles;napkins
295,other vegetables;red/blush wine
296,whole milk;butter milk;yogurt;sliced cheese;rolls/buns;sweet spreads;coffee;fruit/vegetable juice;long life bakery product;shopping bags
297,other vegetables;whole milk;rolls/buns;Instant food products
298,tropical fruit;other vegetables
299,baking powder;bottled water;salty snack;chewing gum
300,frankfurter;yogurt
301,other vegetables;whole milk;rolls/buns;margarine;bottled water;bottled beer
302,citrus fruit;tropical fruit;onions;other vegetables;shopping bags
303,sausage;ham;hamburger meat;whole milk;soda;softener;newspapers
304,domestic eggs;rolls/buns;specialty bar;napkins
305,pork;citrus fruit;tropical fruit;root vegetables;other vegetables;curd;hygiene articles
306,specialty cheese;frozen vegetables;coffee;soda;fruit/vegetable juice;salty snack
307,pork;citrus fruit;pip fruit;yogurt;fruit/vegetable juice;sparkling wine
308,beef;berries;whipped/sour cream;domestic eggs;rolls/buns
309,other vegetables;pet care
310,chicken;yogurt;sliced cheese;rolls/buns;chewing gum;dishes
311,soda;chewing gum
312,root vegetables;pastry;bottled water;male cosmetics
313,berries;pet care;cake bar;shopping bags
314,citrus fruit;tropical fruit;root vegetables;yogurt;canned vegetables;bottled water;soda;softener
315,whole milk;oil;canned fruit;fruit/vegetable juice
316,soda;misc. beverages
317,bottled water;soda
318,tropical fruit;other vegetables;rolls/buns
319,bottled water;canned beer
320,citrus fruit;UHT-milk;cream cheese;frozen vegetables
321,bottled water;canned beer;male cosmetics
322,onions;other vegetables;pastry;bottled water;soda;napkins
323,dessert;oil;cat food;soda
324,beef;other vegetables;whole milk;frozen potato products;rolls/buns;oil;margarine;coffee;dental care;hygiene articles;newspapers
325,rolls/buns;zwieback;bottled water;misc. beverages;bottled beer;canned beer;brandy
326,beef;tropical fruit;root vegetables;onions;other vegetables;instant coffee;soda
327,coffee;hygiene articles
328,rolls/buns;brown bread;bottled water
329,pork;beef;hamburger meat;other vegetables;whole milk;frozen vegetables;rolls/buns;margarine;shopping bags
330,soda;canned beer;liquor (appetizer);hygiene articles;napkins;newspapers
331,sausage;ham;other vegetables;ice cream;white bread
332,beef;root vegetables;other vegetables;rolls/buns;sugar
333,whole milk;butter;bottled water;bottled beer
334,pork;ice cream;hygiene articles;house keeping products
335,berries;packaged fruit/vegetables;whole milk;ice cream;fruit/vegetable juice;salty snack;specialty bar
336,sausage;other vegetables;curd;yogurt;whipped/sour cream;frozen vegetables;rolls/buns;roll products
337,bottled water;misc. beverages;cling film/bags
338,tropical fruit;other vegetables;packaged fruit/vegetables;whole milk;hard cheese;frozen dessert;rice;bottled water
339,herbs;bottled water
340,yogurt;rolls/buns
341,bottled beer;liquor
342,beef;root vegetables
343,whole milk;honey;waffles
344,frankfurter;rolls/buns;pastry;snack products;specialty bar
345,frankfurter;sausage;liver loaf;root vegetables;curd;frozen vegetables;rolls/buns;semi-finished bread;hygiene articles;photo/film
346,other vegetables;whole milk;cream cheese
347,frankfurter;root vegetables;pickled vegetables;soda;seasonal products
348,whole milk;rolls/buns;newspapers
349,frankfurter;margarine;dental care
350,other vegetables;salty snack
351,bottled water;shopping bags
352,pork;onions;whole milk;butter;rolls/buns;pastry;rum;hygiene articles
353,other vegetables;whipped/sour cream;specialty cheese;domestic eggs
354,hamburger meat;whole milk;curd;pasta;canned beer
355,hamburger meat;citrus fruit;other vegetables
356,whole milk;cream cheese;soda;fruit/vegetable juice
357,pastry;bottled water
358,frankfurter;soda
359,sausage;turkey;beef;root vegetables;domestic eggs;rolls/buns;flour;rice;organic products;misc. beverages;napkins
360,bottled water;bottled beer;napkins
361,meat;other vegetables;hard cheese;frozen meals;bottled water;soda
362,dessert;candy
363,other vegetables;packaged fruit/vegetables;UHT-milk;bottled water
364,beverages;rolls/buns;soda
365,ham;mustard;canned fish
366,brown bread;soda;salty snack;shopping bags
367,whole milk;cream cheese;coffee
368,rolls/buns;pastry;red/blush wine
369,bottled beer;nut snack
370,pet care;bottled beer
371,citrus fruit;other vegetables;soda
372,pork;other vegetables;frozen vegetables;hygiene articles
373,other vegetables;shopping bags
374,white wine;detergent
375,whole milk;dessert;bottled water
376,pip fruit;white wine;shopping bags
377,sugar;soda;bottled beer
378,tropical fruit;pip fruit;rolls/buns;coffee;fruit/vegetable juice;candy
379,root vegetables;cream cheese;spread cheese;frozen dessert;white bread;bottled water;soda;misc. beverages;fruit/vegetable juice;bottled beer
380,soda;misc. beverages
381,whole milk;curd
382,tropical fruit;other vegetables;yogurt;bottled water;male cosmetics
383,white bread;brown bread
384,brown bread;sugar;hygiene articles
385,tropical fruit;root vegetables;coffee;bottled water;red/blush wine;candy;house keeping products;shopping bags
386,coffee;detergent;hygiene articles;photo/film
387,other vegetables;yogurt
388,yogurt;bottled water;dishes
389,bottled water;candy
390,citrus fruit;berries;other vegetables;butter milk;sugar;fruit/vegetable juice;hygiene articles
391,hamburger meat;root vegetables;other vegetables;whole milk;rolls/buns
392,packaged fruit/vegetables;seasonal products
393,other vegetables;margarine
394,whole milk;yogurt;frozen potato products;margarine;bottled water;fruit/vegetable juice;salty snack
395,herbs;yogurt
396,citrus fruit;spread cheese;rolls/buns;soda
397,tropical fruit;whole milk;beverages;white bread;pasta;shopping bags
398,soda;female sanitary products
399,white bread;bottled water;soda;waffles
400,coffee;chewing gum;chocolate marshmallow
401,tropical fruit;root vegetables;whole milk;frozen vegetables;honey;baking powder;coffee;red/blush wine;chocolate marshmallow
402,pork;pip fruit;whole milk;butter milk
403,citrus fruit;bottled water
404,frankfurter;rolls/buns
405,frankfurter;tropical fruit;pip fruit;curd;UHT-milk;hard cheese;domestic eggs;rolls/buns;hygiene articles;napkins;shopping bags
406,yogurt;fruit/vegetable juice;newspapers
407,sausage;whole milk;yogurt;brown bread;cereals;bottled water;soda
408,pip fruit;whole milk;curd;pastry;bottled water
409,root vegetables;other vegetables
410,onions;fruit/vegetable juice
411,hamburger meat;domestic eggs
412,rolls/buns;soda;snack products;newspapers
413,other vegetables;curd;frozen meals;frozen potato products;soda;bottled beer;kitchen towels;candles
414,curd;whipped/sour cream;rolls/buns;zwieback;spices
415,butter;fruit/vegetable juice;newspapers
416,other vegetables;whole milk;yogurt;domestic eggs;bottled water;soda
417,beef;tropical fruit;herbs;whole milk;curd;yogurt;whipped/sour cream;sliced cheese
418,sausage;rolls/buns
419,fruit/vegetable juice;long life bakery product
420,rolls/buns;coffee;long life bakery product;detergent;shopping bags
421,pip fruit;whole milk;bottled water;candy
422,frozen vegetables;bottled beer;liquor (appetizer);chewing gum;napkins;newspapers
423,hamburger meat;root vegetables;other vegetables;domestic eggs;roll products;oil;margarine;hygiene articles
424,root vegetables;other vegetables;whole milk;yogurt;fruit/vegetable juice;white wine
425,frozen vegetables;bottled beer
426,hamburger meat;UHT-milk;salty snack
427,pip fruit;whole milk;curd;rum
428,grapes;root vegetables;frozen vegetables;domestic eggs;white wine
429,root vegetables;packaged fruit/vegetables;butter;whipped/sour cream;rolls/buns
430,citrus fruit;frozen vegetables;rolls/buns;canned beer;salty snack
431,cling film/bags;potted plants
432,frankfurter;whole milk;rolls/buns;margarine;baking powder;bottled beer
433,whole milk;red/blush wine
434,chicken;pastry
435,sausage;dish cleaner;dishes
436,whipped/sour cream;pastry;specialty bar
437,root vegetables;brown bread
438,rolls/buns;soda
439,other vegetables;bottled beer;red/blush wine
440,citrus fruit;tropical fruit;berries;root vegetables;other vegetables;whole milk;butter;bottled water;rubbing alcohol;hygiene articles;napkins
441,whole milk;processed cheese;brown bread;pastry;soda
442,frankfurter;sausage;tropical fruit;root vegetables;whole milk;yogurt;rolls/buns;pastry;candy
443,coffee;long life bakery product
444,ham;rolls/buns;white wine
445,pip fruit;whole milk;canned fish
446,pork;pip fruit;other vegetables;whole milk;curd;white bread;sugar;bottled water;soda
447,pip fruit;butter;frozen meals;pasta;bottled water
448,beef;hamburger meat;citrus fruit;whole milk;mustard;soap
449,sausage;meat;other vegetables;whole milk;yogurt;rolls/buns;soda;bottled beer;chocolate;newspapers
450,tropical fruit;curd;yogurt;rolls/buns;brown bread;bottled water;bottled beer;seasonal products
451,beef;citrus fruit;curd;rolls/buns;oil;margarine;specialty bar;detergent;newspapers
452,meat;pork;beef;citrus fruit;root vegetables;other vegetables;whole milk;pickled vegetables
453,meat;hamburger meat;root vegetables;packaged fruit/vegetables;whole milk;butter;newspapers
454,bottled water;soda;red/blush wine;long life bakery product;newspapers
455,pastry;canned beer
456,pork;whole milk;pastry;sauces
457,pip fruit;sliced cheese;pastry;white wine;light bulbs;newspapers
458,beef;citrus fruit;tropical fruit;yogurt;UHT-milk;frozen vegetables;rolls/buns;bottled water;skin care
459,beef;citrus fruit;berries;brown bread;sugar;coffee;kitchen towels
460,rolls/buns;spices
461,citrus fruit;tropical fruit;herbs;whole milk;butter;curd;whipped/sour cream;frozen vegetables;canned vegetables;misc. beverages
462,meat;beef;herbs;whole milk;frozen dessert;rolls/buns;semi-finished bread;flour;oil;coffee;potted plants
463,beverages;pastry;bottled water
464,beef;citrus fruit;other vegetables;rolls/buns
465,ham;whole milk;white bread;margarine;hair spray
466,hamburger meat;whole milk;oil;ketchup;soups;Instant food products;canned fish;coffee;bottled beer;hygiene articles;newspapers
467,beef;citrus fruit;other vegetables;butter milk;sliced cheese;processed cheese;rolls/buns;margarine;bottled water;fruit/vegetable juice
468,beef;citrus fruit;whole milk;domestic eggs;rolls/buns;pastry;roll products;tea;fruit/vegetable juice
469,root vegetables;whole milk;detergent
470,citrus fruit;tropical fruit;grapes;other vegetables;frozen vegetables;pickled vegetables;fruit/vegetable juice;liquor;rum;liquor (appetizer);candy;cling film/bags
471,yogurt;bottled water
472,tropical fruit;root vegetables;other vegetables;whipped/sour cream;brown bread;canned fish;long life bakery product
473,frankfurter;root vegetables;newspapers
474,beef;other vegetables;whole milk;brown bread;pastry;salty snack;abrasive cleaner;shopping bags
475,rolls/buns;canned beer
476,other vegetables;rolls/buns;meat spreads;bottled water;soda;misc. beverages;waffles;chocolate;candy
477,hamburger meat;other vegetables;yogurt;rolls/buns;bottled water
478,hamburger meat;citrus fruit;root vegetables;rolls/buns;Instant food products;canned fish;bottled water;soda;fruit/vegetable juice;napkins
479,frankfurter;sausage;domestic eggs;soda;chewing gum;shopping bags
480,tropical fruit;domestic eggs;rolls/buns;pastry
481,frankfurter;root vegetables;onions;other vegetables;white bread;canned beer
482,chicken;hamburger meat;herbs;whipped/sour cream;soups;soda;canned beer;dish cleaner;napkins;cling film/bags
483,coffee;soda
484,tropical fruit;other vegetables
485,meat;other vegetables
486,cream cheese;bottled water;canned beer
487,rolls/buns;pastry;newspapers
488,citrus fruit;other vegetables;whole milk;curd;yogurt;potato products;fruit/vegetable juice;long life bakery product
489,whole milk;rolls/buns;detergent
490,frankfurter;citrus fruit;butter milk;UHT-milk;rolls/buns;female sanitary products;shopping bags
491,ham;other vegetables;butter;whipped/sour cream;sugar;soda
492,frankfurter;citrus fruit;bottled beer;salty snack
493,sausage;onions;curd;yogurt;domestic eggs;coffee
494,whole milk;domestic eggs;rolls/buns;soda
495,rolls/buns;bottled beer;newspapers
496,whole milk;hard cheese;chocolate marshmallow
497,sausage;root vegetables;other vegetables;rolls/buns;soda
498,curd;butter milk;yogurt;beverages
499,frankfurter;hamburger meat;whole milk;rolls/buns;potato products;mustard;coffee;waffles;chocolate marshmallow;soap;newspapers
500,chicken;butter;newspapers
501,sausage;meat;tropical fruit;pip fruit;pastry;sugar;coffee;candles;potted plants
502,pork;whole milk;whipped/sour cream;beverages
503,yogurt;pastry;coffee
504,whole milk;sliced cheese;margarine;cat food;detergent;dishes;shopping bags
505,frankfurter;ham;whole milk;yogurt;rolls/buns;pastry;vinegar;sugar;soda;fruit/vegetable juice;napkins
506,beef;whole milk;brown bread;specialty chocolate;newspapers
