id,basket
97,sausage;butter milk;rolls/buns
98,frankfurter;dessert
99,whole milk;yogurt;beverages;brown bread;shopping bags
100,berries;soda
101,curd;flour;liquor (appetizer)
102,tropical fruit;other vegetables;coffee
103,rolls/buns;Instant food products
104,frankfurter;sausage;whole milk;rolls/buns;margarine
105,other vegetables;misc. beverages;canned beer
106,whole milk;frozen vegetables
107,citrus fruit;butter;cream cheese;white bread;oil;margarine;newspapers
108,frankfurter;rolls/buns
109,frankfurter;ham;pip fruit;other vegetables;whole milk;soft cheese;frozen vegetables;rolls/buns;sugar;baking powder
110,butter milk;yogurt;honey;soda;detergent
111,hamburger meat;citrus fruit;onions;rolls/buns;bottled water;dental care
112,pasta;popcorn
113,other vegetables;whole milk;meat spreads;cake bar;chocolate;shopping bags
114,sausage;pork;citrus fruit;dessert;white bread;dishes;candles
115,grapes;other vegetables;curd;dessert;yogurt;napkins
116,root vegetables;other vegetables;whole milk;yogurt;beverages;soft cheese;frozen vegetables;fruit/vegetable juice;bottled beer
117,coffee;shopping bags
118,whole milk;rolls/buns;sugar;bottled water;soda
119,tropical fruit;other vegetables;packaged fruit/vegetables;whole milk;snack products
120,beef;herbs;flour;cling film/bags;flower soil/fertilizer
121,whole milk;butter;dessert;rolls/buns
122,frankfurter;soda;chewing gum
123,tropical fruit;specialty cheese;bottled water
124,finished products;other vegetables;frozen vegetables;bottled beer
125,beverages;soda
126,hamburger meat;root vegetables;whole milk
127,whole milk;pastry;long life bakery product
128,finished products;white wine;shopping bags
129,ham;tropical fruit;other vegetables;whole milk;white bread;brown bread;fruit/vegetable juice;bottled beer
130,curd;butter milk;cocoa drinks;salty snack;popcorn
131,curd;dessert;soda;salty snack;waffles;cake bar;chocolate;shopping bags
132,whole milk;cream cheese;cereals;dog food
133,whole milk;salt
134,dessert;ice cream
135,sausage;soft cheese;coffee
136,other vegetables;bottled water;waffles;dishes;shopping bags
137,ham;whole milk;rolls/buns
138,other vegetables;ice cream
139,other vegetables;bottled water
140,soda;bottled beer;white wine;prosecco
141,herbs;candy
142,frankfurter;ham;tropical fruit;pip fruit;root vegetables;other vegetables;whole milk;butter;curd;yogurt;whipped/sour cream;soft cheese;sliced cheese;cream cheese;frozen meals;frozen fish;domestic eggs;white bread;sugar;cereals;fruit/vegetable juice;bottled beer;waffles
143,rolls/buns;canned beer
144,curd;cream cheese;semi-finished bread;zwieback;cake bar;specialty bar;shopping bags
145,frankfurter;tropical fruit;whole milk;spread cheese;margarine;shopping bags
146,curd;salt;liquor (appetizer);detergent;shopping bags
147,frankfurter;rolls/buns
148,beef;berries;root vegetables;whole milk;dessert;spread cheese;brown bread
149,pork;beef;pip fruit;herbs;spices
150,frankfurter;citrus fruit;UHT-milk;margarine;sugar
151,sausage;bottled beer;liquor (appetizer)
152,curd;rolls/buns
153,whole milk;bottled water;newspapers
154,rolls/buns;chewing gum
155,pork;root vegetables;other vegetables;whole milk;dishes
156,citrus fruit;pastry
157,rolls/buns;pastry;soda
158,butter;yogurt;bottled water;soda;make up remover;hygiene articles
159,condensed milk;sugar;coffee;shopping bags
160,sausage;other vegetables;yogurt;soda;shopping bags
161,whole milk;beverages;UHT-milk;soda
162,sausage;pork;beef;whole milk;rolls/buns;margarine
163,beverages;specialty bar
164,bottled water;fruit/vegetable juice
165,cleaner;female sanitary products
166,sausage;soda;newspapers;shopping bags
167,sausage;beef;citrus fruit;other vegetables;whole milk;butter milk;whipped/sour cream;beverages;hard cheese;rolls/buns;dish cleaner;cookware
168,misc. beverages;newspapers
169,sausage;sliced cheese;rolls/buns;soda;canned beer;shopping bags
170,meat;curd;bottled beer;cake bar
171,frankfurter;meat;tropical fruit;onions;oil;baking powder;tea;cling film/bags
172,ice cream;rolls/buns;canned beer
173,tropical fruit;berries;root vegetables;other vegetables;bottled water;shopping bags
174,meat;citrus fruit;other vegetables;curd;dessert;butter milk;beverages;cream cheese;rolls/buns;brown bread;tea;bottled water
175,whole milk;mustard;bottled water
176,sausage;beef;beverages;sliced cheese;rolls/buns;spices;house keeping products;flower (seeds)
177,frankfurter;sausage;root vegetables;butter;curd;sliced cheese;rolls/buns;salty snack;long life bakery product
178,meat;other vegetables;butter;rolls/buns
179,root vegetables;beverages;Instant food products;pickled vegetables;detergent
180,root vegetables;herbs;other vegetables;whole milk;sliced cheese;rolls/buns
181,whole milk;whipped/sour cream;semi-finished bread;margarine
182,citrus fruit;whole milk;curd;dessert;yogurt;whipped/sour cream;frozen dessert;rolls/buns;salt;sugar;cereals;canned vegetables;canned fish;skin care;hygiene articles;napkins
183,citrus fruit;curd;pastry;margarine;sugar;candy;newspapers
184,other vegetables;whole milk;bottled water;soda;misc. beverages;bottled beer;red/blush wine;napkins
185,citrus fruit;whole milk;rolls/buns
186,sausage;oil;hygiene articles;napkins
187,frankfurter;beef;hamburger meat;grapes;root vegetables;whole milk;butter;frozen dessert;potato products;bottled water;bottled beer
188,hard cheese;rolls/buns;bottled water;newspapers
189,cream cheese;rolls/buns;soda;chocolate
190,turkey;beef;frozen vegetables;dishes;photo/film
191,pork;other vegetables;whipped/sour cream;rolls/buns;soda;shopping bags
192,whole milk;beverages
193,rolls/buns;soda
194,sausage;pip fruit;whole milk;curd;yogurt;sliced cheese;rolls/buns;bottled water;hygiene articles
195,pip fruit;other vegetables;fruit/vegetable juice
196,root vegetables;other vegetables;yogurt
197,sausage;citrus fruit;tropical fruit;other vegetables;whole milk;yogurt;rolls/buns;bottled water;soda;chocolate;newspapers
198,root vegetables;whole milk;pet care;detergent
199,pork;berries;root vegetables;other vegetables;pastry;specialty bar
200,pickled vegetables;coffee
201,frankfurter;sausage;butter;whipped/sour cream;rolls/buns;margarine;spices
202,tropical fruit;pip fruit;onions;other vegetables;whole milk;domestic eggs;sugar;soups;tea;soda;hygiene articles;napkins
203,meat;citrus fruit;berries;root vegetables;whole milk;soda
204,frankfurter;rolls/buns;bottled water;fruit/vegetable juice;hygiene articles
205,tropical fruit;margarine;rum
206,tropical fruit;root vegetables;herbs;whole milk;butter milk;whipped/sour cream;flour;hygiene articles
207,citrus fruit;pip fruit;root vegetables;other vegetables;whole milk;cream cheese;domestic eggs;brown bread;margarine;baking powder;waffles
208,hamburger meat;other vegetables;whole milk;curd;yogurt;rolls/buns;pastry;semi-finished bread;margarine;bottled water;fruit/vegetable juice
209,chicken;pip fruit;other vegetables;whole milk;dessert;yogurt;whipped/sour cream;rolls/buns;pasta;soda;waffles
210,chicken;citrus fruit;tropical fruit;root vegetables;whole milk;frozen fish;rolls/buns
211,frankfurter;citrus fruit;onions;other vegetables;whole milk;rolls/buns;sugar;soda
212,turkey;pip fruit;salad dressing;pastry
213,packaged fruit/vegetables;whole milk;curd;yogurt;domestic eggs;brown bread;mustard;pickled vegetables;bottled water;misc. beverages
214,citrus fruit;tropical fruit
215,sausage;whole milk;yogurt;rolls/buns;brown bread;potted plants
216,whole milk;frozen meals;pastry;fruit/vegetable juice;waffles
217,citrus fruit;sugar;sauces
218,citrus fruit;other vegetables;rolls/buns;salty snack;shopping bags
219,chicken;other vegetables;whole milk;vinegar;oil;bottled water;canned beer;napkins;newspapers
220,hamburger meat;root vegetables;other vegetables;whole milk;yogurt;whipped/sour cream;specialty cheese;flour;margarine
221,sausage;pork;other vegetables;dessert;yogurt;oil;soda
222,beef;berries;root vegetables;whole milk;whipped/sour cream;abrasive cleaner
223,citrus fruit;packaged fruit/vegetables;yogurt;bottled water
224,UHT-milk;coffee
225,beef;citrus fruit;other vegetables;yogurt
226,sausage;rolls/buns
227,frankfurter;beef;root vegetables;curd;dessert;yogurt;soft cheese;rolls/buns;mustard;pickled vegetables;canned beer;hygiene articles;napkins
228,onions;soda;chewing gum;chocolate;newspapers
229,tropical fruit;packaged fruit/vegetables;cream cheese;white bread;candy
230,bottled water;white wine
231,beef;white bread;pastry;pasta;soap
232,sausage;chicken;tropical fruit;root vegetables;whole milk;yogurt;candy;abrasive cleaner;cleaner
233,chicken;whole milk;spices;long life bakery product;shopping bags
234,pork;citrus fruit;brown bread;pastry;sugar;cat food
235,meat;hard cheese;bottled beer
236,other vegetables;yogurt;brown bread;instant coffee
237,bottled water;cake bar
238,tropical fruit;soda;salty snack
239,sausage;citrus fruit;yogurt;coffee;soda;canned beer;dishes
240,grapes;root vegetables
241,domestic eggs;brown bread;photo/film
242,rolls/buns;canned fish;canned beer
243,tropical fruit;whole milk
244,frankfurter;other vegetables;yogurt;brown bread;bottled water
245,berries;root vegetables;other vegetables;curd;butter milk;cream cheese;roll products;margarine;misc. beverages;specialty chocolate;detergent
246,margarine;hygiene articles
247,tropical fruit;yogurt;rolls/buns;soda;shopping bags
248,ham;other vegetables;whipped/sour cream;hard cheese;rolls/buns;soda;misc. beverages;chocolate;candy
249,hamburger meat;white bread;salty snack
250,yogurt;mayonnaise;rolls/buns;soda;napkins
251,soda;specialty chocolate
252,sausage;meat;hamburger meat;rubbing alcohol
253,citrus fruit;pip fruit;beverages;hard cheese;pet care;soda;fruit/vegetable juice;waffles
254,frankfurter;other vegetables;whole milk;curd;frozen potato products;zwieback;specialty bar;dish cleaner
255,sausage;citrus fruit;whole milk;canned beer
256,frankfurter;rolls/buns
257,salt;salty snack;cookware
258,curd;beverages;cream cheese;rolls/buns;pastry;soda;cake bar;chewing gum
259,other vegetables;butter;specialty chocolate
260,frankfurter;whole milk;butter milk
261,root vegetables;whole milk;butter;processed cheese;mayonnaise;salty snack
262,tropical fruit;whole milk;frozen meals;bottled beer
263,beef;hamburger meat;pip fruit
264,berries;whipped/sour cream;cereals;waffles;shopping bags
265,whipped/sour cream;canned beer;red/blush wine
266,root vegetables;domestic eggs;margarine;chocolate marshmallow;candy
267,whole milk;soda
268,rolls/buns;bottled beer
269,whole milk;hygiene articles
270,citrus fruit;whole milk;curd;soft cheese
271,pastry;fruit/vegetable juice
272,frankfurter;sausage;pork;pip fruit;butter;processed cheese;white bread;brown bread
273,tropical fruit;root vegetables;whole milk;whipped/sour cream;domestic eggs
274,frankfurter;sausage;root vegetables;yogurt;whipped/sour cream;pastry;napkins
275,berries;root vegetables;other vegetables;packaged fruit/vegetables;whole milk;curd;curd cheese;cat food;specialty bar;detergent
276,rolls/buns;brown bread;pastry;coffee;bottled beer
277,root vegetables;packaged fruit/vegetables;curd;dessert;frozen vegetables;specialty fat;coffee
278,other vegetables;bottled water
279,berries;white bread
280,berries;coffee
281,other vegetables;butter milk;frozen meals;bottled water
282,rolls/buns;newspapers
283,ham;citrus fruit;whole milk;whipped/sour cream;rolls/buns;pastry;waffles;hygiene articles
284,whole milk;frozen dessert;salty snack;napkins
285,tropical fruit;butter milk;rolls/buns;bottled water
286,butter milk;yogurt
287,bottled beer;liquor
288,onions;butter;whipped/sour cream;hard cheese;frozen vegetables;pasta;specialty fat;syrup;candy;napkins;cling film/bags
289,hamburger meat;hard cheese;frozen meals;pasta;dog food;salty snack;shopping bags
290,sausage;liver loaf;other vegetables;cream cheese;pastry;soap;shopping bags
291,hard cheese;pastry;napkins
292,sausage;tropical fruit;condensed milk;rolls/buns
293,onions;whole milk;beverages;frozen dessert
294,yogurt;rolls/buns;pastry;bottled water;soda;shopping bags
295,sausage;whole milk;coffee
296,yogurt;chocolate
297,domestic eggs;rolls/buns;dish cleaner;hygiene articles
298,meat;other vegetables;whole milk;whipped/sour cream
299,dish cleaner;bathroom cleaner;hygiene articles;napkins
300,other vegetables;red/blush wine
301,whole milk;butter milk;yogurt;sliced cheese;rolls/buns;sweet spreads;coffee;fruit/vegetable juice;long life bakery product;shopping bags
302,other vegetables;whole milk;rolls/buns;Instant food products
303,tropical fruit;other vegetables
304,baking powder;bottled water;salty snack;chewing gum
305,frankfurter;yogurt
306,other vegetables;whole milk;rolls/buns;margarine;bottled water;bottled beer
307,citrus fruit;tropical fruit;onions;other vegetables;shopping bags
308,sausage;ham;hamburger meat;whole milk;soda;softener;newspapers
309,domestic eggs;rolls/buns;specialty bar;napkins
310,pork;citrus fruit;tropical fruit;root vegetables;other vegetables;curd;hygiene articles
311,specialty cheese;frozen vegetables;coffee;soda;fruit/vegetable juice;salty snack
312,pork;citrus fruit;pip fruit;yogurt;fruit/vegetable juice;sparkling wine
313,beef;berries;whipped/sour cream;domestic eggs;rolls/buns
314,other vegetables;pet care
315,chicken;yogurt;sliced cheese;rolls/buns;chewing gum;dishes
316,soda;chewing gum
317,root vegetables;pastry;bottled water;male cosmetics
318,berries;pet care;cake bar;shopping bags
319,citrus fruit;tropical fruit;root vegetables;yogurt;canned vegetables;bottled water;soda;softener
320,whole milk;oil;canned fruit;fruit/vegetable juice
321,soda;misc. beverages
322,bottled water;soda
323,tropical fruit;other vegetables;rolls/buns
324,bottled water;canned beer
325,citrus fruit;UHT-milk;cream cheese;frozen vegetables
326,bottled water;canned beer;male cosmetics
327,onions;other vegetables;pastry;bottled water;soda;napkins
328,dessert;oil;cat food;soda
329,beef;other vegetables;whole milk;frozen potato products;rolls/buns;oil;margarine;coffee;dental care;hygiene articles;newspapers
330,rolls/buns;zwieback;bottled water;misc. beverages;bottled beer;canned beer;brandy
331,beef;tropical fruit;root vegetables;onions;other vegetables;instant coffee;soda
332,coffee;hygiene articles
333,rolls/buns;brown bread;bottled water
334,pork;beef;hamburger meat;other vegetables;whole milk;frozen vegetables;rolls/buns;margarine;shopping bags
335,soda;canned beer;liquor (appetizer);hygiene articles;napkins;newspapers
336,sausage;ham;other vegetables;ice cream;white bread
337,beef;root vegetables;other vegetables;rolls/buns;sugar
338,whole milk;butter;bottled water;bottled beer
339,pork;ice cream;hygiene articles;house keeping products
340,berries;packaged fruit/vegetables;whole milk;ice cream;fruit/vegetable juice;salty snack;specialty bar
341,sausage;other vegetables;curd;yogurt;whipped/sour cream;frozen vegetables;rolls/buns;roll products
342,bottled water;misc. beverages;cling film/bags
343,tropical fruit;other vegetables;packaged fruit/vegetables;whole milk;hard cheese;frozen dessert;rice;bottled water
344,herbs;bottled water
345,yogurt;rolls/buns
346,bottled beer;liquor
347,beef;root vegetables
348,whole milk;honey;waffles
349,frankfurter;rolls/buns;pastry;snack products;specialty bar
350,frankfurter;sausage;liver loaf;root vegetables;curd;frozen vegetables;rolls/buns;semi-finished bread;hygiene articles;photo/film
351,other vegetables;whole milk;cream cheese
352,frankfurter;root vegetables;pickled vegetables;soda;seasonal products
353,whole milk;rolls/buns;newspapers
354,frankfurter;margarine;dental care
355,other vegetables;salty snack
356,bottled water;shopping bags
357,pork;onions;whole milk;butter;rolls/buns;pastry;rum;hygiene articles
358,other vegetables;whipped/sour cream;specialty cheese;domestic eggs
359,hamburger meat;whole milk;curd;pasta;canned beer
360,hamburger meat;citrus fruit;other vegetables
361,whole milk;cream cheese;soda;fruit/vegetable juice
362,pastry;bottled water
363,ham;pip fruit;whole milk;curd;dessert;butter milk;whipped/sour cream;sliced cheese;cream cheese;white bread;coffee;long life bakery product;chocolate;baby cosmetics
364,frankfurter;soda
365,sausage;turkey;beef;root vegetables;domestic eggs;rolls/buns;flour;rice;organic products;misc. beverages;napkins
366,bottled water;bottled beer;napkins
367,meat;other vegetables;hard cheese;frozen meals;bottled water;soda
368,dessert;candy
369,other vegetables;packaged fruit/vegetables;UHT-milk;bottled water
370,beverages;rolls/buns;soda
371,ham;mustard;canned fish
372,brown bread;soda;salty snack;shopping bags
373,whole milk;cream cheese;coffee
374,rolls/buns;pastry;red/blush wine
375,bottled beer;nut snack
376,pet care;bottled beer
377,citrus fruit;other vegetables;soda
378,pork;other vegetables;frozen vegetables;hygiene articles
379,other vegetables;shopping bags
380,white wine;detergent
381,whole milk;dessert;bottled water
382,pip fruit;white wine;shopping bags
383,sugar;soda;bottled beer
384,tropical fruit;pip fruit;rolls/buns;coffee;fruit/vegetable juice;candy
385,root vegetables;cream cheese;spread cheese;frozen dessert;white bread;bottled water;soda;misc. beverages;fruit/vegetable juice;bottled beer
386,soda;misc. beverages
387,whole milk;curd
388,tropical fruit;other vegetables;yogurt;bottled water;male cosmetics
389,white bread;brown bread
390,brown bread;sugar;hygiene articles
391,tropical fruit;root vegetables;coffee;bottled water;red/blush wine;candy;house keeping products;shopping bags
392,coffee;detergent;hygiene articles;photo/film
393,pork;beef;berries;packaged fruit/vegetables;whole milk;mayonnaise;frozen fish;frozen potato products;oil;mustard;cat food;coffee;soda;chocolate;dish cleaner;napkins;newspapers
394,other vegetables;yogurt
395,yogurt;bottled water;dishes
396,bottled water;candy
397,citrus fruit;berries;other vegetables;butter milk;sugar;fruit/vegetable juice;hygiene articles
398,hamburger meat;root vegetables;other vegetables;whole milk;rolls/buns
399,packaged fruit/vegetables;seasonal products
400,other vegetables;margarine
401,whole milk;yogurt;frozen potato products;margarine;bottled water;fruit/vegetable juice;salty snack
402,herbs;yogurt
403,citrus fruit;spread cheese;rolls/buns;soda
404,tropical fruit;whole milk;beverages;white bread;pasta;shopping bags
405,soda;female sanitary products
406,white bread;bottled water;soda;waffles
407,coffee;chewing gum;chocolate marshmallow
408,tropical fruit;root vegetables;whole milk;frozen vegetables;honey;baking powder;coffee;red/blush wine;chocolate marshmallow
409,pork;pip fruit;whole milk;butter milk
410,citrus fruit;bottled water
411,frankfurter;rolls/buns
412,frankfurter;tropical fruit;pip fruit;curd;UHT-milk;hard cheese;domestic eggs;rolls/buns;hygiene articles;napkins;shopping bags
413,yogurt;fruit/vegetable juice;newspapers
414,sausage;whole milk;yogurt;brown bread;cereals;bottled water;soda
415,pip fruit;whole milk;curd;pastry;bottled water
416,root vegetables;other vegetables
417,onions;fruit/vegetable juice
418,hamburger meat;domestic eggs
419,rolls/buns;soda;snack products;newspapers
420,other vegetables;curd;frozen meals;frozen potato products;soda;bottled beer;kitchen towels;candles
421,curd;whipped/sour cream;rolls/buns;zwieback;spices
422,butter;fruit/vegetable juice;newspapers
423,other vegetables;whole milk;yogurt;domestic eggs;bottled water;soda
424,beef;tropical fruit;herbs;whole milk;curd;yogurt;whipped/sour cream;sliced cheese
425,sausage;rolls/buns
426,fruit/vegetable juice;long life bakery product
427,rolls/buns;coffee;long life bakery product;detergent;shopping bags
428,pip fruit;whole milk;bottled water;candy
429,frozen vegetables;bottled beer;liquor (appetizer);chewing gum;napkins;newspapers
430,hamburger meat;root vegetables;other vegetables;domestic eggs;roll products;oil;margarine;hygiene articles
431,root vegetables;other vegetables;whole milk;yogurt;fruit/vegetable juice;white wine
432,frozen vegetables;bottled beer
433,hamburger meat;UHT-milk;salty snack
434,pip fruit;whole milk;curd;rum
435,grapes;root vegetables;frozen vegetables;domestic eggs;white wine
436,root vegetables;packaged fruit/vegetables;butter;whipped/sour cream;rolls/buns
437,citrus fruit;frozen vegetables;rolls/buns;canned beer;salty snack
438,cling film/bags;potted plants
439,frankfurter;whole milk;rolls/buns;margarine;baking powder;bottled beer
440,whole milk;red/blush wine
441,pork;tropical fruit;whole milk;curd;yogurt;hard cheese;frozen meals;frozen dessert;domestic eggs;cereals;baking powder;fruit/vegetable juice;soap
442,chicken;pastry
443,sausage;dish cleaner;dishes
444,whipped/sour cream;pastry;specialty bar
445,root vegetables;brown bread
446,rolls/buns;soda
447,other vegetables;bottled beer;red/blush wine
448,citrus fruit;tropical fruit;berries;root vegetables;other vegetables;whole milk;butter;bottled water;rubbing alcohol;hygiene articles;napkins
449,whole milk;processed cheese;brown bread;pastry;soda
450,frankfurter;sausage;tropical fruit;root vegetables;whole milk;yogurt;rolls/buns;pastry;candy
451,coffee;long life bakery product
452,ham;rolls/buns;white wine
453,pip fruit;whole milk;canned fish
454,pork;pip fruit;other vegetables;whole milk;curd;white bread;sugar;bottled water;soda
455,pip fruit;butter;frozen meals;pasta;bottled water
456,beef;hamburger meat;citrus fruit;whole milk;mustard;soap
457,sausage;meat;other vegetables;whole milk;yogurt;rolls/buns;soda;bottled beer;chocolate;newspapers
458,tropical fruit;curd;yogurt;rolls/buns;brown bread;bottled water;bottled beer;seasonal products
459,beef;citrus fruit;curd;rolls/buns;oil;margarine;specialty bar;detergent;newspapers
460,meat;pork;beef;citrus fruit;root vegetables;other vegetables;whole milk;pickled vegetables
461,meat;hamburger meat;root vegetables;packaged fruit/vegetables;whole milk;butter;newspapers
462,bottled water;soda;red/blush wine;long life bakery product;newspapers
463,pastry;canned beer
464,pork;whole milk;pastry;sauces
465,pip fruit;sliced cheese;pastry;white wine;light bulbs;newspapers
466,beef;citrus fruit;tropical fruit;yogurt;UHT-milk;frozen vegetables;rolls/buns;bottled water;skin care
467,beef;citrus fruit;berries;brown bread;sugar;coffee;kitchen towels
468,rolls/buns;spices
469,citrus fruit;tropical fruit;herbs;whole milk;butter;curd;whipped/sour cream;frozen vegetables;canned vegetables;misc. beverages
470,meat;beef;herbs;whole milk;frozen dessert;rolls/buns;semi-finished bread;flour;oil;coffee;potted plants
471,beverages;pastry;bottled water
472,beef;citrus fruit;other vegetables;rolls/buns
473,ham;whole milk;white bread;margarine;hair spray
474,hamburger meat;whole milk;oil;ketchup;soups;Instant food products;canned fish;coffee;bottled beer;hygiene articles;newspapers
475,beef;citrus fruit;other vegetables;butter milk;sliced cheese;processed cheese;rolls/buns;margarine;bottled water;fruit/vegetable juice
476,beef;citrus fruit;whole milk;domestic eggs;rolls/buns;pastry;roll products;tea;fruit/vegetable juice
477,root vegetables;whole milk;detergent
478,citrus fruit;tropical fruit;grapes;other vegetables;frozen vegetables;pickled vegetables;fruit/vegetable juice;liquor;rum;liquor (appetizer);candy;cling film/bags
479,yogurt;bottled water
480,tropical fruit;root vegetables;other vegetables;whipped/sour cream;brown bread;canned fish;long life bakery product
481,frankfurter;root vegetables;newspapers
482,beef;other vegetables;whole milk;brown bread;pastry;salty snack;abrasive cleaner;shopping bags
483,rolls/buns;canned beer
484,other vegetables;rolls/buns;meat spreads;bottled water;soda;misc. beverages;waffles;chocolate;candy
485,hamburger meat;other vegetables;yogurt;rolls/buns;bottled water
486,hamburger meat;citrus fruit;root vegetables;rolls/buns;Instant food products;canned fish;bottled water;soda;fruit/vegetable juice;napkins
487,frankfurter;sausage;domestic eggs;soda;chewing gum;shopping bags
488,tropical fruit;domestic eggs;rolls/buns;pastry
489,frankfurter;root vegetables;onions;other vegetables;white bread;canned beer
490,chicken;hamburger meat;herbs;whipped/sour cream;soups;soda;canned beer;dish cleaner;napkins;cling film/bags
