id,basket
114,pet care;softener;instant food;chocolate;frozen meals
115,sugar;instant food;waffles;root vegetables;sausage
116,semi-finished bread;detergent;waffles;frozen meals;magazines;instant food
117,pastry;butter;rolls/buns;whole milk;chewing gum;white bread
118,meat spreads;bottled beer;candy;sausage;softener
119,margarine;coffee;frozen dessert;detergent
120,tea;chicken;softener;long life bakery product;white bread;rolls/buns
121,soda;frozen meals;meat spreads;frozen vegetables
122,soda;bottled beer;beef;frozen dessert;detergent;fruit/vegetable juice
123,long life bakery product;butter;frozen dessert;other vegetables;chocolate
124,pip fruit;organic products;tropical fruit;butter;magazines;frozen meals
125,waffles;meat spreads;detergent;long life bakery product;semi-finished bread
126,beef;chocolate;instant food;shopping bags;domestic eggs
127,ready soups;chicken;waffles;instant food
128,pet care;frozen fish;frozen meals;citrus fruit;other vegetables;soda;cream cheese
129,coffee;frozen fish;brown bread
130,tropical fruit;baby food;white bread;brown bread;frozen dessert
131,whole milk;newspapers;soda;frozen fish;frozen vegetables
132,fruit/vegetable juice;brown bread;frozen meals;chicken;citrus fruit;sugar
133,pastry;detergent;tropical fruit;beef
134,organic products;whole milk;frozen vegetables;ice cream;margarine
135,pastry;other vegetables;tea;fruit/vegetable juice;tropical fruit
136,pork;tea;pet care;ready soups;chewing gum
137,waffles;brown bread;tea
138,curd;frozen meals;pastry;chicken
139,brown bread;beef;citrus fruit;tea;semi-finished bread;ice cream
140,frozen dessert;ice cream;white bread;beef
141,yogurt;pastry;coffee;sugar
142,waffles;fruit/vegetable juice;tea;newspapers
143,domestic eggs;white bread;pip fruit;root vegetables;bottled water
144,chocolate;frozen fish;baby food;ready soups;yogurt
145,chicken;fruit/vegetable juice;bottled beer;meat spreads;other vegetables;coffee
146,bottled beer;pip fruit;detergent;waffles;tropical fruit
147,long life bakery product;softener;citrus fruit;waffles;yogurt
148,citrus fruit;newspapers;root vegetables;sausage;white bread
149,pastry;beef;liquor;cream cheese
150,butter;soda;root vegetables;frozen meals;tea;candy
151,bottled beer;pet care;long life bakery product;soda;instant food
152,margarine;yogurt;domestic eggs;butter;cream cheese
153,margarine;beef;sugar;other vegetables
154,newspapers;other vegetables;candy;white bread
155,margarine;chicken;softener;whole milk
156,soda;shopping bags;pet care;bottled beer;curd;sausage;domestic eggs
157,pip fruit;semi-finished bread;frozen vegetables;chewing gum
158,citrus fruit;baby food;pip fruit;newspapers;chicken;semi-finished bread
159,sugar;softener;soda
160,ready soups;pork;butter;semi-finished bread;meat spreads
161,domestic eggs;long life bakery product;butter;shopping bags
162,domestic eggs;soda;detergent;curd;long life bakery product
163,other vegetables;yogurt;pastry;waffles;chocolate;frozen fish
164,instant food;baby food;ready soups;frozen fish;semi-finished bread
165,soda;chewing gum;softener;chicken;frozen vegetables;sugar;root vegetables
166,bottled water;coffee;liquor
167,citrus fruit;curd;chewing gum;pet care
168,meat spreads;chewing gum;beef;long life bakery product;brown bread
169,magazines;newspapers;ice cream;rolls/buns;bottled beer;waffles
170,margarine;white bread;brown bread;tea;newspapers
171,ice cream;liquor;tropical fruit;domestic eggs;semi-finished bread
172,coffee;chewing gum;frozen meals;yogurt
173,candy;tropical fruit;brown bread;frozen fish;sugar
174,frozen vegetables;soda;softener
175,shopping bags;long life bakery product;tea;yogurt;brown bread
176,fruit/vegetable juice;chocolate;soda;frozen meals;pip fruit
177,domestic eggs;sugar;yogurt;soda;margarine
178,shopping bags;liquor;sausage;whole milk;beef
179,sausage;frozen fish;long life bakery product;candy;other vegetables;brown bread
180,newspapers;sausage;detergent;yogurt
181,frozen dessert;chewing gum;shopping bags;yogurt;fruit/vegetable juice
182,semi-finished bread;sausage;ready soups;citrus fruit
183,domestic eggs;bottled water;frozen dessert;semi-finished bread;softener;magazines;chicken
184,semi-finished bread;chocolate;ready soups;yogurt;long life bakery product;detergent;domestic eggs
185,detergent;cream cheese;softener;frozen vegetables
186,sugar;bottled water;ice cream;frozen vegetables
187,citrus fruit;frozen fish;fruit/vegetable juice;white bread;shopping bags
188,waffles;candy;sugar;citrus fruit;butter
189,waffles;cream cheese;fruit/vegetable juice;ice cream;pip fruit;other vegetables
190,other vegetables;pip fruit;bottled beer;pork
191,butter;curd;ready soups;citrus fruit;baby food;shopping bags;long life bakery product
192,white bread;sugar;bottled water;meat spreads;frozen vegetables
193,citrus fruit;chocolate;pip fruit;long life bakery product;liquor;frozen dessert
194,cream cheese;liquor;white bread;sausage;shopping bags
195,whole milk;tea;pip fruit;chocolate;semi-finished bread;frozen dessert;newspapers
196,soda;whole milk;frozen fish;frozen meals;pastry
197,candy;other vegetables;beef;root vegetables;long life bakery product;coffee
198,softener;rolls/buns;tea;baby food;organic products
199,curd;organic products;long life bakery product
200,ice cream;yogurt;bottled water;pork
201,bottled water;tropical fruit;sugar;baby food
202,organic products;frozen fish;pip fruit;ready soups;newspapers
203,margarine;organic products;tropical fruit;chocolate;whole milk
204,semi-finished bread;softener;root vegetables;beef;cream cheese
205,candy;rolls/buns;shopping bags;sausage;beef
206,brown bread;candy;instant food
207,liquor;soda;frozen meals;root vegetables;fruit/vegetable juice;cream cheese
208,beef;tropical fruit;baby food;pip fruit;sugar
209,detergent;domestic eggs;rolls/buns
210,shopping bags;frozen meals;cream cheese;yogurt;coffee;newspapers
211,frozen vegetables;pet care;ice cream;bottled beer;chicken;brown bread
212,chocolate;instant food;frozen vegetables;sugar;newspapers
213,liquor;curd;tropical fruit;chicken;bottled beer
214,pork;semi-finished bread;pastry;sugar;frozen vegetables
215,other vegetables;yogurt;cream cheese;tea;sugar
216,yogurt;soda;newspapers;chewing gum;bottled water;pastry
217,liquor;baby food;chewing gum;pet care;butter
218,waffles;fruit/vegetable juice;beef;rolls/buns;other vegetables
219,other vegetables;soda;root vegetables;white bread;pip fruit
220,whole milk;chocolate;newspapers;bottled beer
221,cream cheese;semi-finished bread;pip fruit;coffee;fruit/vegetable juice;whole milk
222,soda;pork;root vegetables;bottled beer
223,waffles;domestic eggs;other vegetables;fruit/vegetable juice;coffee
224,pip fruit;meat spreads;semi-finished bread;cream cheese;chicken
225,bottled water;fruit/vegetable juice;pip fruit;ready soups
226,liquor;curd;root vegetables;citrus fruit;butter
227,soda;coffee;baby food;organic products;pip fruit
228,newspapers;frozen fish;meat spreads;frozen vegetables;curd;semi-finished bread;whole milk;butter
229,instant food;organic products;softener;sugar;white bread
230,tea;soda;pork;candy;butter;newspapers
231,shopping bags;newspapers;pork;margarine
232,organic products;chewing gum;candy;sugar;rolls/buns;instant food
233,beef;organic products;other vegetables;pip fruit;candy;fruit/vegetable juice
234,rolls/buns;detergent;semi-finished bread;soda
235,brown bread;frozen vegetables;pastry;cream cheese
236,shopping bags;liquor;citrus fruit;white bread;chewing gum;detergent
237,newspapers;frozen fish;ice cream;liquor;soda;instant food
238,semi-finished bread;sugar;pastry;butter;cream cheese;frozen dessert
239,frozen dessert;butter;frozen meals;ice cream;coffee
240,coffee;cream cheese;white bread;ice cream;frozen fish;brown bread
241,tea;other vegetables;semi-finished bread;chicken
242,chocolate;cream cheese;frozen dessert;tropical fruit;bottled water
243,waffles;ice cream;white bread;chicken;other vegetables;cream cheese;liquor;domestic eggs
244,sausage;rolls/buns;other vegetables;sugar;instant food
245,frozen meals;chewing gum;newspapers;cream cheese;sugar
246,long life bakery product;other vegetables;shopping bags;magazines
247,coffee;long life bakery product;ice cream;tea;newspapers
248,yogurt;frozen dessert;candy;tropical fruit
249,pip fruit;yogurt;rolls/buns;tea;white bread
250,meat spreads;candy;frozen dessert;chewing gum;softener
251,chocolate;long life bakery product;citrus fruit;white bread;softener
252,beef;fruit/vegetable juice;pork;ice cream;long life bakery product;frozen meals
253,shopping bags;ice cream;sausage;newspapers;candy
254,white bread;chocolate;instant food;candy;yogurt
255,domestic eggs;chewing gum;pastry;frozen fish;cream cheese
256,white bread;rolls/buns;bottled beer;whole milk;soda
257,pastry;long life bakery product;tea
258,cream cheese;baby food;semi-finished bread;pet care
259,beef;sugar;candy;citrus fruit;waffles
260,soda;chewing gum;long life bakery product;pip fruit;waffles
261,frozen dessert;fruit/vegetable juice;pip fruit;frozen meals;meat spreads;magazines
262,detergent;tropical fruit;fruit/vegetable juice;bottled water;candy
263,frozen dessert;frozen vegetables;bottled beer;pet care;tropical fruit;newspapers
264,magazines;other vegetables;meat spreads;long life bakery product
265,chicken;beef;pip fruit;tropical fruit
266,white bread;frozen dessert;detergent;whole milk;waffles;tropical fruit
267,cream cheese;butter;candy;root vegetables
268,butter;candy;organic products;yogurt
269,frozen meals;curd;chocolate;ice cream
270,brown bread;liquor;citrus fruit;chocolate;instant food
271,chocolate;root vegetables;pork;chicken;magazines
272,pip fruit;soda;whole milk;frozen vegetables;tea;citrus fruit
273,yogurt;fruit/vegetable juice;magazines;rolls/buns
274,waffles;newspapers;detergent;coffee;rolls/buns
275,citrus fruit;pip fruit;semi-finished bread;soda
276,baby food;sausage;root vegetables;semi-finished bread;other vegetables
277,newspapers;bottled water;pip fruit
278,root vegetables;pip fruit;citrus fruit;frozen dessert;liquor
279,frozen fish;sugar;frozen dessert;whole milk;curd;waffles
280,instant food;bottled water;pastry;organic products
281,chocolate;sausage;pork;waffles
282,organic products;soda;beef;butter;ice cream
283,pip fruit;bottled beer;softener;chicken;candy
284,long life bakery product;fruit/vegetable juice;beef;tea
285,ready soups;bottled water;cream cheese;pork
286,bottled beer;soda;white bread;other vegetables;beef;meat spreads;ice cream
287,chicken;soda;domestic eggs;brown bread
288,magazines;chocolate;cream cheese;curd;waffles
289,rolls/buns;sausage;magazines;liquor;chicken
290,softener;citrus fruit;candy;bottled water;pastry
291,newspapers;pip fruit;fruit/vegetable juice;domestic eggs;liquor;coffee
292,beef;meat spreads;fruit/vegetable juice;detergent;ice cream
293,yogurt;chocolate;domestic eggs
294,newspapers;liquor;pip fruit;waffles;margarine;frozen fish
295,detergent;frozen meals;chocolate;baby food;chewing gum
296,ready soups;rolls/buns;semi-finished bread;chocolate;domestic eggs
297,chewing gum;beef;long life bakery product;softener
298,chicken;citrus fruit;curd;instant food;waffles;baby food
299,sugar;detergent;chewing gum;organic products;brown bread;newspapers
300,chewing gum;white bread;newspapers;shopping bags
301,margarine;candy;shopping bags;whole milk;magazines;tropical fruit
302,magazines;semi-finished bread;pet care;meat spreads
303,instant food;sausage;chewing gum;frozen meals;tropical fruit;curd
304,cream cheese;curd;other vegetables;soda;detergent;chocolate;margarine
305,whole milk;beef;frozen dessert
306,soda;other vegetables;ice cream;coffee
307,yogurt;frozen vegetables;root vegetables;newspapers;magazines;meat spreads
308,semi-finished bread;sugar;tropical fruit;rolls/buns;frozen meals
309,soda;frozen dessert;instant food;fruit/vegetable juice
310,citrus fruit;newspapers;frozen meals;bottled water;long life bakery product;yogurt;pork
311,domestic eggs;bottled water;fruit/vegetable juice;tropical fruit;sugar
312,bottled beer;ice cream;butter;organic products;waffles
313,frozen fish;chicken;candy;shopping bags
314,curd;rolls/buns;candy
315,organic products;soda;pastry;rolls/buns;instant food
316,tea;sugar;ice cream;bottled water
317,frozen dessert;detergent;yogurt;rolls/buns;chewing gum
318,shopping bags;meat spreads;tea;pip fruit;chewing gum;pet care
319,meat spreads;magazines;detergent;butter;pip fruit
320,baby food;bottled water;ready soups;liquor;frozen dessert
321,frozen dessert;organic products;pastry;long life bakery product;soda
322,shopping bags;soda;long life bakery product;detergent;waffles
323,cream cheese;sugar;ice cream;meat spreads;pip fruit;root vegetables
324,citrus fruit;pork;fruit/vegetable juice;chewing gum;cream cheese;bottled water;chicken
325,pet care;frozen fish;curd;brown bread;butter
326,semi-finished bread;magazines;sausage
327,beef;curd;chicken;pet care;bottled water;sugar
328,chewing gum;liquor;margarine;fruit/vegetable juice
329,sugar;long life bakery product;frozen meals;whole milk;cream cheese
330,ready soups;butter;meat spreads;frozen dessert;ice cream
331,softener;brown bread;newspapers;chocolate;white bread;waffles
332,organic products;whole milk;rolls/buns;coffee;yogurt;curd;pastry
333,white bread;detergent;sugar;waffles;softener
334,sugar;beef;yogurt;bottled beer;pastry
335,bottled water;ice cream;soda;brown bread
336,chocolate;citrus fruit;softener;waffles;domestic eggs
337,tropical fruit;pork;domestic eggs;frozen dessert
338,instant food;meat spreads;frozen meals;frozen fish;baby food;pastry
339,other vegetables;chocolate;newspapers;tropical fruit;waffles
340,frozen fish;other vegetables;bottled water;ready soups
341,frozen fish;candy;long life bakery product;frozen dessert;coffee;other vegetables
342,pastry;soda;tropical fruit;magazines;meat spreads
343,long life bakery product;organic products;coffee;semi-finished bread;frozen fish
344,pip fruit;frozen dessert;long life bakery product
345,frozen meals;ice cream;whole milk;bottled water
346,rolls/buns;chicken;ice cream;newspapers;curd
347,yogurt;whole milk;waffles;tropical fruit;ice cream;frozen meals
348,chewing gum;whole milk;organic products;butter;beef;frozen fish
349,magazines;bottled beer;margarine;frozen fish;white bread
350,magazines;waffles;tea;sausage;semi-finished bread;curd
351,sugar;fruit/vegetable juice;waffles;butter;liquor
352,newspapers;sugar;waffles;curd;pastry
353,white bread;detergent;chewing gum;long life bakery product;pastry
354,newspapers;pip fruit;instant food;sausage;liquor;soda
355,brown bread;beef;frozen dessert;candy;instant food
356,rolls/buns;cream cheese;root vegetables;chewing gum;newspapers
357,waffles;other vegetables;frozen dessert;pet care;tea
358,meat spreads;frozen meals;chicken;semi-finished bread;organic products;tropical fruit
359,liquor;pet care;baby food;softener;chewing gum;tea
360,pork;semi-finished bread;detergent;liquor;chewing gum
361,ice cream;chocolate;sugar;newspapers;liquor;pip fruit;tropical fruit
362,chewing gum;cream cheese;curd;yogurt;chicken;pastry
363,root vegetables;organic products;pork;curd;whole milk;detergent
364,yogurt;sugar;pastry;white bread;pip fruit
365,domestic eggs;ready soups;pastry;frozen meals;butter;sugar
366,pet care;chewing gum;liquor;ice cream;ready soups
367,butter;bottled beer;frozen vegetables;citrus fruit
368,newspapers;fruit/vegetable juice;shopping bags;instant food;ready soups;sugar
369,rolls/buns;frozen vegetables;bottled beer
370,newspapers;butter;liquor;ice cream
371,bottled water;butter;softener;brown bread;ice cream
372,pet care;other vegetables;tropical fruit;chewing gum;candy
373,fruit/vegetable juice;shopping bags;organic products
374,citrus fruit;brown bread;root vegetables;shopping bags;instant food
375,frozen fish;citrus fruit;shopping bags;other vegetables;frozen meals
376,chicken;coffee;domestic eggs;pork;candy
377,curd;pet care;ice cream;butter;instant food
378,chewing gum;whole milk;beef
379,magazines;coffee;cream cheese;shopping bags;soda
380,root vegetables;magazines;fruit/vegetable juice;pork;other vegetables
381,organic products;meat spreads;fruit/vegetable juice;cream cheese;magazines
382,cream cheese;rolls/buns;waffles;sugar;meat spreads
383,chicken;bottled beer;sugar;candy;domestic eggs;pork
384,beef;pork;organic products;sausage;ice cream;softener
385,white bread;newspapers;fruit/vegetable juice;chewing gum;beef
386,cream cheese;softener;shopping bags;ready soups;margarine;frozen dessert
387,candy;long life bakery product;sausage;baby food;domestic eggs
388,pork;citrus fruit;long life bakery product;tropical fruit;bottled beer;sausage
389,cream cheese;frozen fish;pastry;baby food;curd;citrus fruit
390,softener;fruit/vegetable juice;bottled beer;semi-finished bread;soda;pet care
391,bottled water;baby food;chicken;magazines;fruit/vegetable juice
392,bottled water;pork;white bread;newspapers;shopping bags;magazines
393,chocolate;pip fruit;shopping bags
394,yogurt;bottled water;chicken;frozen fish;butter;soda
395,curd;ice cream;pip fruit;sausage
396,whole milk;cream cheese;semi-finished bread;brown bread;baby food;candy
397,rolls/buns;margarine;pet care;frozen meals;root vegetables;waffles
398,sugar;fruit/vegetable juice;bottled beer;long life bakery product;pip fruit
399,frozen dessert;citrus fruit;bottled beer;butter;semi-finished bread
400,frozen meals;white bread;pork;candy;domestic eggs
401,frozen dessert;frozen vegetables;pork;whole milk;instant food
402,other vegetables;butter;waffles;bottled water;white bread
403,sugar;ready soups;pastry;other vegetables;curd
404,butter;cream cheese;brown bread;pastry;pork;liquor;organic products;white bread
405,softener;candy;frozen fish;brown bread;margarine;white bread
406,waffles;meat spreads;frozen fish;sugar;chewing gum;chocolate
407,ice cream;margarine;detergent;long life bakery product;sugar;fruit/vegetable juice
408,root vegetables;long life bakery product;margarine;baby food
409,butter;pet care;whole milk;pork;domestic eggs;sausage
410,curd;candy;tea;frozen vegetables;pip fruit;waffles
411,semi-finished bread;meat spreads;beef;chewing gum;root vegetables;pastry
412,ready soups;pork;detergent;fruit/vegetable juice;organic products
413,chocolate;chicken;domestic eggs;pork;tropical fruit;citrus fruit
414,frozen fish;magazines;shopping bags;instant food;rolls/buns;frozen meals;sausage
415,beef;candy;frozen vegetables
416,other vegetables;shopping bags;frozen meals;frozen fish
417,frozen fish;pet care;domestic eggs;chewing gum;tropical fruit
418,frozen dessert;meat spreads;whole milk;softener
419,frozen vegetables;frozen meals;instant food;coffee;curd;sausage
420,pip fruit;white bread;chewing gum;other vegetables;fruit/vegetable juice;curd
421,semi-finished bread;sausage;long life bakery product;citrus fruit;white bread;bottled beer
422,long life bakery product;frozen fish;softener;semi-finished bread;butter
423,coffee;soda;whole milk;margarine;pip fruit
424,instant food;long life bakery product;pastry
425,liquor;ready soups;soda;sugar
426,chewing gum;bottled water;newspapers;softener;citrus fruit;sausage;detergent
427,frozen fish;beef;pastry;ice cream;semi-finished bread;coffee
428,frozen fish;ice cream;pastry;cream cheese
429,chicken;fruit/vegetable juice;root vegetables;bottled water;newspapers;candy
430,root vegetables;butter;bottled water;beef;detergent;pastry
431,whole milk;candy;coffee;organic products
432,margarine;tea;curd;chocolate;butter;waffles
433,tea;frozen vegetables;sugar;pastry;bottled water
434,softener;sausage;curd;bottled beer;white bread;soda;margarine
435,white bread;brown bread;pet care;cream cheese;baby food;domestic eggs;softener
436,margarine;pastry;tea;butter;chewing gum;yogurt;organic products
437,whole milk;frozen fish;ice cream;baby food;coffee;pip fruit
438,margarine;chocolate;liquor;rolls/buns;semi-finished bread;cream cheese
439,white bread;pork;sugar;pip fruit;frozen fish;curd
440,brown bread;tropical fruit;frozen meals;pet care;coffee
441,magazines;chocolate;detergent;butter;margarine;pet care
442,pastry;yogurt;brown bread;white bread;soda
443,brown bread;long life bakery product;semi-finished bread;other vegetables;rolls/buns
444,other vegetables;semi-finished bread;ready soups;tea;frozen fish
445,magazines;tea;ready soups;pastry;coffee
446,butter;tea;shopping bags;pork;baby food;bottled water
447,baby food;long life bakery product;shopping bags;ready soups
448,semi-finished bread;meat spreads;domestic eggs;detergent
449,organic products;other vegetables;tea;domestic eggs;magazines
450,citrus fruit;cream cheese;yogurt;tea;pork
451,ice cream;ready soups;sugar;sausage;semi-finished bread
452,detergent;yogurt;frozen dessert;other vegetables;newspapers
453,tea;curd;chewing gum;cream cheese;bottled beer;pip fruit
454,white bread;coffee;butter;liquor;softener;organic products;citrus fruit;fruit/vegetable juice
455,candy;pastry;chicken;frozen fish
456,semi-finished bread;waffles;frozen meals;root vegetables
457,frozen dessert;brown bread;soda;citrus fruit;other vegetables
458,waffles;sugar;whole milk;long life bakery product;fruit/vegetable juice
459,rolls/buns;domestic eggs;brown bread;newspapers;ready soups
460,cream cheese;pork;candy;long life bakery product;frozen fish;citrus fruit
461,shopping bags;candy;bottled water;tropical fruit;citrus fruit;magazines
462,chocolate;pip fruit;fruit/vegetable juice;citrus fruit;pastry;whole milk
463,tropical fruit;bottled beer;pork;margarine;chicken
464,pork;detergent;ice cream;tropical fruit;cream cheese;chicken
465,magazines;ice cream;tea
466,candy;white bread;chewing gum
467,detergent;margarine;instant food;other vegetables;chewing gum;pork
468,chewing gum;waffles;coffee;rolls/buns;frozen dessert
469,fruit/vegetable juice;chocolate;root vegetables;pip fruit;semi-finished bread
470,shopping bags;chocolate;frozen fish;waffles;bottled beer
471,chocolate;bottled beer;chicken;brown bread
472,newspapers;tea;pastry;shopping bags;chewing gum;rolls/buns;butter
473,ice cream;organic products;candy;pastry;white bread
474,semi-finished bread;beef;instant food;citrus fruit;chocolate;softener
475,ice cream;candy;bottled beer;curd;soda;long life bakery product
476,shopping bags;detergent;organic products;pastry;sausage;coffee
477,bottled beer;coffee;margarine
478,chewing gum;frozen fish;sausage;bottled beer
479,sausage;sugar;ice cream;frozen vegetables;frozen meals;bottled beer
480,long life bakery product;chewing gum;pip fruit;whole milk;ice cream;bottled beer
481,tea;baby food;meat spreads;chocolate;tropical fruit
482,softener;tropical fruit;root vegetables;candy;white bread;semi-finished bread
483,beef;liquor;sugar;cream cheese;meat spreads;whole milk
484,other vegetables;ice cream;newspapers;pork
485,white bread;ice cream;chocolate;tea;waffles;cream cheese
486,frozen vegetables;frozen meals;rolls/buns;butter;coffee
487,chocolate;coffee;yogurt;cream cheese;organic products;sugar
488,beef;whole milk;soda;cream cheese;detergent
489,other vegetables;waffles;frozen fish;shopping bags
490,long life bakery product;other vegetables;baby food;white bread;softener
491,fruit/vegetable juice;frozen dessert;frozen fish;frozen vegetables;pip fruit
492,meat spreads;bottled beer;ready soups;root vegetables;tea
493,frozen fish;organic products;semi-finished bread;pork;chicken
494,ice cream;soda;fruit/vegetable juice
495,bottled beer;candy;meat spreads;frozen meals
496,shopping bags;cream cheese;sausage;chewing gum
497,chewing gum;coffee;chocolate
498,chocolate;magazines;whole milk
499,coffee;bottled water;candy;tea
500,bottled water;softener;coffee;white bread;frozen meals;curd;liquor
501,liquor;pip fruit;frozen meals;other vegetables;sausage
502,frozen meals;margarine;long life bakery product;detergent
503,long life bakery product;bottled beer;frozen fish;baby food;pet care
504,organic products;fruit/vegetable juice;sugar;brown bread
505,detergent;butter;domestic eggs;brown bread;ice cream
506,baby food;pork;organic products;newspapers
