id,basket
30,citrus fruit;cream cheese;liquor;meat spreads;root vegetables;semi-finished bread;fruit/vegetable juice;margarine;detergent
31,yogurt;pet care;bottled beer;citrus fruit;other vegetables;organic products;tropical fruit;liquor;baby food;white bread;frozen vegetables;detergent;sausage
32,soda;pastry;domestic eggs;cream cheese;coffee;shopping bags;other vegetables;frozen vegetables;tea;softener;butter;curd;frozen dessert
33,organic products;chewing gum;ready soups;bottled water;candy;waffles;meat spreads;soda;pork;detergent;instant food;coffee;frozen fish;ice cream
34,yogurt;ice cream;candy;pet care;domestic eggs;frozen dessert;frozen meals;cream cheese;sugar;liquor;meat spreads;newspapers;white bread;brown bread;magazines
35,liquor;newspapers;long life bakery product;sausage;magazines;waffles;chicken;coffee;chocolate;detergent;pip fruit;frozen meals;other vegetables;organic products
36,chewing gum;waffles;soda;tea;frozen dessert;instant food;magazines;semi-finished bread;long life bakery product;root vegetables;pastry;butter
37,bottled water;organic products;pastry;newspapers;frozen fish;frozen dessert;brown bread;cream cheese;magazines;citrus fruit;margarine;sausage
38,baby food;brown bread;beef;coffee;rolls/buns;pip fruit;candy;ice cream;shopping bags;waffles;magazines;chicken;ready soups;frozen fish
39,meat spreads;pastry;ready soups;chocolate;tropical fruit;fruit/vegetable juice;chewing gum;curd;yogurt;waffles;frozen dessert
40,margarine;waffles;root vegetables;soda;instant food;ice cream;whole milk;newspapers;bottled beer;long life bakery product
41,sausage;butter;beef;citrus fruit;soda;root vegetables;newspapers;softener;ready soups;other vegetables;bottled water;rolls/buns;frozen fish;pastry;frozen vegetables
42,magazines;ice cream;yogurt;frozen fish;tea;frozen meals;citrus fruit;butter;frozen dessert;organic products;chocolate;rolls/buns;pork;meat spreads;semi-finished bread;instant food
43,brown bread;frozen vegetables;long life bakery product;citrus fruit;rolls/buns;organic products;margarine;ready soups;pastry;pip fruit
44,candy;frozen meals;pet care;brown bread;ice cream
45,white bread;tropical fruit;magazines;tea;fruit/vegetable juice;candy;chicken;newspapers;butter;bottled beer;semi-finished bread;frozen fish;chewing gum;frozen meals
46,semi-finished bread;baby food;other vegetables;whole milk;soda;frozen fish;domestic eggs;frozen vegetables;ice cream;white bread
47,cream cheese;curd;pet care;coffee;margarine;yogurt;other vegetables;fruit/vegetable juice;brown bread;soda;baby food;root vegetables;white bread;beef;pip fruit;ice cream
48,pastry;citrus fruit;frozen dessert;frozen meals;frozen vegetables;root vegetables;coffee;chocolate;baby food;shopping bags
49,curd;chewing gum;frozen vegetables;root vegetables;pastry;semi-finished bread;butter;coffee;organic products;frozen fish;baby food
50,softener;frozen vegetables;frozen meals;tropical fruit;tea;instant food;shopping bags;fruit/vegetable juice;brown bread;pork;ready soups;semi-finished bread;chewing gum;baby food;chocolate;sausage;domestic eggs
51,magazines;organic products;citrus fruit;pip fruit;long life bakery product;white bread;waffles;beef
52,rolls/buns;citrus fruit;meat spreads;softener;liquor;root vegetables;pip fruit;candy;beef;white bread;fruit/vegetable juice;tea;coffee
53,detergent;coffee;shopping bags;newspapers;bottled water;whole milk;ice cream;waffles;soda;semi-finished bread;candy;frozen dessert;meat spreads;frozen meals;fruit/vegetable juice;butter;pip fruit;chocolate;baby food;instant food;magazines
54,organic products;coffee;white bread;instant food;yogurt;frozen vegetables;liquor;root vegetables;chewing gum;citrus fruit
55,long life bakery product;meat spreads;pet care;instant food;frozen fish;other vegetables;frozen vegetables;tropical fruit;frozen dessert;bottled beer;tea;waffles;ready soups;yogurt;baby food;cream cheese
56,organic products;coffee;baby food;white bread;soda;margarine;sugar;ice cream;shopping bags;waffles;meat spreads;ready soups
57,chocolate;ice cream;waffles;tropical fruit;butter;newspapers;yogurt;curd;detergent;pip fruit;whole milk;domestic eggs;semi-finished bread;long life bakery product;soda
58,long life bakery product;domestic eggs;chocolate;organic products;semi-finished bread;ice cream;magazines
59,curd;baby food;fruit/vegetable juice;waffles;ready soups;sugar;chocolate;citrus fruit;ice cream;organic products;coffee;tropical fruit;beef;shopping bags
60,margarine;soda;frozen meals;sugar;detergent;cream cheese;waffles;beef;shopping bags;brown bread;chewing gum;whole milk
61,yogurt;ready soups;pastry;root vegetables;liquor;chewing gum;pip fruit;white bread;fruit/vegetable juice;whole milk;brown bread;magazines;tea
62,sugar;shopping bags;domestic eggs;newspapers;softener;pork;pastry;frozen dessert;waffles
63,coffee;waffles;organic products;margarine;other vegetables;chocolate;whole milk;semi-finished bread;beef;cream cheese;bottled water;pastry;pip fruit
64,ice cream;detergent;soda;bottled water;baby food
65,bottled water;chicken;long life bakery product;chewing gum;instant food;other vegetables;frozen meals;bottled beer;magazines;cream cheese;yogurt;fruit/vegetable juice;newspapers;tea;baby food;curd;citrus fruit
66,cream cheese;tea;chocolate;newspapers;soda;frozen fish;root vegetables;waffles;yogurt;rolls/buns
67,yogurt;semi-finished bread;domestic eggs;pork;pet care;liquor;pastry;brown bread;citrus fruit
68,curd;rolls/buns;citrus fruit;fruit/vegetable juice;margarine;instant food;magazines;bottled water;frozen dessert;frozen meals
69,bottled water;other vegetables;shopping bags;soda;domestic eggs;baby food;frozen fish;pork;waffles;whole milk;beef;pet care;chicken;sugar;brown bread
70,brown bread;bottled water;root vegetables;long life bakery product;soda;domestic eggs;whole milk;liquor;beef;frozen vegetables;meat spreads
71,frozen meals;meat spreads;other vegetables;frozen vegetables;cream cheese;root vegetables;pet care;chewing gum;fruit/vegetable juice;soda;sugar;softener
72,frozen vegetables;frozen dessert;baby food;bottled water;ready soups;organic products;ice cream;pork
73,meat spreads;frozen meals;rolls/buns;semi-finished bread;frozen dessert;ready soups;other vegetables;ice cream;pork;whole milk;magazines;organic products;tea
74,brown bread;rolls/buns;chocolate;detergent;other vegetables;meat spreads;chicken;white bread;long life bakery product
75,margarine;white bread;coffee;beef;waffles;soda;brown bread;tea;whole milk;semi-finished bread;pet care;liquor;pip fruit;baby food;fruit/vegetable juice;candy;chewing gum
76,rolls/buns;bottled water;long life bakery product;chewing gum;pork;waffles;baby food;shopping bags;yogurt;instant food;pip fruit
77,long life bakery product;waffles;frozen fish;detergent;other vegetables;beef;rolls/buns;tropical fruit;chicken;bottled beer;white bread;cream cheese;margarine;butter;sugar
78,detergent;coffee;rolls/buns;waffles;ice cream;curd;baby food;beef;tropical fruit;tea;citrus fruit;organic products
79,coffee;bottled water;tea;root vegetables;meat spreads;soda;pork;beef;ice cream;butter
80,soda;shopping bags;sugar;brown bread;beef;curd;semi-finished bread;detergent;fruit/vegetable juice;frozen meals;domestic eggs;softener;pip fruit;tropical fruit;whole milk;chewing gum;magazines;pet care
81,long life bakery product;frozen fish;meat spreads;tea;chocolate;sugar;beef;detergent;ice cream;pet care;chicken;instant food;curd
82,sausage;butter;other vegetables;bottled beer;detergent;liquor;waffles;candy;baby food;long life bakery product
83,pip fruit;ready soups;rolls/buns;fruit/vegetable juice;other vegetables;meat spreads;coffee;shopping bags;white bread;citrus fruit;tropical fruit;sausage
84,meat spreads;waffles;fruit/vegetable juice;yogurt;other vegetables;domestic eggs;detergent;butter;sugar;curd;frozen vegetables;long life bakery product;pet care;white bread;frozen meals
85,detergent;margarine;brown bread;shopping bags;rolls/buns;frozen vegetables;tea;chocolate;pastry;frozen meals;butter;liquor
86,bottled beer;baby food;cream cheese;brown bread;pastry;waffles;magazines;citrus fruit
87,semi-finished bread;white bread;sausage;detergent;other vegetables;yogurt;butter;coffee;frozen fish;pip fruit;chicken;curd
88,frozen vegetables;meat spreads;detergent;bottled beer;chocolate;candy;baby food;newspapers;pip fruit;domestic eggs;root vegetables;sugar;shopping bags;whole milk;other vegetables;tea
89,chocolate;beef;frozen meals;ready soups;sausage;liquor;cream cheese;ice cream;waffles;frozen vegetables;shopping bags;tea;tropical fruit;softener;bottled beer;butter
90,butter;margarine;detergent;sugar;beef;candy;rolls/buns;tea;long life bakery product;magazines;instant food;softener;organic products;chicken;frozen meals;yogurt
91,pet care;root vegetables;cream cheese;frozen meals;bottled water;tropical fruit;beef;ready soups;chocolate;pork;shopping bags
92,instant food;coffee;bottled beer;whole milk;pet care;newspapers;magazines;sugar;margarine;root vegetables;citrus fruit;butter;organic products;meat spreads;waffles
93,pastry;beef;chewing gum;semi-finished bread;chicken;magazines;candy;fruit/vegetable juice;instant food;tropical fruit;cream cheese;bottled beer;bottled water;frozen vegetables;pork
94,citrus fruit;newspapers;tropical fruit;yogurt;whole milk;chewing gum;pip fruit;detergent;tea;instant food;shopping bags;margarine;chicken;curd
95,pork;bottled beer;pastry;instant food;fruit/vegetable juice;curd;frozen vegetables;white bread;chewing gum;citrus fruit;coffee
96,soda;waffles;tropical fruit;frozen meals;shopping bags;coffee;white bread;pork;ice cream;meat spreads
97,chewing gum;coffee;sugar;baby food;tropical fruit;waffles;detergent;root vegetables;ready soups
98,frozen fish;candy;chocolate;semi-finished bread;tropical fruit;bottled beer;organic products;long life bakery product;coffee;frozen meals;magazines;white bread;yogurt;pip fruit
99,liquor;tropical fruit;brown bread;newspapers;ice cream;magazines;ready soups;pork;tea;yogurt;chicken;other vegetables;domestic eggs;bottled water;margarine;fruit/vegetable juice;waffles;chewing gum
100,long life bakery product;other vegetables;pork;tea;beef;frozen fish;candy;instant food;butter
101,newspapers;waffles;ice cream;brown bread;ready soups;beef;pastry;organic products;tea;pork;candy;frozen fish
102,other vegetables;tropical fruit;magazines;pastry;long life bakery product;ready soups;coffee;butter;meat spreads
103,bottled beer;brown bread;semi-finished bread;other vegetables;waffles;coffee;detergent;curd;shopping bags;baby food
104,magazines;tea;white bread;citrus fruit;curd;softener;instant food;root vegetables;sausage
105,tropical fruit;long life bakery product;bottled water;pastry;frozen dessert;yogurt;white bread;newspapers;fruit/vegetable juice;sausage;softener;pip fruit;margarine;frozen meals
106,white bread;newspapers;sugar;frozen vegetables;pastry;magazines;domestic eggs;long life bakery product;chocolate;frozen fish;bottled beer
107,fruit/vegetable juice;domestic eggs;beef;bottled water;frozen vegetables;baby food;pork;pastry
108,instant food;pork;rolls/buns;candy;sugar;baby food;frozen meals;curd;margarine;whole milk;tropical fruit;magazines;detergent;softener
109,frozen meals;yogurt;long life bakery product;pastry;liquor;fruit/vegetable juice;baby food;brown bread;bottled water;bottled beer
110,brown bread;tea;waffles;sausage;yogurt;frozen vegetables;curd;whole milk;sugar;white bread;root vegetables;citrus fruit;shopping bags;pastry;rolls/buns;coffee;meat spreads;fruit/vegetable juice
111,butter;brown bread;detergent;chicken;sugar;fruit/vegetable juice;bottled beer;cream cheese;waffles;semi-finished bread;other vegetables;frozen dessert;tropical fruit;domestic eggs;liquor;beef;whole milk;magazines
112,organic products;margarine;long life bakery product;curd;bottled water;baby food;frozen vegetables;meat spreads;sugar;pastry;ready soups;newspapers;frozen meals
113,curd;organic products;frozen vegetables;frozen dessert;brown bread;pastry;white bread;chewing gum;margarine;rolls/buns;bottled beer;shopping bags;root vegetables
114,curd;rolls/buns;newspapers;domestic eggs;softener;chicken;sausage;ready soups;cream cheese;meat spreads;chocolate;shopping bags;other vegetables
115,bottled water;semi-finished bread;white bread;butter;ice cream;tropical fruit;pork;beef;curd;meat spreads;pastry;frozen dessert;frozen meals;waffles
116,tea;soda;pastry;tropical fruit;brown bread;chicken;fruit/vegetable juice;candy
117,detergent;instant food;softener;pork;chocolate;citrus fruit;bottled water;newspapers;sugar;beef;liquor;long life bakery product;pip fruit;baby food;frozen dessert;sausage;shopping bags
118,fruit/vegetable juice;newspapers;sugar;chocolate;candy;brown bread;margarine;chewing gum;root vegetables
119,butter;sugar;tropical fruit;frozen fish;bottled beer;liquor;yogurt;meat spreads;ready soups;instant food;citrus fruit;chewing gum;domestic eggs;cream cheese
120,pork;frozen dessert;tropical fruit;whole milk;margarine;candy;liquor;chocolate;ice cream;organic products
121,rolls/buns;bottled beer;liquor;sugar;brown bread;bottled water;ready soups;pet care;detergent;tea;citrus fruit;magazines
122,long life bakery product;pet care;ready soups;baby food;sausage;rolls/buns;curd;tea;citrus fruit
123,tea;frozen meals;pet care;ready soups;liquor;whole milk;root vegetables;waffles;bottled water;margarine;pip fruit;white bread;citrus fruit;ice cream
124,organic products;white bread;bottled beer;bottled water;liquor;pastry;softener;curd;chewing gum;margarine
125,cream cheese;newspapers;chocolate;pet care;frozen dessert;detergent;candy;frozen vegetables;brown bread;instant food;semi-finished bread;softener;pork;tea;shopping bags
126,beef;citrus fruit;semi-finished bread;other vegetables;bottled water;ready soups;frozen fish;waffles;brown bread;long life bakery product
127,yogurt;soda;detergent;ready soups;curd;other vegetables;frozen meals;organic products;brown bread
128,yogurt;soda;shopping bags;instant food;white bread;semi-finished bread;whole milk;beef;sausage;frozen meals;candy;domestic eggs;fruit/vegetable juice;newspapers;other vegetables
129,chicken;domestic eggs;ice cream;baby food;beef;margarine;frozen vegetables;pet care;rolls/buns;semi-finished bread;instant food;frozen meals;fruit/vegetable juice;frozen fish;sugar
130,cream cheese;organic products;candy;baby food;brown bread;frozen vegetables;magazines;instant food;fruit/vegetable juice;meat spreads;soda;long life bakery product
131,yogurt;soda;chewing gum;frozen vegetables;ice cream;rolls/buns;frozen meals;frozen dessert;cream cheese;shopping bags;citrus fruit;whole milk;butter;chicken;tea;liquor
132,soda;sausage;chewing gum;cream cheese
133,meat spreads;other vegetables;chewing gum;margarine;whole milk;chocolate;yogurt;rolls/buns
134,candy;pastry;other vegetables;semi-finished bread;instant food;pork;frozen fish;long life bakery product;liquor;newspapers;butter;chewing gum;ready soups
135,coffee;frozen meals;white bread;cream cheese;yogurt;domestic eggs;bottled beer;curd;other vegetables;root vegetables;softener;pip fruit
136,tea;other vegetables;white bread;margarine;soda;pip fruit;pork;shopping bags;meat spreads;chicken;citrus fruit;cream cheese;brown bread;sugar
137,domestic eggs;butter;ice cream;sausage;pip fruit;pet care;softener;sugar;pastry;fruit/vegetable juice;candy;long life bakery product;white bread;curd;rolls/buns
138,waffles;bottled water;chicken;curd;whole milk;frozen vegetables;instant food;detergent;pastry;fruit/vegetable juice;beef;coffee;chewing gum;softener;root vegetables;citrus fruit;butter;baby food;bottled beer;cream cheese
139,candy;other vegetables;butter;pip fruit;cream cheese;frozen dessert;fruit/vegetable juice;newspapers;sugar;meat spreads;brown bread;organic products
140,other vegetables;frozen meals;frozen dessert;long life bakery product;baby food;softener;magazines;curd
141,coffee;pip fruit;curd;pastry;fruit/vegetable juice;sugar;white bread;tropical fruit;bottled beer;frozen dessert;chocolate;instant food;pet care;root vegetables
142,instant food;candy;frozen fish;shopping bags;chewing gum;baby food;tropical fruit;detergent
143,pip fruit;long life bakery product;chocolate;organic products;coffee;other vegetables;domestic eggs;newspapers;cream cheese;tropical fruit;semi-finished bread;shopping bags;tea;sausage;magazines;waffles
144,sausage;softener;cream cheese;chocolate;beef
145,ready soups;detergent;liquor;soda;organic products;frozen fish;pastry;yogurt;shopping bags;domestic eggs;beef;rolls/buns;whole milk;frozen meals;cream cheese;ice cream
146,sausage;organic products;chocolate;shopping bags;tropical fruit;detergent;chicken;waffles;frozen fish;citrus fruit;bottled beer;soda;liquor;ice cream
147,pork;pet care;curd;tea;butter;pip fruit;bottled water;bottled beer;brown bread;shopping bags;citrus fruit;cream cheese
148,tropical fruit;instant food;waffles;baby food;yogurt;candy;pork;root vegetables;softener
149,fruit/vegetable juice;candy;frozen vegetables;instant food;cream cheese;citrus fruit;chocolate;brown bread;magazines;frozen fish;frozen meals;domestic eggs;chewing gum;newspapers
150,fruit/vegetable juice;tropical fruit;chicken;brown bread;liquor;softener;frozen fish;long life bakery product;frozen dessert;newspapers;bottled beer;white bread;instant food;waffles;domestic eggs;other vegetables;shopping bags
151,long life bakery product;fruit/vegetable juice;pork;tropical fruit;shopping bags;magazines;whole milk;chewing gum;white bread;semi-finished bread;waffles;root vegetables;newspapers;frozen dessert
152,organic products;frozen fish;brown bread;tropical fruit;pet care;soda
153,butter;liquor;beef;pip fruit;cream cheese;frozen vegetables;frozen dessert;citrus fruit;detergent;coffee;waffles
154,sausage;chocolate;chicken;domestic eggs;tea;bottled beer;bottled water;frozen dessert;shopping bags;instant food;yogurt;pastry;other vegetables;beef
155,bottled water;waffles;baby food;ready soups;instant food;pip fruit;frozen fish;sugar;chewing gum;pastry;liquor;organic products;beef;frozen vegetables;frozen dessert;citrus fruit;long life bakery product
156,baby food;instant food;organic products;frozen meals;ready soups;detergent;soda;curd;frozen fish;newspapers;sugar;butter;semi-finished bread
157,liquor;fruit/vegetable juice;pip fruit;frozen vegetables;frozen meals;brown bread;beef;sugar;pastry;semi-finished bread
158,cream cheese;white bread;organic products;yogurt;sausage;other vegetables;pastry;baby food;whole milk;tropical fruit;meat spreads;chocolate;pip fruit;bottled beer;shopping bags;bottled water
159,meat spreads;tropical fruit;soda;newspapers;root vegetables;fruit/vegetable juice;frozen vegetables;white bread;ready soups;pork;margarine;baby food;liquor;cream cheese
160,baby food;pip fruit;yogurt;softener;root vegetables;whole milk;meat spreads;other vegetables;liquor;shopping bags;ice cream;frozen fish;white bread
161,other vegetables;pet care;cream cheese;waffles;citrus fruit;white bread;brown bread;domestic eggs;pork;baby food;long life bakery product;bottled beer;chocolate;pip fruit;organic products
162,softener;candy;chocolate;organic products;frozen dessert;magazines;sausage
163,bottled beer;yogurt;long life bakery product;semi-finished bread;pork;shopping bags;liquor;meat spreads;whole milk;chicken;sausage;cream cheese;frozen dessert;organic products;magazines
164,sausage;pork;frozen meals;frozen fish;meat spreads;margarine;beef;long life bakery product;whole milk;organic products;domestic eggs;butter;instant food
165,meat spreads;fruit/vegetable juice;chicken;candy;ready soups;semi-finished bread;rolls/buns;soda;bottled beer;domestic eggs
166,whole milk;chicken;bottled beer;waffles;pork;soda;pastry;ice cream;brown bread;root vegetables;frozen vegetables
167,chewing gum;yogurt;butter;tropical fruit;liquor;domestic eggs;pork;pet care;root vegetables;detergent;instant food;margarine;ready soups;cream cheese
168,shopping bags;pip fruit;chocolate;sausage;liquor;semi-finished bread;softener;frozen meals;sugar;organic products;root vegetables;bottled beer;frozen fish;fruit/vegetable juice
169,fruit/vegetable juice;pip fruit;pork;chewing gum;long life bakery product;candy
170,detergent;yogurt;fruit/vegetable juice;brown bread;white bread;sugar;shopping bags;rolls/buns;pet care
171,baby food;long life bakery product;beef;curd;newspapers;ready soups;frozen dessert;liquor;frozen fish;butter;yogurt;margarine;tea
172,beef;softener;bottled beer;long life bakery product;baby food;ready soups;pork;curd;tropical fruit;root vegetables;waffles;domestic eggs;chewing gum;brown bread;magazines
173,baby food;whole milk;butter;bottled beer;tropical fruit;beef;frozen meals;yogurt;pastry;soda;pet care;waffles;fruit/vegetable juice;pork;magazines;tea;cream cheese
174,frozen dessert;magazines;sausage;baby food;coffee;detergent;shopping bags;tropical fruit;chocolate
175,butter;soda;meat spreads;candy;fruit/vegetable juice;domestic eggs;pet care;baby food;white bread;ice cream;yogurt;shopping bags
176,long life bakery product;coffee;pet care;instant food;root vegetables;sugar;pastry;brown bread;pork;shopping bags;sausage;fruit/vegetable juice
177,soda;softener;tea;bottled water;semi-finished bread;coffee;root vegetables;other vegetables
178,beef;bottled beer;white bread;frozen vegetables;coffee;frozen dessert;softener;frozen fish;waffles;instant food;domestic eggs;frozen meals;tea
179,sugar;bottled water;magazines;rolls/buns;butter;soda;white bread;citrus fruit;curd;chicken;chewing gum;cream cheese;waffles;other vegetables
180,coffee;bottled water;pet care;detergent;fruit/vegetable juice;whole milk;sausage;cream cheese;chicken;instant food;meat spreads;beef
181,softener;bottled beer;long life bakery product;chocolate;whole milk;cream cheese;ice cream;baby food;coffee;chicken;sausage;pip fruit;tropical fruit;frozen dessert;frozen fish
182,curd;cream cheese;tropical fruit;bottled beer;shopping bags;long life bakery product;tea;detergent;organic products;baby food;ready soups
183,pastry;white bread;bottled water;organic products;liquor;frozen dessert;detergent;coffee;pet care;domestic eggs;chicken;tea;beef;citrus fruit;root vegetables;shopping bags
184,pet care;domestic eggs;chocolate;semi-finished bread;frozen fish;root vegetables;cream cheese;frozen vegetables;pip fruit;sugar;white bread;frozen dessert;curd
185,margarine;whole milk;tea;cream cheese;meat spreads;bottled water
186,citrus fruit;butter;brown bread;chewing gum;sausage;frozen vegetables;candy;pip fruit;magazines;baby food;whole milk;curd;instant food;soda;liquor;organic products
187,frozen vegetables;whole milk;chicken;sugar;detergent;root vegetables;organic products;ready soups;beef;soda;margarine;other vegetables
188,beef;instant food;shopping bags;pet care;yogurt;chicken;fruit/vegetable juice;semi-finished bread;ice cream;frozen vegetables;rolls/buns;tropical fruit;curd
189,citrus fruit;soda;pastry;pip fruit;yogurt;candy;frozen fish;detergent;other vegetables;frozen dessert;chicken;liquor;chocolate
190,butter;other vegetables;softener;fruit/vegetable juice;magazines;yogurt;waffles;ice cream;whole milk;chicken;frozen dessert;ready soups;brown bread;newspapers;margarine
191,pastry;bottled water;baby food;waffles;ice cream;pork;beef;frozen vegetables;white bread;yogurt;instant food
192,sugar;white bread;ready soups;organic products;root vegetables;detergent;whole milk;long life bakery product;tropical fruit;softener;magazines
193,sugar;bottled beer;organic products;fruit/vegetable juice;semi-finished bread;chicken;tropical fruit;newspapers;sausage;chewing gum;white bread;magazines
194,frozen vegetables;long life bakery product;yogurt;sugar;frozen dessert;pip fruit;brown bread;frozen meals;softener;bottled water;newspapers
195,yogurt;margarine;ready soups;organic products;citrus fruit;tropical fruit;bottled beer;root vegetables;brown bread;curd;rolls/buns;baby food;coffee;bottled water;tea;frozen vegetables
196,beef;pet care;baby food;rolls/buns;chocolate;cream cheese;bottled water;magazines;shopping bags
197,whole milk;semi-finished bread;domestic eggs;margarine;brown bread;pastry;cream cheese;white bread;root vegetables;pip fruit
198,sugar;frozen vegetables;instant food;chewing gum;semi-finished bread;other vegetables;candy;ready soups;white bread;butter;chicken
199,ready soups;pet care;liquor;curd;butter;chicken;instant food;frozen dessert;margarine;cream cheese;detergent;sausage;frozen fish;fruit/vegetable juice;softener
200,detergent;butter;rolls/buns;fruit/vegetable juice;margarine;tropical fruit;cream cheese;white bread;organic products;chicken;frozen fish;ice cream;domestic eggs;newspapers
201,ready soups;sausage;frozen fish;soda;organic products;fruit/vegetable juice;pastry;waffles;shopping bags;semi-finished bread;magazines;instant food;liquor;baby food;tropical fruit;newspapers
202,beef;frozen vegetables;shopping bags;bottled water;white bread;softener;butter;semi-finished bread;pastry;frozen fish;baby food;sausage;detergent;instant food;frozen dessert
203,ice cream;sausage;ready soups;chewing gum;frozen dessert;coffee;waffles;long life bakery product;semi-finished bread;fruit/vegetable juice;chicken;candy
204,shopping bags;tea;baby food;pastry;waffles;magazines;ice cream;instant food;beef;coffee;butter;whole milk;pet care;frozen fish;ready soups
205,curd;cream cheese;instant food;yogurt;domestic eggs;pork;bottled water;waffles;soda;citrus fruit;coffee;semi-finished bread;chewing gum;pip fruit;frozen meals;frozen vegetables;ready soups
206,baby food;meat spreads;semi-finished bread;beef;ready soups;liquor;long life bakery product;detergent;pip fruit;domestic eggs;citrus fruit;shopping bags;frozen fish;butter;yogurt;pet care;newspapers;cream cheese;brown bread
207,organic products;baby food;rolls/buns;shopping bags;ice cream;brown bread;chicken;frozen dessert;pastry
208,curd;sugar;cream cheese;other vegetables;ice cream;whole milk;newspapers;magazines;shopping bags;domestic eggs;citrus fruit;frozen fish;root vegetables;pastry;organic products;detergent
209,sausage;margarine;butter;ice cream;candy;baby food;frozen vegetables;white bread;bottled water;curd;brown bread;ready soups;soda
210,soda;pork;frozen vegetables;pastry;cream cheese;pet care;detergent;chocolate;newspapers;pip fruit;chewing gum;beef;yogurt
211,citrus fruit;detergent;waffles;frozen vegetables;white bread;beef;newspapers;baby food;margarine;curd;magazines;butter;cream cheese
212,ice cream;waffles;citrus fruit;pet care;fruit/vegetable juice;organic products;yogurt;sausage;liquor;bottled beer;chewing gum;pip fruit;chocolate;frozen meals;butter;margarine;coffee
213,tropical fruit;whole milk;root vegetables;candy;fruit/vegetable juice;bottled water;semi-finished bread;organic products;sausage;pet care
