id,basket
59,yogurt;newspapers;domestic eggs;chicken;pastry;chewing gum;bottled beer;softener;other vegetables
60,frozen dessert;rolls/buns;frozen meals;whole milk;shopping bags;newspapers;liquor
61,fruit/vegetable juice;whole milk;ice cream;organic products;root vegetables;domestic eggs;frozen fish;yogurt;curd
62,instant food;frozen meals;softener;tropical fruit;bottled beer;fruit/vegetable juice;root vegetables;waffles;magazines
63,tea;semi-finished bread;waffles;white bread;sugar;instant food;beef;candy;rolls/buns;shopping bags;detergent;liquor
64,chicken;pip fruit;ready soups
65,sugar;frozen vegetables;organic products;candy;beef;bottled water;meat spreads;instant food
66,chicken;soda;fruit/vegetable juice;rolls/buns;tea;coffee;frozen vegetables;citrus fruit;brown bread;sugar;margarine;waffles;liquor
67,shopping bags;beef;baby food;tea;detergent;pastry;frozen dessert;white bread;citrus fruit
68,yogurt;pastry;domestic eggs;pet care;long life bakery product;bottled water;organic products;magazines;frozen dessert
69,curd;frozen fish;coffee;liquor;softener;rolls/buns;ice cream;chocolate;pastry;frozen dessert
70,instant food;pastry;ready soups;softener;rolls/buns;sugar;organic products;other vegetables;waffles;domestic eggs
71,frozen meals;pet care;meat spreads;soda;root vegetables;chicken;butter;margarine;pastry;tropical fruit;liquor;pork
72,magazines;white bread;margarine;pet care;pip fruit;other vegetables;frozen meals
73,whole milk;curd;pork;butter;ice cream;baby food;meat spreads;brown bread;domestic eggs
74,bottled beer;domestic eggs;frozen fish;yogurt;detergent;root vegetables;shopping bags;pet care
75,semi-finished bread;white bread;domestic eggs;margarine;candy;bottled beer;beef;ice cream;soda;long life bakery product
76,meat spreads;frozen fish;curd;tropical fruit;whole milk;pork;bottled water;white bread;frozen vegetables;softener;domestic eggs;pastry
77,bottled water;cream cheese;sausage;butter;pastry
78,coffee;soda;fruit/vegetable juice;chocolate;liquor;softener;semi-finished bread;long life bakery product;newspapers;brown bread;tropical fruit;bottled beer
79,tropical fruit;bottled water;newspapers;tea;pip fruit;pastry;frozen fish;long life bakery product;whole milk;candy;instant food
80,frozen vegetables;citrus fruit;brown bread
81,instant food;ice cream;root vegetables;white bread;tea;beef;brown bread;softener;magazines;tropical fruit;pip fruit;curd;detergent;whole milk;butter;frozen meals
82,soda;sausage;ice cream;semi-finished bread;other vegetables
83,pastry;domestic eggs;magazines;chicken;tropical fruit;detergent
84,fruit/vegetable juice;coffee;soda;brown bread;long life bakery product;newspapers;baby food;pork
85,tea;chewing gum;curd;magazines;beef;bottled water;chicken;butter;pip fruit;frozen vegetables;chocolate;softener;baby food;candy
86,liquor;fruit/vegetable juice;brown bread;coffee;tropical fruit;citrus fruit;waffles;rolls/buns;ready soups
87,candy;beef;organic products;magazines;meat spreads;cream cheese;sausage;tropical fruit;margarine;rolls/buns;domestic eggs
88,beef;chocolate;semi-finished bread;domestic eggs;chewing gum;brown bread;curd;tea;liquor;waffles;pork
89,pastry;detergent;butter;rolls/buns;magazines;curd;white bread;citrus fruit;bottled water;waffles;soda
90,liquor;tea;semi-finished bread;other vegetables;shopping bags;citrus fruit;frozen meals;frozen fish
91,domestic eggs;fruit/vegetable juice;organic products;coffee
92,waffles;yogurt;ready soups;cream cheese;coffee;whole milk;pastry;rolls/buns;detergent;sausage;newspapers
93,newspapers;pork;sugar;detergent;shopping bags;chocolate;chicken;cream cheese;ice cream;meat spreads;margarine;pet care;whole milk;tea
94,chicken;pet care;instant food;newspapers;liquor;long life bakery product;tropical fruit;detergent;ice cream;meat spreads;candy;sugar;frozen fish;other vegetables;fruit/vegetable juice;margarine
95,cream cheese;shopping bags;meat spreads;brown bread;frozen fish;organic products;pet care;ice cream;tropical fruit;frozen dessert;tea
96,meat spreads;rolls/buns;instant food;semi-finished bread;whole milk;frozen vegetables;candy;curd;cream cheese;pork;newspapers;pastry;long life bakery product;magazines;butter
97,tea;cream cheese;shopping bags;sausage;pip fruit;frozen fish;sugar;citrus fruit;margarine;soda;candy;domestic eggs;frozen vegetables;ready soups;bottled beer;whole milk
98,organic products;magazines;other vegetables;bottled beer;yogurt;citrus fruit;white bread;cream cheese;frozen meals;soda;frozen vegetables;ice cream
99,candy;brown bread;curd;pork;fruit/vegetable juice;chocolate;whole milk;rolls/buns;frozen meals;instant food;margarine;bottled water;softener;pip fruit
100,yogurt;whole milk;waffles;ready soups;pip fruit;white bread;domestic eggs;newspapers;organic products;magazines
101,pet care;liquor;root vegetables;fruit/vegetable juice;beef;candy;rolls/buns
102,other vegetables;softener;shopping bags;ice cream;sugar;frozen dessert;brown bread;baby food;instant food;fruit/vegetable juice;organic products;pet care;curd;butter
103,tea;chocolate;sugar;magazines;pip fruit;frozen vegetables;beef;pork;brown bread;soda;cream cheese
104,baby food;organic products;butter;curd;ready soups;other vegetables;chocolate;semi-finished bread;cream cheese;tea;newspapers;softener
105,margarine;whole milk;citrus fruit;baby food
106,candy;coffee;white bread;tea;liquor;tropical fruit
107,softener;citrus fruit;pastry;white bread;domestic eggs;ice cream;soda;frozen fish;fruit/vegetable juice;butter
108,beef;long life bakery product;other vegetables;soda;pastry;chocolate;tea;chewing gum;organic products;white bread;butter;baby food;frozen dessert
109,liquor;rolls/buns;white bread;beef;yogurt;soda;chicken;tea;pip fruit;coffee;organic products;pastry;ice cream;detergent
110,ice cream;curd;chicken;liquor;organic products;tea;shopping bags;cream cheese;bottled beer;baby food;pastry;instant food;whole milk;waffles
111,softener;margarine;tropical fruit;butter;coffee;frozen fish;waffles;curd;pastry;chicken;shopping bags;rolls/buns
112,citrus fruit;tea;frozen dessert;pork;chicken;cream cheese;frozen meals;candy;sugar;white bread;yogurt;waffles
113,long life bakery product;waffles;other vegetables;baby food;bottled beer;liquor;soda;ready soups;coffee;ice cream;cream cheese
114,other vegetables;organic products;pet care;shopping bags;chewing gum;bottled water;soda;margarine;frozen vegetables;butter
115,sausage;soda;domestic eggs;detergent;other vegetables;rolls/buns
116,yogurt;domestic eggs;detergent;pastry;instant food;butter
117,rolls/buns;candy;white bread;instant food;tropical fruit;chocolate;long life bakery product
118,whole milk;yogurt;pet care;root vegetables;citrus fruit;chicken;sausage;frozen meals
119,other vegetables;brown bread;bottled water;organic products;liquor;butter;waffles;tropical fruit;rolls/buns
120,pork;butter;magazines;shopping bags;bottled water;fruit/vegetable juice;citrus fruit;yogurt
121,white bread;curd;frozen dessert;tropical fruit;newspapers;pip fruit;organic products;margarine;pastry;whole milk;frozen vegetables;long life bakery product;root vegetables
122,tropical fruit;fruit/vegetable juice;frozen meals;citrus fruit;butter;rolls/buns;pip fruit;sugar;newspapers;pork;curd;pastry;ready soups
123,magazines;pastry;liquor;frozen dessert;ice cream;baby food;meat spreads;cream cheese;pork;whole milk
124,rolls/buns;brown bread;ready soups;magazines;detergent;pip fruit
125,soda;pet care;frozen vegetables;frozen fish;waffles;semi-finished bread;sausage;ready soups;frozen dessert;butter;tropical fruit;chicken;bottled water;baby food;white bread;instant food
126,chocolate;candy;baby food;brown bread;liquor;beef;newspapers;frozen fish;root vegetables
127,root vegetables;shopping bags;bottled beer;sugar;chewing gum;baby food;cream cheese;sausage;frozen vegetables;frozen meals;pet care;instant food;long life bakery product;butter
128,semi-finished bread;sugar;instant food;frozen dessert;margarine
129,yogurt;margarine;chicken;frozen dessert;candy;ready soups;chocolate;instant food;frozen fish;tropical fruit;pet care;bottled water;organic products
130,pork;pastry;meat spreads;yogurt;margarine;sugar;domestic eggs;baby food;magazines;semi-finished bread;chicken
131,organic products;chocolate;pastry;chewing gum;detergent;white bread
132,pork;shopping bags
133,shopping bags;ice cream;ready soups;liquor;waffles;organic products;magazines;margarine;chewing gum;pastry;instant food;sugar
134,curd;liquor;candy;sugar;root vegetables;chewing gum
135,newspapers;other vegetables;softener;pip fruit;organic products;candy;bottled water;sausage;butter
136,newspapers;frozen meals;softener;semi-finished bread;ice cream;frozen vegetables;bottled water;meat spreads;chocolate
137,chicken;rolls/buns;pet care
138,organic products;sausage;brown bread;pip fruit;pastry;butter;bottled beer;tea
139,frozen fish;pet care;whole milk;baby food;magazines;semi-finished bread;sugar;citrus fruit
140,yogurt;ice cream;instant food;chewing gum;pet care;root vegetables;beef;tropical fruit;white bread
141,brown bread;baby food;ready soups;butter;bottled beer;curd;magazines;pastry;pet care;soda;tropical fruit;pip fruit;chewing gum;ice cream;cream cheese;semi-finished bread;sausage
142,semi-finished bread;chocolate;tropical fruit;detergent;frozen dessert;other vegetables;whole milk;long life bakery product;shopping bags
143,beef;pork;frozen dessert;margarine;other vegetables;whole milk;chocolate;ice cream;pastry;coffee;soda;fruit/vegetable juice
144,tea;frozen vegetables;cream cheese;pip fruit;candy;margarine;other vegetables;newspapers;coffee;liquor;brown bread
145,semi-finished bread;ready soups;yogurt;soda;tea;pastry;candy;long life bakery product;tropical fruit;pip fruit
146,whole milk;ready soups;cream cheese;bottled beer;rolls/buns;bottled water;fruit/vegetable juice;softener;semi-finished bread;pork;pip fruit
147,pastry;instant food;coffee
148,tropical fruit;cream cheese;long life bakery product;other vegetables;sugar;beef;root vegetables;frozen dessert;meat spreads
149,soda;coffee;ice cream;chicken;pet care;sausage;frozen fish;detergent;candy;other vegetables
150,frozen fish;brown bread;ice cream;sugar
151,root vegetables;magazines;bottled beer;long life bakery product;pastry;beef;meat spreads;curd;fruit/vegetable juice;rolls/buns;newspapers;frozen meals
152,coffee;root vegetables;detergent;margarine;cream cheese;instant food;ready soups;tropical fruit
153,root vegetables;sugar;tropical fruit;pork
154,instant food;citrus fruit;beef;other vegetables;waffles;whole milk;chicken;sugar
155,waffles;margarine;soda;pastry;frozen vegetables;frozen dessert;butter;beef;sugar;semi-finished bread;candy
156,waffles;brown bread;pip fruit;root vegetables;beef;other vegetables;pastry;coffee;long life bakery product;whole milk;bottled water;citrus fruit
157,cream cheese;brown bread;fruit/vegetable juice;meat spreads;sausage;bottled beer;curd
158,rolls/buns;tropical fruit;chocolate;chicken;shopping bags;candy;whole milk;pork;pastry;ready soups
159,curd;candy;bottled beer;beef;citrus fruit;frozen dessert;softener;magazines
160,semi-finished bread;frozen meals;other vegetables;citrus fruit;pet care;brown bread;cream cheese
161,frozen fish;sugar;frozen vegetables;chocolate;root vegetables;curd;magazines;instant food;tropical fruit;frozen meals;bottled water;semi-finished bread
162,margarine;whole milk;cream cheese;chocolate;bottled water;tea;baby food;pastry;rolls/buns;bottled beer
163,shopping bags;pet care;cream cheese;semi-finished bread;long life bakery product;baby food;coffee;bottled beer;curd
164,yogurt;white bread;ready soups;pork
165,pastry;rolls/buns;whole milk;liquor;frozen vegetables;organic products;yogurt;long life bakery product;sausage;magazines;fruit/vegetable juice
166,rolls/buns;instant food;pet care;domestic eggs;pork;softener;meat spreads;bottled water;yogurt;semi-finished bread;candy;root vegetables;chicken;magazines
167,frozen meals;frozen dessert;whole milk;white bread;fruit/vegetable juice;chocolate;instant food
168,magazines;butter;coffee;instant food;waffles;rolls/buns;pet care;frozen meals;softener;frozen fish;soda;ready soups;margarine
169,waffles;detergent;bottled water;citrus fruit;candy;pastry;yogurt;newspapers;frozen meals;sausage;frozen vegetables;chewing gum;soda;sugar
170,pork;bottled water;cream cheese;newspapers;tea;fruit/vegetable juice;baby food;whole milk;ice cream
171,instant food;tea;margarine;detergent;organic products;yogurt;chewing gum;liquor;frozen fish;candy
172,ice cream;magazines;frozen fish;bottled water;soda;shopping bags;bottled beer;other vegetables;long life bakery product;meat spreads;curd
173,waffles;pet care;chewing gum;softener;soda;pastry;liquor;meat spreads;frozen fish;sausage;frozen vegetables;shopping bags;butter;white bread
174,whole milk;sausage;waffles;butter;coffee;chicken;pork;margarine;long life bakery product;cream cheese;ready soups
175,liquor;long life bakery product;waffles;magazines;pastry;frozen dessert;ice cream;pet care
176,citrus fruit;chicken;long life bakery product;pork;tea;candy;semi-finished bread;curd;frozen fish;detergent;waffles;coffee
177,margarine;organic products;waffles;pip fruit;bottled water;citrus fruit;other vegetables;brown bread;butter;long life bakery product;frozen vegetables
178,yogurt;softener;brown bread;tropical fruit;domestic eggs;fruit/vegetable juice;root vegetables;bottled water;chewing gum;cream cheese;tea
179,shopping bags;white bread;pet care;domestic eggs;ice cream;softener;meat spreads;tropical fruit;beef
180,meat spreads;newspapers;butter;chewing gum;frozen dessert;chicken;tea;sausage;yogurt
181,detergent;liquor;cream cheese;organic products;sugar;fruit/vegetable juice;citrus fruit;other vegetables
182,semi-finished bread;organic products;magazines;tropical fruit;citrus fruit;waffles;chewing gum;meat spreads;brown bread;beef;curd;ice cream;pork;other vegetables
183,baby food;butter;shopping bags;long life bakery product;organic products;tropical fruit;whole milk;newspapers;meat spreads;magazines;ready soups;fruit/vegetable juice;pork;chewing gum
184,tea;candy;soda;ice cream;curd;bottled beer;tropical fruit;newspapers;citrus fruit;frozen meals;pet care;liquor
185,detergent;soda;domestic eggs;meat spreads;organic products;sugar;waffles;brown bread;frozen vegetables;cream cheese;pork;instant food;bottled beer;curd
186,meat spreads;semi-finished bread;liquor;chocolate;pip fruit;bottled beer;chicken;root vegetables;magazines;waffles;instant food;frozen dessert
187,pet care;baby food;ready soups;coffee;detergent;frozen fish;sausage;liquor;soda;cream cheese;instant food;tea;softener;chicken
188,margarine;beef;ready soups;semi-finished bread;domestic eggs;pastry;whole milk
189,semi-finished bread;chicken;domestic eggs;white bread;baby food;softener;chewing gum;sausage;curd;coffee;citrus fruit;fruit/vegetable juice;pork
190,curd;candy;fruit/vegetable juice;liquor;shopping bags;chocolate;magazines;ice cream;meat spreads;margarine
191,bottled beer;pork;frozen vegetables;baby food;pip fruit;pet care;tropical fruit;other vegetables;root vegetables
192,baby food;sugar;frozen meals;magazines;candy;frozen vegetables;white bread;bottled beer;pork;sausage;root vegetables;beef;newspapers
193,root vegetables;soda;magazines;chicken;cream cheese;semi-finished bread;sausage;meat spreads;tropical fruit;brown bread;fruit/vegetable juice;coffee;liquor
194,sugar;semi-finished bread;butter;long life bakery product;ready soups;baby food;magazines;citrus fruit;curd;detergent
195,ice cream;detergent;chicken;margarine;instant food;root vegetables;tea;candy;frozen dessert;pet care;softener;frozen vegetables;waffles;pip fruit
196,liquor;ice cream;frozen fish;pork;chicken;tea;instant food;sugar;tropical fruit;margarine;whole milk;curd;citrus fruit;other vegetables
197,detergent;bottled beer;semi-finished bread;butter;curd;pastry;pork
198,other vegetables;pastry;coffee;tropical fruit;chocolate;pork;sugar;frozen dessert;curd;detergent;tea
199,frozen dessert;waffles;yogurt;coffee;newspapers;soda;organic products;long life bakery product;fruit/vegetable juice;beef;pet care;instant food
200,cream cheese;pet care;yogurt;pastry;ready soups;pork;shopping bags;candy;beef;pip fruit;detergent;magazines
201,root vegetables;frozen fish;ice cream;instant food;chocolate
202,tropical fruit;sugar;beef;frozen vegetables;ice cream;ready soups
203,butter;beef;other vegetables;whole milk;candy;frozen fish;frozen dessert
204,frozen fish;cream cheese;semi-finished bread;long life bakery product;softener;tropical fruit;baby food
205,shopping bags;pastry;newspapers;frozen fish;detergent;other vegetables;tea;soda;bottled water;candy;domestic eggs
206,detergent;root vegetables;chocolate;baby food;butter;sausage;whole milk;pastry
207,pastry;frozen dessert;baby food;white bread;whole milk;instant food;frozen fish;sausage
208,other vegetables;meat spreads;baby food;tropical fruit;whole milk;fruit/vegetable juice;curd;frozen vegetables;ready soups
209,rolls/buns;magazines;chewing gum;domestic eggs;curd;sausage
210,cream cheese;chewing gum;margarine;waffles;white bread;brown bread;yogurt;tropical fruit;soda;sausage;baby food;whole milk;magazines;other vegetables
211,beef;ice cream;organic products;softener;tropical fruit;liquor;chicken;rolls/buns;frozen vegetables;other vegetables;margarine;frozen dessert;magazines
212,coffee;chocolate;instant food;frozen dessert;frozen meals;pastry;candy;bottled beer;whole milk
213,semi-finished bread;newspapers;tea;beef;sausage;white bread;softener;pastry;whole milk
214,frozen vegetables;shopping bags;chocolate;frozen meals;sugar;organic products
215,brown bread;tropical fruit;organic products;frozen vegetables;softener;beef;yogurt;citrus fruit;tea;sugar;meat spreads
216,shopping bags;instant food;butter;organic products;cream cheese;pip fruit;sausage;coffee;pork;baby food;other vegetables;long life bakery product;chicken;newspapers;ice cream;semi-finished bread;magazines
217,frozen dessert;baby food;pip fruit;coffee;other vegetables;chocolate;margarine;chicken;waffles;frozen meals;frozen vegetables;beef;organic products;tea;pork
218,tea;detergent;white bread;butter;domestic eggs;meat spreads;newspapers;coffee;baby food;chewing gum;magazines
219,frozen dessert;citrus fruit;baby food;long life bakery product;other vegetables;ready soups;domestic eggs;liquor;margarine;detergent
220,semi-finished bread;shopping bags;organic products;pet care;margarine;tea;frozen vegetables;butter;waffles
221,white bread;liquor;yogurt;waffles;sugar;chicken;soda;pastry;chocolate;frozen vegetables;beef;bottled water
222,chicken;pastry;curd;baby food;beef;waffles;white bread
223,yogurt;instant food;newspapers;domestic eggs;coffee;semi-finished bread;pork
224,frozen dessert;other vegetables;white bread;rolls/buns;organic products;coffee;ready soups
225,other vegetables;root vegetables;ready soups;chewing gum;baby food;cream cheese;rolls/buns;magazines;detergent;waffles;meat spreads;soda
226,frozen meals;other vegetables;sugar;margarine;newspapers;root vegetables;whole milk;soda;semi-finished bread
227,root vegetables;margarine;instant food;meat spreads;baby food;frozen vegetables;fruit/vegetable juice;bottled water
228,organic products;meat spreads;beef;tropical fruit;yogurt;frozen dessert;whole milk;chocolate;shopping bags
229,margarine;chicken;soda;sugar;frozen dessert;frozen vegetables;root vegetables;yogurt;chewing gum
230,softener;whole milk;sugar;cream cheese;pork;butter;brown bread;liquor
231,other vegetables;margarine;bottled water;butter;softener;rolls/buns;tea
232,domestic eggs;brown bread;softener;tea;ice cream;rolls/buns;citrus fruit;newspapers;whole milk;semi-finished bread;candy
233,frozen fish;candy;shopping bags;sausage;instant food;bottled beer;brown bread;bottled water;rolls/buns
234,shopping bags;ice cream;white bread;baby food;frozen dessert;chewing gum;whole milk;waffles;other vegetables;long life bakery product;pastry;sausage;bottled beer
235,cream cheese;pork;root vegetables;curd;frozen dessert;pip fruit;tropical fruit
236,yogurt;baby food;citrus fruit;margarine;frozen fish;coffee;chicken
237,curd;soda;beef;baby food;frozen meals;ready soups;pastry;ice cream;pet care;sausage;chicken
238,shopping bags;root vegetables;ready soups;bottled water;sugar;frozen fish;frozen dessert;white bread
239,citrus fruit;margarine;yogurt;rolls/buns;butter;chicken;root vegetables;sugar;frozen vegetables;chewing gum
240,ready soups;long life bakery product;cream cheese;pip fruit;frozen dessert;chicken;frozen fish;sausage;pastry;citrus fruit;bottled water;frozen vegetables;curd
241,frozen vegetables;magazines;chewing gum;domestic eggs;chicken;waffles;coffee;pet care;long life bakery product
242,detergent;other vegetables;fruit/vegetable juice;chewing gum;domestic eggs;butter;margarine;pip fruit;newspapers
243,brown bread;fruit/vegetable juice;candy;beef;organic products;instant food;whole milk
244,liquor;yogurt;frozen fish;long life bakery product;pet care;meat spreads;bottled beer;sugar;tea;rolls/buns;butter;chewing gum
245,baby food;waffles;detergent;magazines;pet care;rolls/buns;sugar;organic products;margarine;beef;newspapers;citrus fruit;whole milk;meat spreads
246,detergent;pork;magazines;pip fruit;long life bakery product;sausage;citrus fruit;other vegetables;root vegetables;waffles;softener;white bread;beef
247,white bread;semi-finished bread;waffles;yogurt;fruit/vegetable juice;tea
248,citrus fruit;waffles;pork;chewing gum;semi-finished bread;root vegetables;chicken;frozen vegetables;organic products;fruit/vegetable juice;softener;margarine;candy
249,chocolate;whole milk;frozen meals;organic products;citrus fruit;tea;fruit/vegetable juice;white bread;magazines
250,frozen dessert;frozen meals;brown bread;waffles;pastry;whole milk;coffee;tropical fruit;detergent;curd;rolls/buns
251,ice cream;yogurt;sugar;white bread;citrus fruit;semi-finished bread;margarine;brown bread;fruit/vegetable juice;root vegetables;magazines
252,butter;rolls/buns;soda;pip fruit;bottled water;long life bakery product;frozen dessert;cream cheese;sausage;detergent
253,pork;root vegetables;candy;long life bakery product;magazines;newspapers;bottled water;baby food;butter
254,beef;frozen meals;domestic eggs;softener;sugar;waffles;fruit/vegetable juice;shopping bags;frozen vegetables;whole milk
255,pet care;pork;meat spreads;ready soups;bottled beer;frozen meals;brown bread
256,organic products;meat spreads;chocolate;ready soups;beef;chicken;frozen fish;liquor;pet care;other vegetables;fruit/vegetable juice;tea
257,rolls/buns;chicken;margarine;pip fruit;liquor;sugar;magazines;frozen meals;frozen vegetables;ice cream
258,cream cheese;baby food;newspapers;pastry;shopping bags;domestic eggs;soda;chocolate;frozen dessert;softener;instant food;root vegetables
259,detergent;chocolate;bottled beer;waffles;shopping bags;domestic eggs
260,baby food;instant food;liquor;semi-finished bread;tea;domestic eggs;ready soups;frozen dessert;waffles
261,long life bakery product;bottled water;whole milk;newspapers;brown bread;detergent;chicken;pet care;waffles;liquor;tea
262,white bread;cream cheese;soda;instant food;meat spreads;pip fruit;tea;chocolate;newspapers;pastry
263,long life bakery product;pork;organic products;curd;frozen vegetables;beef;soda;frozen meals;pastry;frozen fish;root vegetables
264,coffee;chicken;bottled water;ice cream;pork;frozen vegetables;tea;cream cheese
265,yogurt;long life bakery product;margarine;shopping bags;tea;cream cheese;pet care;newspapers;pastry;bottled water;domestic eggs;ready soups;pip fruit
266,bottled water;bottled beer;rolls/buns;whole milk
267,chewing gum;rolls/buns;citrus fruit;detergent;pet care;soda;bottled water;ready soups;softener;pork;chocolate;beef;pastry
268,meat spreads;pork;ready soups;instant food;yogurt;pet care;baby food;semi-finished bread;organic products
269,yogurt;softener;instant food;curd;white bread;bottled beer;frozen meals;shopping bags
270,coffee;pastry;frozen fish;liquor;chewing gum;softener;margarine;chicken;tropical fruit;bottled water;rolls/buns;bottled beer;pork
